instances,pathinteraction,feature_startego,feature_goalego,feature_startother,feature_goalother,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario308,c4,2,0,1,2,60,60,80,80,30,40,20,80,0.1,False,16.641,0
scenario309,c1,0,2,1,2,60,60,80,80,30,40,0,80,0.1,False,3.622,0
scenario310,c4,2,0,1,2,80,40,80,40,-90,20,0,80,0.1,False,6028.661,0
scenario311,c4,2,0,1,2,0,40,80,80,30,80,20,60,1.0,False,3635.047,0
scenario312,c4,2,0,1,0,100,40,60,100,0,20,20,20,0.1,False,249.415,0
scenario313,c4,2,0,1,2,60,40,60,100,30,40,0,80,0.1,True,0.0,1
scenario314,c1,0,2,1,2,60,20,80,100,0,80,0,80,0.2,False,2.237,0
scenario315,c1,0,2,1,2,80,40,60,100,30,80,0,100,0.2,True,0.0,1
scenario316,c4,2,0,1,2,80,60,100,80,30,40,20,100,0.2,True,0.0,1
scenario317,c4,1,2,2,0,60,0,80,20,30,0,0,100,0.2,False,5.144,0
scenario318,c4,2,0,1,2,100,40,100,40,-90,20,20,100,0.1,False,4372.665,0
scenario319,c4,2,0,1,2,0,20,80,80,30,100,100,80,1.0,False,3912.296,0
scenario320,c4,2,0,1,2,100,20,0,100,0,20,0,0,0.4,False,6051.455,0
scenario321,c1,0,2,1,2,100,60,40,100,0,40,100,60,0.2,False,4.853,0
scenario322,c1,0,2,1,2,80,80,80,80,30,40,0,60,0.1,False,2.676,0
scenario323,c4,2,0,1,2,40,40,100,100,60,60,100,60,1.0,False,4406.146,0
scenario324,c2,2,0,0,1,40,100,60,100,30,100,0,40,0.6,False,0.89,0
scenario325,c4,2,0,1,2,60,40,60,100,30,40,0,80,0.1,False,1.383,0
scenario326,c4,1,2,2,0,60,80,80,20,30,0,0,80,0.1,False,6.791,0
scenario327,c2,2,1,0,1,40,60,80,100,-60,80,0,60,0.6,False,3.317,0
scenario328,c4,1,0,2,0,40,60,80,100,30,80,100,80,1.0,False,3.178,0
scenario329,c1,0,2,1,2,100,60,40,60,90,100,60,60,1.0,False,2.433,0
scenario330,c4,1,2,2,0,80,60,80,100,0,60,60,60,0.1,False,3.189,0
scenario331,c4,1,2,2,0,40,60,80,80,60,100,100,60,0.8,False,3.363,0
scenario332,c2,2,1,0,1,80,20,60,100,0,100,0,60,0.4,False,2.368,0
scenario333,c4,2,0,1,0,80,40,20,60,30,20,0,0,0.6,False,8398.229,0
scenario334,c2,2,0,0,1,80,40,100,80,0,0,20,100,0.1,False,2.874,0
scenario335,c1,0,2,1,2,100,60,80,100,0,100,0,100,0.1,False,0.716,0
scenario336,c4,2,0,1,2,80,40,40,100,60,60,0,100,0.2,False,5.456,0
scenario337,c1,0,2,1,2,100,60,80,100,0,100,0,100,0.1,False,3.962,0
scenario338,c2,0,1,2,0,80,60,40,60,30,0,0,0,0.8,False,2561.311,0
scenario339,c2,0,1,2,0,80,0,80,80,0,80,0,60,0.6,False,1.662,0
scenario340,c2,2,0,0,1,60,80,100,100,-60,0,0,60,0.1,False,5.823,0
scenario341,c2,2,0,0,1,40,60,80,100,-90,80,0,60,1.0,False,2.541,0
scenario342,c1,1,2,0,2,100,60,60,60,90,80,80,80,1.0,False,4096.38,0
scenario343,c1,1,2,0,2,80,20,100,80,0,0,20,100,0.2,False,22.157,0
scenario344,c2,2,1,0,1,20,80,80,60,60,100,100,60,0.8,False,14.439,0
scenario345,c4,1,0,2,0,40,40,60,80,30,40,0,80,0.1,False,2.649,0
scenario346,c4,2,0,1,0,40,60,60,100,30,60,100,80,1.0,False,49.105,0
scenario347,c4,1,0,2,0,60,60,80,0,0,0,0,60,0.1,False,5278.193,0
scenario348,c4,1,2,2,0,60,100,100,40,30,40,20,0,0.8,False,3.432,0
scenario349,c2,0,1,2,0,80,0,80,80,0,80,0,60,0.6,False,1.588,0
scenario350,c4,1,2,2,0,60,100,100,60,90,20,20,20,0.8,False,3.995,0
scenario351,c2,2,0,0,1,60,0,80,80,-90,80,20,60,0.6,False,3.414,0
scenario352,c1,1,2,0,2,60,80,100,20,0,0,0,60,0.2,False,68.134,0
scenario353,c2,2,0,0,1,100,80,40,40,90,80,100,80,1.0,False,8.38,0
scenario354,c1,1,2,0,2,80,80,40,60,30,80,100,100,1.0,False,22.735,0
scenario355,c1,1,2,0,2,60,40,80,0,-90,80,20,80,0.4,False,3.691,0
scenario356,c4,1,0,2,0,100,80,0,60,60,0,0,0,0.6,False,13.54,0
scenario357,c2,0,1,2,0,100,60,0,60,30,0,0,0,0.2,False,3296.577,0
scenario358,c4,2,0,1,2,0,60,80,80,-30,0,0,40,0.2,False,4041.016,0
scenario359,c4,2,0,1,2,80,0,80,0,0,0,20,100,0.1,False,2869.282,0
scenario360,c2,0,1,2,0,100,0,80,60,0,80,100,60,0.8,False,2076.233,0
scenario361,c1,0,2,1,2,60,60,0,0,-60,60,20,0,0.4,False,2.647,0
scenario362,c4,2,0,1,2,60,40,60,100,30,40,20,80,0.1,False,0.169,1
scenario363,c4,2,0,1,2,100,40,60,100,60,40,0,60,0.1,False,1.073,0
scenario364,c4,2,0,1,0,80,20,60,100,30,40,20,80,0.2,False,2.775,0
scenario365,c4,2,0,1,0,40,20,80,60,0,60,40,100,0.1,False,3386.075,0
scenario366,c1,0,1,1,2,80,40,60,100,0,40,40,100,0.1,False,3.825,0
scenario367,c1,1,2,0,2,80,60,0,0,-60,60,40,0,0.4,False,53.594,0
scenario368,c4,2,0,1,2,80,60,40,80,30,40,20,80,0.1,False,1.547,0
scenario369,c1,0,2,1,2,60,60,0,20,0,40,0,0,0.4,False,3.298,0
scenario370,c1,0,2,1,2,80,40,0,100,-60,80,0,40,0.1,False,2.993,0
scenario371,c4,2,0,1,0,100,40,20,20,-60,60,20,60,0.2,False,4126.384,0
scenario372,c4,1,0,2,0,40,60,60,100,90,40,0,0,0.4,False,1.859,0
scenario373,c4,2,0,1,2,60,40,60,100,30,40,20,80,0.1,False,1.194,0
scenario374,c1,0,1,1,2,60,40,40,80,0,60,0,0,0.1,False,2.737,0
scenario375,c4,2,0,1,0,60,20,80,100,0,20,0,80,0.1,False,4698.061,0
scenario376,c1,1,2,0,1,60,60,40,100,60,40,20,80,0.2,False,3.892,0
scenario377,c4,2,0,1,2,100,40,60,100,-60,40,40,80,0.2,True,0.0,1
scenario378,c1,0,1,1,2,40,60,80,100,60,100,0,20,0.2,False,3.021,0
scenario379,c4,2,0,1,0,80,60,40,100,60,40,20,60,0.2,False,2.139,0
scenario380,c2,2,0,0,1,60,60,80,40,30,20,20,80,0.1,True,0.0,1
scenario381,c2,0,1,2,1,60,0,60,100,-90,60,0,60,0.1,False,3.01,0
scenario382,c1,0,2,1,2,60,20,60,100,30,40,0,80,0.1,True,0.0,1
scenario383,c4,2,0,1,2,60,20,40,60,30,20,20,60,0.6,False,0.965,0
scenario384,c4,1,0,2,0,80,40,80,80,0,20,20,20,0.1,False,2.468,0
scenario385,c4,2,0,1,2,100,40,60,100,-60,40,40,80,0.2,True,0.0,1
scenario386,c4,1,2,2,0,40,60,20,100,30,40,20,60,0.2,False,4.074,0
scenario387,c2,2,0,0,1,80,0,80,100,-30,60,0,40,0.1,False,2.414,0
scenario388,c2,2,1,0,1,80,80,60,40,60,20,0,80,0.8,True,0.0,1
scenario389,c4,1,2,2,0,40,40,20,80,0,80,0,60,0.2,False,4.019,0
scenario390,c4,1,2,2,0,100,40,80,80,0,20,80,0,0.1,False,4.701,0
scenario391,c1,0,1,1,2,60,40,80,80,90,100,60,0,0.2,True,0.0,1
scenario392,c1,0,2,1,2,60,0,40,60,30,20,20,60,0.6,False,3.197,0
scenario393,c2,0,1,2,0,60,60,40,100,60,20,20,20,0.1,False,2445.478,0
scenario394,c4,2,0,1,2,80,60,60,80,-30,40,20,40,0.8,False,0.725,0
scenario395,c1,0,2,1,2,80,40,80,100,30,0,0,60,0.1,False,5.459,0
scenario396,c1,0,2,1,2,60,20,40,100,-30,20,20,20,0.1,False,4.056,0
scenario397,c4,2,0,1,2,100,40,60,100,-60,40,40,80,0.2,False,1.334,0
scenario398,c1,0,2,1,2,80,20,80,80,90,100,60,0,0.2,False,0.706,0
scenario399,c2,2,1,0,1,60,80,20,100,60,60,0,40,0.2,True,0.0,1
scenario400,c1,0,2,1,2,80,0,80,40,0,60,0,80,0.2,False,3.065,0
scenario401,c4,1,2,2,0,80,80,20,80,0,60,20,20,1.0,False,3.739,0
scenario402,c4,1,0,2,0,100,40,60,100,0,20,60,0,0.2,False,4771.315,0
scenario403,c4,2,0,1,0,40,40,20,100,0,40,20,40,0.8,False,4805.297,0
scenario404,c4,2,0,1,2,40,40,20,80,30,20,0,80,0.1,False,4579.811,0
scenario405,c1,1,2,0,2,60,0,100,100,-30,60,20,60,0.2,False,85.011,0
scenario406,c1,0,1,1,2,80,20,100,80,0,0,60,20,0.4,False,16.651,0
scenario407,c2,2,0,0,1,100,60,80,20,30,20,0,60,0.8,False,0.355,1
scenario408,c1,0,2,1,2,40,20,100,80,0,0,0,40,0.8,False,1.955,0
scenario409,c2,2,1,0,1,60,80,20,100,60,60,0,40,0.2,True,0.0,1
scenario410,c2,0,1,2,1,40,60,20,100,30,60,40,40,0.8,False,3.689,0
scenario411,c4,2,0,1,0,100,20,60,100,-60,40,40,100,0.1,False,1.981,0
scenario412,c1,1,2,0,1,100,20,80,100,-30,60,20,80,0.8,False,3.143,0
scenario413,c4,1,2,2,0,100,100,60,100,90,60,60,100,0.1,False,4.848,0
scenario414,c2,0,1,2,0,20,20,100,100,90,80,100,0,0.4,True,0.0,1
scenario415,c1,1,2,0,1,80,60,80,40,30,60,0,60,0.2,False,3.86,0
scenario416,c4,2,0,1,2,40,20,100,60,30,100,0,40,0.1,True,0.0,1
scenario417,c2,2,0,0,1,80,80,100,0,60,40,0,40,1.0,False,3.271,0
scenario418,c2,0,1,2,1,80,60,60,100,-60,80,60,20,0.2,False,3.743,0
scenario419,c4,1,2,2,0,40,60,40,100,-30,0,20,40,0.6,False,4.187,0
scenario420,c4,2,0,1,2,100,60,80,60,0,40,60,60,0.2,False,2.109,0
scenario421,c2,2,1,0,1,60,80,20,100,60,60,0,40,0.2,False,3.663,0
scenario422,c4,2,0,1,2,100,100,60,100,90,60,80,0,0.1,False,9999.0,0
scenario423,c2,2,0,0,1,80,80,60,80,-30,80,60,20,0.1,False,3.058,0
scenario424,c2,0,1,2,1,100,80,80,0,60,40,0,20,1.0,False,4.593,0
scenario425,c1,1,2,0,1,60,0,20,100,30,60,0,60,0.2,False,3.051,0
scenario426,c1,1,2,0,2,100,60,20,100,-60,0,60,20,0.8,False,13.013,0
scenario427,c2,0,1,2,0,100,100,80,0,60,20,20,20,0.8,False,1.96,0
scenario428,c2,0,1,2,0,60,60,60,40,0,60,0,80,0.2,False,1.543,0
scenario429,c1,1,2,0,1,100,20,60,100,-60,40,20,100,0.8,False,2.267,0
scenario430,c2,2,0,0,1,100,60,80,0,30,40,0,80,0.8,False,3.086,0
scenario431,c2,0,1,2,1,80,100,100,20,30,20,20,40,1.0,False,3.45,0
scenario432,c1,1,2,0,2,100,100,60,80,90,0,40,80,0.1,False,19.955,0
scenario433,c2,2,1,0,1,0,0,80,40,30,0,60,0,1.0,False,2798.585,0
scenario434,c2,2,0,0,1,0,0,40,100,-90,0,80,0,1.0,False,4.096,0
scenario435,c2,2,1,0,1,40,0,60,100,60,0,60,100,1.0,False,3.227,0
scenario436,c2,2,1,0,1,20,40,100,60,-60,0,100,100,0.8,False,9.084,0
scenario437,c2,2,0,0,1,100,20,100,0,90,60,100,0,0.2,False,2.819,0
scenario438,c2,2,1,0,1,60,0,80,0,30,100,20,0,1.0,False,3.351,0
scenario439,c2,2,0,0,1,80,0,100,80,30,20,0,0,1.0,False,11.357,0
scenario440,c2,2,1,0,1,0,100,100,80,-30,60,80,100,0.2,False,2.999,0
scenario441,c4,1,2,2,0,20,80,40,0,-30,0,100,0,1.0,False,4.228,0
scenario442,c2,2,1,0,1,0,100,100,40,-90,40,60,100,0.4,True,0.0,1
scenario443,c4,1,0,2,0,100,20,100,0,60,0,80,100,0.1,False,2.725,0
scenario444,c1,1,2,0,1,100,20,100,20,90,40,100,100,0.8,False,14.955,0
scenario445,c4,1,0,2,0,100,20,100,0,60,0,80,100,0.1,False,4639.178,0
scenario446,c4,1,0,2,0,0,20,100,0,90,0,80,80,0.1,False,3.202,0
scenario447,c4,1,0,2,0,80,20,100,20,60,0,80,100,0.1,False,4102.157,0
scenario448,c4,1,0,2,0,100,60,100,0,90,0,80,80,0.1,False,5.529,0
scenario449,c1,1,2,0,1,100,20,100,20,30,0,80,100,0.1,False,9999.0,0
scenario450,c1,1,2,0,1,100,40,100,40,60,0,100,0,0.2,False,6700.738,0
scenario451,c4,2,0,1,0,100,0,0,40,90,0,60,80,0.2,False,4556.409,0
scenario452,c1,1,2,0,2,100,0,100,0,60,0,80,80,0.1,False,26.502,0
scenario453,c4,2,0,1,0,100,20,100,0,0,0,80,80,0.1,False,7217.713,0
scenario454,c4,1,0,2,0,80,20,100,0,60,0,60,80,0.4,False,4.989,0
scenario455,c1,1,2,0,2,100,20,100,0,60,80,80,100,0.1,False,108.67,0
scenario456,c4,2,0,1,0,100,20,20,20,30,0,80,100,0.1,False,4699.06,0
scenario457,c4,1,0,2,0,0,20,100,0,90,0,80,80,0.1,False,2.412,0
scenario458,c4,1,0,2,0,80,20,100,0,90,20,80,100,0.4,False,4.264,0
scenario459,c1,0,2,1,2,100,20,100,40,90,20,100,0,0.4,False,2.651,0
scenario460,c1,0,1,1,2,20,80,100,20,30,0,60,60,0.2,False,2.213,0
scenario461,c4,2,0,1,2,20,20,80,20,60,0,80,80,0.4,False,4209.315,0
scenario462,c1,1,2,0,2,100,40,100,20,60,80,60,80,0.1,False,60.545,0
scenario463,c4,1,0,2,0,40,60,100,0,90,20,60,20,0.1,False,2.925,0
scenario464,c2,2,1,0,1,100,40,100,0,0,0,80,100,0.1,False,5.233,0
scenario465,c4,2,0,1,2,100,20,40,20,60,0,60,100,0.1,False,5020.887,0
scenario466,c4,1,0,2,0,100,20,100,20,30,60,60,80,0.1,False,2.064,0
scenario467,c4,1,0,2,0,80,0,100,0,30,20,80,60,0.2,False,2.617,0
scenario468,c2,0,1,2,1,60,20,100,60,90,0,60,80,0.2,False,3.71,0
scenario469,c4,1,0,2,0,100,20,100,20,30,60,60,80,0.1,False,2.675,0
scenario470,c1,1,2,0,1,0,40,80,20,30,0,100,100,0.1,False,8394.2,0
scenario471,c4,1,2,2,0,60,80,100,40,60,0,60,60,0.2,False,3.651,0
scenario472,c4,1,0,2,0,100,0,100,0,0,40,60,80,0.1,False,1.737,0
scenario473,c2,0,1,2,1,80,20,40,0,60,80,80,80,0.4,False,3.44,0
scenario474,c4,1,2,2,0,0,60,100,0,90,100,100,20,0.2,False,4.727,0
scenario475,c2,0,1,2,0,100,60,80,40,60,80,60,100,0.4,False,1.848,0
scenario476,c4,2,0,1,0,20,80,80,20,30,0,40,20,0.1,False,666.419,0
scenario477,c4,1,0,2,0,80,40,100,20,-90,0,80,80,0.4,False,309.743,0
scenario478,c4,2,0,1,2,20,80,80,0,90,0,60,20,0.2,False,3597.64,0
scenario479,c2,0,1,2,0,100,80,100,0,90,0,80,80,0.1,False,563.743,0
scenario480,c4,1,0,2,0,100,20,100,40,30,40,40,60,0.4,False,2.68,0
scenario481,c4,1,0,2,0,100,0,100,0,0,40,60,80,0.1,False,2.763,0
scenario482,c4,1,0,2,0,20,40,100,40,30,20,40,80,0.4,False,42.243,0
scenario483,c4,1,0,2,0,80,80,100,20,30,0,80,0,0.1,False,4306.156,0
scenario484,c4,2,0,1,0,20,100,60,40,0,0,40,40,0.8,False,4419.464,0
scenario485,c1,1,2,0,2,100,20,100,20,30,40,40,60,0.4,False,33.519,0
scenario486,c1,1,2,0,2,100,0,40,100,60,60,0,0,0.2,False,4120.372,0
scenario487,c4,1,0,2,0,100,40,100,20,0,40,60,40,0.2,False,3.187,0
scenario488,c4,1,0,2,0,40,40,100,20,-90,20,80,80,0.6,False,2.55,0
scenario489,c1,1,2,0,1,80,80,60,20,60,20,80,40,0.1,False,3484.958,0
scenario490,c4,1,2,2,0,40,80,80,100,30,0,60,80,0.2,False,4.571,0
scenario491,c4,1,0,2,0,0,60,100,0,-60,100,80,0,0.4,False,3.118,0
scenario492,c4,2,0,1,0,100,0,100,0,-30,60,60,80,0.2,False,9999.0,0
scenario493,c4,1,0,2,0,40,40,100,20,-90,20,80,80,0.6,False,14.634,0
scenario494,c4,2,0,1,0,80,80,40,60,-30,20,20,80,0.8,False,2.488,0
scenario495,c4,1,0,2,0,80,80,40,20,-60,20,100,0,0.2,False,151.936,0
scenario496,c4,2,0,1,0,60,80,100,20,0,20,60,0,0.2,False,4448.279,0
scenario497,c1,1,2,0,2,100,40,40,40,-30,20,80,20,0.8,False,9999.0,0
scenario498,c4,1,0,2,0,80,100,80,0,30,20,100,80,0.8,False,2.502,0
scenario499,c1,1,2,0,2,40,60,100,40,60,40,40,60,0.2,False,20.461,0
scenario500,c4,1,0,2,0,0,40,80,0,-60,40,80,0,0.4,False,2.759,0
scenario501,c2,0,1,2,0,20,100,20,40,0,20,60,20,0.2,False,1827.096,0
scenario502,c2,0,1,2,0,80,20,100,20,-60,60,60,80,0.2,False,1.694,0
scenario503,c4,2,0,1,0,100,0,100,60,-30,40,0,80,0.1,False,8002.142,0
scenario504,c1,1,2,0,2,80,80,100,20,60,40,40,60,0.6,False,9.058,0
scenario505,c1,0,2,1,2,60,60,0,0,-60,60,20,0,0.4,False,4.813,0
scenario506,c2,2,1,0,1,0,100,100,40,-90,40,60,100,0.4,False,4.098,0
scenario507,c2,0,1,2,1,100,20,100,20,90,60,100,0,0.4,False,1.195,0
scenario508,c2,2,1,0,1,0,100,100,40,90,80,60,100,0.6,False,2.878,0
scenario509,c2,0,1,2,0,100,0,100,20,0,60,60,80,0.1,False,1.646,0
scenario510,c1,1,2,0,2,100,20,80,0,60,60,100,0,0.2,False,3624.006,0
scenario511,c2,0,1,2,1,0,100,100,40,-90,60,60,100,0.6,False,3.211,0
scenario512,c4,1,2,2,0,100,20,100,0,90,60,100,0,0.4,False,3.849,0
scenario513,c1,1,2,0,2,100,40,100,0,90,80,100,0,0.2,False,28.501,0
scenario514,c2,0,1,2,0,0,100,100,80,60,60,80,100,0.4,True,0.0,1
scenario515,c2,2,1,0,1,60,0,80,0,30,100,20,0,0.8,False,2.338,0
scenario516,c2,2,0,0,1,80,80,100,40,-90,40,60,100,0.2,False,3.008,0
scenario517,c2,0,1,2,1,100,20,100,20,90,60,100,0,0.4,False,2109.296,0
scenario518,c2,2,1,0,1,100,20,60,20,90,80,80,20,0.4,False,3.631,0
scenario519,c4,2,0,1,2,100,100,100,40,90,60,80,80,0.6,False,3562.521,0
scenario520,c2,0,1,2,1,100,40,100,20,60,40,100,20,0.4,False,2630.272,0
scenario521,c1,0,1,1,2,80,100,100,0,90,60,100,20,0.4,False,2.529,0
scenario522,c2,2,0,0,1,80,20,100,0,90,80,100,0,0.4,False,4.567,0
scenario523,c2,0,1,2,1,100,20,100,0,90,60,0,20,0.8,False,2.96,0
scenario524,c4,2,0,1,2,80,40,60,0,90,40,100,0,0.4,False,4170.818,0
scenario525,c2,0,1,2,1,100,20,80,20,90,80,100,20,0.4,False,3.279,0
scenario526,c2,0,1,2,1,0,40,100,20,60,60,80,0,0.6,False,4.71,0
scenario527,c4,2,0,1,2,100,40,80,20,90,80,0,0,0.6,False,1.109,0
scenario528,c2,0,1,2,1,100,40,100,0,90,40,100,20,0.2,False,2549.38,0
scenario529,c4,2,0,1,2,100,40,80,20,90,80,0,0,0.6,False,0.934,0
scenario530,c2,0,1,2,1,80,20,80,20,60,60,100,0,0.6,False,3.09,0
scenario531,c1,1,2,0,2,100,20,40,0,90,40,100,0,0.6,False,3466.003,0
scenario532,c2,2,1,0,1,80,0,80,20,90,80,80,40,0.6,False,5.418,0
scenario533,c4,2,0,1,2,80,40,100,40,60,80,100,0,0.4,False,4135.512,0
scenario534,c2,2,1,0,1,80,20,40,0,90,100,20,0,0.2,False,3.106,0
scenario535,c1,0,1,1,2,100,40,100,0,90,80,0,40,0.8,False,3.459,0
scenario536,c4,2,0,1,2,100,80,100,60,90,80,80,60,1.0,False,3775.968,0
scenario537,c1,1,2,0,2,80,100,80,40,60,40,100,80,0.8,False,9999.0,0
scenario538,c4,1,0,2,0,100,80,100,0,90,60,80,60,0.6,False,2.495,0
scenario539,c2,0,1,2,1,0,60,0,20,-60,80,80,0,0.6,False,1799.667,0
scenario540,c2,2,1,0,1,100,40,80,80,90,60,80,20,0.1,False,4.508,0
scenario541,c4,2,0,1,2,100,40,80,20,90,80,0,0,0.6,False,1.081,0
scenario542,c4,1,2,2,0,20,40,100,0,90,80,0,0,0.6,False,3.826,0
scenario543,c1,1,2,0,1,100,20,80,20,60,80,80,0,0.6,False,3.698,0
scenario544,c1,1,2,0,1,80,80,80,20,60,100,80,60,0.8,False,4.177,0
scenario545,c4,1,0,2,0,80,60,100,60,90,80,80,60,1.0,False,2.087,0
scenario546,c2,2,1,0,1,60,0,80,20,90,100,80,40,0.4,True,0.0,1
scenario547,c4,2,0,1,2,0,60,0,40,-60,80,80,0,0.8,False,5205.088,0
scenario548,c1,1,2,0,1,100,20,20,0,90,40,100,20,0.6,False,3.898,0
scenario549,c4,2,0,1,2,20,20,60,20,90,80,0,0,0.6,False,1.043,0
scenario550,c1,1,2,0,1,0,80,40,20,-30,60,40,20,0.8,False,3.003,0
scenario551,c4,1,0,2,0,100,60,100,0,90,40,80,40,0.8,False,10.043,0
scenario552,c2,0,1,2,0,100,40,80,100,-30,100,0,0,0.8,False,1.603,0
scenario553,c2,2,1,0,1,60,0,80,20,90,100,80,40,0.4,False,2.307,0
scenario554,c1,1,2,0,2,40,40,80,0,90,80,60,0,0.6,False,61.212,0
scenario555,c1,1,2,0,1,80,80,80,20,90,80,80,80,1.0,False,3.904,0
scenario556,c4,2,0,1,2,100,40,100,0,60,40,100,40,1.0,False,5835.493,0
scenario557,c4,1,0,2,0,80,20,40,20,60,80,20,0,0.4,False,2.713,0
scenario558,c4,2,0,1,2,0,40,20,40,-60,100,80,0,0.8,False,4268.587,0
scenario559,c1,1,2,0,1,80,80,100,0,60,80,80,60,1.0,False,3.159,0
scenario560,c1,1,2,0,2,100,60,60,0,90,80,80,0,0.8,False,80.767,0
scenario561,c1,1,2,0,2,0,60,100,60,90,60,80,60,0.8,False,5376.03,0
scenario562,c4,1,2,2,0,0,60,0,40,-60,80,100,0,0.6,False,4.476,0
scenario563,c2,2,1,0,1,80,0,80,20,60,100,60,20,0.4,False,3.176,0
scenario564,c4,2,0,1,2,0,60,0,20,-60,80,80,0,0.8,False,4197.699,0
scenario565,c2,2,1,0,1,60,0,80,20,90,100,80,40,0.4,False,9.597,0
scenario566,c1,1,2,0,1,60,60,100,0,60,80,60,60,0.1,False,2.694,0
scenario567,c4,2,0,1,0,0,60,0,0,-90,80,60,0,1.0,False,4686.503,0
scenario568,c4,1,0,2,0,40,40,0,40,-30,80,100,80,0.4,False,2.817,0
scenario569,c2,2,1,0,1,100,60,0,20,-90,80,100,0,0.6,False,8.651,0
scenario570,c1,1,2,0,2,80,60,60,0,90,80,100,0,0.8,False,49.17,0
scenario571,c4,2,0,1,0,60,0,40,0,90,60,20,20,0.4,False,2.675,0
scenario572,c2,0,1,2,1,100,60,100,0,30,40,100,80,1.0,False,3.612,0
scenario573,c4,1,2,2,0,60,60,60,20,90,100,80,100,1.0,False,4.451,0
scenario574,c1,0,2,1,2,60,80,60,0,60,80,60,80,1.0,False,3.557,0
scenario575,c1,1,2,0,1,0,80,0,40,-60,100,100,20,0.4,False,5.222,0
scenario576,c1,0,1,1,2,100,60,100,20,90,0,80,60,1.0,False,2.317,0
scenario577,c1,0,2,1,2,60,60,0,0,-60,60,20,0,0.4,False,2.27,0
scenario578,c2,0,1,2,1,0,100,100,40,-90,60,60,100,0.4,False,3.584,0
scenario579,c2,0,1,2,0,0,40,100,80,60,80,80,100,0.4,False,1.874,0
scenario580,c2,2,1,0,1,40,0,80,40,90,100,80,40,0.6,True,0.0,1
scenario581,c2,0,1,2,1,60,0,80,20,90,100,80,20,0.6,False,3.16,0
scenario582,c2,0,1,2,0,60,0,80,20,90,0,80,40,0.4,False,3456.4,0
scenario583,c4,1,0,2,0,80,60,80,40,-90,40,60,100,0.1,False,2.523,0
scenario584,c2,2,1,0,1,80,0,80,20,90,80,60,100,0.6,False,3.079,0
scenario585,c4,1,2,2,0,0,100,100,40,90,100,80,40,0.4,False,4.159,0
scenario586,c2,2,1,0,1,0,100,100,20,90,100,60,100,0.6,False,3.51,0
scenario587,c2,0,1,2,0,0,100,100,80,60,60,60,80,0.2,False,1.757,0
scenario588,c2,2,1,0,1,0,100,100,80,-90,40,60,100,0.4,False,2.119,0
scenario589,c2,0,1,2,0,0,100,100,80,60,60,60,80,0.2,False,2.214,0
scenario590,c2,0,1,2,0,20,100,100,80,30,60,60,80,0.2,False,1.819,0
scenario591,c2,0,1,2,1,0,80,0,100,30,80,60,80,0.2,False,3.187,0
scenario592,c4,2,0,1,0,0,100,100,60,90,80,80,60,0.4,False,3885.559,0
scenario593,c2,0,1,2,1,0,80,100,80,30,80,60,60,0.2,False,3.483,0
scenario594,c2,2,1,0,1,0,100,20,60,60,40,40,80,0.2,False,0.941,0
scenario595,c1,0,2,1,2,0,20,100,80,60,40,60,80,0.2,True,0.0,1
scenario596,c2,0,1,2,0,0,60,100,80,60,60,80,80,0.2,False,1.731,0
scenario597,c4,1,0,2,0,0,100,100,100,30,60,80,0,0.1,False,2.959,0
scenario598,c1,0,2,1,2,20,100,100,80,60,60,40,80,0.4,False,3.678,0
scenario599,c1,0,2,1,2,0,100,100,80,60,60,100,60,0.4,True,0.0,1
scenario600,c2,0,1,2,0,0,40,100,100,0,40,40,80,0.4,False,1.86,0
scenario601,c1,0,2,1,2,0,20,100,80,60,40,60,80,0.2,False,11.258,0
scenario602,c4,1,2,2,0,0,80,20,80,30,20,40,40,0.2,False,4.695,0
scenario603,c1,0,2,1,2,20,100,100,80,-90,60,40,60,0.4,False,3.556,0
scenario604,c4,2,0,1,0,0,100,100,80,60,40,80,80,0.8,False,3444.18,0
scenario605,c4,2,0,1,0,20,20,100,100,60,60,60,80,0.2,False,5860.652,0
scenario606,c2,0,1,2,0,0,60,100,80,0,100,60,80,0.2,False,3.538,0
scenario607,c1,0,2,1,2,0,100,80,100,60,80,20,100,1.0,False,3.212,0
scenario608,c1,1,2,0,2,20,100,100,100,-30,60,40,80,0.1,False,3.989,0
scenario609,c1,0,2,1,2,0,60,100,40,60,40,100,60,0.6,False,2.205,0
scenario610,c2,2,1,0,1,0,40,100,80,60,60,60,20,0.2,True,0.0,1
scenario611,c2,0,1,2,1,20,100,80,80,30,80,40,100,0.4,False,3.666,0
scenario612,c2,0,1,2,0,40,40,100,60,30,20,100,60,0.2,False,1.76,0
scenario613,c2,2,1,0,1,0,40,100,80,60,60,60,20,0.2,True,0.0,1
scenario614,c1,0,2,1,2,0,60,60,40,0,40,100,80,0.6,False,2.148,0
scenario615,c4,1,2,2,0,0,40,100,80,90,80,60,20,0.4,False,4.171,0
scenario616,c1,0,1,1,2,0,100,20,100,60,60,100,60,0.8,False,4.439,0
scenario617,c4,2,0,1,0,40,0,80,60,-90,80,40,40,0.6,False,4399.769,0
scenario618,c2,2,1,0,1,20,100,100,60,90,60,60,40,0.2,False,3.638,0
scenario619,c4,2,0,1,0,0,40,100,40,60,40,60,80,0.6,False,4123.849,0
