Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario418,0,1,2,1,80,60,60,100,-60,80,60,20,0.2
scenario419,1,2,2,0,40,60,40,100,-30,0,20,40,0.6
scenario420,2,0,1,2,100,60,80,60,0,40,60,60,0.2
scenario421,2,1,0,1,60,80,20,100,60,60,0,40,0.2
scenario422,2,0,1,2,100,100,60,100,90,60,80,0,0.1
scenario423,2,0,0,1,80,80,60,80,-30,80,60,20,0.1
scenario424,0,1,2,1,100,80,80,0,60,40,0,20,1
scenario425,1,2,0,1,60,0,20,100,30,60,0,60,0.2
scenario426,1,2,0,2,100,60,20,100,-60,0,60,20,0.8
scenario427,0,1,2,0,100,100,80,0,60,20,20,20,0.8
scenario428,0,1,2,0,60,60,60,40,0,60,0,80,0.2
scenario429,1,2,0,1,100,20,60,100,-60,40,20,100,0.8
scenario430,2,0,0,1,100,60,80,0,30,40,0,80,0.8
scenario431,0,1,2,1,80,100,100,20,30,20,20,40,1
scenario432,1,2,0,2,100,100,60,80,90,0,40,80,0.1
scenario433,2,1,0,1,0,0,80,40,30,0,60,0,1
scenario434,2,0,0,1,0,0,40,100,-90,0,80,0,1
scenario435,2,1,0,1,40,0,60,100,60,0,60,100,1
scenario436,2,1,0,1,20,40,100,60,-60,0,100,100,0.8
scenario437,2,0,0,1,100,20,100,0,90,60,100,0,0.2
scenario438,2,1,0,1,60,0,80,0,30,100,20,0,1
scenario439,2,0,0,1,80,0,100,80,30,20,0,0,1
scenario440,2,1,0,1,0,100,100,80,-30,60,80,100,0.2
scenario441,1,2,2,0,20,80,40,0,-30,0,100,0,1
scenario442,2,1,0,1,0,100,100,40,-90,40,60,100,0.4
scenario443,1,0,2,0,100,20,100,0,60,0,80,100,0.1
scenario444,1,2,0,1,100,20,100,20,90,40,100,100,0.8
scenario445,1,0,2,0,100,20,100,0,60,0,80,100,0.1
scenario446,1,0,2,0,0,20,100,0,90,0,80,80,0.1
scenario447,1,0,2,0,80,20,100,20,60,0,80,100,0.1
scenario448,1,0,2,0,100,60,100,0,90,0,80,80,0.1
scenario449,1,2,0,1,100,20,100,20,30,0,80,100,0.1
scenario450,1,2,0,1,100,40,100,40,60,0,100,0,0.2
scenario451,2,0,1,0,100,0,0,40,90,0,60,80,0.2
scenario452,1,2,0,2,100,0,100,0,60,0,80,80,0.1
scenario453,2,0,1,0,100,20,100,0,0,0,80,80,0.1
scenario454,1,0,2,0,80,20,100,0,60,0,60,80,0.4
scenario455,1,2,0,2,100,20,100,0,60,80,80,100,0.1
scenario456,2,0,1,0,100,20,20,20,30,0,80,100,0.1
scenario457,1,0,2,0,0,20,100,0,90,0,80,80,0.1
scenario458,1,0,2,0,80,20,100,0,90,20,80,100,0.4
scenario459,0,2,1,2,100,20,100,40,90,20,100,0,0.4
scenario460,0,1,1,2,20,80,100,20,30,0,60,60,0.2
scenario461,2,0,1,2,20,20,80,20,60,0,80,80,0.4
scenario462,1,2,0,2,100,40,100,20,60,80,60,80,0.1
scenario463,1,0,2,0,40,60,100,0,90,20,60,20,0.1
scenario464,2,1,0,1,100,40,100,0,0,0,80,100,0.1
scenario465,2,0,1,2,100,20,40,20,60,0,60,100,0.1
scenario466,1,0,2,0,100,20,100,20,30,60,60,80,0.1
scenario467,1,0,2,0,80,0,100,0,30,20,80,60,0.2
scenario468,0,1,2,1,60,20,100,60,90,0,60,80,0.2
scenario469,1,0,2,0,100,20,100,20,30,60,60,80,0.1
scenario470,1,2,0,1,0,40,80,20,30,0,100,100,0.1
scenario471,1,2,2,0,60,80,100,40,60,0,60,60,0.2
scenario472,1,0,2,0,100,0,100,0,0,40,60,80,0.1
scenario473,0,1,2,1,80,20,40,0,60,80,80,80,0.4
scenario474,1,2,2,0,0,60,100,0,90,100,100,20,0.2
scenario475,0,1,2,0,100,60,80,40,60,80,60,100,0.4
scenario476,2,0,1,0,20,80,80,20,30,0,40,20,0.1
scenario477,1,0,2,0,80,40,100,20,-90,0,80,80,0.4
scenario478,2,0,1,2,20,80,80,0,90,0,60,20,0.2
scenario479,0,1,2,0,100,80,100,0,90,0,80,80,0.1
scenario480,1,0,2,0,100,20,100,40,30,40,40,60,0.4
scenario481,1,0,2,0,100,0,100,0,0,40,60,80,0.1
scenario482,1,0,2,0,20,40,100,40,30,20,40,80,0.4
scenario483,1,0,2,0,80,80,100,20,30,0,80,0,0.1
scenario484,2,0,1,0,20,100,60,40,0,0,40,40,0.8
scenario485,1,2,0,2,100,20,100,20,30,40,40,60,0.4
scenario486,1,2,0,2,100,0,40,100,60,60,0,0,0.2
scenario487,1,0,2,0,100,40,100,20,0,40,60,40,0.2
scenario488,1,0,2,0,40,40,100,20,-90,20,80,80,0.6
scenario489,1,2,0,1,80,80,60,20,60,20,80,40,0.1
scenario490,1,2,2,0,40,80,80,100,30,0,60,80,0.2
scenario491,1,0,2,0,0,60,100,0,-60,100,80,0,0.4
scenario492,2,0,1,0,100,0,100,0,-30,60,60,80,0.2
scenario493,1,0,2,0,40,40,100,20,-90,20,80,80,0.6
scenario494,2,0,1,0,80,80,40,60,-30,20,20,80,0.8
scenario495,1,0,2,0,80,80,40,20,-60,20,100,0,0.2
scenario496,2,0,1,0,60,80,100,20,0,20,60,0,0.2
scenario497,1,2,0,2,100,40,40,40,-30,20,80,20,0.8
scenario498,1,0,2,0,80,100,80,0,30,20,100,80,0.8
scenario499,1,2,0,2,40,60,100,40,60,40,40,60,0.2
scenario500,1,0,2,0,0,40,80,0,-60,40,80,0,0.4
scenario501,0,1,2,0,20,100,20,40,0,20,60,20,0.2
scenario502,0,1,2,0,80,20,100,20,-60,60,60,80,0.2
scenario503,2,0,1,0,100,0,100,60,-30,40,0,80,0.1
scenario504,1,2,0,2,80,80,100,20,60,40,40,60,0.6
scenario505,0,2,1,2,60,60,0,0,-60,60,20,0,0.4
scenario506,2,1,0,1,0,100,100,40,-90,40,60,100,0.4
scenario507,0,1,2,1,100,20,100,20,90,60,100,0,0.4
scenario508,2,1,0,1,0,100,100,40,90,80,60,100,0.6
scenario509,0,1,2,0,100,0,100,20,0,60,60,80,0.1
scenario510,1,2,0,2,100,20,80,0,60,60,100,0,0.2
scenario511,0,1,2,1,0,100,100,40,-90,60,60,100,0.6
scenario512,1,2,2,0,100,20,100,0,90,60,100,0,0.4
scenario513,1,2,0,2,100,40,100,0,90,80,100,0,0.2
scenario514,0,1,2,0,0,100,100,80,60,60,80,100,0.4
scenario515,2,1,0,1,60,0,80,0,30,100,20,0,0.8
scenario516,2,0,0,1,80,80,100,40,-90,40,60,100,0.2
scenario517,0,1,2,1,100,20,100,20,90,60,100,0,0.4
scenario518,2,1,0,1,100,20,60,20,90,80,80,20,0.4
scenario519,2,0,1,2,100,100,100,40,90,60,80,80,0.6
scenario520,0,1,2,1,100,40,100,20,60,40,100,20,0.4
scenario521,0,1,1,2,80,100,100,0,90,60,100,20,0.4
scenario522,2,0,0,1,80,20,100,0,90,80,100,0,0.4
scenario523,0,1,2,1,100,20,100,0,90,60,0,20,0.8
scenario524,2,0,1,2,80,40,60,0,90,40,100,0,0.4
scenario525,0,1,2,1,100,20,80,20,90,80,100,20,0.4
scenario526,0,1,2,1,0,40,100,20,60,60,80,0,0.6
scenario527,2,0,1,2,100,40,80,20,90,80,0,0,0.6
scenario528,0,1,2,1,100,40,100,0,90,40,100,20,0.2
scenario529,2,0,1,2,100,40,80,20,90,80,0,0,0.6
scenario530,0,1,2,1,80,20,80,20,60,60,100,0,0.6
scenario531,1,2,0,2,100,20,40,0,90,40,100,0,0.6
scenario532,2,1,0,1,80,0,80,20,90,80,80,40,0.6
scenario533,2,0,1,2,80,40,100,40,60,80,100,0,0.4
scenario534,2,1,0,1,80,20,40,0,90,100,20,0,0.2
scenario535,0,1,1,2,100,40,100,0,90,80,0,40,0.8
scenario536,2,0,1,2,100,80,100,60,90,80,80,60,1
scenario537,1,2,0,2,80,100,80,40,60,40,100,80,0.8
scenario538,1,0,2,0,100,80,100,0,90,60,80,60,0.6
scenario539,0,1,2,1,0,60,0,20,-60,80,80,0,0.6
scenario540,2,1,0,1,100,40,80,80,90,60,80,20,0.1
scenario541,2,0,1,2,100,40,80,20,90,80,0,0,0.6
scenario542,1,2,2,0,20,40,100,0,90,80,0,0,0.6
scenario543,1,2,0,1,100,20,80,20,60,80,80,0,0.6
scenario544,1,2,0,1,80,80,80,20,60,100,80,60,0.8
scenario545,1,0,2,0,80,60,100,60,90,80,80,60,1
scenario546,2,1,0,1,60,0,80,20,90,100,80,40,0.4
scenario547,2,0,1,2,0,60,0,40,-60,80,80,0,0.8
scenario548,1,2,0,1,100,20,20,0,90,40,100,20,0.6
scenario549,2,0,1,2,20,20,60,20,90,80,0,0,0.6
scenario550,1,2,0,1,0,80,40,20,-30,60,40,20,0.8
scenario551,1,0,2,0,100,60,100,0,90,40,80,40,0.8
scenario552,0,1,2,0,100,40,80,100,-30,100,0,0,0.8
scenario553,2,1,0,1,60,0,80,20,90,100,80,40,0.4
scenario554,1,2,0,2,40,40,80,0,90,80,60,0,0.6
scenario555,1,2,0,1,80,80,80,20,90,80,80,80,1
scenario556,2,0,1,2,100,40,100,0,60,40,100,40,1
scenario557,1,0,2,0,80,20,40,20,60,80,20,0,0.4
scenario558,2,0,1,2,0,40,20,40,-60,100,80,0,0.8
scenario559,1,2,0,1,80,80,100,0,60,80,80,60,1
scenario560,1,2,0,2,100,60,60,0,90,80,80,0,0.8
scenario561,1,2,0,2,0,60,100,60,90,60,80,60,0.8
scenario562,1,2,2,0,0,60,0,40,-60,80,100,0,0.6
scenario563,2,1,0,1,80,0,80,20,60,100,60,20,0.4
scenario564,2,0,1,2,0,60,0,20,-60,80,80,0,0.8
scenario565,2,1,0,1,60,0,80,20,90,100,80,40,0.4
scenario566,1,2,0,1,60,60,100,0,60,80,60,60,0.1
scenario567,2,0,1,0,0,60,0,0,-90,80,60,0,1
scenario568,1,0,2,0,40,40,0,40,-30,80,100,80,0.4
scenario569,2,1,0,1,100,60,0,20,-90,80,100,0,0.6
scenario570,1,2,0,2,80,60,60,0,90,80,100,0,0.8
scenario571,2,0,1,0,60,0,40,0,90,60,20,20,0.4
scenario572,0,1,2,1,100,60,100,0,30,40,100,80,1
scenario573,1,2,2,0,60,60,60,20,90,100,80,100,1
scenario574,0,2,1,2,60,80,60,0,60,80,60,80,1
scenario575,1,2,0,1,0,80,0,40,-60,100,100,20,0.4
scenario576,0,1,1,2,100,60,100,20,90,0,80,60,1
scenario577,0,2,1,2,60,60,0,0,-60,60,20,0,0.4
scenario578,0,1,2,1,0,100,100,40,-90,60,60,100,0.4
scenario579,0,1,2,0,0,40,100,80,60,80,80,100,0.4
scenario580,2,1,0,1,40,0,80,40,90,100,80,40,0.6
scenario581,0,1,2,1,60,0,80,20,90,100,80,20,0.6
scenario582,0,1,2,0,60,0,80,20,90,0,80,40,0.4
scenario583,1,0,2,0,80,60,80,40,-90,40,60,100,0.1
scenario584,2,1,0,1,80,0,80,20,90,80,60,100,0.6
scenario585,1,2,2,0,0,100,100,40,90,100,80,40,0.4
scenario586,2,1,0,1,0,100,100,20,90,100,60,100,0.6
scenario587,0,1,2,0,0,100,100,80,60,60,60,80,0.2
scenario588,2,1,0,1,0,100,100,80,-90,40,60,100,0.4
scenario589,0,1,2,0,0,100,100,80,60,60,60,80,0.2
scenario590,0,1,2,0,20,100,100,80,30,60,60,80,0.2
scenario591,0,1,2,1,0,80,0,100,30,80,60,80,0.2
scenario592,2,0,1,0,0,100,100,60,90,80,80,60,0.4
scenario593,0,1,2,1,0,80,100,80,30,80,60,60,0.2
scenario594,2,1,0,1,0,100,20,60,60,40,40,80,0.2
scenario595,0,2,1,2,0,20,100,80,60,40,60,80,0.2
scenario596,0,1,2,0,0,60,100,80,60,60,80,80,0.2
scenario597,1,0,2,0,0,100,100,100,30,60,80,0,0.1
scenario598,0,2,1,2,20,100,100,80,60,60,40,80,0.4
scenario599,0,2,1,2,0,100,100,80,60,60,100,60,0.4
scenario600,0,1,2,0,0,40,100,100,0,40,40,80,0.4
scenario601,0,2,1,2,0,20,100,80,60,40,60,80,0.2
scenario602,1,2,2,0,0,80,20,80,30,20,40,40,0.2
scenario603,0,2,1,2,20,100,100,80,-90,60,40,60,0.4
scenario604,2,0,1,0,0,100,100,80,60,40,80,80,0.8
scenario605,2,0,1,0,20,20,100,100,60,60,60,80,0.2
scenario606,0,1,2,0,0,60,100,80,0,100,60,80,0.2
scenario607,0,2,1,2,0,100,80,100,60,80,20,100,1
scenario608,1,2,0,2,20,100,100,100,-30,60,40,80,0.1
scenario609,0,2,1,2,0,60,100,40,60,40,100,60,0.6
scenario610,2,1,0,1,0,40,100,80,60,60,60,20,0.2
scenario611,0,1,2,1,20,100,80,80,30,80,40,100,0.4
scenario612,0,1,2,0,40,40,100,60,30,20,100,60,0.2
scenario613,2,1,0,1,0,40,100,80,60,60,60,20,0.2
scenario614,0,2,1,2,0,60,60,40,0,40,100,80,0.6
scenario615,1,2,2,0,0,40,100,80,90,80,60,20,0.4
scenario616,0,1,1,2,0,100,20,100,60,60,100,60,0.8
scenario617,2,0,1,0,40,0,80,60,-90,80,40,40,0.6
scenario618,2,1,0,1,20,100,100,60,90,60,60,40,0.2
scenario619,2,0,1,0,0,40,100,40,60,40,60,80,0.6
scenario620,1,2,0,1,0,20,80,80,30,20,40,20,0.2
scenario621,2,0,1,2,0,100,40,20,60,20,40,40,0.4
scenario622,0,2,1,2,0,60,80,60,90,40,100,40,0.1
scenario623,0,1,2,1,40,100,80,80,-90,40,60,100,0.4
scenario624,0,2,1,2,0,80,60,20,60,40,100,80,0.4
scenario625,2,1,0,1,0,40,100,80,60,60,60,20,0.2
scenario626,1,2,0,1,0,20,80,80,60,20,60,0,0.2
scenario627,1,2,2,0,20,80,60,60,90,40,80,60,0.2
scenario628,1,2,2,0,0,40,100,100,30,80,60,60,0.2
scenario629,0,1,1,2,100,100,0,100,30,40,60,80,0.8
scenario630,2,0,1,2,60,0,0,100,60,100,100,60,0.8
scenario631,2,0,1,0,0,20,80,60,-30,20,100,100,0.6
scenario632,0,2,1,2,40,80,80,40,0,60,100,40,0.1
scenario633,2,0,0,1,0,20,100,60,30,20,40,0,0.1
scenario634,0,1,2,0,0,40,80,60,60,20,100,60,0.1
scenario635,1,2,0,1,20,60,100,20,-90,60,100,60,0.4
scenario636,1,2,2,0,0,40,40,80,90,80,40,0,0.4
scenario637,2,1,0,1,0,40,100,80,60,60,60,20,0.2
scenario638,1,0,2,0,60,20,20,80,60,40,20,40,0.8
scenario639,0,2,1,2,0,60,80,100,60,80,60,40,0.6
scenario640,1,2,2,0,0,40,100,80,60,40,100,40,0.1
scenario641,2,0,0,1,0,20,100,60,30,40,40,0,0.2
scenario642,0,1,1,2,0,40,20,100,90,80,100,20,0.6
scenario643,2,0,1,0,0,20,80,60,-60,20,100,100,0.4
scenario644,1,2,2,0,0,20,80,60,30,40,20,60,1
scenario645,2,0,1,2,60,0,0,80,30,0,80,40,0.8
scenario646,1,0,2,0,0,80,60,60,90,40,80,80,0.1
scenario647,0,2,1,2,0,40,80,60,30,0,80,60,0.1
scenario648,2,0,1,0,60,0,20,100,60,100,100,80,1
