Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario39,0,40,20,60,40,-90,100,60,20,1
scenario40,1,20,80,100,20,30,100,100,60,0.6
scenario41,0,80,80,80,60,0,40,20,100,0.8
scenario42,0,60,60,40,60,30,100,0,20,0.8
scenario43,0,100,80,20,40,-60,40,60,80,0.1
scenario44,0,20,40,20,80,-90,60,20,20,0
scenario45,0,0,20,20,80,60,60,40,60,0.2
scenario46,1,40,80,40,80,-60,0,0,0,0.1
scenario47,0,100,60,80,20,-90,20,80,60,0.1
scenario48,0,0,40,20,0,30,20,80,20,0
scenario49,0,100,60,0,100,0,100,60,20,0.6
scenario50,0,0,0,60,100,-30,100,0,80,1
scenario51,0,60,60,20,100,-90,100,20,40,1
scenario52,0,0,0,100,0,-90,40,0,20,0.6
scenario53,1,40,60,20,20,-60,60,40,60,0.6
scenario54,1,100,40,80,100,-60,20,20,0,0.2
scenario55,0,80,20,60,40,-60,100,60,0,1
scenario56,1,40,40,0,40,60,40,0,100,0
scenario57,1,100,80,40,40,90,40,0,100,0.1
scenario58,0,20,40,80,20,-60,80,80,20,0.2
scenario59,1,40,60,100,40,-60,60,20,0,0.1
scenario60,1,60,20,0,20,-60,60,40,60,0.1
scenario61,1,20,80,0,40,-30,20,60,20,0.2
scenario62,0,0,40,20,20,0,80,40,0,1
scenario63,0,80,40,60,20,-90,80,20,80,0.1
scenario64,0,80,20,20,60,-30,20,20,20,0.8
scenario65,0,0,60,0,60,-90,60,80,100,1
scenario66,1,20,80,80,0,60,100,40,100,0.2
scenario67,1,40,80,100,20,90,100,20,60,0
scenario68,0,20,60,20,100,-90,60,100,80,0.1
scenario69,1,0,0,80,40,-90,0,60,40,0.8
scenario70,1,60,80,0,100,0,20,80,0,0.6
scenario71,1,60,20,60,60,-60,20,20,100,0.6
scenario72,0,0,0,20,20,-30,0,100,20,0.1
scenario73,0,80,0,100,100,-60,80,100,100,0.8
scenario74,0,40,80,80,100,-60,60,60,80,1
scenario75,1,20,40,60,100,0,20,80,60,1
scenario76,0,20,20,100,20,-60,0,20,40,0.6
scenario77,1,100,60,0,40,-30,60,40,80,0.2
scenario78,1,80,60,0,0,0,80,20,20,0.1
scenario79,0,0,60,40,0,-90,20,60,20,0
scenario80,0,0,60,80,80,30,40,0,20,0.4
scenario81,0,0,100,20,80,60,40,0,20,0.4
scenario82,0,0,100,20,80,90,40,0,20,0.4
scenario83,0,0,80,60,80,30,40,0,20,0.4
scenario84,0,0,100,20,0,30,40,0,20,0.4
scenario85,0,0,100,20,80,30,40,0,20,0
scenario86,0,0,100,20,80,60,40,0,20,0.4
scenario87,0,0,100,20,80,90,40,0,20,0.4
scenario88,0,0,100,20,80,60,40,0,20,0.4
scenario89,0,0,100,20,80,90,40,0,20,0.4
scenario90,0,0,100,80,80,30,40,0,60,0.4
scenario91,0,0,100,0,80,30,40,0,40,0.4
scenario92,0,0,100,80,80,30,40,80,20,0.4
scenario93,0,0,100,20,60,30,40,0,20,0.1
scenario94,0,100,100,20,80,30,40,0,60,0.4
scenario95,0,0,100,20,80,-30,40,0,0,0.4
scenario96,0,0,100,80,80,30,20,0,20,0.4
scenario97,0,100,100,20,80,30,40,80,20,0.4
scenario98,0,0,100,20,80,30,40,0,40,0.1
scenario99,0,0,40,80,80,30,40,0,20,0.4
scenario100,0,100,100,60,80,30,40,0,20,0.4
scenario101,0,100,100,20,80,30,20,0,20,0.4
scenario102,0,0,100,20,80,0,40,0,100,0.4
scenario103,0,0,20,80,80,30,40,0,20,0.4
scenario104,0,0,100,20,80,-30,40,0,100,0.4
scenario105,0,0,100,20,80,30,40,60,20,0.2
scenario106,0,100,40,20,80,30,40,0,20,0.4
scenario107,0,100,100,20,80,30,40,0,20,1
scenario108,0,100,20,20,80,30,40,0,20,0.4
scenario109,0,0,100,20,80,30,40,60,60,0.4
scenario110,0,0,100,20,20,30,40,0,20,0.8
scenario111,0,80,100,20,80,30,40,0,0,0.4
scenario112,0,0,100,20,60,30,40,0,0,0.4
scenario113,0,100,100,100,80,30,40,0,20,0.4
scenario114,0,0,100,60,80,30,40,60,20,0.4
scenario115,0,0,100,0,80,30,40,0,20,0.8
scenario116,0,60,100,80,80,30,40,0,20,0.4
scenario117,0,0,100,80,80,30,40,0,20,0.6
scenario118,0,0,40,20,80,30,40,60,20,0.4
scenario119,0,40,100,20,80,30,40,0,20,0.2
scenario120,0,0,100,0,80,30,40,100,20,0.4
scenario121,0,0,100,0,80,30,0,0,20,0.4
scenario122,0,0,20,20,80,30,40,60,20,0.4
scenario123,0,100,100,20,80,30,40,0,20,0.6
scenario124,0,100,100,20,100,30,40,0,20,0.4
scenario125,0,40,100,20,80,30,40,80,20,0.4
scenario126,0,0,100,100,80,30,40,60,20,0.4
scenario127,0,40,100,60,80,30,40,0,20,0.4
scenario128,0,40,100,20,80,30,20,0,20,0.4
scenario129,0,20,100,20,80,-30,40,0,20,0.4
scenario130,0,60,100,20,80,30,40,60,20,0.4
scenario131,0,0,100,20,0,-60,40,0,20,0.4
scenario132,0,0,100,20,80,-60,40,0,20,0
scenario133,0,0,100,40,80,-60,40,0,20,0.4
scenario134,0,40,100,20,80,30,40,0,20,1
scenario135,0,40,20,20,80,30,40,0,20,0.4
scenario136,0,0,100,20,80,30,40,60,20,0.6
scenario137,0,0,100,20,100,30,40,60,20,0.4
scenario138,0,0,100,20,80,30,40,20,20,0.8
scenario139,0,20,100,20,80,30,80,0,20,0.4
scenario140,0,20,100,20,80,30,40,0,80,0.4
scenario141,0,0,100,20,80,30,0,20,20,0.4
scenario142,0,0,100,20,40,30,40,0,20,0.2
scenario143,0,0,100,20,80,30,40,0,0,0.8
scenario144,0,0,100,20,40,30,40,0,60,0.4
scenario145,0,20,100,20,60,30,40,0,20,0.4
scenario146,0,0,100,20,80,30,40,100,0,0.4
scenario147,0,0,100,20,40,30,40,80,20,0.4
scenario148,0,40,100,20,80,30,40,0,20,0.6
scenario149,0,0,100,20,80,30,0,0,0,0.4
scenario150,0,0,60,20,80,30,40,40,20,0.4
scenario151,0,40,100,20,100,30,40,0,20,0.4
scenario152,0,0,100,20,80,30,40,0,100,0.8
scenario153,0,0,100,60,40,30,40,0,20,0.4
scenario154,0,0,100,20,40,30,20,0,20,0.4
scenario155,0,20,100,20,80,30,40,0,40,0.4
scenario156,0,0,100,20,80,30,40,100,100,0.4
scenario157,0,0,40,20,40,30,40,0,20,0.4
scenario158,0,0,100,20,80,30,40,40,20,0.2
scenario159,0,0,100,20,80,30,0,0,100,0.4
scenario160,0,0,100,20,40,30,40,0,20,1
scenario161,0,0,20,20,40,30,40,0,20,0.4
scenario162,0,0,100,20,80,30,40,40,60,0.4
scenario163,0,0,100,20,80,30,60,0,20,0.2
scenario164,0,0,100,20,80,30,40,0,20,0.8
scenario165,0,0,100,20,80,30,60,0,60,0.4
scenario166,0,0,100,60,80,30,40,40,20,0.4
scenario167,0,0,100,20,80,30,20,40,20,0.4
scenario168,0,0,100,20,80,30,60,80,20,0.4
scenario169,0,0,100,20,80,30,0,0,20,0.4
scenario170,0,0,40,20,80,30,40,40,20,0.4
scenario171,0,0,100,60,80,30,60,0,20,0.4
scenario172,0,0,80,20,80,-30,40,0,20,0.4
scenario173,0,60,100,20,40,30,40,0,20,0.4
scenario174,0,0,60,20,80,30,40,0,20,0.2
scenario175,0,0,100,20,80,30,40,40,20,1
scenario176,0,0,0,20,20,30,40,0,20,0.4
scenario177,0,0,100,20,20,60,40,0,20,0.4
scenario178,0,0,100,40,20,30,40,0,20,0.4
scenario179,0,0,20,20,80,30,40,40,20,0.4
scenario180,0,0,100,20,40,30,40,0,20,0.6
scenario181,0,0,60,20,80,30,40,0,60,0.4
scenario182,0,0,40,20,80,30,60,0,20,0.4
scenario183,0,0,100,20,80,30,60,0,20,1
scenario184,0,0,20,20,80,30,60,0,20,0.4
scenario185,0,0,60,20,80,30,40,80,20,0.4
scenario186,0,0,100,100,80,30,40,40,20,0.4
scenario187,0,20,100,20,80,30,40,0,20,0.8
scenario188,0,0,0,0,80,30,40,0,20,0.4
scenario189,0,0,100,0,0,30,40,0,20,0.4
scenario190,0,0,100,0,80,30,40,0,20,0
scenario191,0,0,100,0,80,60,40,0,20,0.4
scenario192,0,0,100,0,80,90,40,0,20,0.4
scenario193,1,0,100,20,80,30,40,0,20,0.2
scenario194,0,0,80,20,80,30,80,0,20,0.4
scenario195,0,0,100,20,80,30,40,0,60,0.2
scenario196,0,0,60,60,80,30,40,0,20,0.4
scenario197,0,0,80,20,80,30,40,0,80,0.4
scenario198,0,20,100,20,80,30,40,100,20,0.4
scenario199,0,0,100,80,80,0,40,0,20,0.4
scenario200,0,0,100,100,80,30,60,0,20,0.4
scenario201,0,20,100,20,80,30,0,0,20,0.4
scenario202,0,0,100,20,80,30,40,80,20,0.2
scenario203,0,80,80,20,80,30,40,0,20,0.4
scenario204,0,0,100,80,80,-30,40,0,20,0.4
scenario205,0,60,100,20,80,30,40,40,20,0.4
scenario206,0,0,60,20,80,30,40,0,20,1
scenario207,0,0,100,20,80,30,40,40,20,0.6
scenario208,0,100,100,20,80,0,40,0,20,0.4
scenario209,0,0,100,60,80,30,40,0,20,0.2
scenario210,0,0,80,20,60,30,40,0,20,0.4
scenario211,0,0,100,20,80,30,20,0,20,0.2
scenario212,0,0,100,20,100,30,40,40,20,0.4
scenario213,0,0,0,20,80,30,40,0,20,0.1
scenario214,0,0,100,20,0,30,40,0,20,0.1
scenario215,0,0,100,40,80,30,40,0,20,0.1
scenario216,0,0,100,20,80,60,40,0,20,0.1
scenario217,0,0,100,20,80,90,40,0,20,0.1
scenario218,0,100,100,20,80,-30,40,0,20,0.4
scenario219,0,60,100,20,80,30,60,0,20,0.4
scenario220,0,0,100,20,80,30,20,0,60,0.4
scenario221,0,0,40,20,80,30,40,0,20,0.2
scenario222,0,0,100,20,80,30,60,0,20,0.6
scenario223,0,0,60,100,80,30,40,0,20,0.4
scenario224,0,0,100,20,100,30,60,0,20,0.4
scenario225,0,0,100,60,80,30,40,80,20,0.4
scenario226,0,0,20,20,80,30,40,0,20,0.2
scenario227,0,0,100,20,80,30,20,80,20,0.4
scenario228,0,0,80,20,80,30,40,0,40,0.4
scenario229,0,0,100,80,80,30,80,0,20,0.4
scenario230,1,0,40,20,80,30,40,0,20,0.4
scenario231,0,0,40,20,80,30,40,0,60,0.4
scenario232,0,0,100,80,80,30,40,0,80,0.4
scenario233,1,0,100,20,80,30,40,0,20,1
scenario234,0,0,100,20,80,30,40,0,60,1
scenario235,1,0,20,20,80,30,40,0,20,0.4
scenario236,0,0,20,20,80,30,40,0,60,0.4
scenario237,0,0,40,20,80,30,40,80,20,0.4
scenario238,0,0,100,60,80,30,20,0,20,0.4
scenario239,0,80,100,80,80,30,40,0,20,0.4
scenario240,0,0,100,100,80,30,40,0,20,0.2
scenario241,0,0,100,20,80,30,40,80,20,1
scenario242,0,100,100,20,80,30,80,0,20,0.4
scenario243,0,60,60,20,80,30,40,0,20,0.4
scenario244,0,0,20,20,80,30,40,80,20,0.4
scenario245,0,100,100,20,80,30,40,0,80,0.4
scenario246,0,0,100,20,80,0,40,60,20,0.4
scenario247,0,0,100,80,60,30,40,0,20,0.4
scenario248,0,0,40,60,80,30,40,0,20,0.4
scenario249,0,0,40,20,80,30,20,0,20,0.4
scenario250,0,0,0,20,80,30,40,20,20,0.4
scenario251,0,0,100,20,0,30,40,20,20,0.4
scenario252,0,0,100,20,80,30,40,20,20,0
scenario253,0,0,100,40,80,30,40,20,20,0.4
scenario254,0,0,100,20,80,60,40,20,20,0.4
scenario255,0,0,100,20,80,90,40,20,20,0.4
scenario256,0,0,60,20,80,30,40,0,20,0.6
scenario257,1,0,100,100,80,30,40,0,20,0.4
scenario258,0,0,100,100,80,30,40,0,60,0.4
scenario259,0,0,100,20,80,-30,40,60,20,0.4
scenario260,0,0,100,60,80,30,40,0,20,1
scenario261,0,0,100,20,80,30,20,0,20,1
scenario262,0,0,60,20,100,30,40,0,20,0.4
scenario263,0,0,20,60,80,30,40,0,20,0.4
scenario264,0,0,20,20,80,30,20,0,20,0.4
scenario265,0,0,100,100,80,30,40,80,20,0.4
scenario266,0,100,100,20,60,30,40,0,20,0.4
scenario267,0,60,100,20,80,30,40,0,20,0.2
scenario268,0,0,40,20,80,30,40,0,20,1
scenario269,0,0,100,80,80,30,40,0,40,0.4
scenario270,0,0,0,20,80,30,40,0,0,0.4
scenario271,0,0,100,20,0,30,40,0,0,0.4
scenario272,0,0,100,20,80,30,40,0,0,0
scenario273,0,0,100,40,80,30,40,0,0,0.4
scenario274,0,0,100,20,80,60,40,0,0,0.4
scenario275,0,0,100,20,80,90,40,0,0,0.4
scenario276,0,0,100,100,80,30,20,0,20,0.4
scenario277,0,0,20,20,80,30,40,0,20,1
scenario278,1,60,100,20,80,30,40,0,20,0.4
scenario279,0,60,100,20,80,30,40,0,60,0.4
scenario280,0,0,100,20,100,30,40,0,20,0.2
scenario281,1,0,100,20,80,30,40,0,20,0.6
scenario282,0,0,100,20,80,30,40,0,60,0.6
scenario283,0,0,100,20,80,30,80,60,20,0.4
scenario284,0,0,40,100,80,30,40,0,20,0.4
scenario285,0,60,100,20,80,30,40,80,20,0.4
scenario286,0,100,100,20,80,30,40,0,40,0.4
scenario287,1,0,100,20,100,30,40,0,20,0.4
scenario288,0,0,100,20,100,30,40,0,60,0.4
scenario289,0,0,100,20,80,30,40,60,80,0.4
scenario290,0,0,100,100,80,30,40,0,20,1
scenario291,0,40,100,20,80,0,40,0,20,0.4
scenario292,0,0,100,20,80,30,40,80,20,0.6
scenario293,0,0,20,100,80,30,40,0,20,0.4
scenario294,0,0,0,20,80,30,40,0,100,0.4
scenario295,0,0,100,20,0,30,40,0,100,0.4
scenario296,0,0,100,40,80,30,40,0,100,0.4
scenario297,0,0,100,20,80,30,40,0,100,0
scenario298,0,0,100,20,80,60,40,0,100,0.4
scenario299,0,0,100,20,80,90,40,0,100,0.4
scenario300,0,80,100,20,80,30,40,60,20,0.4
scenario301,0,0,100,20,100,30,40,80,20,0.4
scenario302,0,60,100,60,80,30,40,0,20,0.4
scenario303,0,60,100,20,80,30,20,0,20,0.4
scenario304,0,40,100,20,80,-30,40,0,20,0.4
scenario305,0,0,100,60,80,30,40,0,20,0.6
scenario306,0,0,100,20,80,30,20,0,20,0.6
scenario307,0,0,100,20,60,30,40,60,20,0.4
scenario308,0,0,80,20,80,30,40,0,20,0.8
scenario309,0,60,40,20,80,30,40,0,20,0.4
scenario310,0,0,100,60,100,30,40,0,20,0.4
scenario311,0,0,100,20,100,30,20,0,20,0.4
scenario312,0,60,100,20,80,30,40,0,20,1
scenario313,0,0,40,20,80,30,40,0,20,0.6
scenario314,0,60,20,20,80,30,40,0,20,0.4
scenario315,0,0,80,20,80,30,40,100,20,0.4
scenario316,0,0,40,20,100,30,40,0,20,0.4
scenario317,0,0,20,20,80,30,40,0,20,0.6
scenario318,0,0,80,20,80,30,0,0,20,0.4
scenario319,0,0,100,20,100,30,40,0,20,1
scenario320,0,0,100,20,80,30,40,60,40,0.4
scenario321,0,0,20,20,100,30,40,0,20,0.4
scenario322,0,40,100,20,80,30,80,0,20,0.4
scenario323,0,40,100,20,80,30,40,0,80,0.4
scenario324,0,60,100,100,80,30,40,0,20,0.4
scenario325,0,0,0,20,80,30,40,0,20,0.4
scenario326,0,0,100,20,80,30,40,0,20,0
scenario327,0,0,100,40,80,30,40,0,20,0.4
scenario328,0,0,100,20,80,60,40,0,20,0.4
scenario329,0,0,100,20,80,90,40,0,20,0.4
scenario330,0,0,100,100,80,30,40,0,20,0.6
scenario331,0,0,100,100,100,30,40,0,20,0.4
scenario332,0,0,100,80,80,30,40,0,20,0.8
scenario333,0,40,100,20,60,30,40,0,20,0.4
scenario334,0,0,100,80,80,30,40,100,20,0.4
scenario335,0,60,100,20,80,30,40,0,20,0.6
scenario336,0,100,100,20,80,30,40,0,20,0.8
scenario337,0,0,100,80,80,30,0,0,20,0.4
scenario338,0,60,100,20,100,30,40,0,20,0.4
scenario339,0,0,100,20,40,0,40,0,20,0.4
scenario340,0,40,100,20,80,30,40,0,40,0.4
scenario341,0,0,100,20,100,30,40,0,20,0.6
scenario342,0,0,100,20,40,-30,40,0,20,0.4
scenario343,0,100,100,20,80,30,40,100,20,0.4
scenario344,0,20,0,20,80,30,40,0,20,0.4
scenario345,0,20,100,20,0,30,40,0,20,0.4
scenario346,0,20,100,20,80,30,40,0,20,0
scenario347,0,20,100,40,80,30,40,0,20,0.4
scenario348,0,20,100,20,80,60,40,0,20,0.4
scenario349,0,20,100,20,80,90,40,0,20,0.4
scenario350,0,100,100,20,80,30,0,0,20,0.4
scenario351,0,0,100,20,40,30,80,0,20,0.4
scenario352,0,0,100,20,80,30,40,60,20,0.8
scenario353,0,0,100,20,40,30,40,0,80,0.4
scenario354,0,0,100,20,80,0,40,40,20,0.4
scenario355,0,80,100,20,40,30,40,0,20,0.4
scenario356,0,0,100,20,80,-30,40,40,20,0.4
scenario357,0,0,100,20,80,30,0,60,20,0.4
scenario358,0,0,100,20,80,0,60,0,20,0.4
scenario359,0,0,100,20,80,-30,60,0,20,0.4
scenario360,0,0,100,20,40,30,40,0,40,0.4
scenario361,0,0,100,20,80,30,80,40,20,0.4
scenario362,0,40,100,20,80,30,40,0,20,0.8
scenario363,0,0,100,20,80,30,40,40,80,0.4
scenario364,0,0,60,20,80,0,40,0,20,0.4
scenario365,0,80,100,20,80,30,40,40,20,0.4
scenario366,0,40,100,20,80,30,40,100,20,0.4
scenario367,0,0,60,20,80,-30,40,0,20,0.4
scenario368,0,0,100,20,80,30,60,0,80,0.4
scenario369,0,40,100,20,80,30,0,0,20,0.4
scenario370,0,0,100,20,60,30,40,40,20,0.4
scenario371,0,80,100,20,80,30,60,0,20,0.4
scenario372,0,0,100,20,80,0,40,0,20,0.2
scenario373,0,0,100,20,80,-30,40,0,20,0.2
scenario374,0,0,100,20,60,30,60,0,20,0.4
scenario375,1,0,100,20,80,0,40,0,20,0.4
scenario376,0,0,100,20,80,0,40,0,60,0.4
scenario377,0,0,100,20,80,30,40,40,40,0.4
scenario378,1,0,100,20,80,-30,40,0,20,0.4
scenario379,0,0,100,20,80,-30,40,0,60,0.4
scenario380,0,0,60,20,80,30,80,0,20,0.4
scenario381,0,0,100,20,80,0,40,80,20,0.4
scenario382,0,0,60,20,80,30,40,0,80,0.4
scenario383,0,0,100,20,80,-30,40,80,20,0.4
scenario384,0,0,100,20,80,30,60,0,40,0.4
scenario385,0,80,60,20,80,30,40,0,20,0.4
scenario386,0,0,80,20,0,30,40,0,20,0.4
scenario387,0,0,80,20,80,30,40,0,20,0
scenario388,0,0,80,40,80,30,40,0,20,0.4
scenario389,0,0,80,20,80,60,40,0,20,0.4
scenario390,0,0,80,20,80,90,40,0,20,0.4
scenario391,0,0,100,60,80,0,40,0,20,0.4
scenario392,0,0,100,20,80,0,20,0,20,0.4
scenario393,0,0,100,20,80,30,80,0,20,0.2
scenario394,0,0,100,60,80,-30,40,0,20,0.4
scenario395,0,0,100,20,80,-30,20,0,20,0.4
scenario396,0,0,60,20,60,30,40,0,20,0.4
scenario397,0,0,100,20,80,30,40,0,80,0.2
scenario398,0,0,40,20,80,0,40,0,20,0.4
scenario399,1,0,100,20,80,30,80,0,20,0.4
scenario400,0,0,100,20,80,30,80,0,60,0.4
scenario401,0,0,100,20,40,30,40,0,20,0.8
scenario402,0,0,100,20,80,0,40,0,20,1
scenario403,0,80,100,20,80,30,40,0,20,0.2
scenario404,0,0,40,20,80,-30,40,0,20,0.4
scenario405,1,0,100,20,80,30,40,0,80,0.4
scenario406,0,0,20,20,80,0,40,0,20,0.4
scenario407,0,0,100,20,80,-30,40,0,20,1
scenario408,0,0,100,20,80,30,80,80,20,0.4
scenario409,0,0,20,20,80,-30,40,0,20,0.4
scenario410,1,80,100,20,80,30,40,0,20,0.4
scenario411,0,80,100,20,80,30,40,0,60,0.4
scenario412,0,0,60,20,80,30,40,0,40,0.4
scenario413,0,0,100,20,60,30,40,0,20,0.2
scenario414,0,0,100,20,80,30,40,80,80,0.4
scenario415,0,0,100,20,40,30,40,100,20,0.4
scenario416,0,0,100,20,40,30,0,0,20,0.4
scenario417,0,0,100,100,80,0,40,0,20,0.4
scenario418,0,80,100,20,80,30,40,80,20,0.4
scenario419,0,0,100,60,80,30,80,0,20,0.4
scenario420,1,0,100,20,60,30,40,0,20,0.4
scenario421,0,0,100,20,60,30,40,0,60,0.4
scenario422,0,0,100,60,80,30,40,0,80,0.4
scenario423,0,0,100,20,80,30,20,0,80,0.4
scenario424,0,0,0,80,80,30,40,0,20,0.4
scenario425,0,0,100,80,0,30,40,0,20,0.4
scenario426,0,0,100,80,80,30,40,0,20,0
scenario427,0,0,100,80,80,60,40,0,20,0.4
scenario428,0,0,100,80,80,90,40,0,20,0.4
scenario429,0,0,100,100,80,-30,40,0,20,0.4
scenario430,0,0,100,20,60,30,40,80,20,0.4
scenario431,0,0,100,20,80,30,40,0,40,0.2
scenario432,0,80,100,60,80,30,40,0,20,0.4
scenario433,0,80,100,20,80,30,20,0,20,0.4
scenario434,0,0,40,20,80,30,80,0,20,0.4
scenario435,0,0,40,20,80,30,40,0,80,0.4
scenario436,0,0,100,20,80,30,80,0,20,1
scenario437,0,0,20,20,80,30,80,0,20,0.4
scenario438,0,0,100,20,80,30,40,0,80,1
scenario439,0,100,0,20,80,30,40,0,20,0.4
scenario440,0,100,100,20,0,30,40,0,20,0.4
scenario441,0,100,100,20,80,30,40,0,20,0
scenario442,0,100,100,40,80,30,40,0,20,0.4
scenario443,0,100,100,20,80,60,40,0,20,0.4
scenario444,0,100,100,20,80,90,40,0,20,0.4
scenario445,1,0,100,20,80,30,40,0,40,0.4
scenario446,0,0,100,60,60,30,40,0,20,0.4
scenario447,0,0,100,20,60,30,20,0,20,0.4
scenario448,0,60,100,20,80,0,40,0,20,0.4
scenario449,0,0,20,20,80,30,40,0,80,0.4
scenario450,0,80,40,20,80,30,40,0,20,0.4
scenario451,0,0,100,20,80,30,40,40,20,0.8
scenario452,0,80,100,20,80,30,40,0,20,1
scenario453,0,0,100,20,80,0,40,0,20,0.6
scenario454,0,60,100,20,80,-30,40,0,20,0.4
scenario455,0,0,100,20,80,30,40,80,40,0.4
scenario456,0,80,20,20,80,30,40,0,20,0.4
scenario457,0,0,40,20,60,30,40,0,20,0.4
scenario458,0,0,100,20,100,0,40,0,20,0.4
scenario459,0,0,100,20,80,-30,40,0,20,0.6
scenario460,0,0,100,100,80,30,80,0,20,0.4
scenario461,0,0,100,20,60,30,40,0,20,1
scenario462,0,0,100,20,80,30,60,0,20,0.8
scenario463,0,0,100,100,80,30,40,0,80,0.4
scenario464,0,0,100,20,100,-30,40,0,20,0.4
scenario465,0,0,20,20,60,30,40,0,20,0.4
scenario466,0,0,100,20,80,30,0,40,20,0.4
scenario467,0,0,100,60,80,30,40,0,40,0.4
scenario468,0,0,100,20,80,30,20,0,40,0.4
scenario469,0,80,100,100,80,30,40,0,20,0.4
scenario470,0,0,100,20,80,30,60,100,20,0.4
scenario471,0,0,40,20,80,30,40,0,40,0.4
scenario472,0,0,100,100,60,30,40,0,20,0.4
scenario473,0,0,100,20,80,30,40,0,40,1
scenario474,0,60,100,20,80,30,80,0,20,0.4
scenario475,0,0,20,20,80,30,40,0,40,0.4
scenario476,0,0,0,20,80,30,40,60,20,0.4
scenario477,0,0,100,20,0,30,40,60,20,0.4
scenario478,0,0,100,40,80,30,40,60,20,0.4
scenario479,0,0,100,20,80,30,40,60,20,0
scenario480,0,0,100,20,80,60,40,60,20,0.4
scenario481,0,0,100,20,80,90,40,60,20,0.4
scenario482,0,60,100,20,80,30,40,0,80,0.4
scenario483,0,0,100,20,80,30,80,0,20,0.6
scenario484,0,0,100,20,80,30,40,0,80,0.6
scenario485,0,0,60,20,80,30,40,0,20,0.8
scenario486,0,0,100,20,100,30,80,0,20,0.4
scenario487,0,0,100,20,100,30,40,0,80,0.4
scenario488,0,80,100,20,80,30,40,0,20,0.6
scenario489,0,0,100,100,80,30,40,0,40,0.4
scenario490,0,60,100,20,60,30,40,0,20,0.4
scenario491,0,80,100,20,100,30,40,0,20,0.4
scenario492,0,0,60,20,80,30,40,100,20,0.4
scenario493,0,0,60,20,80,30,0,0,20,0.4
scenario494,0,0,100,20,60,30,40,0,20,0.6
scenario495,1,0,100,20,80,30,40,0,20,0.8
scenario496,0,0,100,20,80,30,40,0,60,0.8
scenario497,0,60,100,20,80,30,40,0,40,0.4
scenario498,0,0,100,20,80,30,40,100,20,0.2
scenario499,0,40,0,20,80,30,40,0,20,0.4
scenario500,0,40,100,20,0,30,40,0,20,0.4
scenario501,0,40,100,20,80,30,40,0,20,0
scenario502,0,40,100,40,80,30,40,0,20,0.4
scenario503,0,40,100,20,80,60,40,0,20,0.4
scenario504,0,40,100,20,80,90,40,0,20,0.4
scenario505,0,0,100,20,80,30,0,0,20,0.2
scenario506,0,0,100,20,80,30,40,0,40,0.6
scenario507,0,0,100,20,80,30,40,80,20,0.8
scenario508,0,0,100,20,100,30,40,0,40,0.4
scenario509,1,0,100,20,80,30,40,100,20,0.4
scenario510,0,0,100,20,80,30,40,100,60,0.4
scenario511,1,0,100,20,80,30,0,0,20,0.4
scenario512,0,0,100,20,80,30,0,0,60,0.4
scenario513,0,0,100,60,80,30,40,0,20,0.8
scenario514,0,0,100,20,80,30,20,0,20,0.8
scenario515,0,0,100,20,80,30,0,80,20,0.4
