Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario87,1,80,80,60,40,30,0,100,20,1
scenario88,1,0,20,60,60,60,0,100,20,1
scenario89,1,40,80,60,20,30,0,100,20,1
scenario90,1,40,100,80,60,60,0,100,40,0.8
scenario91,1,100,80,80,40,60,20,100,20,0.8
scenario92,1,0,100,40,20,-90,0,100,0,0.1
scenario93,1,60,100,40,20,0,20,100,0,1
scenario94,0,80,80,80,40,30,20,20,40,1
scenario95,1,80,60,60,20,30,0,100,40,1
scenario96,1,100,100,0,40,30,0,100,40,0.8
scenario97,1,100,80,80,40,60,20,100,20,0.8
scenario98,1,20,100,20,40,-60,0,100,20,0.8
scenario99,1,40,100,40,20,0,0,100,0,0.8
scenario100,1,60,80,20,20,-30,20,0,0,1
scenario101,0,80,80,80,60,60,40,20,40,1
scenario102,0,80,80,60,40,-30,0,100,20,1
scenario103,1,100,100,0,40,60,0,100,40,0.6
scenario104,1,60,80,60,20,-90,0,20,40,0.8
scenario105,0,60,0,20,40,-30,20,100,0,1
scenario106,1,100,100,0,40,0,0,80,60,0.4
scenario107,0,100,80,0,40,-30,20,40,40,0.6
scenario108,0,80,80,80,60,60,0,20,20,1
scenario109,1,40,100,40,20,0,0,100,0,0.8
scenario110,0,40,80,20,20,30,0,80,0,1
scenario111,1,100,100,20,20,-60,0,0,20,1
scenario112,0,80,60,20,0,-30,40,80,0,1
scenario113,1,0,100,0,60,-30,0,80,20,0.8
scenario114,1,100,80,80,20,90,20,100,0,1
scenario115,0,60,100,40,80,-60,20,0,40,0.8
scenario116,1,100,100,80,40,30,0,100,0,0.6
scenario117,0,100,100,0,40,90,0,100,40,0.6
scenario118,1,20,80,20,0,-30,0,100,100,0.8
scenario119,1,0,100,20,80,-30,80,0,0,1
scenario120,0,100,80,20,20,-30,20,40,40,0.6
scenario121,1,100,100,80,40,30,0,100,0,0.6
scenario122,1,100,100,80,20,30,0,100,20,0.8
scenario123,0,80,80,40,0,-60,0,20,0,0.6
scenario124,1,40,80,20,80,-60,0,0,60,0.6
scenario125,0,80,40,20,0,-30,40,80,0,1
scenario126,1,100,40,100,40,-30,0,100,0,0.6
scenario127,1,100,20,80,40,90,20,100,0,1
scenario128,1,80,60,80,20,90,0,80,20,1
scenario129,0,60,80,40,40,-30,0,40,60,0.8
scenario130,1,100,80,40,0,-90,0,80,20,0.8
scenario131,0,100,80,0,0,60,40,40,60,0.2
scenario132,1,80,80,80,40,60,20,100,0,0.8
scenario133,1,100,80,40,0,-90,0,80,20,0.8
scenario134,1,60,100,60,20,90,40,100,100,0.8
scenario135,1,40,80,40,100,-90,40,0,60,0.8
scenario136,1,80,100,20,20,60,20,80,0,0.6
scenario137,0,100,80,0,0,60,20,60,80,0.1
scenario138,1,100,100,80,40,30,0,0,20,1
scenario139,1,100,0,80,40,90,100,60,20,1
scenario140,0,80,80,100,60,60,40,80,0,0.6
scenario141,1,100,80,60,40,90,80,40,20,1
scenario142,1,100,80,20,0,-90,0,40,20,0.6
scenario143,1,100,60,0,0,90,20,20,100,0.4
scenario144,1,100,80,20,40,-30,80,100,0,1
scenario145,1,80,100,60,40,30,0,100,20,1
scenario146,1,100,100,60,20,-90,0,100,0,0.1
scenario147,1,100,80,60,0,-90,20,100,0,0.1
scenario148,1,0,0,20,100,-60,20,40,40,0.1
scenario149,1,100,80,40,0,-90,20,80,20,0.8
scenario150,1,60,0,0,100,-60,20,60,60,0.1
scenario151,1,0,60,100,80,0,40,100,100,1
scenario152,1,100,80,60,0,-60,0,60,40,0.1
scenario153,1,0,0,0,100,-90,80,80,20,0.6
scenario154,1,20,100,20,80,0,0,0,100,0.6
scenario155,1,100,60,60,20,-60,0,100,0,0.2
scenario156,1,80,0,20,0,-30,80,20,100,0.2
scenario157,1,80,0,20,0,-30,80,20,100,0.2
scenario158,1,80,80,20,0,-30,100,20,100,0.4
scenario159,1,80,20,0,0,-30,80,60,100,0.2
scenario160,0,80,0,40,0,-60,100,20,100,0.2
scenario161,1,100,80,20,0,0,100,20,100,0.1
scenario162,1,80,20,0,0,0,0,0,100,0.2
scenario163,1,100,20,20,20,-30,80,0,100,0.2
scenario164,1,60,0,20,0,-60,0,20,80,0.8
scenario165,1,100,0,0,0,0,60,0,40,0.2
scenario166,1,60,0,40,0,-60,60,20,100,0.8
scenario167,0,100,0,20,0,-30,80,40,0,0.4
scenario168,0,80,20,20,0,0,60,20,100,0.2
scenario169,1,100,20,20,20,-30,80,0,100,0.2
scenario170,1,100,0,0,40,0,100,20,100,0.4
scenario171,1,40,20,40,0,-60,40,40,100,0.6
scenario172,0,60,40,20,20,-90,80,20,80,1
scenario173,0,80,0,20,0,-90,100,20,100,0.6
scenario174,1,80,0,20,60,90,60,40,100,0.2
scenario175,1,100,80,20,0,0,80,0,100,0.2
scenario176,0,100,20,40,20,-30,100,0,100,0.2
scenario177,1,40,0,20,20,-60,0,20,60,0.6
scenario178,0,100,0,20,20,-60,0,0,80,0.8
scenario179,0,80,40,20,0,-30,60,80,100,0.2
scenario180,1,80,0,40,100,-60,100,20,80,0.6
scenario181,1,100,20,20,20,-30,80,0,100,0.2
scenario182,1,100,60,0,100,0,100,20,100,0.4
scenario183,0,100,0,40,0,-30,0,0,100,1
scenario184,0,20,40,20,0,0,40,60,100,0.4
scenario185,1,80,20,80,0,60,100,60,100,0.6
scenario186,0,80,0,20,0,-90,20,0,100,0.6
scenario187,0,100,80,20,0,90,80,0,100,1
scenario188,1,100,20,60,0,0,40,60,80,0.6
scenario189,1,100,60,0,80,0,80,60,100,0.2
scenario190,1,100,60,20,0,-90,80,20,80,0.8
scenario191,0,80,0,40,40,-30,80,20,100,0.2
scenario192,1,40,20,60,20,-60,100,20,100,0.2
scenario193,1,100,20,20,20,-30,80,0,100,0.2
scenario194,1,100,20,40,0,-90,100,0,100,0.4
scenario195,0,100,0,40,60,0,80,40,100,0.2
scenario196,1,100,0,100,20,0,40,60,80,0.6
scenario197,1,100,100,80,40,90,100,0,80,0.6
scenario198,0,20,40,20,0,0,60,60,100,0.2
scenario199,0,100,0,20,80,-90,80,0,80,1
scenario200,0,100,40,20,100,-90,100,20,80,0.2
scenario201,1,40,20,40,20,-30,80,20,20,0.1
scenario202,1,100,0,40,0,-30,0,0,100,1
scenario203,1,100,60,80,0,0,80,60,100,0.1
scenario204,1,100,0,100,0,-60,20,0,60,0.8
scenario205,1,40,20,40,20,-30,80,20,20,0.1
scenario206,1,100,0,40,20,-30,20,0,100,1
scenario207,0,100,0,20,40,0,0,60,100,0.2
scenario208,1,100,100,40,0,-60,80,0,100,0.8
scenario209,1,0,0,60,40,0,80,40,100,0.2
scenario210,1,100,40,20,100,-90,100,20,80,0.2
scenario211,0,100,20,0,20,-30,80,40,80,0.2
scenario212,0,40,20,20,100,0,80,0,40,0.1
scenario213,0,40,20,20,80,-90,80,0,80,1
scenario214,0,100,0,40,60,0,80,20,100,0.1
scenario215,1,80,20,20,20,-60,100,0,80,0.2
scenario216,1,100,0,100,0,-30,20,0,40,0.6
scenario217,1,80,100,60,40,30,0,100,20,1
scenario218,1,100,80,40,20,-90,0,100,20,0.2
scenario219,1,60,20,40,20,-30,80,40,20,0.1
scenario220,1,0,60,100,100,-90,80,60,20,0.6
scenario221,1,0,0,0,80,0,40,100,80,1
scenario222,1,80,100,60,40,30,0,100,20,1
scenario223,1,100,40,60,0,-60,0,20,0,0.2
scenario224,1,20,100,20,60,0,100,0,100,0.6
scenario225,1,40,40,40,20,-30,100,20,20,0.1
scenario226,0,0,100,100,80,0,40,100,100,1
scenario227,1,100,60,20,0,-30,0,60,40,0.6
scenario228,1,100,80,60,0,-60,60,100,0,0.1
scenario229,1,0,60,100,100,-90,80,60,20,0.6
scenario230,1,0,40,100,20,-60,80,80,20,0.4
scenario231,1,0,60,60,100,-90,80,60,0,0.4
scenario232,1,0,60,80,100,-30,100,60,20,0.6
scenario233,0,20,40,0,80,-90,80,40,20,0.6
scenario234,1,0,60,100,40,-90,80,60,40,0.4
scenario235,0,0,60,100,100,-60,80,80,0,0.2
scenario236,1,80,20,100,100,-90,60,60,20,0.6
scenario237,1,0,60,40,100,-30,80,80,20,0.6
scenario238,1,0,80,40,100,-60,80,60,40,0.8
scenario239,1,0,80,0,80,-90,80,60,20,0.6
scenario240,0,0,100,100,100,-60,80,60,20,0.8
scenario241,1,0,80,40,100,-60,80,60,40,0.8
scenario242,1,0,100,0,80,-60,80,60,40,0.6
scenario243,0,20,40,100,40,-60,80,80,100,0.4
scenario244,0,0,20,20,80,-90,60,40,0,0.4
scenario245,0,0,60,60,60,-90,100,20,60,0.4
scenario246,0,20,100,0,80,-60,80,40,0,0.4
scenario247,1,0,80,20,100,-90,100,60,0,0.6
scenario248,1,0,80,20,100,-60,80,60,40,0.8
scenario249,1,0,80,100,40,-90,20,40,40,0.4
scenario250,1,0,80,20,80,-90,100,80,0,0.6
scenario251,1,0,40,100,40,-90,60,100,80,0.4
scenario252,0,0,80,100,20,-30,80,80,40,0.8
scenario253,0,0,20,20,80,-90,60,40,0,0.4
scenario254,1,20,80,20,0,-60,100,60,40,0.8
scenario255,0,0,40,100,100,-90,40,100,80,0.4
scenario256,1,0,100,80,100,-60,60,60,40,0.2
scenario257,1,0,80,0,60,-90,80,80,0,0.4
scenario258,1,0,40,100,0,-60,60,100,100,0.4
scenario259,1,100,60,100,40,60,0,100,20,0.6
scenario260,0,0,100,0,80,30,60,40,20,0.4
scenario261,1,0,60,40,100,-60,100,80,0,0.6
scenario262,1,0,40,0,60,-90,80,100,100,0.2
scenario263,1,0,100,100,20,-30,80,100,40,0.1
scenario264,1,0,100,0,100,-90,60,60,40,0.8
scenario265,0,0,20,20,80,-90,60,40,0,0.4
scenario266,0,0,20,100,100,-60,60,100,60,0.4
scenario267,0,80,60,100,40,60,0,0,40,0.6
scenario268,0,0,0,80,100,-90,60,100,100,0.4
scenario269,0,80,80,100,20,-60,100,60,20,0.1
scenario270,0,0,100,20,80,0,60,40,40,0.2
scenario271,1,20,80,0,80,-90,80,100,0,0.4
scenario272,1,40,20,0,100,-90,40,40,0,0.4
scenario273,1,0,60,80,0,-60,60,100,100,0.2
scenario274,1,20,40,60,60,-60,20,100,100,0.2
scenario275,1,80,20,100,60,-90,60,100,100,0.2
scenario276,0,20,60,40,0,-30,100,60,40,0.8
scenario277,1,20,80,0,80,-90,80,100,0,0.4
scenario278,1,0,60,0,60,-90,80,80,0,0.4
scenario279,1,0,0,0,100,-60,40,60,0,0.2
scenario280,1,20,100,0,80,-30,80,20,0,0.2
scenario281,0,40,60,0,80,60,60,100,0,0.2
scenario282,0,100,80,80,40,60,0,100,60,0.4
scenario283,0,60,100,100,40,-60,100,80,20,0.1
scenario284,1,40,20,0,100,-90,40,40,20,0.6
scenario285,0,0,80,40,0,-60,100,60,100,0.1
scenario286,0,40,60,0,100,-90,100,60,20,0.2
scenario287,0,60,80,100,40,-90,100,60,40,0.2
scenario288,1,40,20,20,100,30,60,40,0,0.6
scenario289,1,80,100,60,40,30,0,100,20,1
scenario290,1,60,100,60,20,0,60,60,20,0.1
scenario291,1,0,80,60,0,-90,40,100,0,0.1
scenario292,1,20,100,0,60,30,0,100,20,1
scenario293,1,40,100,60,40,90,100,40,100,0.8
scenario294,0,0,20,0,80,-90,60,20,0,0.4
scenario295,1,80,100,60,40,30,20,100,20,1
scenario296,1,100,80,40,0,-30,0,20,0,0.2
scenario297,1,100,20,60,0,-60,60,80,0,0.1
scenario298,1,0,0,0,80,0,40,80,80,1
scenario299,1,60,80,60,40,30,0,100,0,1
scenario300,1,100,80,40,40,-90,0,100,40,0.2
scenario301,1,100,80,40,0,-30,0,20,0,0.2
scenario302,1,100,80,40,0,-30,20,0,0,0.4
scenario303,1,100,80,20,0,0,0,40,20,0.4
scenario304,1,100,80,100,40,0,20,40,0,0.4
scenario305,1,80,80,60,0,0,0,0,20,0.2
scenario306,1,100,60,40,20,-30,20,20,0,0.1
scenario307,0,100,80,40,0,-30,0,40,0,0.2
scenario308,0,100,40,40,0,0,0,40,20,0.4
scenario309,1,80,60,60,20,-30,0,40,20,0.1
scenario310,0,80,0,20,0,0,20,20,0,0.2
scenario311,1,100,100,20,0,-30,0,40,20,0.6
scenario312,1,0,60,40,0,-30,0,20,40,0.2
scenario313,1,100,100,20,0,-30,0,40,20,0.6
scenario314,1,100,0,0,0,60,100,60,0,0.6
scenario315,1,100,60,80,40,0,40,40,0,0.2
scenario316,1,80,40,60,20,0,60,0,20,1
scenario317,1,100,100,60,20,30,0,40,20,0.4
scenario318,1,100,100,20,80,0,40,100,0,0.6
scenario319,1,100,40,40,0,0,0,20,20,0.4
scenario320,0,100,100,40,0,0,0,40,40,0.8
scenario321,1,80,60,40,20,-30,0,20,20,0.1
scenario322,0,80,20,60,0,60,40,20,0,0.1
scenario323,0,100,80,40,0,30,20,20,20,0.2
scenario324,1,100,40,40,0,0,40,20,40,0.6
scenario325,1,100,100,60,20,30,0,40,20,0.4
scenario326,0,80,40,0,0,-30,0,0,100,0.2
scenario327,1,80,80,60,20,-60,0,100,40,0.1
scenario328,0,80,40,20,0,0,0,20,0,0.8
scenario329,1,0,80,0,80,0,20,20,20,0.2
scenario330,1,100,80,40,40,0,80,60,0,0.4
scenario331,1,100,0,0,0,-30,0,40,40,0.4
scenario332,0,60,20,40,0,60,40,40,20,0.1
scenario333,0,100,80,60,0,30,40,40,0,0.2
scenario334,0,80,40,100,0,-30,0,20,20,0.4
scenario335,0,80,0,0,0,90,0,60,20,0.4
scenario336,1,100,100,60,20,-30,40,0,20,0.8
scenario337,1,100,100,60,20,-30,40,0,20,0.8
scenario338,0,60,100,40,40,-60,0,100,40,0.1
scenario339,1,80,80,60,40,-60,0,100,40,0.8
scenario340,0,20,40,20,0,0,60,20,80,0.2
scenario341,0,60,40,20,20,-30,0,0,0,0.6
scenario342,1,100,20,20,0,-60,0,80,20,0.4
scenario343,0,60,40,0,0,30,20,40,20,0.1
scenario344,0,100,100,80,0,30,20,40,0,0.1
scenario345,0,80,20,0,40,-30,80,20,100,0.4
scenario346,1,40,40,60,20,30,60,60,20,0.1
scenario347,1,100,60,40,40,30,80,80,0,0.4
scenario348,1,100,60,100,20,30,0,60,40,0.4
scenario349,1,100,60,40,40,30,80,80,0,0.4
scenario350,1,100,60,100,40,-30,60,80,0,0.4
scenario351,0,60,100,40,80,-60,0,80,0,0.1
scenario352,0,40,60,80,40,-60,40,40,40,0.1
scenario353,1,100,60,60,20,30,60,80,20,0.4
scenario354,1,40,60,40,0,0,60,80,100,0.6
scenario355,0,100,100,0,20,-30,40,20,0,1
scenario356,1,80,100,100,40,-30,0,80,40,1
scenario357,0,40,60,0,0,60,0,60,0,0.6
scenario358,1,60,20,80,40,30,60,80,20,0.1
scenario359,1,100,0,0,40,0,80,60,0,0.4
scenario360,0,40,60,40,40,0,60,60,0,0.2
scenario361,1,80,100,60,40,30,0,100,20,1
scenario362,0,0,40,0,80,-90,100,20,0,0.6
scenario363,1,20,100,20,0,0,0,40,0,0.4
scenario364,1,80,100,60,40,30,0,100,20,1
scenario365,1,60,100,60,40,0,0,100,20,1
scenario366,1,80,100,60,40,90,20,100,20,1
scenario367,0,100,80,40,40,-90,0,100,40,0.1
scenario368,0,0,0,0,80,-90,60,20,0,0.4
scenario369,0,0,40,0,20,-90,60,20,0,0.4
scenario370,1,60,60,60,20,30,0,100,0,1
scenario371,1,40,0,0,80,0,40,80,80,0.4
scenario372,1,80,0,60,60,30,0,100,0,1
scenario373,1,80,0,60,60,30,0,100,0,1
scenario374,0,80,0,80,60,-90,0,100,0,0.8
scenario375,1,80,0,60,20,60,0,80,0,0.8
scenario376,0,80,100,60,60,0,20,100,20,0.4
scenario377,0,60,0,60,60,30,0,80,0,1
scenario378,1,100,0,60,40,30,0,100,0,1
scenario379,1,100,0,100,40,30,60,100,0,1
scenario380,1,100,0,40,60,60,0,80,0,0.6
scenario381,1,100,0,60,60,0,0,100,20,0.2
scenario382,1,80,0,60,60,30,20,100,20,1
scenario383,1,80,40,60,40,30,0,100,0,0.8
scenario384,1,80,0,60,40,60,20,100,60,0.8
scenario385,1,100,0,100,40,30,60,100,0,1
scenario386,1,100,20,40,60,60,0,80,60,0.4
scenario387,0,80,20,60,40,60,0,80,80,1
scenario388,0,80,0,0,40,-90,0,80,0,1
scenario389,1,100,0,60,40,30,0,40,80,0.2
scenario390,0,60,0,40,20,30,60,60,0,0.8
scenario391,0,100,0,80,40,30,0,100,0,1
scenario392,0,80,0,60,60,60,0,100,0,1
scenario393,1,100,20,100,60,60,60,80,0,0.8
scenario394,1,100,0,40,60,0,0,100,100,0.1
scenario395,1,80,60,40,20,0,80,80,0,1
scenario396,0,60,20,80,60,0,20,60,0,0.8
scenario397,1,100,0,100,40,30,60,100,0,1
scenario398,0,40,0,40,20,30,80,80,20,0.6
scenario399,0,60,20,20,0,0,80,60,0,0.6
scenario400,1,100,0,100,60,30,80,80,20,0.8
scenario401,0,80,0,80,80,60,80,100,0,0.6
scenario402,1,60,0,20,20,0,80,60,0,0.4
scenario403,0,40,20,80,60,-30,0,40,60,0.6
scenario404,0,80,40,20,0,90,0,60,60,0.8
scenario405,1,60,100,40,20,0,60,80,20,1
scenario406,0,60,40,40,40,90,20,80,100,1
scenario407,1,80,0,0,40,60,0,100,100,0.8
scenario408,0,80,0,60,40,60,40,80,20,0.8
scenario409,0,40,20,80,60,-30,0,40,60,0.6
scenario410,0,80,0,20,60,90,60,100,40,0.8
scenario411,0,100,0,100,40,30,0,100,0,0.1
scenario412,0,20,0,40,0,30,80,60,20,0.8
scenario413,0,80,0,60,40,60,40,60,0,0.6
scenario414,1,60,100,20,20,90,40,100,40,1
scenario415,0,40,0,20,20,0,80,60,0,1
scenario416,1,80,0,80,60,30,60,80,40,0.8
scenario417,1,80,20,100,40,30,80,60,0,0.4
scenario418,1,60,0,40,40,30,60,80,80,0.4
scenario419,0,40,20,40,20,60,60,60,40,0.6
scenario420,0,100,0,100,40,30,60,80,0,0.8
scenario421,0,40,20,80,60,-30,0,40,60,0.6
scenario422,0,60,100,0,20,60,60,100,60,0.8
scenario423,1,80,100,0,40,90,40,100,40,1
scenario424,0,60,80,20,60,0,0,20,60,0.2
scenario425,1,0,20,100,20,0,20,100,40,0.8
scenario426,0,100,80,100,40,30,20,80,0,0.1
scenario427,1,80,80,80,40,30,60,60,20,0.2
scenario428,0,60,80,60,60,-30,0,40,60,0.6
scenario429,1,100,20,60,40,30,80,100,60,0.2
scenario430,0,40,0,40,80,-30,100,60,0,0.8
scenario431,1,60,20,40,20,90,80,100,40,0.6
scenario432,1,40,100,40,20,90,20,100,40,1
scenario433,0,80,0,0,100,90,80,20,100,0.2
scenario434,0,60,0,100,0,60,0,0,0,0.1
scenario435,0,80,0,100,100,-90,100,60,100,0.2
scenario436,0,0,100,0,20,90,0,100,100,0.1
scenario437,0,100,100,40,100,90,100,80,80,1
scenario438,0,20,20,100,20,60,80,20,100,0.1
scenario439,0,100,0,0,100,90,20,40,100,0.4
scenario440,0,80,0,20,100,90,20,0,0,0.2
scenario441,0,0,20,100,100,60,80,100,0,0.6
scenario442,0,20,0,40,20,90,100,40,0,0.1
scenario443,0,80,80,100,100,90,80,20,20,0.2
scenario444,0,100,20,20,60,-90,100,0,100,0.2
scenario445,0,0,100,0,20,90,0,100,100,0.1
scenario446,0,60,40,0,20,90,0,100,100,0.1
scenario447,1,80,80,0,40,90,40,100,100,0.2
scenario448,0,0,100,20,0,90,0,80,60,0.2
scenario449,0,40,80,0,20,-60,40,100,80,0.1
scenario450,0,20,100,80,80,90,40,100,100,0.2
scenario451,0,0,100,60,20,60,0,100,100,0.2
scenario452,1,0,100,20,40,90,0,60,100,0.2
scenario453,0,0,100,20,20,90,0,100,40,0.6
scenario454,0,20,100,20,40,90,0,40,80,0.2
scenario455,0,20,100,0,20,90,20,100,100,0.2
scenario456,0,0,100,0,20,60,80,100,100,1
scenario457,1,0,100,20,40,90,0,60,100,0.2
scenario458,1,20,100,0,0,-60,20,100,60,0.1
scenario459,0,60,100,100,60,-30,40,100,80,0.2
scenario460,1,20,100,0,40,90,0,80,100,0.8
scenario461,0,20,80,20,20,90,0,100,100,0.1
scenario462,1,0,80,20,20,60,80,100,100,1
scenario463,0,0,100,0,100,0,100,100,80,1
scenario464,0,20,100,60,40,90,20,100,80,0.2
scenario465,0,80,80,0,60,60,0,100,80,0.4
scenario466,0,0,100,20,0,90,20,80,80,0.4
scenario467,1,20,80,40,40,60,0,80,100,0.4
scenario468,1,0,100,80,100,90,40,100,100,0.2
scenario469,1,20,100,0,0,-60,20,100,60,0.1
scenario470,1,20,100,20,20,90,20,80,60,0.2
scenario471,1,0,100,60,100,60,60,100,100,0.4
scenario472,1,60,100,0,0,-90,20,80,80,0.1
scenario473,1,0,60,20,20,-90,80,100,80,0.8
scenario474,1,0,100,40,20,90,0,60,100,0.1
scenario475,0,100,100,0,40,60,0,100,80,0.6
scenario476,1,20,100,40,80,90,40,80,100,0.2
scenario477,1,20,100,60,20,90,20,80,0,0.2
scenario478,0,80,100,60,80,-30,40,100,100,0.2
scenario479,1,20,100,20,80,-30,100,100,100,1
scenario480,0,40,100,40,40,90,20,80,100,0.1
scenario481,1,0,100,60,100,60,60,100,100,0.4
scenario482,1,0,20,0,0,90,20,60,80,0.1
scenario483,0,0,20,20,40,-60,100,40,80,0.8
scenario484,1,0,60,40,20,-90,100,100,100,0.6
scenario485,1,40,100,20,40,90,60,80,100,0.4
scenario486,1,60,0,60,40,90,20,60,0,0.2
scenario487,0,0,40,40,20,-90,20,100,80,1
scenario488,1,40,100,0,0,-90,40,80,80,0.1
scenario489,1,20,100,20,20,90,0,40,100,0.1
scenario490,1,100,80,40,100,90,60,100,100,0.4
scenario491,0,80,40,60,0,-90,20,80,60,0.1
scenario492,1,100,100,40,100,-30,100,100,80,1
scenario493,1,20,100,20,20,90,0,40,100,0.1
scenario494,1,40,80,0,20,-90,20,40,80,0.1
scenario495,0,40,100,20,0,-90,40,100,100,0.2
scenario496,1,80,20,60,20,-90,40,80,60,0.2
scenario497,1,100,100,0,0,-90,40,0,80,0.1
scenario498,0,0,40,60,0,-60,20,100,80,1
scenario499,0,20,100,40,60,90,40,80,100,0.4
scenario500,0,20,60,20,60,-90,100,20,80,0.6
scenario501,0,60,60,40,100,90,60,80,100,0.6
scenario502,1,0,60,40,40,-90,100,60,100,0.4
scenario503,1,20,60,40,20,0,0,20,100,0.1
scenario504,1,0,60,40,20,-90,20,80,80,1
scenario505,1,80,100,60,40,30,0,100,20,1
scenario506,0,80,0,100,100,-90,100,60,100,0.2
scenario507,0,20,20,100,20,60,100,0,100,0.2
scenario508,0,20,0,40,20,60,80,40,80,0.2
scenario509,0,100,0,80,100,-90,100,60,0,0.1
scenario510,0,80,0,100,100,-90,100,80,80,0.1
scenario511,1,20,100,0,0,-60,100,100,100,0.1
scenario512,0,20,0,40,0,60,100,60,0,0.1
scenario513,0,100,0,40,100,90,0,60,60,1
