Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario420,2,0,0,1,60,80,80,80,-90,0,80,60,0.8
scenario421,2,0,0,1,60,60,40,100,-90,60,100,100,1
scenario422,2,1,0,1,60,80,80,100,-90,80,100,60,1
scenario423,2,0,0,1,80,60,80,100,0,80,100,80,1
scenario424,2,0,0,1,40,80,40,60,-90,60,60,0,0.8
scenario425,2,0,0,1,60,60,60,60,30,80,80,80,1
scenario426,1,0,2,0,40,60,80,100,90,80,60,60,1
scenario427,1,2,0,2,80,80,80,100,-60,40,40,60,0.8
scenario428,2,0,0,1,60,80,60,60,-90,80,40,100,1
scenario429,1,2,0,2,80,80,80,100,-60,40,40,60,0.8
scenario430,1,0,2,0,60,60,100,80,60,0,0,80,0.6
scenario431,2,0,0,1,60,100,80,60,60,0,80,60,0.8
scenario432,1,0,2,0,80,60,60,80,-90,40,0,100,1
scenario433,2,0,0,1,0,40,40,100,-90,40,100,100,1
scenario434,2,0,1,0,60,80,60,40,-60,80,20,80,0.8
scenario435,1,0,2,0,40,80,100,100,90,60,60,80,0.8
scenario436,1,2,0,1,60,60,60,100,30,60,100,60,1
scenario437,1,2,0,1,0,40,100,60,-90,40,80,60,0.8
scenario438,1,2,0,1,80,80,100,100,0,20,40,20,1
scenario439,0,2,1,2,40,60,60,100,-90,20,100,20,0.8
scenario440,0,2,1,2,0,80,20,100,-90,0,60,100,0.8
scenario441,2,0,0,1,0,40,40,100,-90,40,100,100,1
scenario442,2,0,1,0,40,60,60,40,-30,80,0,80,0.8
scenario443,1,2,0,1,100,100,80,100,0,20,40,0,1
scenario444,1,0,2,0,40,80,80,60,90,60,60,80,1
scenario445,0,2,1,2,20,60,60,20,-60,20,80,40,0.6
scenario446,2,0,1,0,20,60,40,100,-90,20,100,80,1
scenario447,1,2,0,1,80,40,100,80,-60,40,80,60,0.8
scenario448,2,1,0,1,0,60,40,100,-60,60,80,80,1
scenario449,0,1,2,0,20,80,100,100,-90,20,80,100,0.8
scenario450,0,2,1,2,60,100,20,60,-30,0,20,80,0.8
scenario451,1,2,0,2,100,80,80,100,30,20,40,40,0.8
scenario452,2,0,1,2,80,100,80,40,60,20,80,80,0.8
scenario453,2,0,0,1,0,40,40,100,-90,40,100,100,1
scenario454,0,1,1,2,100,80,80,80,30,20,0,0,0.8
scenario455,0,2,1,2,80,100,20,80,-30,0,20,100,0.6
scenario456,2,0,1,0,80,80,0,80,-60,20,20,100,0.8
scenario457,0,1,2,0,60,100,60,40,60,0,60,80,0.8
scenario458,1,0,2,0,100,80,80,100,30,20,20,60,0.8
scenario459,2,0,1,0,0,100,0,80,-30,20,100,60,0.8
scenario460,2,1,0,1,0,80,20,100,-90,60,80,80,1
scenario461,1,2,0,1,100,80,60,80,-30,20,40,40,1
scenario462,0,1,2,0,100,80,60,100,60,0,40,40,0.8
scenario463,0,1,2,1,100,40,80,100,0,20,20,40,0.6
scenario464,1,2,0,2,60,100,60,80,90,60,20,40,1
scenario465,2,1,0,1,0,80,20,100,-90,60,80,80,1
scenario466,0,1,1,2,100,20,60,100,-60,40,40,40,1
scenario467,1,0,2,0,0,60,60,80,-90,40,80,80,1
scenario468,1,0,2,0,80,20,60,100,0,40,0,0,0.8
scenario469,0,2,1,2,60,100,40,0,60,40,20,40,0.8
scenario470,0,2,1,2,100,100,60,60,0,0,20,100,0.6
scenario471,0,1,2,1,100,80,60,80,60,0,60,40,1
scenario472,2,0,1,0,80,80,80,40,90,0,20,80,1
scenario473,1,2,2,0,80,80,80,80,-30,40,0,40,1
scenario474,2,0,1,0,100,60,80,100,90,60,40,60,0.8
scenario475,1,2,0,2,20,80,80,80,90,60,20,60,1
scenario476,2,0,1,2,100,100,80,60,0,0,20,0,0.8
scenario477,0,2,1,2,0,100,100,20,60,100,0,0,0.6
scenario478,0,2,1,2,0,20,100,0,-90,20,20,20,1
scenario479,0,1,1,2,0,100,60,0,0,20,0,80,0.1
scenario480,0,1,2,0,0,100,0,0,60,80,0,40,0.1
scenario481,0,2,1,2,0,100,100,20,60,100,0,0,0.6
scenario482,0,2,1,2,0,20,100,0,-90,20,20,20,1
scenario483,0,1,1,2,0,100,60,0,0,20,0,80,0.1
scenario484,0,1,2,0,0,100,0,0,60,80,0,40,0.1
scenario485,0,2,1,2,0,100,100,100,-60,60,60,0,0.1
scenario486,0,1,2,1,20,60,100,0,90,20,20,40,0.1
scenario487,0,1,1,2,40,60,80,0,-90,20,0,20,0.8
scenario488,0,1,2,1,80,80,40,0,90,0,20,100,0.1
scenario489,0,2,1,2,0,80,100,40,-90,40,0,60,0.2
scenario490,0,2,1,2,60,0,0,0,60,100,20,80,1
scenario491,0,1,1,2,0,80,40,20,-90,20,40,0,1
scenario492,0,1,1,2,100,20,60,20,60,0,20,40,0.1
scenario493,0,2,1,2,0,100,100,100,-60,60,60,0,0.1
scenario494,0,2,1,2,0,100,100,100,-60,0,60,20,0.1
scenario495,0,2,1,2,0,100,20,100,-60,0,80,20,0.1
scenario496,0,2,1,2,0,100,100,100,-60,0,80,0,0.1
scenario497,0,2,1,2,0,100,80,100,-60,40,100,20,0.2
scenario498,1,2,0,1,0,100,100,100,-90,60,100,0,0.1
scenario499,0,2,1,2,20,100,100,100,0,60,100,0,0.1
scenario500,0,1,2,0,0,100,80,80,-60,40,60,0,0.1
scenario501,1,2,0,2,0,100,60,80,30,60,80,0,0.1
scenario502,2,0,1,0,0,100,100,100,90,60,60,0,0.1
scenario503,0,2,1,2,20,100,100,100,-30,40,40,0,0.1
scenario504,0,1,2,0,60,80,100,80,-90,60,40,20,0.1
scenario505,0,2,1,2,0,100,100,100,-60,0,80,0,0.1
scenario506,1,0,2,0,60,80,100,100,60,0,0,20,0.1
scenario507,0,2,1,2,0,100,100,80,60,0,80,0,0.1
scenario508,2,0,1,0,20,100,100,80,-60,20,0,40,0.4
scenario509,0,1,2,0,0,80,80,100,-90,40,100,40,0.4
scenario510,2,0,1,0,60,80,100,60,-60,60,20,0,0.1
scenario511,2,0,1,0,0,80,100,100,90,40,60,20,0.8
scenario512,1,2,0,1,0,80,60,100,30,40,100,0,0.1
scenario513,1,2,0,1,0,40,100,80,-60,40,80,0,0.1
scenario514,1,2,0,1,20,100,100,100,0,20,40,20,0.2
scenario515,0,2,1,2,0,100,100,100,-60,20,100,20,0.1
scenario516,0,2,1,2,0,100,20,100,-60,0,60,40,0.1
scenario517,0,2,1,2,0,100,100,100,-60,20,100,20,0.1
scenario518,2,0,1,0,40,60,100,60,-30,80,0,0,0.1
scenario519,1,2,0,1,40,100,80,100,0,20,40,0,0.4
scenario520,2,0,1,0,0,80,80,60,90,40,60,20,1
scenario521,0,2,1,2,0,100,100,20,-30,20,80,40,0.1
scenario522,2,0,1,0,20,100,80,100,-90,20,100,20,0.4
scenario523,1,2,0,1,80,40,100,100,-30,40,80,0,0.8
scenario524,2,1,0,1,0,100,80,100,-60,60,80,20,0.6
scenario525,0,1,2,0,20,100,100,100,-60,20,80,60,0.1
scenario526,0,2,1,2,60,100,20,80,-30,0,20,0,0.1
scenario527,1,2,0,2,40,100,80,100,30,20,40,40,0.1
scenario528,2,0,1,2,20,100,100,60,60,20,80,20,0.1
scenario529,1,2,0,1,80,40,100,100,-30,40,80,0,0.8
scenario530,0,1,1,2,60,80,80,80,30,20,0,0,0.2
scenario531,0,2,1,2,80,100,20,100,-30,0,20,100,0.1
scenario532,2,0,1,0,80,80,0,100,-60,20,20,20,0.1
scenario533,0,1,2,0,0,100,80,40,60,0,60,20,0.1
scenario534,1,0,2,0,60,100,80,100,30,20,20,60,0.1
scenario535,2,0,1,0,0,100,0,100,-30,20,100,0,0.1
scenario536,2,1,0,1,0,100,60,100,-90,60,80,20,0.6
scenario537,1,2,0,1,60,80,60,80,-30,20,40,40,0.6
scenario538,0,1,2,0,40,100,60,100,60,0,40,40,0.1
scenario539,0,1,2,1,60,40,80,100,0,20,20,40,0.1
scenario540,0,2,1,2,20,100,60,80,90,40,20,40,1
scenario541,1,0,2,0,60,100,80,100,30,20,20,60,0.1
scenario542,0,1,1,2,60,20,60,100,-60,40,40,40,0.6
scenario543,1,2,2,0,60,60,60,80,-60,40,60,0,0.8
scenario544,1,0,2,0,80,20,60,100,0,40,0,0,0.1
scenario545,0,2,1,2,60,100,40,0,60,20,20,40,0.8
scenario546,0,2,1,2,100,100,60,80,0,0,20,100,0.1
scenario547,0,1,2,1,40,100,60,80,60,0,60,40,0.2
scenario548,2,0,1,0,80,80,100,40,90,0,20,20,0.2
scenario549,1,2,2,0,80,100,80,80,-30,40,0,40,0.2
scenario550,2,0,1,0,60,80,80,100,90,60,40,60,0.1
scenario551,0,2,1,2,20,80,80,80,90,40,20,60,1
scenario552,2,0,1,2,60,100,80,60,0,0,20,0,0.2
scenario553,2,1,0,1,60,100,80,60,60,80,100,100,0.8
scenario554,0,1,1,2,20,60,100,0,90,0,60,100,0.2
scenario555,1,0,2,0,80,80,100,0,90,40,20,60,0.1
scenario556,2,1,0,1,20,100,20,0,0,20,0,80,0.1
scenario557,2,0,1,0,20,20,100,0,-90,60,0,20,0.8
scenario558,0,1,1,2,100,20,60,20,60,0,40,40,0.1
scenario559,1,2,0,2,20,20,100,100,90,60,80,0,0.8
scenario560,0,2,1,2,0,80,100,20,90,20,20,60,0.1
scenario561,0,1,2,1,40,60,20,20,-90,20,40,0,1
scenario562,0,1,1,2,100,20,60,20,60,0,20,40,0.1
scenario563,1,2,0,1,80,40,100,100,-60,40,80,0,0.8
scenario564,1,2,0,1,20,0,20,20,30,100,20,80,1
scenario565,2,1,0,1,20,100,20,0,0,20,0,80,0.1
scenario566,2,0,0,1,60,80,20,0,30,20,20,60,0.2
scenario567,0,1,2,1,40,100,20,20,-30,20,20,60,0.2
scenario568,0,1,2,1,40,100,20,0,30,0,20,60,0.1
scenario569,1,0,2,0,20,100,0,0,-30,100,0,20,0.1
scenario570,1,2,2,0,20,80,20,80,-30,40,0,80,0.2
scenario571,0,1,2,1,40,100,20,0,90,0,20,60,0.1
scenario572,2,1,0,1,0,100,20,0,0,40,80,60,0.1
scenario573,2,1,0,1,60,100,80,60,60,80,100,100,0.8
scenario574,0,1,1,2,20,60,100,0,90,0,60,100,0.2
scenario575,1,0,2,0,80,80,100,0,90,40,20,60,0.1
scenario576,2,1,0,1,20,100,20,0,0,20,0,80,0.1
scenario577,2,0,1,0,20,20,100,0,-90,60,0,20,0.8
scenario578,0,1,1,2,100,20,60,20,60,0,40,40,0.1
scenario579,1,2,0,2,20,20,100,100,90,60,80,0,0.8
scenario580,0,2,1,2,0,80,100,20,90,20,20,60,0.1
scenario581,0,1,2,1,40,60,20,20,-90,20,40,0,1
scenario582,0,1,1,2,100,20,60,20,60,0,20,40,0.1
scenario583,1,2,0,1,80,40,100,100,-60,40,80,0,0.8
scenario584,1,2,0,1,20,0,20,20,30,100,20,80,1
scenario585,0,1,2,1,40,60,20,20,-90,20,40,0,1
scenario586,0,1,1,2,0,80,20,40,-90,0,40,20,0.8
scenario587,0,2,1,2,20,60,20,20,-90,0,80,20,0.8
scenario588,0,1,2,1,40,80,40,20,-90,0,60,0,0.8
scenario589,0,1,2,1,40,60,0,40,-90,0,100,20,1
scenario590,2,1,0,1,40,80,40,40,-90,20,100,0,1
scenario591,0,1,2,1,60,60,40,40,0,20,100,0,1
scenario592,0,1,2,1,20,80,0,0,-90,0,40,0,0.8
scenario593,2,0,0,1,40,60,60,0,30,20,80,0,1
scenario594,2,0,1,2,20,60,40,40,90,20,60,0,1
scenario595,0,1,1,2,60,80,40,40,-60,40,20,0,0.8
scenario596,0,1,2,1,60,80,20,0,-90,20,40,20,1
scenario597,2,0,0,1,40,60,60,0,30,20,80,0,1
scenario598,1,0,2,0,60,60,60,20,60,0,0,20,0.6
scenario599,0,1,2,1,40,100,40,0,60,0,60,0,0.8
scenario600,2,0,1,2,60,60,20,20,-90,0,0,40,1
scenario601,0,1,2,1,0,40,0,60,-90,40,100,40,1
scenario602,2,0,1,0,60,80,20,0,-60,20,20,0,0.8
scenario603,2,0,1,2,20,80,60,40,90,0,60,20,0.8
scenario604,1,2,0,1,40,60,60,40,30,0,100,0,1
scenario605,1,2,0,1,0,40,60,0,-90,40,60,0,0.8
scenario606,1,2,0,1,60,80,60,40,0,20,20,20,1
scenario607,0,2,1,2,20,60,20,40,-90,20,100,20,0.8
scenario608,0,2,1,2,0,80,20,60,-90,0,40,40,0.8
scenario609,2,0,0,1,40,60,60,0,30,20,80,0,1
scenario610,2,0,1,0,40,60,20,0,-30,80,0,0,0.8
scenario611,1,2,0,1,80,100,80,40,0,20,20,0,1
scenario612,2,0,1,2,20,80,40,60,90,0,60,20,1
scenario613,0,2,1,2,0,60,20,20,-60,20,80,40,0.6
scenario614,2,0,1,0,20,60,0,60,-90,20,100,20,1
scenario615,1,2,0,1,80,40,60,20,-60,40,60,0,0.8
scenario616,2,1,0,1,0,60,0,80,-60,60,80,20,1
scenario617,0,1,2,0,20,80,100,80,-90,20,60,60,0.8
scenario618,0,2,1,2,60,100,20,20,-30,0,20,0,0.8
scenario619,1,2,0,2,80,80,40,40,30,20,20,40,0.8
scenario620,2,0,1,2,60,100,40,0,60,20,60,20,0.8
scenario621,1,2,0,1,80,40,60,20,-60,40,60,0,0.8
scenario622,0,1,1,2,100,80,80,20,30,20,0,0,0.8
scenario623,0,2,1,2,80,100,20,40,-30,0,20,100,0.6
scenario624,2,0,1,0,80,80,0,40,-60,20,20,20,0.8
scenario625,0,1,2,0,40,100,20,40,60,0,40,20,0.8
scenario626,1,0,2,0,100,80,40,100,30,20,0,60,0.8
scenario627,2,0,1,0,0,100,0,40,-30,20,100,0,0.8
scenario628,2,1,0,1,0,80,0,100,-90,60,80,20,1
scenario629,1,2,0,1,100,80,60,20,-30,20,40,40,1
scenario630,0,1,2,0,80,80,20,40,60,0,20,40,0.8
scenario631,0,1,2,1,100,40,40,60,0,20,0,40,0.6
scenario632,0,1,1,2,40,100,20,80,90,0,20,40,1
scenario633,1,2,0,1,100,80,60,20,-30,20,40,40,1
scenario634,0,1,1,2,100,20,60,40,-60,40,40,40,1
scenario635,1,2,2,0,60,60,60,0,-90,40,40,0,0.8
scenario636,1,0,2,0,80,20,20,100,0,40,0,0,0.8
scenario637,0,2,1,2,60,100,0,0,60,0,20,40,0.8
scenario638,0,2,1,2,100,100,60,20,0,0,20,100,0.6
scenario639,0,1,2,1,80,80,20,20,60,0,40,40,1
scenario640,2,0,1,0,80,80,40,40,90,0,20,20,1
scenario641,1,2,2,0,80,80,40,80,-30,40,0,40,1
scenario642,2,0,1,0,100,60,40,100,90,60,40,60,0.8
scenario643,0,1,1,2,20,80,80,80,90,0,20,60,1
scenario644,2,0,1,2,100,100,80,0,0,0,20,0,0.8
scenario645,2,1,0,1,60,100,80,60,60,80,100,100,0.8
scenario646,0,2,1,2,20,20,100,0,90,60,60,0,1
scenario647,1,0,2,0,20,20,100,100,-90,40,0,40,0.8
scenario648,2,1,0,1,100,80,20,0,90,40,20,60,0.1
