Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario28,left,80,60,40,100,-90,0,40,60,0.4,False,2.905,0
scenario29,left,100,80,40,60,90,100,40,40,0.1,False,1.203,0
scenario30,left,0,20,60,20,-30,20,60,80,0.8,False,1.011,0
scenario31,left,60,100,40,100,-90,100,0,60,1.0,False,1.036,0
scenario32,left,60,20,60,100,-30,0,100,60,0.6,False,1.087,0
scenario33,right,100,0,100,20,-60,20,0,20,0.8,False,0.868,0
scenario34,right,100,20,80,80,0,100,40,20,0.8,False,0.911,0
scenario35,left,0,0,100,100,-90,80,100,20,0.6,False,1.118,0
scenario36,left,20,0,40,20,-30,80,20,80,0.4,False,1.049,0
scenario37,right,80,60,20,0,60,40,60,100,0.8,False,0.848,0
scenario38,right,80,20,80,20,30,80,0,60,0.2,False,0.834,0
scenario39,left,20,20,20,60,30,100,0,80,0.1,False,1.056,0
scenario40,right,100,80,80,80,0,0,80,0,0.2,False,0.978,0
scenario41,left,40,0,0,80,0,80,0,0,0.6,False,1.138,0
scenario42,right,80,80,80,80,-60,100,40,60,0.8,False,0.88,0
scenario43,right,80,20,100,80,-30,80,20,60,0.2,False,0.888,0
scenario44,right,0,60,60,40,-90,100,20,60,0.1,False,0.907,0
scenario45,left,100,40,0,20,60,100,100,40,0.2,False,1.075,0
scenario46,right,20,60,20,100,-90,60,60,20,1.0,False,0.803,0
scenario47,left,20,100,60,80,0,40,60,20,0.4,False,1.088,0
scenario48,right,0,100,40,0,-30,80,60,60,1.0,False,0.873,0
scenario49,left,60,40,80,80,-30,80,0,0,0.2,False,1.036,0
scenario50,left,0,40,40,0,90,20,40,20,0.6,False,1.099,0
scenario51,right,60,20,80,80,30,60,100,40,0.1,False,0.789,0
scenario52,right,0,100,20,60,-90,40,0,100,0.1,False,0.804,0
scenario53,right,0,80,20,0,-30,0,60,0,0.4,False,0.907,0
scenario54,right,40,80,20,0,30,100,20,0,0.2,False,0.763,0
scenario55,right,0,20,20,40,60,40,80,20,0.4,False,0.9,0
scenario56,right,80,100,20,40,-30,0,40,0,0.1,False,0.841,0
scenario57,left,100,80,80,20,30,60,20,60,0.1,False,1.112,0
scenario58,right,100,60,80,60,30,40,100,20,0.2,False,0.788,0
scenario59,right,20,100,100,100,-60,60,40,0,0.2,False,0.782,0
scenario60,left,0,100,100,40,0,20,0,0,1.0,False,1.115,0
scenario61,right,80,100,40,80,-60,100,40,0,0.6,False,0.797,0
scenario62,left,20,40,60,0,-30,40,40,80,0.4,False,1.078,0
scenario63,left,0,40,20,40,-60,0,40,60,0.1,False,1.041,0
scenario64,right,40,80,100,20,-60,80,0,0,0.4,False,0.792,0
scenario65,left,20,60,80,0,0,0,40,40,1.0,False,1.101,0
scenario66,left,0,80,80,20,60,100,80,60,0.4,False,1.101,0
scenario67,right,20,40,100,80,60,20,0,100,0.8,False,0.759,0
scenario68,right,100,100,80,20,30,80,80,0,1.0,False,0.778,0
scenario69,left,0,0,0,20,60,40,0,60,0.6,False,1.223,0
scenario70,left,100,0,100,80,60,20,60,40,0.1,False,1.199,0
scenario71,right,0,100,80,80,-90,100,80,0,1.0,False,0.93,0
scenario72,right,40,0,40,20,60,20,20,100,1.0,False,0.769,0
scenario73,right,60,60,0,60,60,40,0,80,1.0,False,0.796,0
scenario74,left,0,80,20,40,-30,100,100,100,0.4,False,1.32,0
scenario75,left,0,60,0,60,-30,100,0,100,0.2,False,1.198,0
scenario76,right,40,100,80,40,0,60,60,0,0.8,False,0.857,0
scenario77,left,40,0,60,0,-30,60,0,80,0.6,False,1.072,0
scenario78,right,60,20,20,0,30,0,20,100,0.8,False,0.85,0
scenario79,right,40,20,80,100,30,40,0,100,0.4,False,0.834,0
scenario80,left,60,60,60,0,-60,0,60,100,0.6,False,2.662,0
scenario81,right,40,100,20,60,-30,60,40,0,0.4,False,0.983,0
scenario82,left,40,40,60,0,-60,100,0,100,0.4,False,2.712,0
scenario83,right,40,0,60,60,90,80,0,40,0.6,False,0.771,0
scenario84,right,0,40,0,0,90,100,40,100,0.2,False,0.8,0
scenario85,left,40,60,80,40,-60,40,60,0,1.0,False,1.08,0
scenario86,right,80,80,20,100,-90,0,100,60,0.6,False,1.055,0
scenario87,left,100,40,60,0,30,20,20,60,0.6,False,1.045,0
scenario88,right,40,40,40,100,60,100,40,60,1.0,False,0.802,0
scenario89,left,40,60,80,100,0,0,20,100,0.2,False,1.086,0
scenario90,left,20,80,60,80,-60,60,40,60,0.6,False,1.138,0
scenario91,left,80,20,20,0,-60,40,80,0,0.4,False,1.201,0
scenario92,left,40,40,80,20,-90,100,60,60,0.6,False,1.031,0
scenario93,left,60,40,40,0,0,40,80,40,0.2,False,1.033,0
scenario94,left,0,40,20,60,0,100,60,60,0.4,False,1.097,0
scenario95,left,20,0,60,100,90,60,80,60,0.1,False,1.109,0
scenario96,left,60,80,60,60,-60,0,20,20,0.2,False,0.796,0
scenario97,left,100,100,100,60,-90,80,0,0,0.2,False,1.196,0
scenario98,left,80,0,100,100,-30,20,100,40,0.8,False,1.049,0
scenario99,right,100,0,0,0,-30,80,80,20,0.6,False,1.036,0
scenario100,right,20,80,0,0,30,40,60,40,0.4,False,0.85,0
scenario101,left,60,80,20,80,-60,0,60,100,1.0,False,2.601,0
scenario102,right,0,0,20,60,60,100,60,0,0.4,False,0.772,0
scenario103,left,100,60,40,20,0,0,100,40,1.0,False,1.082,0
scenario104,right,40,100,60,20,-90,40,100,80,0.1,False,0.91,0
scenario105,left,60,20,40,20,-60,60,20,40,0.4,False,1.109,0
scenario106,left,80,60,80,20,-60,60,60,100,0.1,False,1.218,0
scenario107,left,60,0,20,0,30,20,60,0,1.0,False,1.103,0
scenario108,left,20,60,60,100,-30,100,0,0,0.2,False,1.08,0
scenario109,right,20,20,100,80,60,60,0,40,1.0,False,0.915,0
scenario110,right,40,40,60,20,-90,0,0,40,0.1,False,0.882,0
scenario111,right,60,0,80,20,0,40,40,60,0.1,False,0.9,0
scenario112,left,100,60,20,40,30,60,20,40,0.4,False,1.196,0
scenario113,right,0,100,60,20,90,100,60,0,0.6,False,0.854,0
scenario114,left,60,0,0,40,-60,100,0,80,0.4,False,1.122,0
scenario115,right,40,40,80,0,-30,100,100,100,0.4,False,0.817,0
scenario116,right,40,0,100,80,90,100,0,0,0.2,False,0.864,0
scenario117,left,60,100,60,60,90,40,60,60,0.2,False,1.224,0
scenario118,right,20,0,100,40,90,100,20,80,0.2,False,0.916,0
scenario119,right,40,60,40,80,-90,80,20,60,0.2,False,0.837,0
scenario120,left,60,0,100,0,0,80,80,40,0.2,False,1.119,0
scenario121,right,0,0,40,80,-90,20,0,60,0.6,False,0.802,0
scenario122,right,20,20,20,60,0,80,100,20,1.0,False,0.804,0
scenario123,left,40,40,40,80,-30,40,40,100,0.4,False,1.122,0
scenario124,left,60,20,20,20,-60,20,40,80,0.2,False,1.11,0
scenario125,right,0,60,40,20,30,80,20,100,0.1,False,0.823,0
scenario126,right,0,0,0,60,90,20,60,40,0.1,False,0.938,0
scenario127,right,20,0,0,20,30,80,20,0,0.4,False,0.758,0
scenario128,left,60,80,40,100,-90,0,100,80,1.0,False,2.564,0
scenario129,right,20,0,40,40,-60,0,20,40,0.1,False,0.801,0
scenario130,left,0,40,60,100,-30,20,80,40,0.1,False,1.13,0
scenario131,left,0,60,80,60,-90,60,0,60,1.0,False,1.212,0
scenario132,left,100,80,0,100,-60,60,100,40,0.6,False,1.018,0
scenario133,right,100,40,60,0,-30,100,80,40,0.6,False,0.95,0
scenario134,right,0,40,100,20,0,100,60,20,0.1,False,0.906,0
scenario135,right,20,60,0,0,0,80,40,60,0.2,False,0.814,0
scenario136,left,0,0,80,20,60,60,0,80,0.8,False,1.163,0
scenario137,right,100,80,20,20,-30,40,20,80,0.2,False,0.86,0
scenario138,left,0,60,60,20,-30,20,0,60,0.4,False,0.898,0
scenario139,left,80,100,60,0,60,80,100,20,1.0,False,1.174,0
scenario140,left,80,60,80,20,90,60,20,80,0.2,False,1.186,0
scenario141,left,60,80,20,60,-30,0,20,20,1.0,False,1.035,0
scenario142,left,0,80,100,0,60,40,0,60,0.8,False,1.241,0
scenario143,right,80,100,40,100,0,40,80,20,0.6,False,0.789,0
scenario144,right,100,40,60,80,0,20,0,0,0.8,False,1.048,0
scenario145,right,60,20,60,80,90,60,20,60,0.6,False,0.873,0
scenario146,left,0,20,40,60,-30,0,60,80,0.8,False,1.06,0
scenario147,left,0,100,20,0,60,40,100,80,0.1,False,1.148,0
scenario148,left,80,60,100,20,-90,0,80,100,1.0,False,1.14,0
scenario149,left,20,20,60,40,90,20,100,100,0.2,False,1.195,0
scenario150,left,40,80,40,20,-30,80,40,60,0.2,False,1.181,0
scenario151,right,80,60,20,80,-30,80,80,20,0.4,False,0.742,0
scenario152,right,0,20,20,60,-60,100,40,100,0.4,False,0.946,0
scenario153,right,20,40,0,80,-90,100,40,60,0.8,False,0.832,0
scenario154,left,40,80,100,60,60,40,40,60,0.4,False,1.111,0
scenario155,left,40,40,0,60,-60,20,80,100,0.1,False,2.692,0
scenario156,right,80,40,40,100,90,80,100,40,1.0,False,0.885,0
scenario157,left,100,0,20,20,-30,80,100,60,0.6,False,1.168,0
scenario158,right,0,20,60,20,30,100,0,0,0.1,False,0.983,0
scenario159,left,80,40,40,0,30,40,80,20,0.6,False,1.144,0
scenario160,right,80,20,20,40,30,60,20,20,0.1,False,0.791,0
scenario161,left,100,20,60,0,-90,100,20,100,0.4,False,2.552,0
scenario162,right,40,0,0,100,90,80,40,80,1.0,False,0.779,0
scenario163,right,80,80,100,60,-60,20,0,0,0.1,False,0.829,0
scenario164,left,60,20,20,20,-90,0,0,80,0.8,False,2.633,0
scenario165,left,20,60,20,80,30,100,80,100,1.0,False,1.241,0
scenario166,right,80,20,80,40,-90,40,100,0,1.0,False,0.875,0
scenario167,right,100,80,0,60,90,60,100,60,0.1,False,0.784,0
scenario168,right,20,20,0,40,-60,100,0,0,0.4,False,0.82,0
scenario169,right,100,0,40,100,30,100,60,100,0.8,False,0.874,0
scenario170,right,40,100,20,0,30,0,20,40,0.2,False,0.757,0
scenario171,left,20,100,40,20,0,40,80,20,0.6,False,1.049,0
scenario172,right,60,80,100,0,90,0,60,100,0.2,False,0.799,0
scenario173,right,20,60,80,80,-90,80,20,20,0.1,False,0.796,0
scenario174,left,0,0,80,20,-30,20,100,0,0.1,False,0.914,0
scenario175,left,20,100,100,100,-90,100,0,100,0.1,False,1.087,0
scenario176,left,80,40,20,80,60,0,100,60,0.1,False,1.159,0
scenario177,left,20,20,0,0,-90,100,0,100,1.0,False,1.066,0
scenario178,right,60,0,20,0,90,100,20,40,0.4,False,0.822,0
scenario179,right,60,40,0,40,-30,40,0,100,0.4,False,0.88,0
scenario180,right,80,80,60,40,30,100,0,60,0.1,False,0.822,0
scenario181,right,80,0,40,60,60,0,80,80,0.2,False,0.886,0
scenario182,left,80,40,20,60,-90,80,20,40,0.1,False,1.085,0
scenario183,left,40,60,0,60,60,20,60,80,0.4,False,1.187,0
scenario184,right,80,20,40,20,60,20,60,20,0.1,False,0.764,0
scenario185,left,60,100,80,0,60,40,40,0,0.6,False,1.221,0
scenario186,right,100,0,60,100,-90,40,20,40,0.4,False,0.919,0
scenario187,right,80,80,20,60,60,20,60,20,0.8,False,0.869,0
scenario188,left,40,80,40,80,-60,60,100,80,1.0,False,1.1,0
scenario189,right,20,60,60,100,90,40,80,20,0.2,False,0.833,0
scenario190,right,60,100,100,20,30,20,40,40,1.0,False,0.753,0
scenario191,left,100,20,20,100,-30,80,80,40,0.2,False,1.095,0
scenario192,left,40,20,40,100,-90,20,100,0,0.2,False,1.057,0
scenario193,right,20,20,40,100,-30,60,40,20,0.1,False,0.832,0
scenario194,left,40,20,60,60,-90,0,60,60,1.0,False,1.025,0
scenario195,left,80,100,40,60,-90,20,40,80,1.0,False,1.141,0
scenario196,right,0,100,20,60,60,80,80,100,1.0,False,0.772,0
scenario197,right,20,100,100,100,90,100,100,80,0.2,False,0.79,0
scenario198,left,100,0,60,60,-30,40,100,100,0.1,False,2.507,0
scenario199,right,20,60,100,100,60,20,40,60,0.6,False,0.792,0
scenario200,right,0,80,60,80,60,100,20,100,0.4,False,0.846,0
scenario201,left,60,60,0,0,-30,80,20,20,1.0,False,1.086,0
scenario202,left,80,40,0,80,0,80,20,100,0.6,False,1.153,0
scenario203,left,100,40,80,40,0,100,60,20,1.0,False,1.11,0
scenario204,left,60,80,0,100,30,40,100,0,0.4,False,1.2,0
scenario205,right,60,60,0,0,-90,60,60,100,1.0,False,0.802,0
scenario206,right,80,40,0,20,-30,100,60,80,0.2,False,0.817,0
scenario207,right,60,20,20,20,90,0,100,20,0.6,False,0.753,0
scenario208,left,20,40,100,100,90,60,60,40,0.8,False,1.091,0
scenario209,left,60,40,20,40,60,60,100,40,0.6,False,1.103,0
scenario210,left,60,0,100,40,-30,20,100,40,0.4,False,1.155,0
scenario211,right,60,60,80,100,-90,100,40,20,0.4,False,0.916,0
scenario212,right,0,0,80,40,90,20,80,40,1.0,False,0.788,0
scenario213,left,100,0,20,0,60,40,40,80,0.1,False,1.197,0
scenario214,left,20,20,60,40,90,20,20,60,0.8,False,1.201,0
scenario215,left,80,100,80,0,60,80,100,40,0.2,False,1.114,0
scenario216,right,100,20,80,0,60,60,100,0,0.8,False,0.764,0
scenario217,left,40,60,20,20,0,60,80,0,0.6,False,1.106,0
scenario218,right,20,100,60,20,0,20,80,80,1.0,False,0.844,0
scenario219,left,20,40,60,100,30,60,100,40,0.6,False,1.085,0
scenario220,right,60,60,100,0,-60,100,40,100,1.0,False,0.958,0
scenario221,left,0,80,0,100,60,40,0,80,0.6,False,1.112,0
scenario222,right,20,0,20,100,0,100,20,40,0.1,False,0.953,0
scenario223,right,40,60,80,80,90,20,40,60,0.4,False,0.933,0
scenario224,right,40,80,0,40,-30,40,60,60,0.4,False,0.761,0
scenario225,right,80,40,20,100,0,0,40,20,0.4,False,0.858,0
scenario226,right,20,80,100,0,90,0,60,100,0.8,False,0.794,0
scenario227,right,80,80,0,60,-30,0,0,0,0.2,False,1.078,0
scenario228,right,80,100,0,80,30,80,60,80,0.2,False,0.861,0
scenario229,left,20,0,100,100,0,100,20,0,1.0,False,1.14,0
scenario230,left,0,60,0,100,-90,40,20,40,0.8,False,1.294,0
scenario231,right,40,20,60,0,-30,0,60,80,1.0,False,0.854,0
scenario232,left,60,80,80,0,90,0,60,80,1.0,False,1.101,0
scenario233,right,60,0,0,100,0,80,80,100,0.2,False,0.842,0
scenario234,right,60,80,0,0,60,60,20,20,1.0,False,0.79,0
scenario235,left,60,0,0,100,60,0,0,20,0.1,False,1.121,0
scenario236,left,60,0,40,100,30,20,60,100,1.0,False,1.004,0
scenario237,left,0,40,100,100,60,20,100,0,0.4,False,1.026,0
scenario238,right,60,100,40,0,60,0,0,0,0.1,False,0.782,0
scenario239,left,60,40,40,100,30,20,60,80,0.1,False,1.172,0
scenario240,right,40,80,100,60,0,100,20,20,0.1,False,0.87,0
scenario241,right,100,20,100,60,0,60,60,40,0.8,False,0.695,0
scenario242,right,40,40,0,80,60,100,80,40,0.8,False,0.792,0
scenario243,left,20,80,40,80,0,20,60,60,1.0,False,1.076,0
scenario244,right,80,20,60,40,60,0,40,40,0.4,False,0.937,0
scenario245,right,20,80,0,40,90,20,80,20,0.4,False,0.903,0
scenario246,right,40,80,0,80,30,60,60,20,1.0,False,0.885,0
scenario247,left,40,80,0,100,0,60,100,20,0.4,False,0.996,0
scenario248,left,60,60,80,0,30,40,0,20,0.6,False,1.189,0
scenario249,right,80,40,60,80,30,20,20,20,0.2,False,0.814,0
scenario250,left,20,100,40,40,30,80,40,60,0.8,False,1.235,0
scenario251,left,20,0,60,40,90,0,40,100,0.6,False,1.119,0
scenario252,left,20,40,80,0,-30,40,80,80,0.1,False,0.959,0
scenario253,left,0,20,80,60,30,80,20,40,0.4,False,1.127,0
scenario254,right,0,60,80,80,-60,40,0,40,0.2,False,0.826,0
scenario255,left,60,0,0,0,-90,80,40,100,0.6,False,0.996,0
scenario256,right,0,80,100,60,-90,100,0,40,0.4,False,0.795,0
scenario257,left,100,0,100,80,0,20,60,20,0.4,False,1.09,0
scenario258,left,100,20,20,0,-30,40,0,80,0.1,False,1.112,0
scenario259,left,40,80,100,100,60,60,0,0,0.2,False,1.108,0
scenario260,right,0,20,100,100,-30,80,80,60,1.0,False,0.819,0
scenario261,left,60,40,40,40,0,0,40,60,0.6,False,1.073,0
scenario262,left,60,20,20,100,-90,60,100,20,0.1,False,1.074,0
scenario263,left,20,0,80,40,60,20,60,0,0.6,False,1.089,0
scenario264,left,100,0,60,40,-30,20,60,0,1.0,False,1.093,0
scenario265,right,20,40,20,100,-90,20,100,60,0.8,False,0.977,0
scenario266,left,60,20,40,60,0,20,20,0,0.4,False,1.122,0
scenario267,right,40,20,40,60,-90,40,60,60,0.1,False,0.969,0
scenario268,left,80,0,100,100,-60,80,60,40,0.1,False,1.086,0
scenario269,right,20,40,60,40,-60,20,0,60,0.4,False,0.814,0
scenario270,right,20,0,100,40,-60,100,0,60,0.8,False,0.798,0
scenario271,right,80,20,60,0,90,80,40,20,0.4,False,0.916,0
scenario272,right,0,60,20,40,30,20,20,20,0.8,False,0.802,0
scenario273,left,100,20,20,80,-90,0,80,100,0.6,False,1.059,0
scenario274,right,20,20,20,80,60,100,100,20,0.8,False,0.757,0
scenario275,right,20,0,0,100,60,80,60,100,0.1,False,0.792,0
scenario276,right,40,40,100,60,-90,0,60,60,0.2,False,0.952,0
scenario277,right,20,20,80,40,-90,20,100,40,0.8,False,0.836,0
scenario278,left,40,80,60,80,-90,0,40,100,0.2,False,0.996,0
scenario279,right,100,60,80,0,-30,0,100,60,0.6,False,0.861,0
scenario280,left,80,80,20,0,-60,0,20,80,0.2,False,1.09,0
scenario281,left,0,40,40,80,90,0,0,0,1.0,False,1.154,0
scenario282,left,40,0,80,100,30,60,80,20,1.0,False,1.214,0
scenario283,right,0,40,0,100,-60,0,40,0,0.6,False,0.694,0
scenario284,right,80,80,40,0,-90,0,60,20,0.8,False,0.821,0
scenario285,left,20,20,100,80,0,100,60,20,0.1,False,1.024,0
scenario286,right,100,60,80,80,30,0,60,0,0.4,False,0.821,0
scenario287,right,60,20,40,100,0,80,40,60,0.8,False,0.842,0
scenario288,left,40,80,20,100,-30,20,60,100,1.0,False,1.072,0
scenario289,left,40,0,80,20,-90,40,60,20,0.8,False,1.207,0
scenario290,left,20,20,60,60,90,60,100,0,0.1,False,1.187,0
scenario291,left,100,80,40,100,30,40,100,80,0.1,False,1.071,0
scenario292,left,40,0,80,0,0,20,0,40,0.1,False,1.101,0
scenario293,right,40,100,20,0,-90,80,80,40,0.1,False,0.879,0
scenario294,right,80,80,20,60,-90,80,20,40,0.6,False,0.924,0
scenario295,right,40,20,100,0,60,80,40,60,0.8,False,0.802,0
scenario296,left,100,60,20,80,60,40,60,80,0.4,False,1.209,0
scenario297,right,60,40,0,20,-30,20,20,80,0.8,False,1.038,0
scenario298,right,80,60,0,40,-60,20,40,80,0.4,False,0.746,0
scenario299,right,40,40,20,40,-90,0,20,80,0.1,False,0.833,0
scenario300,right,60,100,0,80,0,60,40,100,0.1,False,1.036,0
scenario301,left,100,100,20,60,-30,100,40,20,1.0,False,1.118,0
scenario302,left,80,80,40,80,-90,100,100,60,0.4,False,1.085,0
scenario303,left,60,0,0,60,90,80,80,0,0.6,False,1.137,0
scenario304,right,80,20,60,40,90,80,80,0,0.6,False,0.85,0
scenario305,right,100,60,40,100,-30,40,40,60,0.8,False,0.793,0
scenario306,right,100,40,0,100,90,60,60,60,0.4,False,0.912,0
scenario307,left,80,40,20,60,30,60,80,20,0.1,False,1.243,0
scenario308,right,40,80,20,40,-60,60,0,0,0.1,False,0.739,0
scenario309,right,80,60,40,80,90,40,80,80,0.6,False,0.806,0
scenario310,right,60,60,40,0,30,100,40,60,0.1,False,0.976,0
scenario311,left,80,20,0,60,-30,80,60,100,0.8,False,1.134,0
scenario312,left,20,60,60,60,0,80,80,40,1.0,False,1.071,0
scenario313,left,20,40,40,40,-90,40,80,20,0.1,False,1.121,0
scenario314,right,100,40,80,60,60,20,80,40,0.8,False,0.798,0
scenario315,left,80,20,60,20,-90,100,80,80,0.1,False,1.092,0
scenario316,right,80,100,100,100,-90,100,60,0,0.1,False,0.756,0
scenario317,right,100,100,80,0,-30,60,0,80,0.1,False,0.794,0
scenario318,left,20,20,60,80,30,40,100,80,0.8,False,1.034,0
scenario319,left,80,20,60,80,-90,20,20,80,0.8,False,1.016,0
scenario320,left,0,0,0,20,30,60,60,80,0.6,False,1.193,0
scenario321,left,100,0,100,80,-30,20,100,20,0.4,False,1.071,0
scenario322,right,20,0,40,100,-90,80,0,40,0.2,False,0.807,0
scenario323,right,80,60,0,0,-60,60,80,0,0.6,False,0.858,0
scenario324,left,80,20,20,20,-90,20,80,20,0.4,False,0.865,0
scenario325,left,60,40,60,80,-30,60,0,20,1.0,False,1.134,0
scenario326,right,100,100,80,20,0,40,60,100,0.6,False,0.907,0
scenario327,left,20,0,20,20,-30,60,20,0,0.4,False,1.152,0
scenario328,right,80,40,0,40,30,60,40,60,1.0,False,0.937,0
scenario329,left,0,60,40,80,-60,60,20,60,0.4,False,2.532,0
scenario330,right,20,60,0,40,60,0,40,20,0.2,False,0.747,0
scenario331,left,0,20,40,80,90,20,80,60,0.6,False,1.054,0
scenario332,left,20,40,40,20,60,60,60,100,0.8,False,1.231,0
scenario333,left,40,60,80,20,-60,60,100,20,1.0,False,0.635,0
scenario334,right,80,60,80,40,30,20,60,80,0.8,False,0.727,0
scenario335,left,20,0,100,80,-90,80,40,100,0.6,False,1.117,0
scenario336,left,100,100,80,20,-30,0,60,100,0.1,False,0.984,0
scenario337,left,20,40,20,100,-90,0,80,40,0.8,False,1.095,0
scenario338,right,20,0,100,40,-90,20,40,20,1.0,False,0.877,0
scenario339,right,40,40,60,60,90,100,100,20,0.4,False,0.853,0
scenario340,left,0,40,100,100,60,40,60,0,1.0,False,1.183,0
scenario341,right,20,60,40,100,-90,20,40,0,0.4,False,0.751,0
scenario342,left,100,100,0,60,-90,80,20,60,0.2,False,1.083,0
scenario343,right,20,60,100,0,30,40,100,100,0.2,False,0.81,0
scenario344,left,80,60,100,80,-30,60,100,100,0.8,False,1.175,0
scenario345,right,0,0,100,40,-90,80,80,100,0.1,False,0.863,0
scenario346,left,100,0,0,40,-60,40,100,0,0.6,False,1.053,0
scenario347,right,100,80,20,40,30,0,40,60,0.6,False,0.77,0
scenario348,right,100,80,100,100,90,100,100,60,0.8,False,0.93,0
scenario349,left,100,100,20,60,60,80,20,60,0.2,False,1.218,0
scenario350,left,100,80,40,20,30,20,100,20,0.8,False,1.028,0
scenario351,right,20,0,20,40,-30,60,0,20,1.0,False,0.68,0
scenario352,right,20,20,100,100,0,100,60,20,1.0,False,0.888,0
scenario353,left,0,80,100,60,-60,100,40,100,0.4,False,1.126,0
scenario354,left,100,20,80,80,-60,40,100,0,0.8,False,1.129,0
scenario355,right,20,100,100,20,30,60,60,20,0.1,False,0.824,0
scenario356,right,0,40,60,20,-90,0,40,40,0.2,False,0.855,0
scenario357,left,100,40,60,0,-60,40,60,60,0.8,False,1.018,0
scenario358,right,40,20,80,0,-90,0,60,60,0.1,False,0.889,0
scenario359,right,100,80,40,0,60,60,60,60,0.2,False,0.768,0
scenario360,right,0,40,0,100,-30,100,80,100,1.0,False,0.884,0
scenario361,right,100,20,0,20,60,0,0,60,0.2,False,0.899,0
scenario362,right,40,20,100,80,90,100,20,0,1.0,False,0.797,0
scenario363,right,100,80,40,60,-60,100,40,40,0.2,False,0.837,0
scenario364,right,20,80,40,40,-60,0,0,0,0.8,False,0.863,0
scenario365,right,0,20,60,60,0,100,20,40,0.8,False,0.93,0
scenario366,left,20,100,20,20,-60,60,100,60,0.1,False,1.074,0
scenario367,left,60,60,20,20,60,40,0,0,0.8,False,1.247,0
scenario368,right,20,40,0,100,-90,80,100,60,0.4,False,9999.0,0
scenario369,left,60,0,100,20,60,20,60,40,0.1,False,1.218,0
scenario370,right,80,100,40,80,-60,60,0,80,0.4,False,0.766,0
scenario371,right,60,80,100,20,0,80,80,0,0.1,False,0.983,0
scenario372,right,80,100,40,80,30,60,40,60,1.0,False,0.831,0
scenario373,left,40,40,80,100,-90,20,20,100,1.0,False,1.129,0
scenario374,right,100,0,20,100,30,40,80,80,0.6,False,0.865,0
scenario375,right,80,20,80,60,0,40,0,20,0.2,False,0.94,0
scenario376,left,80,100,0,20,90,40,100,0,0.2,False,1.098,0
scenario377,right,100,60,20,80,0,20,80,80,1.0,False,0.743,0
scenario378,left,100,80,80,80,-90,60,100,0,0.6,False,0.938,0
scenario379,left,80,80,80,100,90,0,100,100,0.8,False,1.081,0
scenario380,left,60,100,60,80,-60,20,80,60,0.1,False,2.522,0
scenario381,left,40,80,0,60,-60,0,40,0,0.1,False,1.078,0
scenario382,left,60,40,0,100,-60,60,0,80,0.2,False,1.163,0
scenario383,left,100,40,20,40,60,40,100,100,0.1,False,1.236,0
scenario384,right,0,20,40,80,60,80,40,100,0.6,False,0.771,0
scenario385,left,80,40,0,40,30,40,80,0,0.1,False,1.259,0
scenario386,left,40,40,20,100,0,0,80,60,0.1,False,1.112,0
scenario387,left,60,0,0,40,-60,20,80,40,1.0,False,1.096,0
scenario388,right,20,80,40,80,60,40,60,0,0.1,False,0.882,0
