Row,timeofday,cloudiness,windintensity,precipitation,precipitationdeposits,wetness,roadfriction,fogdensity,fogdistance,direction
scenario27,-0.124976839099711,0.801857660048144,1.07816168007249,1.09239513754709,1.12679782087469,0.525680778786321,0.0167164383861054,0.584293857963958,-0.120442226540858,1.01633238481418
scenario28,1.19763513696942,0.801857660048144,-0.265175484379915,1.25544965652448,0.997972179343341,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario29,1.19763513696942,-0.890678488577762,1.07816168007249,0.495538418162175,0.997972179343341,-1.53662473432231,0.0167164383861054,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario30,-1.65913353147107,0.801857660048144,0.724668883467612,1.38362052945968,-1.09993382988695,1.23814252298697,-1.817341471666,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario31,-0.641029920285233,-2.11192525312974,1.07816168007249,-1.07488849309436,0.616233047837502,0.0841184672602752,1.29755063788406,-1.44700516096225,1.07022611951976,1.01633238481418
scenario32,-0.124976839099711,0.801857660048144,1.07816168007249,-1.07488849309436,0.263235248800528,-1.53662473432231,1.29755063788406,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario33,-1.65913353147107,0.801857660048144,-1.46405938323683,-1.07488849309436,-1.09993382988695,1.23814252298697,-0.920554670266697,-1.44700516096225,1.07022611951976,1.01633238481418
scenario34,0.277149507349155,-0.890678488577762,-1.46405938323683,0.495538418162175,-1.09993382988695,1.23814252298697,1.29755063788406,-0.298801959333592,0.718940056648705,1.01633238481418
scenario35,-0.124976839099711,1.53486186267475,-1.46405938323683,0.495538418162175,1.12679782087469,0.0841184672602752,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario36,1.19763513696942,0.801857660048144,-1.46405938323683,-1.07488849309436,1.12679782087469,0.0841184672602752,0.0167164383861054,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario37,0.277149507349155,-0.890678488577762,-1.46405938323683,0.495538418162175,0.997972179343341,0.525680778786321,0.0167164383861054,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario38,1.19763513696942,1.53486186267475,0.724668883467612,1.09239513754709,-1.09993382988695,0.902824846705306,-0.920554670266697,0.209475931964252,0.328756647493643,-0.979374843548212
scenario39,-0.124976839099711,-0.890678488577762,1.07816168007249,0.867037021953484,1.12679782087469,0.525680778786321,0.0167164383861054,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario40,1.19763513696942,0.00752836443882457,-0.265175484379915,0.495538418162175,0.616233047837502,0.0841184672602752,0.0167164383861054,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario41,-1.65913353147107,0.801857660048144,1.07816168007249,-1.07488849309436,-1.09993382988695,1.23814252298697,-1.817341471666,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario42,-0.124976839099711,1.53486186267475,1.07816168007249,-1.07488849309436,-1.09993382988695,1.23814252298697,-1.817341471666,-1.44700516096225,1.07022611951976,1.01633238481418
scenario43,0.619137572290105,-0.890678488577762,-1.46405938323683,1.38362052945968,-1.09993382988695,-1.53662473432231,1.29755063788406,-0.298801959333592,0.718940056648705,1.01633238481418
scenario44,-1.65913353147107,-0.890678488577762,0.724668883467612,0.867037021953484,1.12679782087469,-1.53662473432231,0.0167164383861054,-0.298801959333592,0.718940056648705,1.01633238481418
scenario45,-1.65913353147107,-0.890678488577762,-1.46405938323683,-1.07488849309436,-1.09993382988695,-1.53662473432231,-0.920554670266697,0.891727565313825,-0.677930077893862,1.01633238481418
scenario46,0.277149507349155,0.00752836443882457,-1.46405938323683,-1.07488849309436,1.12679782087469,1.23814252298697,0.0167164383861054,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario47,0.922282291273159,-2.11192525312974,0.724668883467612,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario48,-0.641029920285233,0.00752836443882457,-1.46405938323683,1.09239513754709,-1.09993382988695,-1.53662473432231,1.29755063788406,0.209475931964252,0.328756647493643,-0.979374843548212
scenario49,1.19763513696942,0.801857660048144,1.07816168007249,0.495538418162175,0.836136321738994,0.0841184672602752,0.0167164383861054,0.584293857963958,-0.120442226540858,1.01633238481418
scenario50,-0.641029920285233,-0.890678488577762,1.07816168007249,1.09239513754709,0.836136321738994,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario51,1.19763513696942,-0.890678488577762,-1.46405938323683,0.495538418162175,0.263235248800528,-1.53662473432231,1.29755063788406,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario52,-0.641029920285233,-0.890678488577762,-0.265175484379915,0.495538418162175,0.616233047837502,0.0841184672602752,1.29755063788406,0.209475931964252,0.328756647493643,1.01633238481418
scenario53,0.277149507349155,0.801857660048144,-1.46405938323683,0.495538418162175,0.616233047837502,0.0841184672602752,1.29755063788406,-0.298801959333592,-1.65268256840044,-0.979374843548212
scenario54,-1.65913353147107,0.00752836443882457,1.07816168007249,0.495538418162175,0.263235248800528,0.0841184672602752,1.29755063788406,0.209475931964252,0.328756647493643,-0.979374843548212
scenario55,-0.124976839099711,-0.890678488577762,-1.46405938323683,0.867037021953484,0.997972179343341,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario56,0.922282291273159,0.801857660048144,-1.46405938323683,-1.07488849309436,-1.09993382988695,-1.53662473432231,-0.920554670266697,-1.44700516096225,1.07022611951976,1.01633238481418
scenario57,1.19763513696942,-0.890678488577762,-0.265175484379915,0.867037021953484,-1.09993382988695,0.902824846705306,-0.920554670266697,0.209475931964252,0.328756647493643,1.01633238481418
scenario58,0.277149507349155,0.801857660048144,1.07816168007249,-1.07488849309436,-1.09993382988695,1.23814252298697,0.0167164383861054,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario59,0.619137572290105,0.801857660048144,0.299478354438749,-1.07488849309436,0.263235248800528,1.23814252298697,1.29755063788406,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario60,0.619137572290105,-0.890678488577762,0.724668883467612,0.495538418162175,0.616233047837502,-1.53662473432231,1.29755063788406,-1.44700516096225,1.07022611951976,1.01633238481418
scenario61,-0.124976839099711,0.801857660048144,-1.46405938323683,-1.07488849309436,-1.09993382988695,1.23814252298697,-1.5765396066126,0.891727565313825,-0.677930077893862,1.01633238481418
scenario62,-0.124976839099711,0.801857660048144,-1.46405938323683,0.867037021953484,-1.09993382988695,0.902824846705306,-0.920554670266697,0.209475931964252,0.328756647493643,-0.979374843548212
scenario63,-0.641029920285233,-2.11192525312974,0.724668883467612,-1.07488849309436,-1.09993382988695,0.902824846705306,-0.920554670266697,0.891727565313825,-0.677930077893862,1.01633238481418
scenario64,-1.65913353147107,0.801857660048144,1.07816168007249,0.867037021953484,1.12679782087469,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,-0.979374843548212
scenario65,-0.124976839099711,-0.890678488577762,-0.265175484379915,-1.07488849309436,-1.09993382988695,-1.53662473432231,-1.5765396066126,-1.44700516096225,1.07022611951976,1.01633238481418
scenario66,0.619137572290105,-0.890678488577762,-1.46405938323683,-1.07488849309436,0.616233047837502,0.0841184672602752,1.29755063788406,0.891727565313825,-0.677930077893862,1.01633238481418
scenario67,1.19763513696942,-0.890678488577762,1.07816168007249,1.25544965652448,0.997972179343341,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario68,0.619137572290105,0.00752836443882457,1.07816168007249,0.495538418162175,1.12679782087469,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,-0.979374843548212
scenario69,0.619137572290105,0.00752836443882457,0.299478354438749,0.867037021953484,0.263235248800528,-1.53662473432231,1.29755063788406,1.15695953467878,-1.65268256840044,1.01633238481418
scenario70,0.922282291273159,0.801857660048144,1.07816168007249,1.38362052945968,-1.09993382988695,0.902824846705306,-0.920554670266697,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario71,0.922282291273159,0.801857660048144,-1.46405938323683,0.867037021953484,1.12679782087469,-1.53662473432231,0.0167164383861054,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario72,-1.65913353147107,0.00752836443882457,-1.46405938323683,1.09239513754709,-1.09993382988695,-1.53662473432231,1.29755063788406,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario73,1.19763513696942,0.00752836443882457,-1.46405938323683,0.867037021953484,-1.09993382988695,-1.53662473432231,1.29755063788406,0.209475931964252,0.328756647493643,-0.979374843548212
scenario74,-1.65913353147107,-0.890678488577762,0.724668883467612,-1.07488849309436,0.616233047837502,-1.53662473432231,1.29755063788406,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario75,-0.641029920285233,-0.890678488577762,-0.265175484379915,0.495538418162175,1.12679782087469,1.23814252298697,-1.817341471666,0.209475931964252,0.328756647493643,1.01633238481418
scenario76,0.277149507349155,1.53486186267475,0.724668883467612,0.867037021953484,0.836136321738994,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario77,-0.641029920285233,-2.11192525312974,0.724668883467612,1.38362052945968,-1.09993382988695,1.23814252298697,-0.920554670266697,1.15695953467878,-1.65268256840044,1.01633238481418
scenario78,0.922282291273159,-2.11192525312974,1.07816168007249,-1.07488849309436,0.263235248800528,0.0841184672602752,1.29755063788406,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario79,-0.641029920285233,-0.890678488577762,-1.46405938323683,-1.07488849309436,0.997972179343341,-1.53662473432231,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario80,1.19763513696942,1.53486186267475,-1.46405938323683,-1.07488849309436,0.997972179343341,0.0841184672602752,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario81,1.19763513696942,0.801857660048144,0.724668883467612,0.495538418162175,0.836136321738994,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario82,-0.124976839099711,-0.890678488577762,0.299478354438749,0.867037021953484,0.997972179343341,-1.53662473432231,0.0167164383861054,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario83,-0.124976839099711,-0.890678488577762,1.07816168007249,0.867037021953484,-1.09993382988695,-1.53662473432231,1.29755063788406,-0.298801959333592,0.718940056648705,1.01633238481418
scenario84,-1.65913353147107,-0.890678488577762,0.724668883467612,-1.07488849309436,0.997972179343341,0.525680778786321,0.0167164383861054,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario85,0.619137572290105,0.00752836443882457,-0.265175484379915,0.495538418162175,0.836136321738994,1.23814252298697,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario86,-1.65913353147107,-0.890678488577762,-1.46405938323683,-1.07488849309436,-1.09993382988695,0.525680778786321,-1.817341471666,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario87,-0.124976839099711,-2.11192525312974,1.07816168007249,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.891727565313825,-0.677930077893862,1.01633238481418
scenario88,-0.124976839099711,0.801857660048144,1.07816168007249,1.09239513754709,-1.09993382988695,0.902824846705306,-0.920554670266697,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario89,0.619137572290105,-0.890678488577762,0.724668883467612,-1.07488849309436,0.616233047837502,0.525680778786321,0.0167164383861054,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario90,-0.641029920285233,1.53486186267475,-0.265175484379915,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario91,-0.641029920285233,0.801857660048144,0.724668883467612,-1.07488849309436,0.997972179343341,1.23814252298697,-1.817341471666,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario92,-1.65913353147107,0.00752836443882457,1.07816168007249,0.867037021953484,-1.09993382988695,0.902824846705306,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario93,0.277149507349155,1.53486186267475,-1.46405938323683,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.891727565313825,-0.677930077893862,1.01633238481418
scenario94,1.19763513696942,0.801857660048144,1.07816168007249,-1.07488849309436,-1.09993382988695,0.902824846705306,1.29755063788406,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario95,-0.641029920285233,1.53486186267475,-0.265175484379915,-1.07488849309436,0.836136321738994,0.525680778786321,0.0167164383861054,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario96,-0.124976839099711,0.00752836443882457,0.724668883467612,0.867037021953484,-1.09993382988695,0.902824846705306,-0.920554670266697,0.209475931964252,0.328756647493643,1.01633238481418
scenario97,0.619137572290105,1.53486186267475,0.299478354438749,-1.07488849309436,-1.09993382988695,0.902824846705306,1.29755063788406,0.891727565313825,-0.677930077893862,1.01633238481418
scenario98,0.277149507349155,0.00752836443882457,-1.46405938323683,0.495538418162175,0.616233047837502,0.0841184672602752,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario99,0.619137572290105,1.53486186267475,1.07816168007249,-1.07488849309436,1.12679782087469,0.0841184672602752,-0.920554670266697,0.891727565313825,-0.677930077893862,1.01633238481418
scenario100,1.19763513696942,-0.890678488577762,-0.265175484379915,0.867037021953484,0.836136321738994,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,1.01633238481418
scenario101,-0.124976839099711,0.801857660048144,-1.46405938323683,1.38362052945968,0.616233047837502,0.0841184672602752,1.29755063788406,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario102,0.922282291273159,-0.890678488577762,1.07816168007249,0.867037021953484,0.263235248800528,0.0841184672602752,1.29755063788406,0.209475931964252,0.328756647493643,1.01633238481418
scenario103,-1.65913353147107,0.00752836443882457,-0.265175484379915,-1.07488849309436,0.836136321738994,0.525680778786321,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario104,0.277149507349155,0.00752836443882457,0.299478354438749,1.09239513754709,1.12679782087469,1.23814252298697,0.0167164383861054,1.15695953467878,-1.65268256840044,-0.979374843548212
scenario105,-0.641029920285233,-0.890678488577762,0.299478354438749,0.867037021953484,-1.09993382988695,1.23814252298697,-1.5765396066126,0.209475931964252,-0.677930077893862,-0.979374843548212
scenario106,-0.124976839099711,-0.890678488577762,0.299478354438749,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.209475931964252,0.328756647493643,-0.979374843548212
scenario107,0.619137572290105,0.00752836443882457,-0.265175484379915,1.38362052945968,-1.09993382988695,0.902824846705306,-0.920554670266697,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario108,0.619137572290105,0.00752836443882457,0.724668883467612,1.09239513754709,-1.09993382988695,0.902824846705306,-0.920554670266697,-1.44700516096225,1.07022611951976,1.01633238481418
scenario109,0.619137572290105,0.801857660048144,-1.46405938323683,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.209475931964252,0.328756647493643,-0.979374843548212
scenario110,-1.65913353147107,0.00752836443882457,-0.265175484379915,1.25544965652448,0.836136321738994,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario111,0.277149507349155,0.801857660048144,0.724668883467612,-1.07488849309436,1.12679782087469,-1.53662473432231,0.0167164383861054,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario112,1.19763513696942,-0.890678488577762,-1.46405938323683,0.867037021953484,1.12679782087469,0.0841184672602752,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario113,0.922282291273159,-0.890678488577762,1.07816168007249,-1.07488849309436,1.12679782087469,0.0841184672602752,-0.920554670266697,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario114,-1.65913353147107,0.801857660048144,0.724668883467612,-1.07488849309436,-1.09993382988695,1.23814252298697,-1.5765396066126,0.209475931964252,0.328756647493643,1.01633238481418
scenario115,-1.65913353147107,0.801857660048144,-0.265175484379915,0.867037021953484,0.997972179343341,1.23814252298697,-1.817341471666,1.15695953467878,-1.65268256840044,1.01633238481418
scenario116,0.277149507349155,1.53486186267475,0.724668883467612,-1.07488849309436,0.836136321738994,0.0841184672602752,0.0167164383861054,-1.44700516096225,1.07022611951976,1.01633238481418
scenario117,-1.65913353147107,0.801857660048144,-0.265175484379915,0.495538418162175,0.616233047837502,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,1.01633238481418
scenario118,1.19763513696942,0.00752836443882457,0.299478354438749,-1.07488849309436,-1.09993382988695,1.23814252298697,-1.5765396066126,0.891727565313825,-0.677930077893862,1.01633238481418
scenario119,0.619137572290105,1.53486186267475,1.07816168007249,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.891727565313825,-0.677930077893862,1.01633238481418
scenario120,0.922282291273159,0.801857660048144,-1.46405938323683,0.495538418162175,-1.09993382988695,1.23814252298697,-1.5765396066126,0.209475931964252,0.328756647493643,-0.979374843548212
scenario121,1.19763513696942,-0.890678488577762,0.299478354438749,-1.07488849309436,-1.09993382988695,0.525680778786321,-1.817341471666,-1.44700516096225,1.07022611951976,1.01633238481418
scenario122,0.619137572290105,0.801857660048144,0.299478354438749,-1.07488849309436,0.616233047837502,-1.53662473432231,1.29755063788406,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario123,-0.641029920285233,0.00752836443882457,0.724668883467612,0.495538418162175,1.12679782087469,0.0841184672602752,0.0167164383861054,1.15695953467878,-1.65268256840044,1.01633238481418
scenario124,0.277149507349155,-0.890678488577762,1.07816168007249,-1.07488849309436,-1.09993382988695,0.902824846705306,-0.920554670266697,0.209475931964252,0.328756647493643,-0.979374843548212
scenario125,-1.65913353147107,1.53486186267475,-0.265175484379915,0.495538418162175,0.836136321738994,0.0841184672602752,0.0167164383861054,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario126,-1.65913353147107,0.801857660048144,-1.46405938323683,-1.07488849309436,-1.09993382988695,0.902824846705306,-0.920554670266697,0.209475931964252,0.328756647493643,-0.979374843548212
scenario127,0.277149507349155,0.00752836443882457,1.07816168007249,0.495538418162175,0.836136321738994,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario128,-0.124976839099711,0.00752836443882457,0.299478354438749,1.09239513754709,-1.09993382988695,-1.53662473432231,1.29755063788406,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario129,0.619137572290105,-0.890678488577762,-1.46405938323683,0.867037021953484,1.12679782087469,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario130,0.922282291273159,-0.890678488577762,-1.46405938323683,-1.07488849309436,0.836136321738994,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,-0.979374843548212
scenario131,1.19763513696942,0.801857660048144,0.724668883467612,1.09239513754709,1.12679782087469,0.0841184672602752,0.0167164383861054,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario132,-1.65913353147107,0.00752836443882457,0.724668883467612,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,0.209475931964252,0.328756647493643,1.01633238481418
scenario133,-0.124976839099711,-0.890678488577762,-0.265175484379915,-1.07488849309436,0.263235248800528,0.525680778786321,1.29755063788406,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario134,0.277149507349155,-0.890678488577762,-0.265175484379915,-1.07488849309436,-1.09993382988695,0.525680778786321,-1.817341471666,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario135,-1.65913353147107,0.00752836443882457,-1.46405938323683,0.867037021953484,0.836136321738994,1.23814252298697,0.0167164383861054,0.209475931964252,0.328756647493643,-0.979374843548212
scenario136,1.19763513696942,0.00752836443882457,0.724668883467612,0.495538418162175,1.12679782087469,1.23814252298697,0.0167164383861054,0.209475931964252,0.328756647493643,-0.979374843548212
scenario137,0.277149507349155,-0.890678488577762,0.299478354438749,-1.07488849309436,1.12679782087469,0.0841184672602752,0.0167164383861054,0.891727565313825,-0.677930077893862,-0.979374843548212
scenario138,0.619137572290105,-0.890678488577762,1.07816168007249,-1.07488849309436,0.997972179343341,0.525680778786321,0.0167164383861054,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario139,-1.65913353147107,1.53486186267475,1.07816168007249,-1.07488849309436,-1.09993382988695,1.23814252298697,-1.817341471666,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario140,0.619137572290105,-0.890678488577762,0.724668883467612,1.09239513754709,0.616233047837502,0.525680778786321,0.0167164383861054,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario141,-1.65913353147107,0.801857660048144,-0.265175484379915,0.495538418162175,1.12679782087469,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario142,0.619137572290105,0.00752836443882457,1.07816168007249,0.867037021953484,1.12679782087469,-1.53662473432231,0.0167164383861054,-0.298801959333592,0.718940056648705,1.01633238481418
scenario143,-1.65913353147107,0.00752836443882457,-1.46405938323683,1.38362052945968,-1.09993382988695,-1.53662473432231,1.29755063788406,0.891727565313825,-0.677930077893862,1.01633238481418
scenario144,-0.124976839099711,-0.890678488577762,0.299478354438749,-1.07488849309436,0.616233047837502,1.23814252298697,-0.920554670266697,-1.44700516096225,1.07022611951976,1.01633238481418
scenario145,1.19763513696942,-0.890678488577762,0.724668883467612,-1.07488849309436,-1.09993382988695,0.902824846705306,-1.5765396066126,0.209475931964252,0.328756647493643,-0.979374843548212
scenario146,0.922282291273159,0.00752836443882457,-1.46405938323683,-1.07488849309436,-1.09993382988695,0.0841184672602752,1.29755063788406,0.209475931964252,0.328756647493643,1.01633238481418
scenario147,-1.65913353147107,0.801857660048144,-1.46405938323683,-1.07488849309436,-1.09993382988695,-1.53662473432231,1.29755063788406,-0.298801959333592,0.718940056648705,-0.979374843548212
scenario148,0.922282291273159,1.53486186267475,0.299478354438749,-1.07488849309436,0.997972179343341,0.0841184672602752,0.0167164383861054,-1.44700516096225,1.07022611951976,-0.979374843548212
scenario149,1.19763513696942,-0.890678488577762,0.299478354438749,0.495538418162175,1.12679782087469,0.0841184672602752,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario150,1.19763513696942,-0.890678488577762,1.07816168007249,0.867037021953484,0.263235248800528,0.0841184672602752,1.29755063788406,1.15695953467878,-1.65268256840044,1.01633238481418
scenario151,0.277149507349155,0.00752836443882457,1.07816168007249,1.38362052945968,-1.09993382988695,0.902824846705306,-0.920554670266697,1.15695953467878,-1.65268256840044,1.01633238481418
scenario152,-1.65913353147107,-2.11192525312974,0.299478354438749,-1.07488849309436,-1.09993382988695,0.902824846705306,-0.920554670266697,-1.44700516096225,1.07022611951976,1.01633238481418
scenario153,-1.65913353147107,0.00752836443882457,1.07816168007249,0.867037021953484,0.836136321738994,1.23814252298697,0.0167164383861054,0.209475931964252,0.328756647493643,1.01633238481418
scenario154,-0.124976839099711,0.801857660048144,1.07816168007249,-1.07488849309436,-1.09993382988695,-0.478321775714582,1.29755063788406,0.891727565313825,-0.677930077893862,-0.979374843548212
