instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario35,0,0,0,100,100,-90,80,100,20,0.6,False,1.462,0
scenario36,0,20,0,40,20,-30,80,20,80,0.4,False,1.421,0
scenario37,1,80,60,20,0,60,40,60,100,0.8,False,1.725,0
scenario38,1,80,20,80,20,30,80,0,60,0.2,False,1.662,0
scenario39,0,20,20,20,60,30,100,0,80,0.1,False,1.324,0
scenario40,1,100,80,80,80,0,0,80,0,0.2,False,0.831,0
scenario41,0,40,0,0,80,0,80,0,0,0.6,False,1.337,0
scenario42,1,80,80,80,80,-60,100,40,60,0.8,False,0.848,0
scenario43,1,80,20,100,80,-30,80,20,60,0.2,False,0.87,0
scenario44,1,0,60,60,40,-90,100,20,60,0.1,False,0.89,0
scenario45,0,100,40,0,20,60,100,100,40,0.2,False,1.39,0
scenario46,1,20,60,20,100,-90,60,60,20,1.0,False,0.847,0
scenario47,0,20,100,60,80,0,40,60,20,0.4,False,1.097,0
scenario48,1,0,100,40,0,-30,80,60,60,1.0,False,0.744,0
scenario49,0,60,40,80,80,-30,80,0,0,0.2,False,0.921,0
scenario50,0,0,40,40,0,90,20,40,20,0.6,False,1.426,0
scenario51,1,60,20,80,80,30,60,100,40,0.1,False,1.28,0
scenario52,1,0,100,20,60,-90,40,0,100,0.1,False,1.322,0
scenario53,1,0,80,20,0,-30,0,60,0,0.4,False,1.101,0
scenario54,1,40,80,20,0,30,100,20,0,0.2,False,1.653,0
scenario55,1,0,20,20,40,60,40,80,20,0.4,False,0.901,0
scenario56,1,80,100,20,40,-30,0,40,0,0.1,False,0.933,0
scenario57,0,100,80,80,20,30,60,20,60,0.1,False,1.309,0
scenario58,1,100,60,80,60,30,40,100,20,0.2,False,0.684,0
scenario59,1,20,100,100,100,-60,60,40,0,0.2,False,0.87,0
scenario60,0,0,100,100,40,0,20,0,0,1.0,False,1.616,0
scenario61,1,80,100,40,80,-60,100,40,0,0.6,False,0.942,0
scenario62,0,20,40,60,0,-30,40,40,80,0.4,False,1.452,0
scenario63,0,0,40,20,40,-60,0,40,60,0.1,False,1.432,0
scenario64,1,40,80,100,20,-60,80,0,0,0.4,False,1.481,0
scenario65,0,20,60,80,0,0,0,40,40,1.0,False,1.533,0
scenario66,0,0,80,80,20,60,100,80,60,0.4,False,1.443,0
scenario67,1,20,40,100,80,60,20,0,100,0.8,False,1.625,0
scenario68,1,100,100,80,20,30,80,80,0,1.0,False,0.955,0
scenario69,0,0,0,0,20,60,40,0,60,0.6,False,1.442,0
scenario70,0,100,0,100,80,60,20,60,40,0.1,False,1.39,0
scenario71,1,0,100,80,80,-90,100,80,0,1.0,False,0.751,0
scenario72,1,40,0,40,20,60,20,20,100,1.0,False,1.162,0
scenario73,1,60,60,0,60,60,40,0,80,1.0,False,1.698,0
scenario74,0,0,80,20,40,-30,100,100,100,0.4,False,1.807,0
scenario75,0,0,60,0,60,-30,100,0,100,0.2,False,0.632,0
scenario76,1,40,100,80,40,0,60,60,0,0.8,False,0.688,0
scenario77,0,40,0,60,0,-30,60,0,80,0.6,False,1.493,0
scenario78,1,60,20,20,0,30,0,20,100,0.8,False,0.731,0
scenario79,1,40,20,80,100,30,40,0,100,0.4,False,0.845,0
scenario80,0,60,60,60,0,-60,0,60,100,0.6,False,1.438,0
scenario81,1,40,100,20,60,-30,60,40,0,0.4,False,0.961,0
scenario82,0,40,40,60,0,-60,100,0,100,0.4,False,1.587,0
scenario83,1,40,0,60,60,90,80,0,40,0.6,False,1.986,0
scenario84,1,0,40,0,0,90,100,40,100,0.2,False,1.82,0
scenario85,0,40,60,80,40,-60,40,60,0,1.0,False,1.393,0
scenario86,1,80,80,20,100,-90,0,100,60,0.6,False,0.902,0
scenario87,0,100,40,60,0,30,20,20,60,0.6,False,1.176,0
scenario88,1,40,40,40,100,60,100,40,60,1.0,False,1.629,0
scenario89,0,40,60,80,100,0,0,20,100,0.2,False,1.383,0
scenario90,0,20,80,60,80,-60,60,40,60,0.6,False,0.913,0
scenario91,0,80,20,20,0,-60,40,80,0,0.4,False,1.375,0
scenario92,0,40,40,80,20,-90,100,60,60,0.6,False,1.732,0
scenario93,0,60,40,40,0,0,40,80,40,0.2,False,1.577,0
scenario94,0,0,40,20,60,0,100,60,60,0.4,False,1.337,0
scenario95,0,20,0,60,100,90,60,80,60,0.1,False,1.302,0
scenario96,0,60,80,60,60,-60,0,20,20,0.2,False,1.493,0
scenario97,0,100,100,100,60,-90,80,0,0,0.2,False,0.831,0
scenario98,0,80,0,100,100,-30,20,100,40,0.8,False,1.409,0
scenario99,1,100,0,0,0,-30,80,80,20,0.6,False,1.006,0
scenario100,1,20,80,0,0,30,40,60,40,0.4,False,1.638,0
scenario101,0,60,80,20,80,-60,0,60,100,1.0,False,1.767,0
scenario102,1,0,0,20,60,60,100,60,0,0.4,False,1.48,0
scenario103,0,100,60,40,20,0,0,100,40,1.0,False,1.553,0
scenario104,1,40,100,60,20,-90,40,100,80,0.1,False,1.753,0
scenario105,0,60,20,40,20,-60,60,20,40,0.4,False,1.379,0
scenario106,0,80,60,80,20,-60,60,60,100,0.1,False,0.903,0
scenario107,0,60,0,20,0,30,20,60,0,1.0,False,1.454,0
scenario108,0,20,60,60,100,-30,100,0,0,0.2,False,1.259,0
scenario109,1,20,20,100,80,60,60,0,40,1.0,False,1.944,0
scenario110,1,40,40,60,20,-90,0,0,40,0.1,False,1.334,0
scenario111,1,60,0,80,20,0,40,40,60,0.1,False,0.773,0
scenario112,0,100,60,20,40,30,60,20,40,0.4,False,1.379,0
scenario113,1,0,100,60,20,90,100,60,0,0.6,False,0.926,0
scenario114,0,60,0,0,40,-60,100,0,80,0.4,False,0.958,0
scenario115,1,40,40,80,0,-30,100,100,100,0.4,False,1.578,0
scenario116,1,40,0,100,80,90,100,0,0,0.2,False,1.665,0
scenario117,0,60,100,60,60,90,40,60,60,0.2,False,1.496,0
scenario118,1,20,0,100,40,90,100,20,80,0.2,False,2.002,0
scenario119,1,40,60,40,80,-90,80,20,60,0.2,False,0.745,0
scenario120,0,60,0,100,0,0,80,80,40,0.2,False,1.38,0
scenario121,1,0,0,40,80,-90,20,0,60,0.6,False,0.842,0
scenario122,1,20,20,20,60,0,80,100,20,1.0,False,0.832,0
scenario123,0,40,40,40,80,-30,40,40,100,0.4,False,1.402,0
scenario124,0,60,20,20,20,-60,20,40,80,0.2,False,1.016,0
scenario125,1,0,60,40,20,30,80,20,100,0.1,False,1.83,0
scenario126,1,0,0,0,60,90,20,60,40,0.1,False,1.043,0
scenario127,1,20,0,0,20,30,80,20,0,0.4,False,2.4,0
scenario128,0,60,80,40,100,-90,0,100,80,1.0,False,1.502,0
scenario129,1,20,0,40,40,-60,0,20,40,0.1,False,0.819,0
scenario130,0,0,40,60,100,-30,20,80,40,0.1,False,1.392,0
scenario131,0,0,60,80,60,-90,60,0,60,1.0,False,0.859,0
scenario132,0,100,80,0,100,-60,60,100,40,0.6,False,1.408,0
scenario133,1,100,40,60,0,-30,100,80,40,0.6,False,1.63,0
scenario134,1,0,40,100,20,0,100,60,20,0.1,False,0.968,0
scenario135,1,20,60,0,0,0,80,40,60,0.2,False,0.901,0
scenario136,0,0,0,80,20,60,60,0,80,0.8,False,1.333,0
scenario137,1,100,80,20,20,-30,40,20,80,0.2,False,0.814,0
scenario138,0,0,60,60,20,-30,20,0,60,0.4,False,1.395,0
scenario139,0,80,100,60,0,60,80,100,20,1.0,False,1.459,0
scenario140,0,80,60,80,20,90,60,20,80,0.2,False,1.364,0
scenario141,0,60,80,20,60,-30,0,20,20,1.0,False,1.376,0
scenario142,0,0,80,100,0,60,40,0,60,0.8,False,1.386,0
scenario143,1,80,100,40,100,0,40,80,20,0.6,False,1.722,0
scenario144,1,100,40,60,80,0,20,0,0,0.8,False,1.033,0
scenario145,1,60,20,60,80,90,60,20,60,0.6,False,1.856,0
scenario146,0,0,20,40,60,-30,0,60,80,0.8,False,1.411,0
scenario147,0,0,100,20,0,60,40,100,80,0.1,False,1.355,0
scenario148,0,80,60,100,20,-90,0,80,100,1.0,False,1.404,0
scenario149,0,20,20,60,40,90,20,100,100,0.2,False,1.358,0
scenario150,0,40,80,40,20,-30,80,40,60,0.2,False,0.878,0
scenario151,1,80,60,20,80,-30,80,80,20,0.4,False,1.892,0
scenario152,1,0,20,20,60,-60,100,40,100,0.4,False,1.1,0
scenario153,1,20,40,0,80,-90,100,40,60,0.8,False,0.853,0
scenario154,0,40,80,100,60,60,40,40,60,0.4,False,1.383,0
scenario155,0,40,40,0,60,-60,20,80,100,0.1,False,1.48,0
scenario156,1,80,40,40,100,90,80,100,40,1.0,False,2.274,0
scenario157,0,100,0,20,20,-30,80,100,60,0.6,False,1.542,0
scenario158,1,0,20,60,20,30,100,0,0,0.1,False,0.85,0
scenario159,0,80,40,40,0,30,40,80,20,0.6,False,1.113,0
scenario160,1,80,20,20,40,30,60,20,20,0.1,False,0.949,0
scenario161,0,100,20,60,0,-90,100,20,100,0.4,False,1.433,0
scenario162,1,40,0,0,100,90,80,40,80,1.0,False,1.83,0
scenario163,1,80,80,100,60,-60,20,0,0,0.1,False,1.771,0
scenario164,0,60,20,20,20,-90,0,0,80,0.8,False,1.52,0
scenario165,0,20,60,20,80,30,100,80,100,1.0,False,1.431,0
scenario166,1,80,20,80,40,-90,40,100,0,1.0,False,0.82,0
scenario167,1,100,80,0,60,90,60,100,60,0.1,False,0.825,0
scenario168,1,20,20,0,40,-60,100,0,0,0.4,False,1.568,0
scenario169,1,100,0,40,100,30,100,60,100,0.8,False,1.541,0
scenario170,1,40,100,20,0,30,0,20,40,0.2,False,2.232,0
scenario171,0,20,100,40,20,0,40,80,20,0.6,False,1.367,0
scenario172,1,60,80,100,0,90,0,60,100,0.2,False,0.748,0
scenario173,1,20,60,80,80,-90,80,20,20,0.1,False,0.963,0
scenario174,0,0,0,80,20,-30,20,100,0,0.1,False,1.413,0
scenario175,0,20,100,100,100,-90,100,0,100,0.1,False,0.931,0
scenario176,0,80,40,20,80,60,0,100,60,0.1,False,1.468,0
scenario177,0,20,20,0,0,-90,100,0,100,1.0,False,0.635,0
scenario178,1,60,0,20,0,90,100,20,40,0.4,False,2.076,0
scenario179,1,60,40,0,40,-30,40,0,100,0.4,False,0.809,0
scenario180,1,80,80,60,40,30,100,0,60,0.1,False,2.161,0
scenario181,1,80,0,40,60,60,0,80,80,0.2,False,0.984,0
scenario182,0,80,40,20,60,-90,80,20,40,0.1,False,1.37,0
scenario183,0,40,60,0,60,60,20,60,80,0.4,False,1.429,0
scenario184,1,80,20,40,20,60,20,60,20,0.1,False,1.739,0
scenario185,0,60,100,80,0,60,40,40,0,0.6,False,1.345,0
scenario186,1,100,0,60,100,-90,40,20,40,0.4,False,0.735,0
scenario187,1,80,80,20,60,60,20,60,20,0.8,False,0.949,0
scenario188,0,40,80,40,80,-60,60,100,80,1.0,False,1.703,0
scenario189,1,20,60,60,100,90,40,80,20,0.2,False,0.779,0
scenario190,1,60,100,100,20,30,20,40,40,1.0,False,0.612,0
scenario191,0,100,20,20,100,-30,80,80,40,0.2,False,1.385,0
scenario192,0,40,20,40,100,-90,20,100,0,0.2,False,1.377,0
scenario193,1,20,20,40,100,-30,60,40,20,0.1,False,0.965,0
scenario194,0,40,20,60,60,-90,0,60,60,1.0,False,1.453,0
scenario195,0,80,100,40,60,-90,20,40,80,1.0,False,0.973,0
scenario196,1,0,100,20,60,60,80,80,100,1.0,False,0.957,0
scenario197,1,20,100,100,100,90,100,100,80,0.2,False,1.625,0
scenario198,0,100,0,60,60,-30,40,100,100,0.1,False,1.354,0
scenario199,1,20,60,100,100,60,20,40,60,0.6,False,0.784,0
scenario200,1,0,80,60,80,60,100,20,100,0.4,False,0.875,0
scenario201,0,60,60,0,0,-30,80,20,20,1.0,False,1.375,0
scenario202,0,80,40,0,80,0,80,20,100,0.6,False,1.356,0
scenario203,0,100,40,80,40,0,100,60,20,1.0,False,1.349,0
scenario204,0,60,80,0,100,30,40,100,0,0.4,False,1.444,0
scenario205,1,60,60,0,0,-90,60,60,100,1.0,False,1.438,0
scenario206,1,80,40,0,20,-30,100,60,80,0.2,False,1.078,0
scenario207,1,60,20,20,20,90,0,100,20,0.6,False,0.723,0
scenario208,0,20,40,100,100,90,60,60,40,0.8,False,1.044,0
scenario209,0,60,40,20,40,60,60,100,40,0.6,False,1.397,0
scenario210,0,60,0,100,40,-30,20,100,40,0.4,False,1.187,0
scenario211,1,60,60,80,100,-90,100,40,20,0.4,False,2.171,0
scenario212,1,0,0,80,40,90,20,80,40,1.0,False,0.768,0
scenario213,0,100,0,20,0,60,40,40,80,0.1,False,1.439,0
scenario214,0,20,20,60,40,90,20,20,60,0.8,False,1.464,0
scenario215,0,80,100,80,0,60,80,100,40,0.2,False,1.349,0
scenario216,1,100,20,80,0,60,60,100,0,0.8,False,0.877,0
scenario217,0,40,60,20,20,0,60,80,0,0.6,False,1.489,0
scenario218,1,20,100,60,20,0,20,80,80,1.0,False,1.445,0
scenario219,0,20,40,60,100,30,60,100,40,0.6,False,1.35,0
scenario220,1,60,60,100,0,-60,100,40,100,1.0,False,0.779,0
scenario221,0,0,80,0,100,60,40,0,80,0.6,False,1.402,0
scenario222,1,20,0,20,100,0,100,20,40,0.1,False,1.874,0
scenario223,1,40,60,80,80,90,20,40,60,0.4,False,0.885,0
scenario224,1,40,80,0,40,-30,40,60,60,0.4,False,0.955,0
scenario225,1,80,40,20,100,0,0,40,20,0.4,False,0.821,0
scenario226,1,20,80,100,0,90,0,60,100,0.8,False,0.849,0
scenario227,1,80,80,0,60,-30,0,0,0,0.2,False,1.431,0
scenario228,1,80,100,0,80,30,80,60,80,0.2,False,0.947,0
scenario229,0,20,0,100,100,0,100,20,0,1.0,False,1.363,0
scenario230,0,0,60,0,100,-90,40,20,40,0.8,False,0.989,0
scenario231,1,40,20,60,0,-30,0,60,80,1.0,False,1.289,0
scenario232,0,60,80,80,0,90,0,60,80,1.0,False,1.37,0
scenario233,1,60,0,0,100,0,80,80,100,0.2,False,1.877,0
scenario234,1,60,80,0,0,60,60,20,20,1.0,False,2.224,0
scenario235,0,60,0,0,100,60,0,0,20,0.1,False,1.952,0
scenario236,0,60,0,40,100,30,20,60,100,1.0,False,2.039,0
scenario237,0,0,40,100,100,60,20,100,0,0.4,False,1.353,0
scenario238,1,60,100,40,0,60,0,0,0,0.1,False,1.949,0
scenario239,0,60,40,40,100,30,20,60,80,0.1,False,1.605,0
scenario240,1,40,80,100,60,0,100,20,20,0.1,False,1.81,0
scenario241,1,100,20,100,60,0,60,60,40,0.8,False,0.843,0
scenario242,1,40,40,0,80,60,100,80,40,0.8,False,1.216,0
scenario243,0,20,80,40,80,0,20,60,60,1.0,False,1.593,0
scenario244,1,80,20,60,40,60,0,40,40,0.4,False,0.925,0
scenario245,1,20,80,0,40,90,20,80,20,0.4,False,1.821,0
scenario246,1,40,80,0,80,30,60,60,20,1.0,False,1.888,0
scenario247,0,40,80,0,100,0,60,100,20,0.4,False,1.403,0
scenario248,0,60,60,80,0,30,40,0,20,0.6,False,1.341,0
scenario249,1,80,40,60,80,30,20,20,20,0.2,False,1.33,0
scenario250,0,20,100,40,40,30,80,40,60,0.8,False,1.367,0
scenario251,0,20,0,60,40,90,0,40,100,0.6,False,1.357,0
scenario252,0,20,40,80,0,-30,40,80,80,0.1,False,1.452,0
scenario253,0,0,20,80,60,30,80,20,40,0.4,False,1.315,0
scenario254,1,0,60,80,80,-60,40,0,40,0.2,False,0.954,0
scenario255,0,60,0,0,0,-90,80,40,100,0.6,False,0.701,0
scenario256,1,0,80,100,60,-90,100,0,40,0.4,False,1.175,0
scenario257,0,100,0,100,80,0,20,60,20,0.4,False,1.347,0
scenario258,0,100,20,20,0,-30,40,0,80,0.1,False,0.906,0
scenario259,0,40,80,100,100,60,60,0,0,0.2,False,1.057,0
scenario260,1,0,20,100,100,-30,80,80,60,1.0,False,0.883,0
scenario261,0,60,40,40,40,0,0,40,60,0.6,False,1.352,0
scenario262,0,60,20,20,100,-90,60,100,20,0.1,False,1.374,0
scenario263,0,20,0,80,40,60,20,60,0,0.6,False,1.355,0
scenario264,0,100,0,60,40,-30,20,60,0,1.0,False,1.407,0
scenario265,1,20,40,20,100,-90,20,100,60,0.8,False,0.844,0
scenario266,0,60,20,40,60,0,20,20,0,0.4,False,1.408,0
scenario267,1,40,20,40,60,-90,40,60,60,0.1,False,1.216,0
scenario268,0,80,0,100,100,-60,80,60,40,0.1,False,1.378,0
scenario269,1,20,40,60,40,-60,20,0,60,0.4,False,0.876,0
scenario270,1,20,0,100,40,-60,100,0,60,0.8,False,0.97,0
scenario271,1,80,20,60,0,90,80,40,20,0.4,False,0.856,0
scenario272,1,0,60,20,40,30,20,20,20,0.8,False,0.821,0
scenario273,0,100,20,20,80,-90,0,80,100,0.6,False,1.016,0
scenario274,1,20,20,20,80,60,100,100,20,0.8,False,1.513,0
scenario275,1,20,0,0,100,60,80,60,100,0.1,False,0.777,0
scenario276,1,40,40,100,60,-90,0,60,60,0.2,False,1.123,0
scenario277,1,20,20,80,40,-90,20,100,40,0.8,False,0.821,0
scenario278,0,40,80,60,80,-90,0,40,100,0.2,False,1.365,0
scenario279,1,100,60,80,0,-30,0,100,60,0.6,False,1.57,0
scenario280,0,80,80,20,0,-60,0,20,80,0.2,False,1.55,0
scenario281,0,0,40,40,80,90,0,0,0,1.0,False,1.32,0
scenario282,0,40,0,80,100,30,60,80,20,1.0,False,1.4,0
scenario283,1,0,40,0,100,-60,0,40,0,0.6,False,1.786,0
scenario284,1,80,80,40,0,-90,0,60,20,0.8,False,1.89,0
scenario285,0,20,20,100,80,0,100,60,20,0.1,False,1.424,0
scenario286,1,100,60,80,80,30,0,60,0,0.4,False,1.662,0
scenario287,1,60,20,40,100,0,80,40,60,0.8,False,1.308,0
scenario288,0,40,80,20,100,-30,20,60,100,1.0,False,0.985,0
scenario289,0,40,0,80,20,-90,40,60,20,0.8,False,1.407,0
scenario290,0,20,20,60,60,90,60,100,0,0.1,False,1.444,0
scenario291,0,100,80,40,100,30,40,100,80,0.1,False,1.958,0
scenario292,0,40,0,80,0,0,20,0,40,0.1,False,1.544,0
scenario293,1,40,100,20,0,-90,80,80,40,0.1,False,1.9,0
scenario294,1,80,80,20,60,-90,80,20,40,0.6,False,0.966,0
scenario295,1,40,20,100,0,60,80,40,60,0.8,False,0.917,0
scenario296,0,100,60,20,80,60,40,60,80,0.4,False,1.416,0
scenario297,1,60,40,0,20,-30,20,20,80,0.8,False,0.726,0
scenario298,1,80,60,0,40,-60,20,40,80,0.4,False,1.718,0
scenario299,1,40,40,20,40,-90,0,20,80,0.1,False,1.573,0
scenario300,1,60,100,0,80,0,60,40,100,0.1,False,0.925,0
scenario301,0,100,100,20,60,-30,100,40,20,1.0,False,0.898,0
scenario302,0,80,80,40,80,-90,100,100,60,0.4,False,1.504,0
scenario303,0,60,0,0,60,90,80,80,0,0.6,False,1.37,0
scenario304,1,80,20,60,40,90,80,80,0,0.6,False,2.325,0
scenario305,1,100,60,40,100,-30,40,40,60,0.8,False,2.325,0
scenario306,1,100,40,0,100,90,60,60,60,0.4,False,0.962,0
scenario307,0,80,40,20,60,30,60,80,20,0.1,False,1.37,0
scenario308,1,40,80,20,40,-60,60,0,0,0.1,False,0.899,0
scenario309,1,80,60,40,80,90,40,80,80,0.6,False,1.494,0
scenario310,1,60,60,40,0,30,100,40,60,0.1,False,2.255,0
scenario311,0,80,20,0,60,-30,80,60,100,0.8,False,0.777,0
scenario312,0,20,60,60,60,0,80,80,40,1.0,False,1.592,0
scenario313,0,20,40,40,40,-90,40,80,20,0.1,False,1.028,0
scenario314,1,100,40,80,60,60,20,80,40,0.8,False,0.836,0
scenario315,0,80,20,60,20,-90,100,80,80,0.1,False,1.513,0
scenario316,1,80,100,100,100,-90,100,60,0,0.1,False,0.865,0
scenario317,1,100,100,80,0,-30,60,0,80,0.1,False,1.333,0
scenario318,0,20,20,60,80,30,40,100,80,0.8,False,1.938,0
scenario319,0,80,20,60,80,-90,20,20,80,0.8,False,1.606,0
scenario320,0,0,0,0,20,30,60,60,80,0.6,False,1.457,0
scenario321,0,100,0,100,80,-30,20,100,20,0.4,False,1.382,0
scenario322,1,20,0,40,100,-90,80,0,40,0.2,False,0.789,0
scenario323,1,80,60,0,0,-60,60,80,0,0.6,False,0.872,0
scenario324,0,80,20,20,20,-90,20,80,20,0.4,False,1.46,0
scenario325,0,60,40,60,80,-30,60,0,20,1.0,False,1.368,0
scenario326,1,100,100,80,20,0,40,60,100,0.6,False,0.909,0
scenario327,0,20,0,20,20,-30,60,20,0,0.4,False,1.352,0
scenario328,1,80,40,0,40,30,60,40,60,1.0,False,1.011,0
scenario329,0,0,60,40,80,-60,60,20,60,0.4,False,1.732,0
scenario330,1,20,60,0,40,60,0,40,20,0.2,False,2.27,0
scenario331,0,0,20,40,80,90,20,80,60,0.6,False,1.443,0
scenario332,0,20,40,40,20,60,60,60,100,0.8,False,1.567,0
scenario333,0,40,60,80,20,-60,60,100,20,1.0,False,1.396,0
scenario334,1,80,60,80,40,30,20,60,80,0.8,False,0.807,0
scenario335,0,20,0,100,80,-90,80,40,100,0.6,False,0.859,0
scenario336,0,100,100,80,20,-30,0,60,100,0.1,False,1.406,0
scenario337,0,20,40,20,100,-90,0,80,40,0.8,False,1.411,0
scenario338,1,20,0,100,40,-90,20,40,20,1.0,False,0.944,0
scenario339,1,40,40,60,60,90,100,100,20,0.4,False,1.573,0
scenario340,0,0,40,100,100,60,40,60,0,1.0,False,1.449,0
scenario341,1,20,60,40,100,-90,20,40,0,0.4,False,1.903,0
scenario342,0,100,100,0,60,-90,80,20,60,0.2,False,0.878,0
scenario343,1,20,60,100,0,30,40,100,100,0.2,False,0.601,0
scenario344,0,80,60,100,80,-30,60,100,100,0.8,False,1.462,0
scenario345,1,0,0,100,40,-90,80,80,100,0.1,False,1.931,0
scenario346,0,100,0,0,40,-60,40,100,0,0.6,False,1.391,0
scenario347,1,100,80,20,40,30,0,40,60,0.6,False,0.949,0
scenario348,1,100,80,100,100,90,100,100,60,0.8,False,2.248,0
scenario349,0,100,100,20,60,60,80,20,60,0.2,False,1.328,0
scenario350,0,100,80,40,20,30,20,100,20,0.8,False,1.332,0
scenario351,1,20,0,20,40,-30,60,0,20,1.0,False,0.864,0
scenario352,1,20,20,100,100,0,100,60,20,1.0,False,0.797,0
scenario353,0,0,80,100,60,-60,100,40,100,0.4,False,0.616,0
scenario354,0,100,20,80,80,-60,40,100,0,0.8,False,1.395,0
scenario355,1,20,100,100,20,30,60,60,20,0.1,False,0.801,0
scenario356,1,0,40,60,20,-90,0,40,40,0.2,False,1.459,0
scenario357,0,100,40,60,0,-60,40,60,60,0.8,False,1.498,0
scenario358,1,40,20,80,0,-90,0,60,60,0.1,False,1.179,0
scenario359,1,100,80,40,0,60,60,60,60,0.2,False,0.78,0
scenario360,1,0,40,0,100,-30,100,80,100,1.0,False,1.377,0
scenario361,1,100,20,0,20,60,0,0,60,0.2,False,0.68,0
scenario362,1,40,20,100,80,90,100,20,0,1.0,False,0.842,0
scenario363,1,100,80,40,60,-60,100,40,40,0.2,False,2.592,0
scenario364,1,20,80,40,40,-60,0,0,0,0.8,False,0.849,0
scenario365,1,0,20,60,60,0,100,20,40,0.8,False,0.963,0
scenario366,0,20,100,20,20,-60,60,100,60,0.1,False,1.391,0
scenario367,0,60,60,20,20,60,40,0,0,0.8,False,1.343,0
scenario368,1,20,40,0,100,-90,80,100,60,0.4,False,0.771,0
scenario369,0,60,0,100,20,60,20,60,40,0.1,False,1.404,0
scenario370,1,80,100,40,80,-60,60,0,80,0.4,False,0.862,0
scenario371,1,60,80,100,20,0,80,80,0,0.1,False,0.864,0
scenario372,1,80,100,40,80,30,60,40,60,1.0,False,1.128,0
scenario373,0,40,40,80,100,-90,20,20,100,1.0,False,1.376,0
scenario374,1,100,0,20,100,30,40,80,80,0.6,False,2.933,0
scenario375,1,80,20,80,60,0,40,0,20,0.2,False,2.117,0
scenario376,0,80,100,0,20,90,40,100,0,0.2,False,1.383,0
scenario377,1,100,60,20,80,0,20,80,80,1.0,False,1.808,0
scenario378,0,100,80,80,80,-90,60,100,0,0.6,False,1.531,0
scenario379,0,80,80,80,100,90,0,100,100,0.8,False,1.52,0
scenario380,0,60,100,60,80,-60,20,80,60,0.1,False,1.555,0
scenario381,0,40,80,0,60,-60,0,40,0,0.1,False,1.376,0
scenario382,0,60,40,0,100,-60,60,0,80,0.2,False,0.787,0
scenario383,0,100,40,20,40,60,40,100,100,0.1,False,2.033,0
scenario384,1,0,20,40,80,60,80,40,100,0.6,False,2.432,0
scenario385,0,80,40,0,40,30,40,80,0,0.1,False,1.384,0
scenario386,0,40,40,20,100,0,0,80,60,0.1,False,1.795,0
scenario387,0,60,0,0,40,-60,20,80,40,1.0,False,0.94,0
scenario388,1,20,80,40,80,60,40,60,0,0.1,False,1.686,0
scenario389,1,20,60,80,60,90,0,0,0,0.2,False,0.953,0
