instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario44,0,100,40,20,100,0,80,100,60,0.8,False,1.5467542064071262,0
scenario45,0,0,0,100,20,30,0,40,80,0.8,False,1.3768559847912372,0
scenario46,0,60,20,0,40,-30,0,40,20,1.0,False,1.3910914587626937,0
scenario47,0,100,0,40,80,90,60,80,100,0.2,False,1.3309499451262663,0
scenario48,0,20,20,60,0,-60,100,40,60,1.0,False,1.4103434762983194,0
scenario49,0,40,20,100,0,0,0,60,20,0.2,False,1.3483511696411916,0
scenario50,1,40,40,20,20,-90,100,20,60,0.4,False,0.8544958928483303,0
scenario51,1,0,40,40,100,30,60,100,80,0.4,False,2.2600420382134665,0
scenario52,0,0,40,20,80,-30,0,0,80,0.6,False,1.4146678646379929,0
scenario53,1,100,40,60,80,30,0,60,80,0.2,False,0.8241547489900616,0
scenario54,1,0,100,60,0,30,80,100,100,1.0,False,0.7268671898296605,0
scenario55,0,40,60,0,100,-30,80,40,100,0.1,False,0.958806907256027,0
scenario56,1,80,40,100,60,-30,60,100,40,0.8,False,0.7887300876409546,0
scenario57,0,20,60,100,60,60,100,20,80,0.8,False,1.3150725013680054,0
scenario58,1,60,80,0,40,-30,20,60,80,0.8,False,1.263148000840501,0
scenario59,1,60,60,60,100,-60,80,60,100,0.2,False,0.9257814269184892,0
scenario60,0,40,80,100,100,30,40,0,20,1.0,False,0.8706534347110089,0
scenario61,1,20,20,20,0,-90,20,60,80,0.1,False,0.88683822664286,0
scenario62,1,60,100,80,20,60,100,60,60,0.6,False,0.9322039403903156,0
scenario63,0,20,100,100,0,90,0,60,20,0.2,False,1.3517691637315996,0
scenario64,1,0,80,20,0,0,20,60,100,0.8,False,0.9845377470824788,0
scenario65,1,60,80,100,80,0,80,60,20,1.0,False,1.7839406895749763,0
scenario66,1,60,40,20,100,-30,80,60,100,0.2,False,0.8700056675323317,0
scenario67,1,60,0,100,40,-60,40,40,40,0.8,False,0.855851291045667,0
scenario68,0,20,20,20,60,60,20,100,20,0.1,False,1.3795856624539031,0
scenario69,1,60,40,80,60,0,0,20,60,0.6,False,1.747237757892941,0
scenario70,0,80,60,60,0,-30,40,60,60,0.8,False,1.5727083370723316,0
scenario71,0,60,20,40,60,0,0,60,40,1.0,False,1.550835202806132,0
scenario72,1,100,20,60,20,30,80,0,60,0.8,False,2.145384454660273,0
scenario73,0,0,100,60,20,90,60,20,0,0.4,False,1.3858815392693271,0
scenario74,1,40,20,60,40,-30,60,40,60,0.4,False,0.8499101596158791,0
scenario75,0,60,0,100,80,-90,40,20,100,0.1,False,1.0688274831156748,0
scenario76,0,0,20,20,0,30,20,20,20,0.6,False,1.4859521473596176,0
scenario77,0,80,20,60,100,-30,40,20,80,0.8,False,1.4836397183336831,0
scenario78,0,20,40,0,80,-90,40,80,100,0.6,False,1.502423143124613,0
scenario79,1,100,20,0,80,60,100,20,0,1.0,False,0.8730325162317918,0
scenario80,1,100,80,0,80,90,0,40,80,0.6,False,2.642755022366929,0
scenario81,1,0,80,100,40,-90,60,60,0,0.6,False,1.023795760203901,0
scenario82,1,100,60,100,20,0,20,100,80,1.0,False,0.8368333964872073,0
scenario83,1,80,80,60,60,0,100,80,40,0.4,False,2.287880461348503,0
scenario84,0,0,40,60,20,90,60,80,80,1.0,False,0.876329774350015,0
scenario85,1,40,0,60,40,-60,60,20,40,0.4,False,1.4139108684384458,0
scenario86,1,40,80,100,40,30,0,80,20,0.1,False,0.7161403385248865,0
scenario87,0,100,60,60,80,90,20,100,60,1.0,False,1.3687473140338182,0
scenario88,1,60,0,0,40,-60,60,100,20,0.4,False,1.9430246106020177,0
scenario89,1,60,80,80,40,0,100,80,40,0.4,False,0.9499257680899266,0
scenario90,1,40,40,40,20,-90,100,20,40,0.1,False,1.7703757722335496,0
scenario91,0,20,20,100,60,-30,100,80,80,0.8,False,0.9664110279687176,0
scenario92,1,0,20,40,20,-30,20,40,0,1.0,False,0.9246851020623164,0
scenario93,0,40,0,0,80,-30,100,20,100,0.6,False,0.8833099232864787,0
scenario94,0,0,80,40,60,0,60,40,20,0.1,False,1.4810852019591751,0
scenario95,1,60,0,0,60,0,0,80,100,1.0,False,0.7870948938807838,0
scenario96,0,20,20,80,40,-90,20,0,80,0.6,False,0.9221898918404218,0
scenario97,0,80,60,60,60,-30,80,60,40,0.8,False,1.5239081838331785,0
scenario98,0,80,100,0,20,60,20,40,100,0.1,False,1.4590550421613406,0
scenario99,0,20,20,80,0,-60,0,60,60,1.0,False,1.498357594251486,0
scenario100,1,40,0,20,40,60,40,100,60,0.1,False,0.8976856023698179,0
scenario101,0,40,100,80,100,90,20,60,0,0.8,False,1.400052263109432,0
scenario102,0,100,20,40,20,-90,0,20,40,0.8,False,1.3861709916438545,0
scenario103,1,60,0,60,100,-30,100,60,40,0.8,False,3.3060222560167225,0
scenario104,1,60,0,80,0,0,100,40,80,0.4,False,2.0931260440486867,0
scenario105,0,0,20,100,80,30,0,100,40,0.8,False,1.143307366125916,0
scenario106,0,20,60,80,100,0,40,20,80,0.6,False,1.4027181886779456,0
scenario107,1,0,60,40,60,-30,40,100,0,0.2,False,0.7499249387768021,0
scenario108,1,60,100,60,40,60,60,80,0,0.6,False,0.6534087292814411,0
scenario109,0,40,40,40,0,90,60,80,0,1.0,False,1.3714668475985543,0
scenario110,1,60,0,20,80,-30,80,60,100,0.6,False,0.8133317157189203,0
scenario111,0,20,40,80,20,-30,60,100,60,0.1,False,1.420183366274164,0
scenario112,0,100,80,20,100,-60,40,80,0,0.8,False,0.7987657161548476,0
scenario113,1,0,20,0,60,-90,100,20,60,1.0,False,1.0273424263535862,0
scenario114,1,80,100,40,60,90,60,60,20,0.6,False,1.911679674176762,0
scenario115,0,60,20,80,80,60,20,0,40,0.6,False,1.3442911319491857,0
scenario116,1,80,40,0,40,60,40,80,80,1.0,False,1.7375143164099838,0
scenario117,1,20,60,80,60,-30,40,80,80,0.6,False,0.8179836583383507,0
scenario118,1,40,20,100,20,30,60,20,60,0.1,False,2.039508695834485,0
scenario119,1,100,60,100,60,0,100,100,20,0.6,False,1.4880494983534074,0
scenario120,0,20,80,80,40,90,0,60,0,0.8,False,1.3764316256479554,0
scenario121,1,0,100,20,60,90,100,20,0,0.6,False,2.0623803925816766,0
scenario122,1,40,80,100,60,60,0,40,100,0.8,False,1.80348457573052,0
scenario123,1,40,100,100,60,90,80,0,80,0.1,False,2.1759744388002,0
scenario124,0,100,100,40,20,60,0,60,0,1.0,False,1.362391492779073,0
scenario125,0,60,20,100,40,-90,0,40,0,0.4,False,1.3883969132372032,0
scenario126,1,40,60,20,20,30,60,80,100,0.2,False,2.239686108107401,0
scenario127,0,20,0,80,60,30,100,20,60,0.8,False,1.3860695043602391,0
scenario128,0,20,60,100,40,0,40,100,0,0.6,False,1.3497640746795756,0
scenario129,1,100,80,20,0,0,40,80,40,1.0,False,0.7151621659815688,0
scenario130,1,100,40,60,40,-60,60,60,0,0.2,False,1.084912959191967,0
scenario131,1,80,40,80,40,60,40,0,100,0.6,False,2.134218350494818,0
scenario132,1,0,80,100,100,-90,80,100,60,0.4,False,2.229945887333717,0
scenario133,0,80,40,20,100,-60,80,40,100,1.0,False,0.8823885222258202,0
scenario134,0,100,0,100,100,-90,40,60,0,0.8,False,1.3934286309257229,0
scenario135,1,100,20,0,40,-30,100,60,20,0.2,False,1.805886588551704,0
scenario136,0,80,40,80,80,-30,20,40,60,0.4,False,1.4500366566196778,0
scenario137,1,0,60,0,20,90,20,100,100,1.0,False,0.7763204152213589,0
scenario138,1,80,40,0,60,-90,40,80,0,0.6,False,2.074840639422784,0
scenario139,1,100,100,100,40,30,60,100,40,0.1,False,1.304994645355773,0
scenario140,0,60,0,80,80,-30,80,20,100,0.1,False,1.7264058784552552,0
scenario141,1,100,40,100,60,-90,20,0,0,0.4,False,1.4941477036520348,0
scenario142,1,0,0,20,80,-60,60,60,40,1.0,False,0.9442812861564384,0
scenario143,1,80,100,100,20,0,100,0,60,0.8,False,0.843846315018291,0
scenario144,1,40,0,100,40,-60,60,60,20,0.4,False,0.900752685646095,0
scenario145,0,100,40,80,100,-30,0,60,40,0.2,False,1.4090319447131223,0
scenario146,0,60,0,100,20,60,100,80,0,0.1,False,1.391271092898799,0
scenario147,1,20,20,80,20,-90,80,20,80,0.2,False,0.8407174940689411,0
scenario148,0,40,20,80,0,-30,20,20,80,0.4,False,1.4322315672247246,0
scenario149,0,0,100,0,20,-90,40,20,80,0.4,False,1.69805060013761,0
scenario150,0,20,40,0,20,60,60,80,0,1.0,False,1.4284047549098664,0
scenario151,0,60,60,40,80,30,0,60,80,0.2,False,2.0753776589715778,0
scenario152,0,100,100,80,40,0,100,0,0,0.6,False,1.3715115923702632,0
scenario153,1,60,100,0,60,60,60,0,0,0.4,False,1.046015896426225,0
scenario154,0,0,20,40,80,60,80,80,100,0.4,False,1.534396238606658,0
scenario155,1,80,80,40,60,30,80,60,0,1.0,False,0.7786746007023738,0
scenario156,0,100,100,80,100,90,20,60,60,0.2,False,1.4076689909705415,0
scenario157,1,40,60,60,60,60,0,40,60,0.4,False,1.8391715858474216,0
scenario158,1,40,20,100,60,-90,0,0,0,0.6,False,0.7857011017045397,0
scenario159,0,100,100,40,20,30,0,80,80,0.8,False,1.4727978028998563,0
scenario160,1,100,0,60,40,90,100,60,100,0.1,False,0.9165564474637764,0
scenario161,1,80,40,40,0,30,80,20,20,1.0,False,1.041503972671469,0
scenario162,1,20,0,40,80,-30,0,40,80,0.2,False,0.7888738340201378,0
scenario163,1,80,80,80,100,60,80,0,80,1.0,False,1.0402731895097597,0
scenario164,1,0,20,40,100,90,40,40,40,0.1,False,1.0318746417152938,0
scenario165,0,20,80,100,60,-90,20,100,100,0.1,False,1.846490723913596,0
scenario166,0,100,80,20,60,0,60,40,20,0.4,False,1.3326271575654869,0
scenario167,1,100,40,80,80,-90,0,20,20,0.8,False,0.8889755656289957,0
scenario168,0,100,0,40,60,60,60,60,80,0.6,False,1.403336262606205,0
scenario169,1,40,20,80,0,-30,60,0,40,1.0,False,1.633884825961259,0
scenario170,1,80,100,40,0,-60,60,80,0,0.1,False,1.4818771941827882,0
scenario171,0,40,20,20,40,-30,40,0,0,0.6,False,1.3874917865795988,0
scenario172,1,20,20,60,80,60,20,80,80,1.0,False,0.8033807474615601,0
scenario173,1,0,60,100,0,0,0,60,0,0.4,False,1.7663509697972686,0
scenario174,1,80,60,100,100,0,40,0,60,0.1,False,2.4212885767530463,0
scenario175,1,20,80,60,100,-30,0,60,0,0.2,False,1.339972974799822,0
scenario176,1,80,60,80,0,0,40,100,40,0.2,False,4.364763889468406,0
scenario177,1,20,0,80,100,-90,80,80,20,0.4,False,1.0114471936306977,0
scenario178,1,100,100,20,20,-90,20,40,20,0.2,False,0.8581095059837057,0
scenario179,0,100,0,20,100,0,60,80,80,0.6,False,1.403969097209533,0
scenario180,1,100,40,20,60,-90,60,60,100,0.4,False,0.6882390479967744,0
scenario181,1,80,0,40,80,-90,40,60,60,0.1,False,0.6865662643992851,0
scenario182,0,40,40,0,100,90,0,80,80,0.8,False,1.44742379909149,0
scenario183,1,60,80,80,100,-90,60,80,100,0.2,False,2.302595993802909,0
scenario184,1,80,60,80,20,-90,60,0,40,1.0,False,1.16195511127393,0
scenario185,0,80,100,20,0,-60,100,60,60,0.8,False,1.1598557045177122,0
scenario186,0,40,40,40,60,0,40,100,80,0.1,False,1.4721439835838943,0
scenario187,1,0,40,0,80,60,60,40,40,1.0,False,0.7513965779015828,0
scenario188,0,40,0,80,100,-60,40,40,100,1.0,False,1.421682395871619,0
scenario189,1,20,80,100,0,-30,80,60,100,0.4,False,0.8759778446480543,0
scenario190,0,100,100,100,100,30,0,100,100,0.6,False,1.3096215788912224,0
scenario191,1,0,40,40,20,-60,40,60,20,0.2,False,1.898213313277851,0
scenario192,0,20,0,40,0,30,80,100,80,0.1,False,1.5066706929919005,0
scenario193,1,80,20,80,60,-60,20,20,100,0.8,False,0.8392856863672931,0
scenario194,0,100,60,0,60,-30,100,100,20,0.6,False,1.3793728997864454,0
scenario195,1,100,60,20,80,-60,40,60,20,0.4,False,1.558810155828189,0
scenario196,1,60,40,60,80,30,60,20,20,0.8,False,0.8395263239967047,0
scenario197,0,40,0,100,60,90,40,80,0,1.0,False,1.3904486164739285,0
scenario198,0,40,0,20,40,0,80,20,60,0.1,False,1.3640675130264863,0
scenario199,0,60,40,0,60,-90,60,80,40,0.2,False,1.4434798935150517,0
scenario200,1,0,40,20,0,-30,0,100,100,0.4,False,0.6961887308145648,0
scenario201,0,20,0,40,60,60,20,100,60,0.6,False,1.3931479419005313,0
scenario202,0,0,0,40,20,90,20,80,100,0.8,False,1.3016527389634476,0
scenario203,1,0,40,20,40,-90,0,20,60,1.0,False,0.8306508025078936,0
scenario204,1,0,0,60,80,30,0,100,80,0.8,False,0.6311622902727153,0
scenario205,0,100,20,40,60,-90,80,40,20,0.8,False,1.3696139229234572,0
scenario206,1,20,100,100,0,30,40,0,80,0.8,False,0.9501254205480256,0
scenario207,0,60,60,0,100,0,40,40,100,0.1,False,1.0933971905908682,0
scenario208,1,0,40,20,100,60,100,0,80,1.0,False,2.432161099773408,0
scenario209,1,20,0,40,80,-30,100,20,100,0.6,False,0.8005561562670943,0
scenario210,1,100,20,20,0,60,60,0,40,0.2,False,1.8592705567669887,0
scenario211,0,20,0,40,40,30,60,80,60,0.4,False,1.4545530721941513,0
scenario212,0,100,20,40,40,90,0,100,40,0.4,False,1.3634283658482542,0
scenario213,0,40,60,60,100,0,60,40,20,0.6,False,1.442837491235771,0
scenario214,1,40,80,40,0,60,60,0,60,0.8,False,2.219999519737316,0
scenario215,0,80,40,40,0,-90,40,100,40,0.4,False,1.4167796741000505,0
scenario216,1,80,100,60,20,60,60,40,60,0.1,False,1.966513320067369,0
scenario217,1,80,60,40,100,90,0,0,100,1.0,False,1.5167955598097782,0
scenario218,1,40,80,100,100,-60,0,20,80,1.0,False,2.4761897788307503,0
scenario219,1,0,20,0,20,90,100,40,40,0.6,False,2.10884479522811,0
scenario220,0,80,20,100,60,-30,40,60,0,0.8,False,1.3936663259519386,0
scenario221,0,80,40,60,40,60,40,20,0,0.1,False,1.387887408157536,0
scenario222,0,60,80,60,80,-90,40,40,100,0.6,False,0.9769354239911036,0
scenario223,0,80,40,100,60,-60,0,20,0,0.6,False,1.4126818900685456,0
scenario224,0,100,60,0,100,90,40,100,40,1.0,False,1.384231740111352,0
scenario225,0,80,80,40,40,90,20,100,100,1.0,False,1.3492842060794723,0
scenario226,0,40,80,20,0,-60,20,20,60,0.1,False,1.526350115538542,0
scenario227,1,80,80,40,60,90,80,20,80,0.1,False,2.0629677242660405,0
scenario228,0,40,60,100,100,0,80,60,60,0.8,False,1.506112885323853,0
scenario229,0,20,40,100,0,0,60,100,80,0.4,False,1.4095286829393745,0
scenario230,0,80,100,80,20,90,20,60,80,0.1,False,1.5093859456308298,0
scenario231,0,80,20,40,20,-60,40,100,20,0.4,False,1.4083951716940992,0
scenario232,1,0,40,20,100,30,40,20,100,0.4,False,0.8081735681701605,0
scenario233,0,80,100,20,80,30,20,20,100,0.8,False,1.2297631587197753,0
scenario234,1,80,0,0,0,-90,100,80,40,1.0,False,1.1818497956662182,0
scenario235,0,80,60,80,100,-90,60,100,80,0.4,False,1.812409562222218,0
scenario236,1,60,20,100,60,-30,60,0,100,0.1,False,0.7305415784732453,0
scenario237,0,60,60,60,60,-60,40,80,20,0.4,False,1.5853176010250791,0
scenario238,1,100,40,60,20,90,40,80,80,0.1,False,1.5810932084524263,0
scenario239,1,20,60,0,40,0,20,20,0,0.1,False,0.8684230923714071,0
scenario240,1,60,80,60,20,90,20,40,80,1.0,False,0.9588795072609986,0
scenario241,1,20,20,60,80,0,60,40,60,0.1,False,1.580747966655012,0
scenario242,0,60,80,60,20,-60,80,40,0,0.1,False,1.3727980047794368,0
scenario243,1,60,80,100,100,0,40,80,0,0.1,False,1.960323872970241,0
scenario244,1,20,40,100,40,90,60,40,0,0.6,False,1.8459246576644184,0
scenario245,0,80,80,20,40,30,40,0,60,0.8,False,1.3188113887341,0
scenario246,1,80,40,80,100,30,0,20,0,0.6,False,2.08797712188176,0
scenario247,1,40,80,40,20,-60,80,80,60,0.8,False,0.8761302547387927,0
scenario248,0,0,0,20,100,-30,60,80,60,0.2,False,1.4073713024871024,0
scenario249,0,40,80,40,20,0,80,100,40,0.8,False,1.3547593512987122,0
scenario250,1,80,80,80,60,60,80,40,60,0.1,False,2.001353850311627,0
scenario251,1,40,100,0,60,30,40,100,100,1.0,False,0.7449163195916155,0
scenario252,0,80,60,40,100,90,80,80,20,1.0,False,0.9502712823398224,0
scenario253,0,80,60,20,80,60,100,80,60,0.2,False,0.8987406880171204,0
scenario254,0,0,80,100,0,-60,0,60,40,0.6,False,1.7027586397639942,0
scenario255,0,60,100,20,60,30,80,60,100,1.0,False,1.3573312972029323,0
scenario256,0,100,20,80,20,30,40,100,60,0.8,False,1.054517452272509,0
scenario257,1,40,20,60,80,-30,80,40,100,1.0,False,0.90733201302208,0
scenario258,1,80,60,20,20,-30,80,40,20,0.4,False,0.8315206318484821,0
scenario259,1,100,20,100,100,0,40,60,40,0.8,False,0.998580330282879,0
scenario260,1,40,0,80,100,30,60,60,40,0.2,False,2.8269180461157424,0
scenario261,1,0,40,100,0,-30,60,100,40,1.0,False,0.7563527714353516,0
scenario262,1,20,20,80,40,30,100,40,20,0.1,False,1.6088734818897472,0
scenario263,0,20,0,100,80,-60,100,20,0,0.1,False,1.2947827674617656,0
scenario264,1,40,100,60,0,60,20,0,80,0.2,False,1.2455071594147435,0
scenario265,1,100,60,60,100,-60,40,40,40,1.0,False,0.6929432608246103,0
scenario266,0,0,100,80,20,30,100,100,0,0.2,False,1.4876977455481222,0
scenario267,1,20,0,60,60,-60,100,40,0,0.1,False,0.8871664126482534,0
scenario268,1,80,80,0,40,-30,60,100,80,0.8,False,1.4760284868814746,0
scenario269,1,20,80,60,40,-60,0,40,20,1.0,False,0.825033439302012,0
scenario270,1,100,40,100,20,-90,100,40,40,0.8,False,0.9954264359920342,0
scenario271,0,20,80,100,60,90,60,80,40,0.1,False,1.3984582512264634,0
scenario272,1,100,0,20,20,0,40,20,0,0.4,False,1.8200494469888104,0
scenario273,1,20,60,40,40,-30,80,100,80,0.1,False,0.7883072531087406,0
scenario274,1,100,40,100,20,-90,100,0,60,0.4,False,0.901800182883979,0
scenario275,0,60,100,80,100,90,40,100,0,1.0,False,1.5589741891930262,0
scenario276,1,40,80,20,20,-60,60,20,60,1.0,False,0.9748802678074504,0
scenario277,1,60,100,80,60,90,80,100,20,0.2,False,0.9568934935438026,0
scenario278,0,80,60,80,100,-30,0,80,0,0.1,False,1.4490469806609794,0
scenario279,0,80,80,20,20,-30,80,60,0,1.0,False,1.084536151711987,0
scenario280,0,100,80,60,0,30,60,0,60,0.2,False,1.3552261153669236,0
scenario281,1,60,80,0,80,0,100,40,100,0.1,False,0.9550821073397088,0
scenario282,1,40,0,100,20,30,0,0,60,0.4,False,1.0577915524461612,0
scenario283,0,80,0,0,60,-90,40,60,20,0.2,False,1.404413360766118,0
scenario284,1,40,60,60,60,0,0,100,100,0.8,False,0.6637019355212558,0
scenario285,0,100,40,0,20,30,60,80,20,1.0,False,1.5488766303516754,0
scenario286,0,0,0,40,60,60,100,80,60,0.8,False,1.441225767675435,0
scenario287,1,20,20,60,40,-60,40,20,100,0.1,False,1.7170631020012654,0
scenario288,0,100,60,80,0,-60,20,0,0,0.8,False,1.3935980649044877,0
scenario289,0,60,80,100,100,90,0,20,100,0.1,False,1.3883923556511395,0
scenario290,1,60,20,80,20,90,0,20,80,0.4,False,1.0530259106202318,0
scenario291,0,100,80,40,80,30,100,40,20,0.4,False,1.3238939334988993,0
scenario292,0,100,80,20,60,-30,40,0,80,0.8,False,0.9147186625726708,0
scenario293,0,100,100,60,80,0,0,40,100,1.0,False,1.90326380132101,0
scenario294,1,80,40,100,60,0,20,40,60,0.2,False,2.34003170875164,0
scenario295,1,20,20,40,100,-60,60,0,80,0.6,False,1.3437693555398895,0
scenario296,1,80,80,20,60,-60,40,20,40,1.0,False,0.6312357396604003,0
scenario297,0,60,40,0,80,60,20,0,40,0.6,False,1.216456145011046,0
scenario298,0,0,20,80,100,60,80,20,60,0.2,False,1.4617374824687768,0
scenario299,1,40,0,20,20,60,0,100,60,0.2,False,0.7160255061466669,0
scenario300,0,60,20,80,40,90,40,60,60,0.8,False,1.4835340625286897,0
scenario301,1,40,40,40,80,0,60,0,100,0.6,False,2.943964449299949,0
scenario302,1,20,40,40,60,-90,80,20,100,0.2,False,0.7463103495297185,0
scenario303,0,40,80,80,80,60,60,40,20,0.2,False,1.354361687830557,0
scenario304,1,20,60,80,20,0,80,100,100,0.4,False,2.0384301884364806,0
scenario305,1,60,100,100,100,0,60,20,100,0.4,False,1.9820154865362445,0
scenario306,0,20,100,80,60,-60,80,100,0,0.8,False,1.4790722562135636,0
scenario307,0,0,100,0,0,0,20,100,20,0.1,False,1.3508133695388391,0
scenario308,0,0,20,80,60,-30,0,80,100,1.0,False,1.4383576651001997,0
scenario309,1,100,60,0,0,30,80,60,0,0.1,False,2.109225072384545,0
scenario310,1,80,40,0,80,90,100,100,60,0.2,False,1.2918155947822298,0
scenario311,0,0,80,20,20,-60,80,80,40,0.4,False,1.385558197827048,0
scenario312,1,60,0,40,60,0,80,20,100,0.2,False,1.216988542012855,0
scenario313,1,100,0,100,100,90,0,0,60,0.6,False,2.0912319248859363,0
scenario314,1,80,60,0,100,-90,100,20,0,0.6,False,1.7870096699999782,0
scenario315,1,100,40,80,0,30,0,20,20,1.0,False,0.5493239703204407,0
scenario316,1,40,0,0,100,-30,80,80,100,0.1,False,0.9281624301019544,0
scenario317,0,40,0,20,80,-60,100,60,0,0.4,False,0.8661777336912928,0
scenario318,0,80,20,80,60,60,80,40,60,1.0,False,1.3331783947699165,0
scenario319,0,100,100,0,80,60,40,0,0,0.6,False,1.4144079062869783,0
scenario320,0,0,40,80,80,30,60,40,0,1.0,False,1.3506188931142955,0
scenario321,1,60,60,20,40,30,60,60,20,1.0,False,0.798168690212742,0
scenario322,1,0,80,40,20,60,0,0,40,0.2,False,0.9640829735452914,0
scenario323,1,100,100,20,100,0,40,40,0,0.1,False,0.9946410850823978,0
scenario324,0,40,60,40,40,-90,20,0,20,0.6,False,1.4181906212810946,0
scenario325,1,80,80,80,60,-90,0,0,40,0.8,False,0.8000228803146221,0
scenario326,0,80,80,40,60,-90,40,60,60,0.1,False,1.5118302663272738,0
scenario327,0,80,80,20,100,0,20,20,40,0.4,False,0.9585614048440676,0
scenario328,1,60,20,0,20,0,40,60,40,0.6,False,0.7033025440702687,0
scenario329,0,40,40,20,100,60,60,80,80,0.2,False,1.5801120384949852,0
scenario330,1,0,20,40,0,0,40,80,60,0.4,False,0.8781518657562727,0
scenario331,1,40,60,100,80,-60,40,40,80,1.0,False,0.8487943028645729,0
scenario332,0,60,40,20,60,-30,40,100,100,1.0,False,1.0122425559305923,0
scenario333,1,80,20,40,60,-30,60,40,0,0.8,False,0.8993278548194202,0
scenario334,0,80,80,20,100,90,80,0,100,0.6,False,1.3475640980552543,0
scenario335,0,60,40,100,0,90,60,100,60,0.2,False,1.3914479428173483,0
scenario336,1,20,40,100,20,60,60,60,0,0.6,False,1.3851806691572888,0
scenario337,1,80,60,80,80,90,100,60,80,0.1,False,2.1826521463466224,0
scenario338,1,100,80,80,100,-90,0,20,100,1.0,False,1.1388668315838109,0
scenario339,1,20,100,80,0,30,100,100,100,0.6,False,1.473036051213716,0
scenario340,1,60,0,0,0,-30,20,80,100,0.8,False,0.8167261444411074,0
scenario341,0,60,40,60,60,90,100,80,100,0.8,False,1.3908808799365664,0
scenario342,0,40,0,60,0,-30,60,0,0,1.0,False,1.3790097164217632,0
scenario343,0,40,40,40,60,90,20,80,60,0.4,False,1.3422513449587998,0
