Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario58,1,60,80,0,40,-30,20,60,80,0.8
scenario59,1,60,60,60,100,-60,80,60,100,0.2
scenario60,0,40,80,100,100,30,40,0,20,1
scenario61,1,20,20,20,0,-90,20,60,80,0.1
scenario62,1,60,100,80,20,60,100,60,60,0.6
scenario63,0,20,100,100,0,90,0,60,20,0.2
scenario64,1,0,80,20,0,0,20,60,100,0.8
scenario65,1,60,80,100,80,0,80,60,20,1
scenario66,1,60,40,20,100,-30,80,60,100,0.2
scenario67,1,60,0,100,40,-60,40,40,40,0.8
scenario68,0,20,20,20,60,60,20,100,20,0.1
scenario69,1,60,40,80,60,0,0,20,60,0.6
scenario70,0,80,60,60,0,-30,40,60,60,0.8
scenario71,0,60,20,40,60,0,0,60,40,1
scenario72,1,100,20,60,20,30,80,0,60,0.8
scenario73,0,0,100,60,20,90,60,20,0,0.4
scenario74,1,40,20,60,40,-30,60,40,60,0.4
scenario75,0,60,0,100,80,-90,40,20,100,0.1
scenario76,0,0,20,20,0,30,20,20,20,0.6
scenario77,0,80,20,60,100,-30,40,20,80,0.8
scenario78,0,20,40,0,80,-90,40,80,100,0.6
scenario79,1,100,20,0,80,60,100,20,0,1
scenario80,1,100,80,0,80,90,0,40,80,0.6
scenario81,1,0,80,100,40,-90,60,60,0,0.6
scenario82,1,100,60,100,20,0,20,100,80,1
scenario83,1,80,80,60,60,0,100,80,40,0.4
scenario84,0,0,40,60,20,90,60,80,80,1
scenario85,1,40,0,60,40,-60,60,20,40,0.4
scenario86,1,40,80,100,40,30,0,80,20,0.1
scenario87,0,100,60,60,80,90,20,100,60,1
scenario88,1,60,0,0,40,-60,60,100,20,0.4
scenario89,1,60,80,80,40,0,100,80,40,0.4
scenario90,1,40,40,40,20,-90,100,20,40,0.1
scenario91,0,20,20,100,60,-30,100,80,80,0.8
scenario92,1,0,20,40,20,-30,20,40,0,1
scenario93,0,40,0,0,80,-30,100,20,100,0.6
scenario94,0,0,80,40,60,0,60,40,20,0.1
scenario95,1,60,0,0,60,0,0,80,100,1
scenario96,0,20,20,80,40,-90,20,0,80,0.6
scenario97,0,80,60,60,60,-30,80,60,40,0.8
scenario98,0,80,100,0,20,60,20,40,100,0.1
scenario99,0,20,20,80,0,-60,0,60,60,1
scenario100,1,40,0,20,40,60,40,100,60,0.1
scenario101,0,40,100,80,100,90,20,60,0,0.8
scenario102,0,100,20,40,20,-90,0,20,40,0.8
scenario103,1,60,0,60,100,-30,100,60,40,0.8
scenario104,1,60,0,80,0,0,100,40,80,0.4
scenario105,0,0,20,100,80,30,0,100,40,0.8
scenario106,0,20,60,80,100,0,40,20,80,0.6
scenario107,1,0,60,40,60,-30,40,100,0,0.2
scenario108,1,60,100,60,40,60,60,80,0,0.6
scenario109,0,40,40,40,0,90,60,80,0,1
scenario110,1,60,0,20,80,-30,80,60,100,0.6
scenario111,0,20,40,80,20,-30,60,100,60,0.1
scenario112,0,100,80,20,100,-60,40,80,0,0.8
scenario113,1,0,20,0,60,-90,100,20,60,1
scenario114,1,80,100,40,60,90,60,60,20,0.6
scenario115,0,60,20,80,80,60,20,0,40,0.6
scenario116,1,80,40,0,40,60,40,80,80,1
scenario117,1,20,60,80,60,-30,40,80,80,0.6
scenario118,1,40,20,100,20,30,60,20,60,0.1
scenario119,1,100,60,100,60,0,100,100,20,0.6
scenario120,0,20,80,80,40,90,0,60,0,0.8
scenario121,1,0,100,20,60,90,100,20,0,0.6
scenario122,1,40,80,100,60,60,0,40,100,0.8
scenario123,1,40,100,100,60,90,80,0,80,0.1
scenario124,0,100,100,40,20,60,0,60,0,1
scenario125,0,60,20,100,40,-90,0,40,0,0.4
scenario126,1,40,60,20,20,30,60,80,100,0.2
scenario127,0,20,0,80,60,30,100,20,60,0.8
scenario128,0,20,60,100,40,0,40,100,0,0.6
scenario129,1,100,80,20,0,0,40,80,40,1
scenario130,1,100,40,60,40,-60,60,60,0,0.2
scenario131,1,80,40,80,40,60,40,0,100,0.6
scenario132,1,0,80,100,100,-90,80,100,60,0.4
scenario133,0,80,40,20,100,-60,80,40,100,1
scenario134,0,100,0,100,100,-90,40,60,0,0.8
scenario135,1,100,20,0,40,-30,100,60,20,0.2
scenario136,0,80,40,80,80,-30,20,40,60,0.4
scenario137,1,0,60,0,20,90,20,100,100,1
scenario138,1,80,40,0,60,-90,40,80,0,0.6
scenario139,1,100,100,100,40,30,60,100,40,0.1
scenario140,0,60,0,80,80,-30,80,20,100,0.1
scenario141,1,100,40,100,60,-90,20,0,0,0.4
scenario142,1,0,0,20,80,-60,60,60,40,1
scenario143,1,80,100,100,20,0,100,0,60,0.8
scenario144,1,40,0,100,40,-60,60,60,20,0.4
scenario145,0,100,40,80,100,-30,0,60,40,0.2
scenario146,0,60,0,100,20,60,100,80,0,0.1
scenario147,1,20,20,80,20,-90,80,20,80,0.2
scenario148,0,40,20,80,0,-30,20,20,80,0.4
scenario149,0,0,100,0,20,-90,40,20,80,0.4
scenario150,0,20,40,0,20,60,60,80,0,1
scenario151,0,60,60,40,80,30,0,60,80,0.2
scenario152,0,100,100,80,40,0,100,0,0,0.6
scenario153,1,60,100,0,60,60,60,0,0,0.4
scenario154,0,0,20,40,80,60,80,80,100,0.4
scenario155,1,80,80,40,60,30,80,60,0,1
scenario156,0,100,100,80,100,90,20,60,60,0.2
scenario157,1,40,60,60,60,60,0,40,60,0.4
scenario158,1,40,20,100,60,-90,0,0,0,0.6
scenario159,0,100,100,40,20,30,0,80,80,0.8
scenario160,1,100,0,60,40,90,100,60,100,0.1
scenario161,1,80,40,40,0,30,80,20,20,1
scenario162,1,20,0,40,80,-30,0,40,80,0.2
scenario163,1,80,80,80,100,60,80,0,80,1
scenario164,1,0,20,40,100,90,40,40,40,0.1
scenario165,0,20,80,100,60,-90,20,100,100,0.1
scenario166,0,100,80,20,60,0,60,40,20,0.4
scenario167,1,100,40,80,80,-90,0,20,20,0.8
scenario168,0,100,0,40,60,60,60,60,80,0.6
scenario169,1,40,20,80,0,-30,60,0,40,1
scenario170,1,80,100,40,0,-60,60,80,0,0.1
scenario171,0,40,20,20,40,-30,40,0,0,0.6
scenario172,1,20,20,60,80,60,20,80,80,1
scenario173,1,0,60,100,0,0,0,60,0,0.4
scenario174,1,80,60,100,100,0,40,0,60,0.1
scenario175,1,20,80,60,100,-30,0,60,0,0.2
scenario176,1,80,60,80,0,0,40,100,40,0.2
scenario177,1,20,0,80,100,-90,80,80,20,0.4
scenario178,1,100,100,20,20,-90,20,40,20,0.2
scenario179,0,100,0,20,100,0,60,80,80,0.6
scenario180,1,100,40,20,60,-90,60,60,100,0.4
scenario181,1,80,0,40,80,-90,40,60,60,0.1
scenario182,0,40,40,0,100,90,0,80,80,0.8
scenario183,1,60,80,80,100,-90,60,80,100,0.2
scenario184,1,80,60,80,20,-90,60,0,40,1
scenario185,0,80,100,20,0,-60,100,60,60,0.8
scenario186,0,40,40,40,60,0,40,100,80,0.1
scenario187,1,0,40,0,80,60,60,40,40,1
scenario188,0,40,0,80,100,-60,40,40,100,1
scenario189,1,20,80,100,0,-30,80,60,100,0.4
scenario190,0,100,100,100,100,30,0,100,100,0.6
scenario191,1,0,40,40,20,-60,40,60,20,0.2
scenario192,0,20,0,40,0,30,80,100,80,0.1
scenario193,1,80,20,80,60,-60,20,20,100,0.8
scenario194,0,100,60,0,60,-30,100,100,20,0.6
scenario195,1,100,60,20,80,-60,40,60,20,0.4
scenario196,1,60,40,60,80,30,60,20,20,0.8
scenario197,0,40,0,100,60,90,40,80,0,1
scenario198,0,40,0,20,40,0,80,20,60,0.1
scenario199,0,60,40,0,60,-90,60,80,40,0.2
scenario200,1,0,40,20,0,-30,0,100,100,0.4
scenario201,0,20,0,40,60,60,20,100,60,0.6
scenario202,0,0,0,40,20,90,20,80,100,0.8
scenario203,1,0,40,20,40,-90,0,20,60,1
scenario204,1,0,0,60,80,30,0,100,80,0.8
scenario205,0,100,20,40,60,-90,80,40,20,0.8
scenario206,1,20,100,100,0,30,40,0,80,0.8
scenario207,0,60,60,0,100,0,40,40,100,0.1
scenario208,1,0,40,20,100,60,100,0,80,1
scenario209,1,20,0,40,80,-30,100,20,100,0.6
scenario210,1,100,20,20,0,60,60,0,40,0.2
scenario211,0,20,0,40,40,30,60,80,60,0.4
scenario212,0,100,20,40,40,90,0,100,40,0.4
scenario213,0,40,60,60,100,0,60,40,20,0.6
scenario214,1,40,80,40,0,60,60,0,60,0.8
scenario215,0,80,40,40,0,-90,40,100,40,0.4
scenario216,1,80,100,60,20,60,60,40,60,0.1
scenario217,1,80,60,40,100,90,0,0,100,1
scenario218,1,40,80,100,100,-60,0,20,80,1
scenario219,1,0,20,0,20,90,100,40,40,0.6
scenario220,0,80,20,100,60,-30,40,60,0,0.8
scenario221,0,80,40,60,40,60,40,20,0,0.1
scenario222,0,60,80,60,80,-90,40,40,100,0.6
scenario223,0,80,40,100,60,-60,0,20,0,0.6
scenario224,0,100,60,0,100,90,40,100,40,1
scenario225,0,80,80,40,40,90,20,100,100,1
scenario226,0,40,80,20,0,-60,20,20,60,0.1
scenario227,1,80,80,40,60,90,80,20,80,0.1
scenario228,0,40,60,100,100,0,80,60,60,0.8
scenario229,0,20,40,100,0,0,60,100,80,0.4
scenario230,0,80,100,80,20,90,20,60,80,0.1
scenario231,0,80,20,40,20,-60,40,100,20,0.4
scenario232,1,0,40,20,100,30,40,20,100,0.4
scenario233,0,80,100,20,80,30,20,20,100,0.8
scenario234,1,80,0,0,0,-90,100,80,40,1
scenario235,0,80,60,80,100,-90,60,100,80,0.4
scenario236,1,60,20,100,60,-30,60,0,100,0.1
scenario237,0,60,60,60,60,-60,40,80,20,0.4
scenario238,1,100,40,60,20,90,40,80,80,0.1
scenario239,1,20,60,0,40,0,20,20,0,0.1
scenario240,1,60,80,60,20,90,20,40,80,1
scenario241,1,20,20,60,80,0,60,40,60,0.1
scenario242,0,60,80,60,20,-60,80,40,0,0.1
scenario243,1,60,80,100,100,0,40,80,0,0.1
scenario244,1,20,40,100,40,90,60,40,0,0.6
scenario245,0,80,80,20,40,30,40,0,60,0.8
scenario246,1,80,40,80,100,30,0,20,0,0.6
scenario247,1,40,80,40,20,-60,80,80,60,0.8
scenario248,0,0,0,20,100,-30,60,80,60,0.2
scenario249,0,40,80,40,20,0,80,100,40,0.8
scenario250,1,80,80,80,60,60,80,40,60,0.1
scenario251,1,40,100,0,60,30,40,100,100,1
scenario252,0,80,60,40,100,90,80,80,20,1
scenario253,0,80,60,20,80,60,100,80,60,0.2
scenario254,0,0,80,100,0,-60,0,60,40,0.6
scenario255,0,60,100,20,60,30,80,60,100,1
scenario256,0,100,20,80,20,30,40,100,60,0.8
scenario257,1,40,20,60,80,-30,80,40,100,1
scenario258,1,80,60,20,20,-30,80,40,20,0.4
scenario259,1,100,20,100,100,0,40,60,40,0.8
scenario260,1,40,0,80,100,30,60,60,40,0.2
scenario261,1,0,40,100,0,-30,60,100,40,1
scenario262,1,20,20,80,40,30,100,40,20,0.1
scenario263,0,20,0,100,80,-60,100,20,0,0.1
scenario264,1,40,100,60,0,60,20,0,80,0.2
scenario265,1,100,60,60,100,-60,40,40,40,1
scenario266,0,0,100,80,20,30,100,100,0,0.2
scenario267,1,20,0,60,60,-60,100,40,0,0.1
scenario268,1,80,80,0,40,-30,60,100,80,0.8
scenario269,1,20,80,60,40,-60,0,40,20,1
scenario270,1,100,40,100,20,-90,100,40,40,0.8
scenario271,0,20,80,100,60,90,60,80,40,0.1
scenario272,1,100,0,20,20,0,40,20,0,0.4
scenario273,1,20,60,40,40,-30,80,100,80,0.1
scenario274,1,100,40,100,20,-90,100,0,60,0.4
scenario275,0,60,100,80,100,90,40,100,0,1
scenario276,1,40,80,20,20,-60,60,20,60,1
scenario277,1,60,100,80,60,90,80,100,20,0.2
scenario278,0,80,60,80,100,-30,0,80,0,0.1
scenario279,0,80,80,20,20,-30,80,60,0,1
scenario280,0,100,80,60,0,30,60,0,60,0.2
scenario281,1,60,80,0,80,0,100,40,100,0.1
scenario282,1,40,0,100,20,30,0,0,60,0.4
scenario283,0,80,0,0,60,-90,40,60,20,0.2
scenario284,1,40,60,60,60,0,0,100,100,0.8
scenario285,0,100,40,0,20,30,60,80,20,1
scenario286,0,0,0,40,60,60,100,80,60,0.8
scenario287,1,20,20,60,40,-60,40,20,100,0.1
scenario288,0,100,60,80,0,-60,20,0,0,0.8
scenario289,0,60,80,100,100,90,0,20,100,0.1
scenario290,1,60,20,80,20,90,0,20,80,0.4
scenario291,0,100,80,40,80,30,100,40,20,0.4
scenario292,0,100,80,20,60,-30,40,0,80,0.8
scenario293,0,100,100,60,80,0,0,40,100,1
scenario294,1,80,40,100,60,0,20,40,60,0.2
scenario295,1,20,20,40,100,-60,60,0,80,0.6
scenario296,1,80,80,20,60,-60,40,20,40,1
scenario297,0,60,40,0,80,60,20,0,40,0.6
scenario298,0,0,20,80,100,60,80,20,60,0.2
scenario299,1,40,0,20,20,60,0,100,60,0.2
scenario300,0,60,20,80,40,90,40,60,60,0.8
scenario301,1,40,40,40,80,0,60,0,100,0.6
scenario302,1,20,40,40,60,-90,80,20,100,0.2
scenario303,0,40,80,80,80,60,60,40,20,0.2
scenario304,1,20,60,80,20,0,80,100,100,0.4
scenario305,1,60,100,100,100,0,60,20,100,0.4
scenario306,0,20,100,80,60,-60,80,100,0,0.8
scenario307,0,0,100,0,0,0,20,100,20,0.1
scenario308,0,0,20,80,60,-30,0,80,100,1
scenario309,1,100,60,0,0,30,80,60,0,0.1
scenario310,1,80,40,0,80,90,100,100,60,0.2
scenario311,0,0,80,20,20,-60,80,80,40,0.4
scenario312,1,60,0,40,60,0,80,20,100,0.2
scenario313,1,100,0,100,100,90,0,0,60,0.6
scenario314,1,80,60,0,100,-90,100,20,0,0.6
scenario315,1,100,40,80,0,30,0,20,20,1
scenario316,1,40,0,0,100,-30,80,80,100,0.1
scenario317,0,40,0,20,80,-60,100,60,0,0.4
scenario318,0,80,20,80,60,60,80,40,60,1
scenario319,0,100,100,0,80,60,40,0,0,0.6
scenario320,0,0,40,80,80,30,60,40,0,1
scenario321,1,60,60,20,40,30,60,60,20,1
scenario322,1,0,80,40,20,60,0,0,40,0.2
scenario323,1,100,100,20,100,0,40,40,0,0.1
scenario324,0,40,60,40,40,-90,20,0,20,0.6
scenario325,1,80,80,80,60,-90,0,0,40,0.8
scenario326,0,80,80,40,60,-90,40,60,60,0.1
scenario327,0,80,80,20,100,0,20,20,40,0.4
scenario328,1,60,20,0,20,0,40,60,40,0.6
scenario329,0,40,40,20,100,60,60,80,80,0.2
scenario330,1,0,20,40,0,0,40,80,60,0.4
scenario331,1,40,60,100,80,-60,40,40,80,1
scenario332,0,60,40,20,60,-30,40,100,100,1
scenario333,1,80,20,40,60,-30,60,40,0,0.8
scenario334,0,80,80,20,100,90,80,0,100,0.6
scenario335,0,60,40,100,0,90,60,100,60,0.2
scenario336,1,20,40,100,20,60,60,60,0,0.6
scenario337,1,80,60,80,80,90,100,60,80,0.1
scenario338,1,100,80,80,100,-90,0,20,100,1
scenario339,1,20,100,80,0,30,100,100,100,0.6
scenario340,1,60,0,0,0,-30,20,80,100,0.8
scenario341,0,60,40,60,60,90,100,80,100,0.8
scenario342,0,40,0,60,0,-30,60,0,0,1
scenario343,0,40,40,40,60,90,20,80,60,0.4
scenario344,1,0,60,100,100,0,40,0,40,0.1
scenario345,0,0,40,100,0,60,20,100,20,0.8
scenario346,0,80,20,40,80,0,60,20,60,1
scenario347,0,20,100,100,60,0,0,100,80,0.2
scenario348,1,80,60,60,0,60,20,20,40,1
scenario349,0,80,0,80,20,-30,40,20,60,0.1
scenario350,1,100,60,80,100,-30,80,60,80,0.6
scenario351,0,40,40,60,80,-60,100,100,40,0.8
scenario352,0,100,20,40,0,-60,40,0,20,0.4
scenario353,0,80,60,60,80,-60,80,60,60,0.2
scenario354,1,100,80,100,100,-60,80,20,60,0.4
scenario355,0,20,40,60,80,-90,40,0,60,0.2
scenario356,0,60,80,80,100,0,60,100,60,0.6
scenario357,1,60,20,0,80,-90,20,40,0,0.4
scenario358,0,80,40,20,60,30,100,60,80,0.8
scenario359,0,80,0,40,80,90,40,80,0,1
scenario360,1,80,20,60,0,60,100,20,40,0.1
scenario361,1,40,40,0,60,90,0,20,20,1
scenario362,1,100,80,100,60,-60,80,20,20,0.2
scenario363,0,80,40,80,40,30,80,20,40,1
scenario364,1,40,80,40,80,60,0,20,60,0.1
scenario365,1,100,20,100,20,-60,20,100,40,0.2
scenario366,1,60,20,80,100,-30,100,60,60,0.6
scenario367,0,100,0,60,80,60,40,100,40,0.6
scenario368,1,40,80,0,100,-90,100,60,100,1
scenario369,1,0,80,60,20,0,20,60,40,0.4
scenario370,1,40,80,80,20,30,60,40,100,0.1
scenario371,0,0,100,60,0,-90,20,60,60,0.1
scenario372,1,20,100,20,100,-30,20,40,0,1
scenario373,1,40,0,40,100,60,20,0,60,1
scenario374,1,100,100,20,60,60,0,100,0,0.1
scenario375,0,60,0,20,80,-60,80,100,60,0.1
scenario376,0,100,40,0,60,60,20,60,0,0.2
scenario377,1,0,100,0,0,-30,40,40,20,0.6
scenario378,0,100,100,20,0,30,80,0,80,1
scenario379,0,60,40,100,20,60,100,20,60,0.8
scenario380,1,20,0,0,20,90,0,80,100,0.6
scenario381,1,60,40,20,20,-30,100,0,20,0.8
scenario382,1,100,0,100,40,-60,80,80,80,0.2
scenario383,1,40,100,0,20,0,60,0,20,0.6
scenario384,0,80,0,40,40,-60,60,80,60,0.4
scenario385,0,60,0,0,80,-90,0,40,20,0.1
scenario386,0,60,80,40,100,60,80,60,60,1
scenario387,1,0,100,80,80,30,20,40,0,0.4
scenario388,0,80,20,20,80,-30,60,80,100,1
scenario389,0,40,100,60,100,90,20,0,20,0.1
scenario390,1,0,60,80,80,-90,40,100,100,1
scenario391,0,0,0,100,20,60,0,20,60,0.4
scenario392,1,20,40,20,100,90,40,100,0,0.1
scenario393,1,60,40,80,0,-30,100,80,100,0.1
scenario394,1,60,80,40,0,0,80,20,40,0.2
scenario395,1,0,80,100,100,-90,20,100,80,0.1
scenario396,0,0,20,0,60,-30,60,20,20,0.1
scenario397,1,20,40,20,60,60,40,40,0,0.8
scenario398,1,0,80,100,0,-60,20,80,0,0.6
scenario399,0,60,40,40,40,-90,80,60,0,0.4
scenario400,0,40,80,40,100,30,20,60,40,0.8
scenario401,1,20,100,80,20,-60,0,60,0,0.2
scenario402,1,100,100,0,40,-90,100,60,100,1
scenario403,1,0,20,80,20,0,60,0,20,1
scenario404,1,0,0,20,80,0,100,40,60,1
scenario405,0,80,0,80,20,60,60,0,80,0.8
scenario406,0,60,100,20,20,-30,40,40,60,1
scenario407,1,40,60,40,20,-90,20,20,80,0.1
scenario408,0,0,20,60,60,-30,60,0,80,0.4
scenario409,0,60,40,60,40,90,0,0,20,1
scenario410,1,100,100,80,0,-60,40,20,0,1
scenario411,0,40,60,80,0,60,40,40,20,0.1
scenario412,1,60,80,100,80,-60,0,60,0,0.2
scenario413,0,0,0,20,20,-60,60,40,100,1
scenario414,0,80,80,40,0,-90,0,20,100,0.6
scenario415,0,0,40,0,0,0,0,20,80,0.6
scenario416,1,60,0,60,100,0,20,40,20,0.2
scenario417,1,40,60,20,0,30,80,80,20,1
scenario418,1,60,60,80,60,-90,0,40,60,0.2
scenario419,1,20,100,80,20,60,80,0,60,1
scenario420,1,60,80,60,40,30,80,40,60,0.4
scenario421,0,0,40,80,20,-90,40,0,60,0.8
scenario422,1,80,20,20,0,-60,100,20,40,0.8
scenario423,0,20,80,60,40,90,20,20,20,0.8
scenario424,1,100,100,40,80,-90,100,100,40,0.8
scenario425,0,80,20,60,80,-30,20,60,0,0.1
scenario426,0,20,80,20,0,30,60,0,40,0.8
scenario427,0,20,40,100,20,90,40,0,0,0.2
scenario428,0,0,80,40,0,-30,100,100,60,0.8
scenario429,0,40,40,40,20,-60,100,60,100,0.6
scenario430,1,20,100,80,100,30,40,20,100,0.8
scenario431,0,60,40,100,100,-30,20,20,100,0.1
scenario432,1,80,0,20,80,-30,80,20,100,0.8
scenario433,0,60,20,40,100,-90,20,40,40,0.2
scenario434,0,100,100,100,100,-30,60,0,40,0.2
scenario435,0,100,0,40,40,90,0,100,0,0.1
scenario436,1,60,100,60,20,0,60,60,40,0.8
scenario437,1,0,60,80,100,90,100,20,20,0.6
scenario438,0,0,40,0,40,-30,0,0,40,0.2
scenario439,1,20,100,0,80,-90,40,80,80,0.6
scenario440,0,60,100,20,80,0,20,0,0,0.4
scenario441,0,20,60,100,80,60,100,80,40,1
scenario442,1,40,20,0,0,0,80,80,60,0.2
scenario443,0,40,0,60,0,-30,100,100,80,0.6
scenario444,0,0,0,20,20,60,40,0,60,0.1
scenario445,1,60,60,60,100,-30,0,100,80,0.6
scenario446,0,40,60,40,20,0,0,40,60,0.6
scenario447,1,20,40,80,0,-60,100,100,0,0.1
scenario448,1,80,60,80,20,30,0,60,80,0.6
scenario449,1,80,20,60,40,-90,60,100,0,0.8
scenario450,0,0,60,20,20,-60,20,20,0,0.6
scenario451,0,100,60,20,100,-60,80,40,40,1
scenario452,0,0,60,80,60,30,40,40,80,0.6
scenario453,0,100,80,80,80,90,60,0,60,0.2
scenario454,0,80,80,80,0,-90,80,0,40,0.8
scenario455,1,60,40,60,100,0,80,80,60,0.1
scenario456,0,40,60,20,80,30,100,100,60,0.1
scenario457,1,40,100,20,0,60,60,40,40,0.1
scenario458,1,40,40,40,60,90,100,100,0,0.2
scenario459,0,40,100,60,40,-30,100,60,80,1
scenario460,0,20,60,20,60,60,60,80,40,0.1
scenario461,0,0,40,100,80,0,20,80,80,0.1
scenario462,0,20,20,0,20,-90,60,0,40,1
scenario463,0,40,40,60,80,0,100,0,100,0.1
scenario464,0,40,60,80,60,-60,60,80,80,0.4
scenario465,1,20,40,100,100,-90,40,0,60,0.1
scenario466,0,80,20,20,100,-60,100,20,40,1
scenario467,1,80,0,100,0,0,20,100,20,0.8
scenario468,0,20,40,80,40,60,100,100,40,0.6
scenario469,1,40,60,40,20,0,40,100,80,0.8
scenario470,1,80,0,0,80,60,40,80,100,0.8
scenario471,1,40,100,0,60,-90,40,40,100,0.4
scenario472,1,40,100,100,100,-30,20,20,80,0.2
scenario473,0,80,60,100,40,60,20,100,0,1
scenario474,1,40,40,60,60,0,100,0,80,1
scenario475,0,40,100,100,20,60,80,100,60,1
scenario476,1,80,40,20,100,30,20,40,0,0.6
scenario477,0,100,40,100,80,90,20,100,40,1
scenario478,0,20,40,20,100,90,40,60,40,0.4
scenario479,1,80,40,60,0,0,0,100,80,0.8
scenario480,0,60,20,80,0,90,100,60,80,0.4
scenario481,1,0,20,20,20,-30,60,80,60,0.2
scenario482,1,100,20,0,60,-30,100,20,40,1
scenario483,0,0,60,40,20,90,20,80,20,0.6
scenario484,0,20,80,60,100,0,60,60,60,0.6
scenario485,0,0,80,20,100,-30,0,40,80,0.2
scenario486,0,100,0,100,100,-60,20,100,40,0.4
scenario487,0,0,60,80,80,-30,20,0,0,0.4
scenario488,1,60,100,80,80,30,40,60,100,0.2
scenario489,1,60,40,20,20,90,60,0,20,0.2
scenario490,0,20,100,0,80,30,20,0,40,1
scenario491,0,60,100,40,80,30,0,80,0,1
scenario492,0,100,0,0,100,-90,60,60,60,0.1
scenario493,1,60,100,20,20,60,100,100,0,0.4
scenario494,1,100,0,100,80,-30,80,80,100,0.2
scenario495,1,0,80,100,80,-90,40,0,0,0.6
scenario496,0,80,20,40,80,-60,40,100,60,0.4
scenario497,0,0,80,60,20,60,60,40,20,0.1
scenario498,0,100,0,0,80,60,60,20,0,0.8
scenario499,0,100,100,0,40,60,20,60,40,0.4
scenario500,1,0,0,20,0,90,40,40,100,0.4
scenario501,1,100,0,0,0,-90,20,100,100,0.2
scenario502,1,40,60,80,40,60,0,40,40,0.2
scenario503,0,60,60,60,40,90,60,100,60,0.6
scenario504,0,0,20,100,100,-90,20,0,60,0.8
scenario505,1,80,100,60,20,30,60,40,80,0.1
scenario506,0,60,60,0,60,0,0,0,40,1
scenario507,1,0,100,100,80,90,100,80,100,0.8
scenario508,0,100,40,80,80,60,100,80,0,0.6
scenario509,0,60,40,100,100,60,60,20,80,0.8
scenario510,0,0,100,20,80,90,60,60,20,0.1
scenario511,1,40,20,40,40,-90,80,20,80,1
scenario512,1,60,20,0,60,0,80,60,0,0.6
scenario513,1,40,0,60,100,60,0,0,60,0.6
