Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario85,0,40,0,20,20,90,100,20,100,1
scenario86,1,100,20,80,20,30,100,20,60,0.8
scenario87,0,60,20,40,40,60,80,100,60,0.2
scenario88,0,60,100,60,60,-30,0,100,60,0.6
scenario89,0,40,60,60,0,-90,0,100,40,0.4
scenario90,1,20,100,80,100,60,80,60,100,0.8
scenario91,1,100,20,0,20,-60,100,60,20,1
scenario92,1,60,100,0,40,60,20,40,40,0.8
scenario93,1,100,0,40,20,90,0,0,80,0.2
scenario94,0,80,60,80,60,0,100,60,0,0.2
scenario95,0,40,20,40,100,0,100,60,0,0.6
scenario96,0,40,80,60,0,-60,40,0,100,0.1
scenario97,1,20,20,0,0,0,100,100,60,1
scenario98,1,60,100,0,60,-90,0,40,80,0.6
scenario99,1,100,40,40,40,-90,40,80,20,0.1
scenario100,0,60,60,80,40,-90,20,40,40,1
scenario101,1,20,40,80,60,-30,20,80,0,0.8
scenario102,1,20,20,40,20,60,60,80,20,0.4
scenario103,0,20,60,60,40,0,100,60,60,0.4
scenario104,1,100,40,0,100,0,60,0,80,0.4
scenario105,1,80,80,80,80,-60,20,0,20,1
scenario106,1,80,60,100,80,-30,80,20,40,0.2
scenario107,0,100,60,100,0,30,60,80,0,0.4
scenario108,1,100,100,20,20,-30,100,80,20,0.2
scenario109,1,60,20,20,60,-30,80,20,80,0.2
scenario110,1,20,80,80,0,90,40,20,80,0.6
scenario111,0,20,20,40,80,60,20,40,0,0.1
scenario112,0,0,40,20,0,-60,60,60,20,0.1
scenario113,0,80,100,20,100,-90,60,20,20,1
scenario114,1,20,60,20,80,-30,100,60,0,0.8
scenario115,1,40,60,60,100,30,20,80,20,0.2
scenario116,0,40,100,100,60,30,20,100,80,1
scenario117,0,20,80,20,20,0,100,0,0,0.4
scenario118,0,100,0,60,100,90,100,100,60,0.2
scenario119,0,80,60,100,0,90,40,40,80,0.4
scenario120,1,20,20,80,20,-60,0,100,100,0.1
scenario121,1,80,40,60,0,-60,60,40,80,0.1
scenario122,1,80,40,0,60,60,0,20,40,0.4
scenario123,0,60,100,100,60,90,40,0,100,0.6
scenario124,1,40,40,0,20,-30,100,40,40,0.8
scenario125,0,0,0,100,100,-30,40,60,60,0.6
scenario126,0,20,20,20,100,60,40,20,100,0.6
scenario127,0,100,80,20,100,90,60,40,60,0.2
scenario128,1,80,40,60,80,60,60,100,100,0.1
scenario129,0,60,20,100,80,-60,20,80,40,0.6
scenario130,1,100,0,100,60,-30,60,100,0,0.2
scenario131,0,40,20,40,20,0,20,100,100,0.2
scenario132,0,80,20,20,100,-30,60,80,60,0.1
scenario133,1,80,60,40,100,60,40,20,0,0.2
scenario134,1,100,40,0,40,-60,60,40,60,0.8
scenario135,1,80,0,0,20,-60,60,60,20,0.1
scenario136,1,0,80,80,40,90,20,20,20,0.1
scenario137,0,0,80,80,80,0,80,100,60,0.4
scenario138,0,40,60,100,100,-60,80,80,20,0.2
scenario139,0,100,100,80,20,60,40,40,60,0.4
scenario140,0,80,60,40,20,-60,20,0,40,1
scenario141,0,40,0,80,60,90,0,100,0,0.4
scenario142,0,100,80,60,100,90,100,40,100,0.1
scenario143,0,100,20,40,100,0,20,60,80,1
scenario144,1,20,80,40,40,0,80,100,100,0.4
scenario145,1,40,80,80,40,-60,60,60,80,0.1
scenario146,0,20,100,60,100,-90,100,40,60,1
scenario147,1,100,20,20,40,-90,20,100,20,0.2
scenario148,0,40,20,60,20,30,80,60,60,1
scenario149,0,0,0,100,100,30,100,80,20,1
scenario150,0,20,0,60,40,-30,20,100,60,0.6
scenario151,0,80,40,100,60,60,20,80,60,0.2
scenario152,1,20,40,80,100,30,80,100,0,0.2
scenario153,1,100,40,60,100,-90,0,60,0,0.8
scenario154,0,60,0,20,100,-90,20,40,100,0.2
scenario155,1,20,20,20,60,-90,0,0,80,0.2
scenario156,1,40,80,20,100,-60,100,60,100,0.6
scenario157,0,0,60,0,60,-90,100,100,40,1
scenario158,0,20,60,80,80,-60,80,20,20,0.2
scenario159,0,20,0,40,80,-30,0,20,20,0.1
scenario160,1,40,40,0,20,30,40,0,0,1
scenario161,1,0,100,100,80,60,80,60,20,0.4
scenario162,1,60,80,20,80,0,60,0,0,0.1
scenario163,0,0,60,60,20,30,100,80,100,1
scenario164,0,80,100,100,20,-30,100,20,20,1
scenario165,0,80,80,100,100,-30,40,0,60,0.1
scenario166,0,40,80,0,40,0,100,100,100,0.6
scenario167,1,0,20,60,100,-60,80,80,80,0.8
scenario168,1,80,100,80,40,0,100,100,80,0.4
scenario169,0,20,20,100,60,-30,0,0,60,0.2
scenario170,1,60,20,100,60,-30,40,80,80,1
scenario171,1,100,80,80,80,60,0,100,80,0.1
scenario172,1,100,20,20,60,0,20,100,60,1
scenario173,0,40,20,20,0,-90,80,80,40,0.4
scenario174,0,40,100,60,40,-90,20,80,100,0.1
scenario175,1,40,60,100,0,-30,20,40,60,1
scenario176,0,60,0,20,20,90,100,20,80,1
scenario177,1,20,40,20,40,-90,60,40,20,0.6
scenario178,1,20,0,40,80,30,0,100,20,0.6
scenario179,1,20,40,40,40,90,0,100,20,0.6
scenario180,0,0,0,40,40,90,20,60,100,1
scenario181,0,20,60,20,0,90,80,20,0,0.2
scenario182,0,80,80,80,80,-90,0,0,20,0.6
scenario183,1,100,80,80,40,-60,100,60,60,0.1
scenario184,0,100,80,40,20,60,60,80,100,0.4
scenario185,0,80,20,20,20,-30,20,60,0,0.6
scenario186,0,40,80,60,80,0,100,40,20,0.1
scenario187,0,80,60,100,40,-90,20,40,100,1
scenario188,0,20,40,60,100,0,0,100,80,0.6
scenario189,1,20,20,60,0,30,80,80,60,0.4
scenario190,0,100,20,20,0,-60,80,100,80,1
scenario191,0,20,40,60,40,90,100,100,100,0.2
scenario192,0,0,40,80,40,0,100,0,0,0.4
scenario193,1,60,100,80,40,30,40,60,60,0.6
scenario194,0,100,20,0,60,60,0,40,20,1
scenario195,0,100,0,60,20,30,100,0,20,0.4
scenario196,1,80,40,80,20,-30,80,20,80,0.6
scenario197,0,40,40,40,60,-90,100,0,80,0.1
scenario198,1,100,0,40,0,30,20,0,80,0.8
scenario199,1,80,0,20,40,-30,40,80,60,0.4
scenario200,0,80,20,20,80,0,60,20,0,0.2
scenario201,1,60,80,60,0,-30,40,80,100,0.1
scenario202,0,60,20,100,40,60,40,40,40,0.8
scenario203,1,80,100,0,0,60,100,100,80,0.2
scenario204,1,40,20,80,100,-30,100,100,100,0.2
scenario205,1,40,100,80,80,30,20,40,100,0.6
scenario206,1,100,60,100,40,90,60,60,0,0.8
scenario207,0,60,80,20,80,90,40,60,0,0.4
scenario208,1,0,0,20,60,-30,20,100,100,0.4
scenario209,0,100,100,20,40,-90,60,0,100,1
scenario210,1,0,100,60,100,-60,80,20,0,0.2
scenario211,0,20,0,100,100,-90,80,20,0,0.2
scenario212,1,0,80,100,20,0,60,40,20,0.4
scenario213,0,20,60,20,80,-90,40,80,0,1
scenario214,0,0,80,100,80,-90,40,20,100,1
scenario215,1,80,60,60,0,-90,20,0,100,0.2
scenario216,0,60,20,20,80,90,0,40,80,0.1
scenario217,1,60,80,60,60,-30,0,20,60,0.6
scenario218,0,0,80,60,40,30,20,60,40,0.4
scenario219,0,40,0,100,0,90,60,100,0,0.6
scenario220,1,80,40,40,100,0,80,0,80,0.4
scenario221,0,20,60,60,100,60,60,100,60,0.8
scenario222,1,40,40,80,60,-60,80,60,40,1
scenario223,1,0,40,40,20,-60,0,20,100,0.8
scenario224,1,80,100,60,100,-90,60,20,60,0.4
scenario225,0,0,60,0,40,-90,60,80,20,0.4
scenario226,0,40,100,20,100,90,0,100,20,0.8
scenario227,0,40,40,80,20,30,80,60,60,0.4
scenario228,0,80,0,40,40,-60,60,40,80,1
scenario229,0,0,0,20,80,0,0,20,20,0.6
scenario230,0,40,60,0,40,-90,0,100,80,0.2
scenario231,0,40,100,80,40,60,40,40,80,0.4
scenario232,1,80,60,40,80,-90,0,60,40,0.1
scenario233,0,100,40,60,20,-30,40,60,20,0.2
scenario234,0,80,40,40,20,90,60,60,80,0.4
scenario235,1,40,40,100,80,-60,0,100,40,1
scenario236,0,20,60,0,20,60,0,0,20,0.2
scenario237,0,100,60,20,0,90,100,20,80,0.8
scenario238,0,0,80,80,20,-60,100,0,60,1
scenario239,0,80,20,60,20,90,0,0,60,1
scenario240,1,20,100,100,0,60,80,60,60,0.4
scenario241,1,80,0,0,100,-90,100,80,40,0.8
scenario242,1,40,0,60,100,30,80,40,100,0.6
scenario243,0,40,40,20,60,-30,80,40,20,0.1
scenario244,1,100,0,20,60,-90,60,100,100,0.6
scenario245,0,60,100,60,80,60,40,100,80,0.6
scenario246,1,40,40,100,80,-30,80,40,80,0.4
scenario247,1,100,60,20,80,-60,80,80,0,1
scenario248,0,100,40,0,80,90,60,100,40,0.1
scenario249,1,40,80,0,40,30,20,80,40,0.4
scenario250,0,60,40,0,80,90,40,20,60,1
scenario251,0,0,100,80,60,60,0,80,80,0.4
scenario252,0,100,20,80,20,-30,60,0,100,0.4
scenario253,0,0,60,80,40,0,100,0,80,0.6
scenario254,0,100,40,20,40,-90,100,40,80,1
scenario255,1,60,100,20,40,60,20,0,40,0.8
scenario256,1,40,80,100,40,-60,40,0,20,0.6
scenario257,0,40,20,0,80,0,0,60,0,1
scenario258,0,60,60,0,0,-60,80,40,40,0.6
scenario259,0,80,20,60,60,0,80,100,100,0.6
scenario260,0,60,100,40,60,0,0,100,60,0.6
scenario261,1,20,20,100,60,60,80,60,80,0.6
scenario262,1,0,60,80,80,30,40,60,80,0.1
scenario263,1,60,0,80,40,-90,0,0,100,1
scenario264,0,40,20,20,80,90,0,20,80,0.8
scenario265,0,100,20,100,60,60,0,60,40,0.1
scenario266,0,40,60,20,0,-90,20,100,0,1
scenario267,1,100,20,100,0,-30,0,20,40,0.1
scenario268,1,60,0,0,20,60,80,40,100,0.6
scenario269,1,80,60,20,0,-30,0,20,80,0.2
scenario270,1,0,20,100,0,0,60,100,60,0.2
scenario271,1,40,40,60,80,-30,80,20,60,0.2
scenario272,1,40,60,40,40,-90,60,40,100,0.8
scenario273,1,40,60,80,20,-60,0,60,0,0.2
scenario274,0,20,60,40,80,-60,60,40,40,0.6
scenario275,1,20,60,40,60,90,80,100,0,0.4
scenario276,0,100,80,20,80,30,20,0,80,0.2
scenario277,0,20,100,60,0,60,100,60,0,0.8
scenario278,1,100,100,40,20,60,100,40,80,0.1
scenario279,1,40,20,40,100,-90,60,40,100,0.4
scenario280,1,20,60,0,80,90,40,80,100,0.2
scenario281,0,40,0,0,60,0,100,80,80,1
scenario282,1,20,100,20,80,90,20,100,100,0.6
scenario283,0,80,100,0,100,60,20,80,60,0.6
scenario284,1,0,20,60,0,60,40,20,80,1
scenario285,1,60,100,20,60,90,100,20,20,0.4
scenario286,0,0,40,80,0,-90,60,40,80,0.1
scenario287,0,80,0,100,20,60,100,60,100,0.2
scenario288,1,40,80,20,80,-30,0,40,100,0.8
scenario289,1,0,100,20,40,90,0,60,20,0.4
scenario290,0,0,60,40,20,30,20,20,100,0.8
scenario291,1,100,80,0,100,30,40,100,0,0.6
scenario292,0,100,60,0,20,60,60,100,100,0.8
scenario293,0,0,40,60,40,90,20,80,40,0.4
scenario294,1,100,20,80,40,-60,0,100,60,0.1
scenario295,0,60,0,0,100,90,40,80,40,0.6
scenario296,0,20,80,0,100,-60,20,60,100,0.2
scenario297,0,80,100,100,20,-60,20,20,80,0.4
scenario298,0,20,80,0,100,30,100,40,0,0.1
scenario299,0,60,100,100,100,-90,80,40,0,0.2
scenario300,1,20,20,60,60,0,20,80,100,0.1
scenario301,0,60,100,40,80,0,0,0,40,1
scenario302,0,60,20,20,20,30,20,0,80,0.2
scenario303,1,80,100,40,40,-90,0,80,40,0.6
scenario304,0,20,40,40,20,-60,80,0,80,1
scenario305,1,60,100,20,60,30,0,0,60,0.2
scenario306,0,80,60,60,0,0,0,60,0,0.2
scenario307,0,60,0,80,100,-30,0,20,80,0.2
scenario308,0,100,80,100,60,-60,80,100,80,0.8
scenario309,1,20,20,20,40,60,20,60,80,0.4
scenario310,0,0,20,0,20,-60,20,0,0,0.1
scenario311,1,100,20,80,0,0,20,80,60,0.2
scenario312,1,100,100,0,0,-90,0,40,40,1
scenario313,1,20,20,100,100,90,20,60,0,0.8
scenario314,1,20,80,20,60,0,40,40,100,0.8
scenario315,0,0,80,80,80,30,80,20,60,0.4
scenario316,1,20,60,40,0,60,20,40,100,0.4
scenario317,1,40,100,80,60,-90,100,0,0,0.8
scenario318,0,100,0,100,60,30,40,0,80,0.2
scenario319,0,20,40,40,0,-30,20,60,100,0.2
scenario320,1,60,0,100,60,0,60,20,0,0.2
scenario321,1,0,80,80,20,90,100,40,40,0.1
scenario322,1,40,60,0,80,90,40,80,60,0.2
scenario323,0,60,60,80,100,-90,0,40,60,0.6
scenario324,1,60,80,40,60,-30,60,20,80,0.2
scenario325,0,0,0,0,40,-60,0,60,60,0.4
scenario326,1,40,40,60,100,30,80,40,0,0.8
scenario327,0,20,80,20,20,30,60,80,0,0.1
scenario328,0,40,80,60,100,-30,0,0,100,0.2
scenario329,1,60,0,80,80,0,60,40,80,1
scenario330,0,0,100,40,100,-60,60,0,80,1
scenario331,1,0,40,0,60,-60,0,60,40,0.1
scenario332,0,60,40,100,60,-90,40,60,40,0.6
scenario333,0,0,100,100,100,30,100,20,100,1
scenario334,0,0,20,40,0,-30,60,20,20,0.6
scenario335,0,0,60,40,0,0,20,60,100,1
scenario336,0,20,80,20,20,30,0,60,0,0.8
scenario337,0,0,100,40,0,-90,20,100,40,1
scenario338,0,20,40,80,40,30,40,0,100,0.2
scenario339,1,20,80,20,40,0,0,60,80,0.4
scenario340,0,100,100,0,80,-30,40,60,100,1
scenario341,0,0,0,100,40,0,100,0,20,1
scenario342,1,20,80,0,0,-90,60,0,40,0.4
scenario343,0,60,0,60,60,90,100,60,60,0.1
scenario344,1,100,20,100,0,90,60,40,20,0.8
scenario345,1,40,100,20,40,-30,40,20,60,1
scenario346,1,20,0,0,0,0,100,20,80,0.8
scenario347,0,80,100,0,60,-90,60,20,80,0.6
scenario348,0,60,0,100,100,-60,100,100,0,0.1
scenario349,1,0,20,20,40,0,100,40,40,0.6
scenario350,0,80,60,100,60,0,60,60,100,0.8
scenario351,1,0,20,60,20,60,0,40,60,0.1
scenario352,1,100,40,80,80,90,0,0,100,0.2
scenario353,0,100,20,100,0,90,40,40,20,0.2
scenario354,1,40,0,60,20,0,80,0,60,0.2
scenario355,0,20,0,20,100,60,20,60,80,0.6
scenario356,1,100,0,20,80,30,60,80,40,0.6
scenario357,0,40,80,60,100,-60,40,60,40,0.2
scenario358,0,80,0,60,40,0,40,40,60,0.6
scenario359,0,0,20,80,0,-60,40,20,100,0.4
scenario360,1,100,40,20,80,-90,40,100,100,0.4
scenario361,1,100,20,0,40,0,40,100,60,0.4
scenario362,1,0,20,100,40,60,20,20,0,0.4
scenario363,1,40,20,20,0,0,60,40,0,0.2
scenario364,0,80,20,40,40,-60,20,0,80,0.1
scenario365,0,20,60,0,100,90,60,100,20,1
scenario366,1,0,80,60,40,-90,100,80,60,0.1
scenario367,1,20,40,40,40,60,80,80,20,0.6
scenario368,1,0,20,60,20,30,100,60,40,0.2
scenario369,1,60,40,100,100,-30,20,80,40,0.6
scenario370,0,60,40,0,100,-30,40,0,20,0.4
scenario371,0,40,60,100,100,-60,100,80,80,0.4
scenario372,0,20,80,20,20,60,0,0,100,0.6
scenario373,0,60,20,0,0,0,20,80,20,0.4
scenario374,0,60,60,0,60,60,0,60,40,0.8
scenario375,1,40,40,100,60,-60,60,40,0,0.8
scenario376,0,80,100,80,100,-90,40,0,0,0.8
scenario377,0,20,40,80,80,30,40,80,80,0.6
scenario378,0,80,100,80,40,60,60,60,0,0.8
scenario379,1,100,40,20,80,0,0,80,0,0.6
scenario380,1,40,0,20,80,-90,20,60,0,0.1
scenario381,1,40,40,60,80,90,100,40,20,1
scenario382,1,20,60,80,60,60,100,0,20,0.2
scenario383,1,100,60,100,0,30,60,100,80,0.4
scenario384,1,20,20,100,40,0,100,80,20,0.6
scenario385,0,100,40,80,80,0,60,0,100,1
scenario386,1,0,0,60,60,-90,100,20,0,0.4
scenario387,0,20,60,0,0,-90,20,40,100,0.1
scenario388,0,60,100,80,100,-30,20,40,60,0.8
scenario389,1,0,80,100,20,-30,100,100,80,1
scenario390,0,0,100,20,60,-60,20,80,20,0.8
scenario391,0,40,0,80,40,-60,0,20,40,0.1
scenario392,1,40,0,20,80,-90,60,40,100,0.1
scenario393,0,60,0,100,60,90,80,40,100,0.1
scenario394,0,20,0,40,80,-30,100,80,20,1
scenario395,0,20,20,40,0,-90,20,80,100,0.2
scenario396,1,60,80,0,0,30,80,20,80,0.1
scenario397,0,60,100,80,0,60,60,20,60,1
scenario398,0,0,100,60,60,30,80,20,20,0.6
scenario399,1,40,100,0,40,60,40,40,0,0.8
scenario400,0,60,60,0,100,60,100,60,80,0.8
scenario401,0,0,40,40,40,0,60,60,20,0.2
scenario402,1,20,60,0,20,-30,20,20,20,0.8
scenario403,1,20,60,40,0,-30,20,40,40,0.6
scenario404,0,100,0,80,60,90,20,40,80,0.4
scenario405,1,100,100,60,20,-60,60,100,60,0.2
scenario406,1,100,80,40,100,-90,60,100,60,1
scenario407,0,80,40,0,40,60,20,60,20,1
scenario408,0,20,40,0,20,30,40,20,60,0.2
scenario409,0,100,40,80,80,0,80,80,100,0.6
scenario410,1,0,0,0,40,90,20,60,100,0.6
scenario411,1,0,0,100,60,-60,60,40,60,0.8
scenario412,0,60,100,100,100,0,80,40,80,0.4
scenario413,1,60,0,80,40,-30,100,80,80,0.6
scenario414,0,80,20,0,80,30,40,40,40,1
scenario415,1,60,100,0,60,30,40,0,60,0.2
scenario416,1,60,60,0,80,90,60,0,40,1
scenario417,0,20,80,60,60,0,60,0,80,0.8
scenario418,0,0,20,20,80,0,60,60,60,1
scenario419,1,60,60,80,100,-90,0,40,80,0.8
scenario420,0,20,20,40,60,60,60,40,80,0.4
scenario421,1,0,100,100,40,60,60,0,0,0.4
scenario422,1,80,100,60,60,-90,20,80,40,0.1
scenario423,1,80,100,80,40,30,60,80,40,0.2
scenario424,1,20,20,80,0,-60,40,0,100,0.2
scenario425,0,0,60,40,80,60,20,40,20,0.1
scenario426,0,60,60,100,20,-90,100,20,40,0.8
scenario427,1,80,100,0,100,-90,80,60,80,0.4
scenario428,1,100,0,0,20,-90,0,100,20,1
scenario429,1,100,40,80,20,-60,40,0,20,0.2
scenario430,0,20,100,40,0,-90,0,80,20,1
scenario431,1,20,80,100,20,-30,0,100,80,0.6
scenario432,1,80,60,20,20,-90,80,20,60,1
scenario433,0,60,40,80,0,0,60,0,100,0.2
scenario434,0,20,0,60,80,60,60,20,60,0.6
scenario435,0,60,60,60,60,60,20,20,20,0.2
scenario436,1,0,0,100,40,-90,0,60,40,0.2
scenario437,0,60,100,60,80,-60,80,80,80,0.8
scenario438,0,60,60,40,100,-90,0,40,40,1
scenario439,1,80,20,20,80,-90,40,40,40,0.1
scenario440,0,20,40,60,100,30,80,40,40,0.1
scenario441,1,60,100,40,80,60,0,100,20,0.1
scenario442,0,20,0,0,0,-30,60,80,100,1
scenario443,1,0,40,100,40,-30,100,80,0,0.2
scenario444,1,20,20,40,60,30,60,60,80,0.4
scenario445,1,60,60,40,100,0,100,60,40,0.8
scenario446,1,40,40,80,20,0,20,0,20,0.2
scenario447,1,20,80,100,40,60,40,20,60,1
scenario448,0,40,0,60,100,60,80,40,60,0.4
scenario449,1,0,40,80,60,-60,20,40,100,1
scenario450,0,100,80,40,40,0,40,40,20,0.8
scenario451,0,0,100,20,0,90,100,80,0,0.2
scenario452,0,100,0,40,60,-90,0,100,0,0.2
scenario453,1,20,60,100,20,0,100,0,0,1
scenario454,0,0,80,60,40,90,40,80,0,0.4
scenario455,1,100,40,40,80,90,100,60,100,1
scenario456,0,40,100,60,100,60,100,100,100,0.1
scenario457,0,100,80,40,80,-30,60,0,20,1
scenario458,0,40,0,80,60,-90,80,100,60,0.2
scenario459,0,20,80,80,100,-30,60,0,20,0.8
scenario460,1,0,60,80,60,90,60,100,40,0.8
scenario461,1,100,60,80,0,30,80,40,20,0.1
scenario462,0,100,100,20,80,90,60,20,40,0.6
scenario463,0,0,20,20,60,90,80,40,60,0.6
scenario464,1,60,60,0,20,30,40,40,100,0.8
scenario465,1,20,20,100,40,-60,0,80,80,0.1
scenario466,1,40,0,20,80,90,100,0,0,1
scenario467,0,20,80,60,40,-30,40,60,100,0.2
scenario468,1,0,20,0,20,0,20,80,0,0.6
scenario469,1,40,100,40,20,30,0,0,0,0.4
scenario470,0,40,60,20,80,0,0,60,40,0.1
scenario471,1,100,20,80,40,90,100,20,0,0.6
scenario472,1,0,0,20,60,90,60,0,40,1
scenario473,0,80,100,40,40,-30,80,60,20,0.2
scenario474,1,40,20,60,20,-30,0,80,40,0.2
scenario475,0,100,40,80,40,90,0,40,40,0.2
scenario476,1,100,0,20,20,-30,0,80,80,0.4
scenario477,0,40,0,40,0,0,100,40,20,1
scenario478,0,0,40,0,0,-60,60,80,60,0.2
scenario479,1,40,60,100,100,-30,0,20,0,1
scenario480,0,0,40,60,40,-30,80,0,0,0.6
scenario481,0,40,60,80,0,-60,80,0,40,0.2
scenario482,0,100,0,20,0,0,40,40,20,0.8
scenario483,0,40,60,80,0,-90,60,0,40,0.8
scenario484,1,20,20,100,40,60,20,100,100,1
scenario485,1,80,20,100,20,-90,60,0,60,1
scenario486,1,80,100,60,0,0,60,80,20,0.2
scenario487,0,80,60,0,0,-90,40,40,40,0.4
scenario488,0,60,0,20,20,-90,0,80,40,0.6
scenario489,1,100,40,0,100,30,60,40,40,0.4
scenario490,0,100,0,100,20,90,60,80,40,0.4
scenario491,1,60,20,60,0,-90,40,100,100,0.1
scenario492,0,40,60,0,80,60,80,20,40,0.2
scenario493,0,0,100,20,80,60,0,0,100,0.4
scenario494,0,60,20,60,20,-60,0,40,80,0.1
scenario495,0,40,0,60,0,-60,80,20,0,0.1
scenario496,0,100,60,40,100,-30,20,60,80,0.8
scenario497,1,20,20,100,40,-30,100,100,100,1
scenario498,0,80,20,20,100,90,20,60,20,0.4
scenario499,0,40,0,100,40,60,60,0,60,0.4
scenario500,0,20,0,60,40,90,20,80,100,1
scenario501,1,100,20,80,40,-60,40,40,100,0.2
scenario502,0,40,100,100,100,0,40,60,40,0.2
scenario503,1,40,60,20,0,-90,100,40,40,0.8
scenario504,0,80,40,100,80,0,100,0,20,1
scenario505,1,20,0,60,40,60,100,40,60,0.1
scenario506,1,100,20,60,0,-30,0,100,100,1
scenario507,0,80,20,100,0,30,0,60,40,0.2
scenario508,1,40,40,40,40,90,100,40,60,0.2
scenario509,1,60,40,60,100,0,20,60,100,0.6
scenario510,0,60,40,0,80,-90,0,0,60,0.4
scenario511,1,80,60,20,60,30,100,20,100,0.6
scenario512,0,100,80,20,20,-30,80,100,60,0.2
