instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,min_ttc,algo_safety
scenario24,0,0,60,0,80,30,60,80,0,0.6,0,1.174020421474361,0
scenario25,0,20,20,0,80,-90,20,0,0,0.1,0,1.0303376649726004,0
scenario26,0,60,40,20,100,30,20,0,100,0.1,0,1.0449827958533129,0
scenario27,0,80,60,100,80,0,80,0,80,0.4,0,1.068568728681858,0
scenario28,1,0,60,60,40,-90,40,40,100,0.2,0,0.8547859426970532,0
scenario29,0,20,80,0,20,-60,60,0,20,0.2,0,1.090392634517696,0
scenario30,1,60,40,100,100,-60,40,80,0,0.1,0,0.8646914268923999,0
scenario31,1,0,20,80,0,-60,40,100,100,0.4,0,0.8909881660157482,0
scenario32,0,40,80,20,20,-60,100,20,0,0.1,0,1.034475655423028,0
scenario33,1,0,80,0,80,-30,40,0,40,0.6,0,0.8782072027103298,0
scenario34,1,100,80,80,100,-90,100,40,20,0.2,0,0.809209703448208,0
scenario35,1,80,0,0,60,30,80,20,80,0.4,0,0.9015283277676563,0
scenario36,1,100,60,20,80,30,100,80,40,0.8,0,0.7324255757678594,0
scenario37,0,0,40,40,20,60,100,60,100,0.4,0,1.177751049913138,0
scenario38,1,20,0,0,80,90,0,100,100,0.4,0,0.868930029924215,0
scenario39,0,40,20,60,40,-90,100,60,20,1.0,0,1.161335908640659,0
scenario40,1,20,80,100,20,30,100,100,60,0.6,0,0.8741392773572213,0
scenario41,0,80,80,80,60,0,40,20,100,0.8,0,1.0946731830419594,0
scenario42,0,60,60,40,60,30,100,0,20,0.8,0,1.1073155958550644,0
scenario43,0,100,80,20,40,-60,40,60,80,0.1,0,1.115675982809949,0
scenario44,0,20,40,20,80,-90,60,20,20,0.0,0,1.1299732851865436,0
scenario45,0,0,20,20,80,60,60,40,60,0.2,0,1.1684883747656014,0
scenario46,1,40,80,40,80,-60,0,0,0,0.1,0,0.8132404502817652,0
scenario47,0,100,60,80,20,-90,20,80,60,0.1,0,1.0994734397613033,0
scenario48,0,0,40,20,0,30,20,80,20,0.0,0,1.1162708541291928,0
scenario49,0,100,60,0,100,0,100,60,20,0.6,0,1.128857334736119,0
scenario50,0,0,0,60,100,-30,100,0,80,1.0,0,1.097089404275563,0
scenario51,0,60,60,20,100,-90,100,20,40,1.0,0,1.0379450092171505,0
scenario52,0,0,0,100,0,-90,40,0,20,0.6,0,1.3228425552425176,0
scenario53,1,40,60,20,20,-60,60,40,60,0.6,0,0.8493270397252232,0
scenario54,1,100,40,80,100,-60,20,20,0,0.2,0,0.9243868953836164,0
scenario55,0,80,20,60,40,-60,100,60,0,1.0,0,1.0116033186887423,0
scenario56,1,40,40,0,40,60,40,0,100,0.0,0,0.8476077944349748,0
scenario57,1,100,80,40,40,90,40,0,100,0.1,0,0.8847389926606177,0
scenario58,0,20,40,80,20,-60,80,80,20,0.2,0,1.0307242891102804,0
scenario59,1,40,60,100,40,-60,60,20,0,0.1,0,0.8902495689008185,0
scenario60,1,60,20,0,20,-60,60,40,60,0.1,0,0.840492431514016,0
scenario61,1,20,80,0,40,-30,20,60,20,0.2,0,0.7521332318796715,0
scenario62,0,0,40,20,20,0,80,40,0,1.0,0,1.0670623678541076,0
scenario63,0,80,40,60,20,-90,80,20,80,0.1,0,1.0608456006600548,0
scenario64,0,80,20,20,60,-30,20,20,20,0.8,0,1.09918864776666,0
scenario65,0,0,60,0,60,-90,60,80,100,1.0,0,1.0350699174437783,0
scenario66,1,20,80,80,0,60,100,40,100,0.2,0,0.8979667837295879,0
scenario67,1,40,80,100,20,90,100,20,60,0.0,0,0.7505311030210635,0
scenario68,0,20,60,20,100,-90,60,100,80,0.1,0,1.0424284183417707,0
scenario69,1,0,0,80,40,-90,0,60,40,0.8,0,0.8019504754811245,0
scenario70,1,60,80,0,100,0,20,80,0,0.6,0,0.9475608424062816,0
scenario71,1,60,20,60,60,-60,20,20,100,0.6,0,0.8241933912034354,0
scenario72,0,0,0,20,20,-30,0,100,20,0.1,0,1.0802040538909834,0
scenario73,0,80,0,100,100,-60,80,100,100,0.8,0,1.1465065397540997,0
scenario74,0,40,80,80,100,-60,60,60,80,1.0,0,1.016606277369234,0
scenario75,1,20,40,60,100,0,20,80,60,1.0,0,1.0274934876606148,0
scenario76,0,20,20,100,20,-60,0,20,40,0.6,0,1.1501400954423404,0
scenario77,1,100,60,0,40,-30,60,40,80,0.2,0,0.7864316276505884,0
scenario78,1,80,60,0,0,0,80,20,20,0.1,0,0.8139461450747999,0
scenario79,0,0,60,40,0,-90,20,60,20,0.0,0,1.0751725533518492,0
scenario80,0,0,60,80,80,30,40,0,20,0.4,0,1.1246201560417532,0
scenario81,0,0,100,20,80,60,40,0,20,0.4,0,1.1038320815079217,0
scenario82,0,0,100,20,80,90,40,0,20,0.4,0,1.092830632362195,0
scenario83,0,0,80,60,80,30,40,0,20,0.4,0,1.1352752458840192,0
scenario84,0,0,100,20,0,30,40,0,20,0.4,0,1.15829855675709,0
scenario85,0,0,100,20,80,30,40,0,20,0.0,0,1.1099062115224192,0
scenario86,0,0,100,20,80,60,40,0,20,0.4,0,1.1813191044336293,0
scenario87,0,0,100,20,80,90,40,0,20,0.4,0,1.1967478079658238,0
scenario88,0,0,100,20,80,60,40,0,20,0.4,0,1.22870351574258,0
scenario89,0,0,100,20,80,90,40,0,20,0.4,0,1.2186818749766,0
scenario90,0,0,100,80,80,30,40,0,60,0.4,0,1.0944943173004154,0
scenario91,0,0,100,0,80,30,40,0,40,0.4,0,1.0884478152707615,0
scenario92,0,0,100,80,80,30,40,80,20,0.4,0,1.0271886162992232,0
scenario93,0,0,100,20,60,30,40,0,20,0.1,0,1.117702878347484,0
scenario94,0,100,100,20,80,30,40,0,60,0.4,0,1.1997917746723412,0
scenario95,0,0,100,20,80,-30,40,0,0,0.4,0,0.9441064493951904,0
scenario96,0,0,100,80,80,30,20,0,20,0.4,0,1.0292329618861615,0
scenario97,0,100,100,20,80,30,40,80,20,0.4,0,1.0716448373723615,0
scenario98,0,0,100,20,80,30,40,0,40,0.1,0,1.195481626767009,0
scenario99,0,0,40,80,80,30,40,0,20,0.4,0,1.1112166726617612,0
scenario100,0,100,100,60,80,30,40,0,20,0.4,0,1.245584425675632,0
scenario101,0,100,100,20,80,30,20,0,20,0.4,0,1.2002975120108144,0
scenario102,0,0,100,20,80,0,40,0,100,0.4,0,1.082074910091338,0
scenario103,0,0,20,80,80,30,40,0,20,0.4,0,1.10996698710687,0
scenario104,0,0,100,20,80,-30,40,0,100,0.4,0,1.3047601474363744,0
scenario105,0,0,100,20,80,30,40,60,20,0.2,0,1.1040553151839552,0
scenario106,0,100,40,20,80,30,40,0,20,0.4,0,1.2302886930911463,0
scenario107,0,100,100,20,80,30,40,0,20,1.0,0,1.214558459506394,0
scenario108,0,100,20,20,80,30,40,0,20,0.4,0,1.2331265656840693,0
scenario109,0,0,100,20,80,30,40,60,60,0.4,0,1.197566802907006,0
scenario110,0,0,100,20,20,30,40,0,20,0.8,0,1.2160230562447971,0
scenario111,0,80,100,20,80,30,40,0,0,0.4,0,1.1364306897964005,0
scenario112,0,0,100,20,60,30,40,0,0,0.4,0,1.2288898350959927,0
scenario113,0,100,100,100,80,30,40,0,20,0.4,0,1.2382223788469806,0
scenario114,0,0,100,60,80,30,40,60,20,0.4,0,1.0096834463606192,0
scenario115,0,0,100,0,80,30,40,0,20,0.8,0,1.204913854057745,0
scenario116,0,60,100,80,80,30,40,0,20,0.4,0,1.205708945978932,0
scenario117,0,0,100,80,80,30,40,0,20,0.6,0,1.0518038901044455,0
scenario118,0,0,40,20,80,30,40,60,20,0.4,0,1.1160527866941885,0
scenario119,0,40,100,20,80,30,40,0,20,0.2,0,1.187406678742327,0
scenario120,0,0,100,0,80,30,40,100,20,0.4,0,1.2005054666593875,0
scenario121,0,0,100,0,80,30,0,0,20,0.4,0,1.1016609519191376,0
scenario122,0,0,20,20,80,30,40,60,20,0.4,0,1.2261179639910418,0
scenario123,0,100,100,20,80,30,40,0,20,0.6,0,1.2119616390490735,0
scenario124,0,100,100,20,100,30,40,0,20,0.4,0,1.1843197563168475,0
scenario125,0,40,100,20,80,30,40,80,20,0.4,0,1.210329955068988,0
scenario126,0,0,100,100,80,30,40,60,20,0.4,0,1.0653032497600932,0
scenario127,0,40,100,60,80,30,40,0,20,0.4,0,1.1079268065650876,0
scenario128,0,40,100,20,80,30,20,0,20,0.4,0,1.206312250462125,0
scenario129,0,20,100,20,80,-30,40,0,20,0.4,0,1.1237646027817882,0
scenario130,0,60,100,20,80,30,40,60,20,0.4,0,1.2138021810869757,0
scenario131,0,0,100,20,0,-60,40,0,20,0.4,0,3.6585512326641583,0
scenario132,0,0,100,20,80,-60,40,0,20,0.0,0,1.3812481218149464,0
scenario133,0,0,100,40,80,-60,40,0,20,0.4,0,1.1583624504682353,0
scenario134,0,40,100,20,80,30,40,0,20,1.0,0,1.1339691589259209,0
scenario135,0,40,20,20,80,30,40,0,20,0.4,0,1.1923717538792278,0
scenario136,0,0,100,20,80,30,40,60,20,0.6,0,1.103111271475833,0
scenario137,0,0,100,20,100,30,40,60,20,0.4,0,1.2095291806945565,0
scenario138,0,0,100,20,80,30,40,20,20,0.8,0,1.1614701564283114,0
scenario139,0,20,100,20,80,30,80,0,20,0.4,0,1.1557725800368164,0
scenario140,0,20,100,20,80,30,40,0,80,0.4,0,1.0906263226326325,0
scenario141,0,0,100,20,80,30,0,20,20,0.4,0,1.0730780688566253,0
scenario142,0,0,100,20,40,30,40,0,20,0.2,0,1.2133648087663438,0
scenario143,0,0,100,20,80,30,40,0,0,0.8,0,1.2208414191494008,0
scenario144,0,0,100,20,40,30,40,0,60,0.4,0,1.0936675624341694,0
scenario145,0,20,100,20,60,30,40,0,20,0.4,0,1.1951254044021715,0
scenario146,0,0,100,20,80,30,40,100,0,0.4,0,1.1439389841482976,0
scenario147,0,0,100,20,40,30,40,80,20,0.4,0,1.1433006787744944,0
scenario148,0,40,100,20,80,30,40,0,20,0.6,0,1.1439109908508016,0
scenario149,0,0,100,20,80,30,0,0,0,0.4,0,1.1103199230308984,0
scenario150,0,0,60,20,80,30,40,40,20,0.4,0,1.167707799456262,0
scenario151,0,40,100,20,100,30,40,0,20,0.4,0,1.0963484149895857,0
scenario152,0,0,100,20,80,30,40,0,100,0.8,0,1.093561700471255,0
scenario153,0,0,100,60,40,30,40,0,20,0.4,0,1.1160186026222263,0
scenario154,0,0,100,20,40,30,20,0,20,0.4,0,1.101627521837608,0
scenario155,0,20,100,20,80,30,40,0,40,0.4,0,1.2114397122087732,0
scenario156,0,0,100,20,80,30,40,100,100,0.4,0,1.1138581338179094,0
scenario157,0,0,40,20,40,30,40,0,20,0.4,0,1.2285072408104545,0
scenario158,0,0,100,20,80,30,40,40,20,0.2,0,1.096947039769862,0
scenario159,0,0,100,20,80,30,0,0,100,0.4,0,1.1051625587774,0
scenario160,0,0,100,20,40,30,40,0,20,1.0,0,1.2205396258710957,0
scenario161,0,0,20,20,40,30,40,0,20,0.4,0,1.0537941077200652,0
scenario162,0,0,100,20,80,30,40,40,60,0.4,0,1.0561738085262151,0
scenario163,0,0,100,20,80,30,60,0,20,0.2,0,1.228113110582845,0
scenario164,0,0,100,20,80,30,40,0,20,0.8,0,1.2122257206178968,0
scenario165,0,0,100,20,80,30,60,0,60,0.4,0,1.2143205842656748,0
scenario166,0,0,100,60,80,30,40,40,20,0.4,0,1.1183795219643042,0
scenario167,0,0,100,20,80,30,20,40,20,0.4,0,1.1252724166722663,0
scenario168,0,0,100,20,80,30,60,80,20,0.4,0,0.9955389985113988,0
scenario169,0,0,100,20,80,30,0,0,20,0.4,0,1.1152721668275265,0
scenario170,0,0,40,20,80,30,40,40,20,0.4,0,1.1602176941677351,0
scenario171,0,0,100,60,80,30,60,0,20,0.4,0,1.1093407777564008,0
scenario172,0,0,80,20,80,-30,40,0,20,0.4,0,1.203427946410972,0
scenario173,0,60,100,20,40,30,40,0,20,0.4,0,1.2325147282346804,0
scenario174,0,0,60,20,80,30,40,0,20,0.2,0,1.2140363669553087,0
scenario175,0,0,100,20,80,30,40,40,20,1.0,0,1.1199492654394867,0
scenario176,0,0,0,20,20,30,40,0,20,0.4,0,1.2386550962462488,0
scenario177,0,0,100,20,20,60,40,0,20,0.4,0,1.189574039904113,0
scenario178,0,0,100,40,20,30,40,0,20,0.4,0,1.0872542581581213,0
scenario179,0,0,20,20,80,30,40,40,20,0.4,0,1.1846643311164702,0
scenario180,0,0,100,20,40,30,40,0,20,0.6,0,1.1269626062544706,0
scenario181,0,0,60,20,80,30,40,0,60,0.4,0,1.225253537908798,0
scenario182,0,0,40,20,80,30,60,0,20,0.4,0,1.1228321722080552,0
scenario183,0,0,100,20,80,30,60,0,20,1.0,0,1.2122328447463242,0
scenario184,0,0,20,20,80,30,60,0,20,0.4,0,1.0996750893748746,0
scenario185,0,0,60,20,80,30,40,80,20,0.4,0,1.2053584326951825,0
scenario186,0,0,100,100,80,30,40,40,20,0.4,0,1.2502007199409777,0
scenario187,0,20,100,20,80,30,40,0,20,0.8,0,1.2259270280449304,0
scenario188,0,0,0,0,80,30,40,0,20,0.4,0,1.2273467121598147,0
scenario189,0,0,100,0,0,30,40,0,20,0.4,0,1.2120270669651143,0
scenario190,0,0,100,0,80,30,40,0,20,0.0,0,1.1306217053333618,0
scenario191,0,0,100,0,80,60,40,0,20,0.4,0,1.127292938354587,0
scenario192,0,0,100,0,80,90,40,0,20,0.4,0,1.1964979786916885,0
scenario193,1,0,100,20,80,30,40,0,20,0.2,0,0.9020220536373657,0
scenario194,0,0,80,20,80,30,80,0,20,0.4,0,1.196987707776177,0
scenario195,0,0,100,20,80,30,40,0,60,0.2,0,1.155759564680495,0
scenario196,0,0,60,60,80,30,40,0,20,0.4,0,1.070588046693051,0
scenario197,0,0,80,20,80,30,40,0,80,0.4,0,1.1972652541254036,0
scenario198,0,20,100,20,80,30,40,100,20,0.4,0,1.195942048279777,0
scenario199,0,0,100,80,80,0,40,0,20,0.4,0,1.1212194620668967,0
scenario200,0,0,100,100,80,30,60,0,20,0.4,0,1.1930854757985438,0
scenario201,0,20,100,20,80,30,0,0,20,0.4,0,1.1468079249992045,0
scenario202,0,0,100,20,80,30,40,80,20,0.2,0,1.1068462982912377,0
scenario203,0,80,80,20,80,30,40,0,20,0.4,0,1.2166634639833975,0
scenario204,0,0,100,80,80,-30,40,0,20,0.4,0,0.9327862622065346,0
scenario205,0,60,100,20,80,30,40,40,20,0.4,0,1.206614356995592,0
scenario206,0,0,60,20,80,30,40,0,20,1.0,0,1.2225665881244758,0
scenario207,0,0,100,20,80,30,40,40,20,0.6,0,1.224148092095227,0
scenario208,0,100,100,20,80,0,40,0,20,0.4,0,1.1475839621281034,0
scenario209,0,0,100,60,80,30,40,0,20,0.2,0,1.1351389225765565,0
scenario210,0,0,80,20,60,30,40,0,20,0.4,0,1.2213925596157715,0
scenario211,0,0,100,20,80,30,20,0,20,0.2,0,1.1160892443759245,0
scenario212,0,0,100,20,100,30,40,40,20,0.4,0,1.188997563925864,0
scenario213,0,0,0,20,80,30,40,0,20,0.1,0,1.2448196466139818,0
scenario214,0,0,100,20,0,30,40,0,20,0.1,0,1.222299313269965,0
scenario215,0,0,100,40,80,30,40,0,20,0.1,0,1.1859012439634182,0
scenario216,0,0,100,20,80,60,40,0,20,0.1,0,1.1060629846710006,0
scenario217,0,0,100,20,80,90,40,0,20,0.1,0,1.2321210103280176,0
scenario218,0,100,100,20,80,-30,40,0,20,0.4,0,1.1545561877318744,0
scenario219,0,60,100,20,80,30,60,0,20,0.4,0,1.1862291247276242,0
scenario220,0,0,100,20,80,30,20,0,60,0.4,0,0.9949647000463356,0
scenario221,0,0,40,20,80,30,40,0,20,0.2,0,1.0703824058534936,0
scenario222,0,0,100,20,80,30,60,0,20,0.6,0,1.2164715569330156,0
scenario223,0,0,60,100,80,30,40,0,20,0.4,0,1.2056505325354376,0
scenario224,0,0,100,20,100,30,60,0,20,0.4,0,1.0123955389987815,0
scenario225,0,0,100,60,80,30,40,80,20,0.4,0,1.0825038962535607,0
scenario226,0,0,20,20,80,30,40,0,20,0.2,0,1.0098996701078566,0
scenario227,0,0,100,20,80,30,20,80,20,0.4,0,1.143848670669294,0
scenario228,0,0,80,20,80,30,40,0,40,0.4,0,1.0998396577975338,0
scenario229,0,0,100,80,80,30,80,0,20,0.4,0,1.1910788633669585,0
scenario230,1,0,40,20,80,30,40,0,20,0.4,0,0.7948730123563533,0
scenario231,0,0,40,20,80,30,40,0,60,0.4,0,1.1896491966732912,0
scenario232,0,0,100,80,80,30,40,0,80,0.4,0,1.0755050456043616,0
scenario233,1,0,100,20,80,30,40,0,20,1.0,0,0.8492082252977727,0
scenario234,0,0,100,20,80,30,40,0,60,1.0,0,1.134540006247844,0
scenario235,1,0,20,20,80,30,40,0,20,0.4,0,0.8951579486568866,0
scenario236,0,0,20,20,80,30,40,0,60,0.4,0,1.2150740693676858,0
scenario237,0,0,40,20,80,30,40,80,20,0.4,0,1.0982317090852234,0
scenario238,0,0,100,60,80,30,20,0,20,0.4,0,1.089457203616085,0
scenario239,0,80,100,80,80,30,40,0,20,0.4,0,1.1306145476036764,0
scenario240,0,0,100,100,80,30,40,0,20,0.2,0,1.1748251592523804,0
scenario241,0,0,100,20,80,30,40,80,20,1.0,0,1.2004745530029033,0
scenario242,0,100,100,20,80,30,80,0,20,0.4,0,1.2087012817389808,0
scenario243,0,60,60,20,80,30,40,0,20,0.4,0,1.2301218636888356,0
scenario244,0,0,20,20,80,30,40,80,20,0.4,0,1.0707665946272176,0
scenario245,0,100,100,20,80,30,40,0,80,0.4,0,1.0909178435712463,0
scenario246,0,0,100,20,80,0,40,60,20,0.4,0,1.0955088521176484,0
scenario247,0,0,100,80,60,30,40,0,20,0.4,0,1.1018162825757802,0
scenario248,0,0,40,60,80,30,40,0,20,0.4,0,1.120630751003401,0
scenario249,0,0,40,20,80,30,20,0,20,0.4,0,1.2236489415556508,0
scenario250,0,0,0,20,80,30,40,20,20,0.4,0,1.2377491562982494,0
scenario251,0,0,100,20,0,30,40,20,20,0.4,0,1.2046582537982682,0
scenario252,0,0,100,20,80,30,40,20,20,0.0,0,1.2324809512094483,0
scenario253,0,0,100,40,80,30,40,20,20,0.4,0,1.143225792199354,0
scenario254,0,0,100,20,80,60,40,20,20,0.4,0,1.1773431383229664,0
scenario255,0,0,100,20,80,90,40,20,20,0.4,0,1.1774741492171452,0
scenario256,0,0,60,20,80,30,40,0,20,0.6,0,1.191077477211995,0
scenario257,1,0,100,100,80,30,40,0,20,0.4,0,0.8392876509433579,0
scenario258,0,0,100,100,80,30,40,0,60,0.4,0,1.0900178445220898,0
scenario259,0,0,100,20,80,-30,40,60,20,0.4,0,1.399521686137565,0
scenario260,0,0,100,60,80,30,40,0,20,1.0,0,1.0324986044775477,0
scenario261,0,0,100,20,80,30,20,0,20,1.0,0,1.0734221367657248,0
scenario262,0,0,60,20,100,30,40,0,20,0.4,0,1.1918145511155465,0
scenario263,0,0,20,60,80,30,40,0,20,0.4,0,1.1012264127480642,0
scenario264,0,0,20,20,80,30,20,0,20,0.4,0,1.0462706519266676,0
scenario265,0,0,100,100,80,30,40,80,20,0.4,0,1.2213798378226317,0
scenario266,0,100,100,20,60,30,40,0,20,0.4,0,1.0649392222904372,0
scenario267,0,60,100,20,80,30,40,0,20,0.2,0,1.217214281916987,0
scenario268,0,0,40,20,80,30,40,0,20,1.0,0,1.1951624126656448,0
scenario269,0,0,100,80,80,30,40,0,40,0.4,0,1.1037128072488986,0
scenario270,0,0,0,20,80,30,40,0,0,0.4,0,1.2287715892244095,0
scenario271,0,0,100,20,0,30,40,0,0,0.4,0,1.2189012024151022,0
scenario272,0,0,100,20,80,30,40,0,0,0.0,0,1.2103866402271009,0
scenario273,0,0,100,40,80,30,40,0,0,0.4,0,1.1260291274020742,0
scenario274,0,0,100,20,80,60,40,0,0,0.4,0,1.245158217038208,0
scenario275,0,0,100,20,80,90,40,0,0,0.4,0,1.21580715896673,0
scenario276,0,0,100,100,80,30,20,0,20,0.4,0,1.2129366481059018,0
scenario277,0,0,20,20,80,30,40,0,20,1.0,0,1.2232746571134117,0
scenario278,1,60,100,20,80,30,40,0,20,0.4,0,0.790638713283153,0
scenario279,0,60,100,20,80,30,40,0,60,0.4,0,1.1025517021528228,0
scenario280,0,0,100,20,100,30,40,0,20,0.2,0,1.162943465616206,0
scenario281,1,0,100,20,80,30,40,0,20,0.6,0,0.8189486433518386,0
scenario282,0,0,100,20,80,30,40,0,60,0.6,0,1.2578800346430137,0
scenario283,0,0,100,20,80,30,80,60,20,0.4,0,1.0778101441552936,0
scenario284,0,0,40,100,80,30,40,0,20,0.4,0,1.2458316930053692,0
scenario285,0,60,100,20,80,30,40,80,20,0.4,0,1.1090538713097222,0
scenario286,0,100,100,20,80,30,40,0,40,0.4,0,1.225618645595861,0
scenario287,1,0,100,20,100,30,40,0,20,0.4,0,0.8219920551895463,0
scenario288,0,0,100,20,100,30,40,0,60,0.4,0,1.2103856045435168,0
scenario289,0,0,100,20,80,30,40,60,80,0.4,0,1.1277366754196982,0
scenario290,0,0,100,100,80,30,40,0,20,1.0,0,1.1191732159731254,0
scenario291,0,40,100,20,80,0,40,0,20,0.4,0,1.0720074708626242,0
scenario292,0,0,100,20,80,30,40,80,20,0.6,0,1.1201109626690475,0
scenario293,0,0,20,100,80,30,40,0,20,0.4,0,1.2040827775198046,0
scenario294,0,0,0,20,80,30,40,0,100,0.4,0,1.1244690068478638,0
scenario295,0,0,100,20,0,30,40,0,100,0.4,0,1.138073420312666,0
scenario296,0,0,100,40,80,30,40,0,100,0.4,0,1.089595155537631,0
scenario297,0,0,100,20,80,30,40,0,100,0.0,0,1.0632584828195044,0
scenario298,0,0,100,20,80,60,40,0,100,0.4,0,1.163516235397876,0
scenario299,0,0,100,20,80,90,40,0,100,0.4,0,1.2382904939223558,0
scenario300,0,80,100,20,80,30,40,60,20,0.4,0,1.1926356735822226,0
scenario301,0,0,100,20,100,30,40,80,20,0.4,0,1.1279323760225586,0
scenario302,0,60,100,60,80,30,40,0,20,0.4,0,1.0002345550863758,0
scenario303,0,60,100,20,80,30,20,0,20,0.4,0,1.1995898237062597,0
scenario304,0,40,100,20,80,-30,40,0,20,0.4,0,1.1444575515859468,0
scenario305,0,0,100,60,80,30,40,0,20,0.6,0,1.0937212242289989,0
scenario306,0,0,100,20,80,30,20,0,20,0.6,0,1.1208797156672143,0
scenario307,0,0,100,20,60,30,40,60,20,0.4,0,1.2254296723869202,0
scenario308,0,0,80,20,80,30,40,0,20,0.8,0,1.1985819910045554,0
scenario309,0,60,40,20,80,30,40,0,20,0.4,0,1.1394425214086106,0
scenario310,0,0,100,60,100,30,40,0,20,0.4,0,1.1472289682990746,0
scenario311,0,0,100,20,100,30,20,0,20,0.4,0,1.2585916365663938,0
scenario312,0,60,100,20,80,30,40,0,20,1.0,0,1.1121339753621504,0
scenario313,0,0,40,20,80,30,40,0,20,0.6,0,1.2699973635981212,0
scenario314,0,60,20,20,80,30,40,0,20,0.4,0,1.185532038595269,0
scenario315,0,0,80,20,80,30,40,100,20,0.4,0,1.1321176323148698,0
scenario316,0,0,40,20,100,30,40,0,20,0.4,0,1.1055824387382052,0
scenario317,0,0,20,20,80,30,40,0,20,0.6,0,1.2143255576808647,0
scenario318,0,0,80,20,80,30,0,0,20,0.4,0,1.10231986462328,0
scenario319,0,0,100,20,100,30,40,0,20,1.0,0,1.1207211642711985,0
scenario320,0,0,100,20,80,30,40,60,40,0.4,0,1.230692616479338,0
scenario321,0,0,20,20,100,30,40,0,20,0.4,0,1.2038636300950072,0
scenario322,0,40,100,20,80,30,80,0,20,0.4,0,1.2221917479459563,0
scenario323,0,40,100,20,80,30,40,0,80,0.4,0,1.1557183053761937,0
scenario324,0,60,100,100,80,30,40,0,20,0.4,0,1.1959141878082602,0
scenario325,0,0,0,20,80,30,40,0,20,0.4,0,1.1279855800255774,0
scenario326,0,0,100,20,80,30,40,0,20,0.0,0,1.2207305897440115,0
scenario327,0,0,100,40,80,30,40,0,20,0.4,0,1.0924950884352291,0
scenario328,0,0,100,20,80,60,40,0,20,0.4,0,1.2288459578333886,0
scenario329,0,0,100,20,80,90,40,0,20,0.4,0,1.1970936769830718,0
scenario330,0,0,100,100,80,30,40,0,20,0.6,0,1.1426561430324786,0
scenario331,0,0,100,100,100,30,40,0,20,0.4,0,1.1975544438579109,0
scenario332,0,0,100,80,80,30,40,0,20,0.8,0,1.1402940894205638,0
scenario333,0,40,100,20,60,30,40,0,20,0.4,0,1.2167044648685612,0
scenario334,0,0,100,80,80,30,40,100,20,0.4,0,1.179863120452251,0
scenario335,0,60,100,20,80,30,40,0,20,0.6,0,1.2308682674110856,0
scenario336,0,100,100,20,80,30,40,0,20,0.8,0,1.1943195384975362,0
scenario337,0,0,100,80,80,30,0,0,20,0.4,0,1.0840624711932805,0
scenario338,0,60,100,20,100,30,40,0,20,0.4,0,1.1830390125296957,0
scenario339,0,0,100,20,40,0,40,0,20,0.4,0,1.1019986887419102,0
scenario340,0,40,100,20,80,30,40,0,40,0.4,0,1.2035926463882982,0
scenario341,0,0,100,20,100,30,40,0,20,0.6,0,1.1953353121456691,0
scenario342,0,0,100,20,40,-30,40,0,20,0.4,0,2.961491742142737,0
scenario343,0,100,100,20,80,30,40,100,20,0.4,0,1.120940288553942,0
scenario344,0,20,0,20,80,30,40,0,20,0.4,0,1.1944978976431186,0
scenario345,0,20,100,20,0,30,40,0,20,0.4,0,1.1991196485739493,0
