Row,cloudiness,windintensity,precipitation,precipitationdeposits,wetness,roadfriction,fogdensity,fogdistance,startego,goalego,startother,goalother
scenario17,-0.840450287902177,-1.53275480148511,0.621086460205712,-1.23603533936096,1.23712262209461,-1.41885497422069,1.25405092630396,-1.70628860335675,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario18,-2.11316289376334,-0.330426465664645,-1.31519438187862,1.18302440843199,-0.0115957033279637,0.114641373377148,0.926364774341524,-0.796621647950635,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario19,1.47185943772334,-1.53275480148511,-1.31519438187862,1.18302440843199,-0.0115957033279637,0.114641373377148,0.926364774341524,-0.796621647950635,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario20,-0.840450287902177,-1.53275480148511,0.115631307366337,0.791370039394241,-0.0115957033279637,0.114641373377148,1.25405092630396,0.713431988130598,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario21,1.47185943772334,0.280557721616775,0.621086460205712,0.510702548321618,-1.61853906430851,1.26841756609639,0.112307567507449,0.276372685147123,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario22,1.47185943772334,-1.53275480148511,-1.31519438187862,-1.23603533936096,0.459503463473525,-1.41885497422069,0.926364774341524,-0.796621647950635,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario23,-0.840450287902177,1.15208077647811,0.115631307366337,-1.23603533936096,0.868709918738585,1.26841756609639,1.25405092630396,-1.70628860335675,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario24,-0.840450287902177,-1.53275480148511,1.46399118511992,-1.23603533936096,-1.61853906430851,1.26841756609639,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario25,-2.11316289376334,-0.330426465664645,-1.31519438187862,0.0879030078238622,-0.0115957033279637,1.26841756609639,0.926364774341524,-0.796621647950635,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario26,0.787878281191948,1.15208077647811,0.621086460205712,1.18302440843199,0.459503463473525,0.114641373377148,0.554088509931178,-0.213429783574712,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario27,1.47185943772334,1.15208077647811,-1.31519438187862,1.00651283232889,0.459503463473525,0.114641373377148,-1.61008565523621,1.11488549856474,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario28,1.47185943772334,-1.53275480148511,0.115631307366337,0.791370039394241,-0.0115957033279637,0.114641373377148,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario29,-0.840450287902177,0.280557721616775,0.967410485220672,-1.23603533936096,0.868709918738585,-0.768376896868488,-1.61008565523621,1.11488549856474,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario30,-0.840450287902177,1.15208077647811,-1.31519438187862,-1.23603533936096,0.868709918738585,-0.768376896868488,-1.61008565523621,-0.796621647950635,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario31,-2.11316289376334,0.752795276600721,-1.31519438187862,1.18302440843199,-0.0115957033279637,0.114641373377148,-1.61008565523621,1.11488549856474,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario32,0.787878281191948,1.15208077647811,-1.31519438187862,0.791370039394241,-0.0115957033279637,0.114641373377148,1.25405092630396,-1.70628860335675,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario33,-0.840450287902177,-1.53275480148511,-1.31519438187862,0.0879030078238622,1.23712262209461,-1.41885497422069,0.112307567507449,0.276372685147123,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario34,0.787878281191948,1.15208077647811,1.23833480985103,-1.23603533936096,1.23712262209461,-1.41885497422069,0.112307567507449,0.276372685147123,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario35,-0.840450287902177,0.752795276600721,0.967410485220672,1.00651283232889,-1.61853906430851,0.114641373377148,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario36,-0.840450287902177,-1.53275480148511,-1.31519438187862,0.510702548321618,-1.61853906430851,1.26841756609639,0.112307567507449,0.276372685147123,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario37,1.47185943772334,-1.53275480148511,0.621086460205712,-1.23603533936096,0.868709918738585,-0.768376896868488,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario38,-0.840450287902177,1.15208077647811,0.967410485220672,-1.23603533936096,-1.61853906430851,1.26841756609639,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario39,1.47185943772334,-0.330426465664645,0.621086460205712,1.18302440843199,-0.0115957033279637,0.114641373377148,0.112307567507449,0.276372685147123,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario40,-2.11316289376334,0.280557721616775,-1.31519438187862,-1.23603533936096,-1.61853906430851,-0.768376896868488,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario41,-0.840450287902177,1.15208077647811,1.46399118511992,1.18302440843199,0.459503463473525,0.114641373377148,1.25405092630396,-1.70628860335675,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario42,-0.840450287902177,1.15208077647811,0.967410485220672,1.18302440843199,-1.61853906430851,0.114641373377148,1.25405092630396,-1.70628860335675,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario43,1.47185943772334,0.280557721616775,0.967410485220672,-1.23603533936096,-1.61853906430851,1.26841756609639,-1.61008565523621,1.11488549856474,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario44,0.0341270868186868,-0.330426465664645,-1.31519438187862,0.791370039394241,0.459503463473525,0.114641373377148,1.25405092630396,-1.70628860335675,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario45,0.787878281191948,1.15208077647811,0.115631307366337,1.18302440843199,-1.61853906430851,0.114641373377148,-0.462258791117233,0.713431988130598,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario46,0.787878281191948,-1.53275480148511,0.967410485220672,-1.23603533936096,-1.61853906430851,1.26841756609639,0.112307567507449,0.276372685147123,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario47,0.787878281191948,1.15208077647811,0.621086460205712,0.0879030078238622,-1.61853906430851,1.26841756609639,1.25405092630396,-1.70628860335675,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario48,0.787878281191948,0.752795276600721,0.967410485220672,0.510702548321618,0.459503463473525,0.114641373377148,1.25405092630396,-1.70628860335675,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario49,-0.840450287902177,0.280557721616775,0.115631307366337,1.18302440843199,-0.0115957033279637,-0.768376896868488,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario50,-0.840450287902177,0.752795276600721,-1.31519438187862,-1.23603533936096,1.23712262209461,0.114641373377148,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario51,0.0341270868186868,0.752795276600721,1.46399118511992,-1.23603533936096,-0.0115957033279637,0.114641373377148,-0.462258791117233,0.713431988130598,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario52,-0.840450287902177,-1.53275480148511,0.967410485220672,0.791370039394241,-0.0115957033279637,0.114641373377148,1.25405092630396,-1.70628860335675,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario53,-0.840450287902177,-0.330426465664645,0.967410485220672,0.510702548321618,-0.0115957033279637,1.26841756609639,0.112307567507449,0.276372685147123,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario54,0.0341270868186868,1.15208077647811,-1.31519438187862,0.0879030078238622,0.459503463473525,0.114641373377148,-1.61008565523621,1.11488549856474,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario55,-0.840450287902177,1.15208077647811,-1.31519438187862,0.510702548321618,-1.61853906430851,1.26841756609639,-0.462258791117233,0.713431988130598,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario56,0.787878281191948,-0.330426465664645,0.115631307366337,-1.23603533936096,-1.61853906430851,1.26841756609639,-0.462258791117233,-1.70628860335675,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario57,0.0341270868186868,-1.53275480148511,0.115631307366337,-1.23603533936096,1.23712262209461,-1.66862905198954,-1.61008565523621,1.11488549856474,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario58,-0.840450287902177,0.752795276600721,0.115631307366337,1.00651283232889,0.868709918738585,-1.87424918604179,1.25405092630396,-1.70628860335675,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario59,-0.840450287902177,-1.53275480148511,0.621086460205712,1.18302440843199,0.459503463473525,0.114641373377148,-1.61008565523621,1.11488549856474,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario60,-2.11316289376334,-1.53275480148511,-1.31519438187862,0.0879030078238622,0.459503463473525,-1.41885497422069,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario61,0.787878281191948,1.15208077647811,0.115631307366337,-1.23603533936096,-0.596263380509588,1.26841756609639,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario62,0.0341270868186868,0.280557721616775,0.621086460205712,1.00651283232889,-0.0115957033279637,0.114641373377148,-0.462258791117233,-1.70628860335675,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario63,-0.840450287902177,-1.53275480148511,1.46399118511992,-1.23603533936096,0.868709918738585,-0.768376896868488,1.25405092630396,-1.70628860335675,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario64,0.787878281191948,-1.53275480148511,-1.31519438187862,-1.23603533936096,0.868709918738585,0.114641373377148,0.554088509931178,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario65,0.787878281191948,1.15208077647811,0.621086460205712,-1.23603533936096,1.23712262209461,0.114641373377148,-1.61008565523621,1.11488549856474,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario66,1.47185943772334,-0.330426465664645,1.46399118511992,-1.23603533936096,0.868709918738585,-0.768376896868488,0.554088509931178,-0.213429783574712,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario67,0.0341270868186868,0.752795276600721,0.621086460205712,-1.23603533936096,0.868709918738585,-0.768376896868488,1.25405092630396,1.11488549856474,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario68,-0.840450287902177,0.280557721616775,-1.31519438187862,0.0879030078238622,1.23712262209461,-1.66862905198954,0.926364774341524,-0.796621647950635,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario69,0.787878281191948,1.15208077647811,0.967410485220672,-1.23603533936096,1.23712262209461,-1.41885497422069,1.25405092630396,-1.70628860335675,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario70,0.787878281191948,-1.53275480148511,0.115631307366337,0.510702548321618,-0.0115957033279637,1.26841756609639,0.554088509931178,-0.213429783574712,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario71,0.0341270868186868,-0.330426465664645,0.115631307366337,1.18302440843199,-1.61853906430851,0.114641373377148,1.25405092630396,-1.70628860335675,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario72,0.787878281191948,0.280557721616775,0.115631307366337,1.18302440843199,-0.0115957033279637,-1.66862905198954,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario73,-2.11316289376334,1.15208077647811,-1.31519438187862,0.510702548321618,-0.0115957033279637,0.114641373377148,0.926364774341524,-0.796621647950635,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario74,-0.840450287902177,-1.53275480148511,-1.31519438187862,0.791370039394241,1.23712262209461,0.114641373377148,-1.61008565523621,1.11488549856474,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario75,-0.840450287902177,-1.53275480148511,0.621086460205712,1.18302440843199,1.23712262209461,-1.66862905198954,0.112307567507449,0.276372685147123,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario76,1.47185943772334,-1.53275480148511,-1.31519438187862,-1.23603533936096,-1.61853906430851,0.114641373377148,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario77,1.47185943772334,-1.53275480148511,0.967410485220672,1.18302440843199,0.459503463473525,-1.41885497422069,-1.61008565523621,1.11488549856474,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario78,1.47185943772334,0.280557721616775,-1.31519438187862,0.510702548321618,-1.61853906430851,1.26841756609639,-1.61008565523621,1.11488549856474,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario79,0.787878281191948,-1.53275480148511,0.967410485220672,-1.23603533936096,0.459503463473525,-0.768376896868488,1.25405092630396,-1.70628860335675,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario80,-0.840450287902177,1.15208077647811,0.967410485220672,0.510702548321618,-0.0115957033279637,1.26841756609639,-1.61008565523621,1.11488549856474,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario81,-0.840450287902177,1.15208077647811,-1.31519438187862,1.18302440843199,-0.0115957033279637,-1.41885497422069,0.926364774341524,-0.796621647950635,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario82,-0.840450287902177,-0.330426465664645,0.115631307366337,0.791370039394241,0.459503463473525,0.114641373377148,-0.462258791117233,0.713431988130598,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario83,-0.840450287902177,-0.330426465664645,0.621086460205712,-1.23603533936096,0.868709918738585,-0.768376896868488,0.554088509931178,-0.213429783574712,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario84,0.787878281191948,1.15208077647811,-1.31519438187862,-1.23603533936096,-0.0115957033279637,1.26841756609639,0.926364774341524,-0.796621647950635,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario85,-0.840450287902177,-1.53275480148511,1.23833480985103,-1.23603533936096,-1.61853906430851,1.26841756609639,1.25405092630396,-1.70628860335675,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario86,0.0341270868186868,-0.330426465664645,-1.31519438187862,-1.23603533936096,0.868709918738585,-0.768376896868488,-0.462258791117233,-1.70628860335675,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario87,-0.840450287902177,0.280557721616775,-1.31519438187862,-1.23603533936096,-0.596263380509588,1.26841756609639,0.112307567507449,0.276372685147123,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario88,1.47185943772334,1.15208077647811,-1.31519438187862,0.791370039394241,-0.0115957033279637,0.114641373377148,0.112307567507449,0.276372685147123,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario89,-0.840450287902177,1.15208077647811,-1.31519438187862,1.00651283232889,1.23712262209461,-1.66862905198954,-1.61008565523621,1.11488549856474,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario90,0.0341270868186868,1.15208077647811,1.23833480985103,1.18302440843199,-0.0115957033279637,0.114641373377148,0.112307567507449,0.276372685147123,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario91,-0.840450287902177,0.280557721616775,0.115631307366337,0.510702548321618,-1.61853906430851,0.114641373377148,1.25405092630396,-1.70628860335675,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario92,-2.11316289376334,1.15208077647811,-1.31519438187862,-1.23603533936096,0.459503463473525,1.26841756609639,-0.462258791117233,0.713431988130598,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario93,0.787878281191948,-1.53275480148511,1.23833480985103,-1.23603533936096,0.868709918738585,-0.768376896868488,-0.462258791117233,0.713431988130598,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario94,0.787878281191948,0.280557721616775,0.967410485220672,0.510702548321618,-0.0115957033279637,1.26841756609639,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario95,0.787878281191948,0.280557721616775,0.115631307366337,0.0879030078238622,0.459503463473525,-1.41885497422069,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario96,-0.840450287902177,0.280557721616775,0.115631307366337,0.0879030078238622,0.459503463473525,-1.41885497422069,1.25405092630396,-1.70628860335675,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario97,0.0341270868186868,-0.330426465664645,0.115631307366337,1.18302440843199,-0.0115957033279637,0.114641373377148,1.25405092630396,0.276372685147123,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario98,-0.840450287902177,-1.53275480148511,-1.31519438187862,1.18302440843199,1.23712262209461,-1.66862905198954,0.926364774341524,-0.796621647950635,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario99,-0.840450287902177,1.15208077647811,0.621086460205712,0.791370039394241,-0.0115957033279637,0.114641373377148,1.25405092630396,-1.70628860335675,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario100,-0.840450287902177,0.280557721616775,0.967410485220672,-1.23603533936096,-1.61853906430851,-0.768376896868488,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario101,1.47185943772334,0.280557721616775,0.115631307366337,0.0879030078238622,-0.0115957033279637,1.26841756609639,1.25405092630396,-1.70628860335675,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario102,0.787878281191948,0.280557721616775,-1.31519438187862,-1.23603533936096,-1.61853906430851,-0.768376896868488,0.926364774341524,-0.796621647950635,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario103,0.787878281191948,1.15208077647811,0.621086460205712,-1.23603533936096,0.868709918738585,-0.768376896868488,0.554088509931178,-0.213429783574712,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario104,-2.11316289376334,0.280557721616775,1.46399118511992,1.18302440843199,-0.0115957033279637,0.114641373377148,0.112307567507449,0.276372685147123,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario105,-0.840450287902177,-1.53275480148511,0.621086460205712,1.18302440843199,-1.61853906430851,0.114641373377148,0.112307567507449,0.276372685147123,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario106,-0.840450287902177,0.752795276600721,0.621086460205712,0.791370039394241,-1.61853906430851,0.114641373377148,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario107,1.47185943772334,-1.53275480148511,-1.31519438187862,-1.23603533936096,-1.61853906430851,1.26841756609639,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario108,-0.840450287902177,0.280557721616775,0.115631307366337,0.0879030078238622,-0.0115957033279637,1.26841756609639,-0.462258791117233,-0.796621647950635,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario109,1.47185943772334,0.752795276600721,-1.31519438187862,1.18302440843199,-0.0115957033279637,0.114641373377148,0.926364774341524,-0.796621647950635,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario110,0.0341270868186868,0.752795276600721,0.115631307366337,0.791370039394241,-0.596263380509588,0.114641373377148,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario111,0.0341270868186868,0.752795276600721,0.967410485220672,0.510702548321618,-0.0115957033279637,1.26841756609639,0.554088509931178,-0.213429783574712,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario112,-0.840450287902177,-0.330426465664645,1.46399118511992,1.18302440843199,-0.0115957033279637,0.114641373377148,0.926364774341524,-0.796621647950635,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario113,1.47185943772334,0.280557721616775,-1.31519438187862,-1.23603533936096,-0.0115957033279637,-0.768376896868488,-1.61008565523621,1.11488549856474,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario114,1.47185943772334,-0.330426465664645,-1.31519438187862,0.510702548321618,0.868709918738585,1.26841756609639,-1.61008565523621,1.11488549856474,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario115,0.787878281191948,1.15208077647811,0.621086460205712,1.18302440843199,-1.61853906430851,0.114641373377148,0.554088509931178,-0.213429783574712,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario116,0.787878281191948,0.280557721616775,0.967410485220672,1.18302440843199,1.23712262209461,-1.66862905198954,0.112307567507449,0.276372685147123,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario117,0.787878281191948,-0.330426465664645,0.115631307366337,1.18302440843199,-1.61853906430851,0.114641373377148,-0.462258791117233,0.713431988130598,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
scenario118,0.0341270868186868,0.280557721616775,0.115631307366337,-1.23603533936096,-0.596263380509588,1.26841756609639,-1.61008565523621,1.11488549856474,0.0900207170586095,1.17630343737262,-1.26632415443124,1.17630343737262
scenario119,1.47185943772334,1.15208077647811,-1.31519438187862,-1.23603533936096,0.868709918738585,-0.768376896868488,0.112307567507449,0.276372685147123,-1.26632415443124,0.090020717058609,1.17630343737262,-1.26632415443123
scenario120,-0.840450287902177,0.280557721616775,-1.31519438187862,-1.23603533936096,-1.61853906430851,1.26841756609639,-1.61008565523621,-0.796621647950635,0.0900207170586095,1.17630343737262,1.17630343737262,-1.26632415443123
scenario121,-0.840450287902177,0.752795276600721,1.23833480985103,0.0879030078238622,-0.0115957033279637,1.26841756609639,1.25405092630396,-1.70628860335675,-1.26632415443124,0.090020717058609,0.0900207170586095,1.17630343737262
scenario122,1.47185943772334,-0.330426465664645,0.621086460205712,-1.23603533936096,1.23712262209461,0.114641373377148,-1.61008565523621,1.11488549856474,-1.26632415443124,0.090020717058609,1.17630343737262,0.090020717058609
scenario123,-0.840450287902177,0.280557721616775,0.967410485220672,-1.23603533936096,0.868709918738585,1.26841756609639,1.25405092630396,-1.70628860335675,1.17630343737262,-1.26632415443123,0.0900207170586095,1.17630343737262
scenario124,0.787878281191948,-0.330426465664645,-1.31519438187862,0.791370039394241,0.459503463473525,0.114641373377148,0.112307567507449,0.276372685147123,0.0900207170586095,1.17630343737262,-1.26632415443124,0.090020717058609
scenario125,-0.840450287902177,-1.53275480148511,-1.31519438187862,-1.23603533936096,-1.61853906430851,-0.768376896868488,0.926364774341524,-0.796621647950635,1.17630343737262,0.090020717058609,-1.26632415443124,0.090020717058609
scenario126,-2.11316289376334,0.752795276600721,-1.31519438187862,0.510702548321618,-0.0115957033279637,0.114641373377148,-1.61008565523621,1.11488549856474,1.17630343737262,-1.26632415443123,0.0900207170586095,-1.26632415443123
scenario127,-2.11316289376334,-1.53275480148511,-1.31519438187862,-1.23603533936096,1.23712262209461,0.114641373377148,0.926364774341524,-0.796621647950635,-1.26632415443124,1.17630343737262,0.0900207170586095,1.17630343737262
scenario128,0.787878281191948,-0.330426465664645,0.115631307366337,1.00651283232889,1.23712262209461,0.114641373377148,0.554088509931178,-0.213429783574712,1.17630343737262,-1.26632415443123,-1.26632415443124,0.090020717058609
scenario129,-0.840450287902177,1.15208077647811,0.967410485220672,1.18302440843199,1.23712262209461,0.114641373377148,0.112307567507449,0.276372685147123,0.0900207170586095,-1.26632415443123,1.17630343737262,-1.26632415443123
