Row,timeofday,cloudiness,windintensity,precipitation,precipitationdeposits,wetness,roadfriction,fogdensity,fogdistance,startego,goalego,startother,goalother
scenario59,0.600408646330302,0.874307423913073,0.714666418666308,0.226762625941678,0.556735983808194,0.106159582039553,1.25262787660354,1.22165359600356,-1.7201698469441,-1.26632415443124,0.0900207170586095,1.17630343737262,0.09002071705861
scenario60,0.600408646330302,1.57203270112615,0.247048083539949,-1.24002131943942,1.14182253500384,-1.52136189443762,-0.0805854857520434,-1.44918018616807,1.05201903595816,0.0900207170586094,-1.26632415443124,1.17630343737262,-1.26632415443124
scenario61,0.600408646330302,-2.16480005791533,1.11138168804581,-1.24002131943942,-1.16897608868052,1.24462514497834,-1.85880035804859,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,0.0900207170586094,1.17630343737262
scenario62,0.247929697575167,-0.80726227728154,1.11138168804581,-1.24002131943942,-1.16897608868052,0.542993027215113,-1.63942683413318,0.953710778801627,-0.83812797291455,-1.26632415443124,0.0900207170586095,1.17630343737262,-1.26632415443124
scenario63,-1.68574246481595,1.57203270112615,1.11138168804581,0.703210607693396,0.804855312528685,0.106159582039553,-0.0805854857520434,0.261469022379117,0.219445060497863,1.17630343737262,-1.26632415443124,0.0900207170586094,-1.26632415443124
scenario64,1.20080932557876,0.874307423913073,1.11138168804581,-1.24002131943942,1.14182253500384,0.106159582039553,-0.0805854857520434,0.953710778801627,-0.83812797291455,-1.26632415443124,1.17630343737262,0.0900207170586094,1.17630343737262
scenario65,1.20080932557876,-0.80726227728154,-1.52156268302389,0.226762625941678,0.991216090435816,-1.52136189443762,-0.0805854857520434,-0.257747006337642,0.652888643142129,1.17630343737262,0.0900207170586095,-1.26632415443124,0.09002071705861
scenario66,0.600408646330302,-0.80726227728154,0.247048083539949,-1.24002131943942,-1.16897608868052,-1.52136189443762,-2.02828188600657,-1.44918018616807,1.05201903595816,0.0900207170586094,1.17630343737262,1.17630343737262,-1.26632415443124
scenario67,-1.68574246481595,-0.80726227728154,0.247048083539949,1.4668654566709,1.14182253500384,0.106159582039553,-0.0805854857520434,0.261469022379117,0.219445060497863,0.0900207170586094,1.17630343737262,-1.26632415443124,1.17630343737262
scenario68,0.914430070869397,0.874307423913073,-1.52156268302389,-1.24002131943942,0.556735983808194,0.106159582039553,1.25262787660354,0.953710778801627,-0.83812797291455,1.17630343737262,-1.26632415443124,-1.26632415443124,0.09002071705861
scenario69,0.247929697575167,0.874307423913073,-1.52156268302389,-1.24002131943942,-1.16897608868052,-1.52136189443762,1.25262787660354,-1.44918018616807,-1.7201698469441,1.17630343737262,-1.26632415443124,0.0900207170586094,1.17630343737262
scenario70,0.600408646330302,0.874307423913073,1.11138168804581,0.226762625941678,0.804855312528685,1.24462514497834,-0.0805854857520434,0.261469022379117,0.219445060497863,0.0900207170586094,1.17630343737262,-1.26632415443124,0.09002071705861
scenario71,-1.68574246481595,-0.80726227728154,1.11138168804581,0.703210607693396,1.14182253500384,0.106159582039553,-0.0805854857520434,1.22165359600356,-1.7201698469441,-1.26632415443124,0.0900207170586095,1.17630343737262,0.09002071705861
scenario72,-0.163731946506738,0.874307423913073,0.714666418666308,0.226762625941678,-1.16897608868052,0.914842658786312,-1.63942683413318,0.261469022379117,0.219445060497863,0.0900207170586094,-1.26632415443124,1.17630343737262,-1.26632415443124
scenario73,-1.68574246481595,0.10022681747323,0.247048083539949,0.703210607693396,0.804855312528685,0.106159582039553,-0.0805854857520434,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,0.0900207170586094,1.17630343737262
scenario74,0.600408646330302,0.874307423913073,1.11138168804581,-1.24002131943942,0.991216090435816,0.542993027215113,-0.0805854857520434,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,1.17630343737262,-1.26632415443124
scenario75,1.20080932557876,0.10022681747323,1.11138168804581,1.265719102818,1.14182253500384,0.542993027215113,-0.0805854857520434,1.22165359600356,-1.7201698469441,1.17630343737262,-1.26632415443124,0.0900207170586094,-1.26632415443124
scenario76,-0.686500574371277,1.57203270112615,1.11138168804581,-1.24002131943942,0.556735983808194,0.106159582039553,1.25262787660354,-1.44918018616807,1.05201903595816,-1.26632415443124,1.17630343737262,0.0900207170586094,1.17630343737262
scenario77,0.914430070869397,-0.80726227728154,0.247048083539949,0.226762625941678,0.556735983808194,0.542993027215113,1.25262787660354,1.22165359600356,1.05201903595816,1.17630343737262,0.0900207170586095,-1.26632415443124,0.09002071705861
scenario78,0.247929697575167,-0.80726227728154,0.247048083539949,0.703210607693396,0.804855312528685,-1.52136189443762,-0.0805854857520434,0.261469022379117,0.219445060497863,0.0900207170586094,1.17630343737262,1.17630343737262,-1.26632415443124
scenario79,0.600408646330302,0.874307423913073,-0.354815758529891,-1.24002131943942,0.556735983808194,0.106159582039553,1.25262787660354,-0.257747006337642,0.652888643142129,0.0900207170586094,1.17630343737262,-1.26632415443124,1.17630343737262
scenario80,1.20080932557876,-0.80726227728154,-1.52156268302389,1.4668654566709,-1.16897608868052,-1.52136189443762,1.25262787660354,-1.44918018616807,1.05201903595816,1.17630343737262,-1.26632415443124,-1.26632415443124,0.09002071705861
scenario81,-0.686500574371277,-0.80726227728154,1.11138168804581,0.226762625941678,-1.16897608868052,-1.52136189443762,-0.0805854857520434,0.261469022379117,0.219445060497863,1.17630343737262,-1.26632415443124,0.0900207170586094,1.17630343737262
scenario82,0.247929697575167,0.10022681747323,-1.52156268302389,0.226762625941678,1.14182253500384,0.542993027215113,-0.0805854857520434,-1.44918018616807,1.05201903595816,0.0900207170586094,1.17630343737262,-1.26632415443124,0.09002071705861
scenario83,0.600408646330302,-0.80726227728154,-1.52156268302389,1.02116593989429,-1.16897608868052,-1.52136189443762,1.25262787660354,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,1.17630343737262,0.09002071705861
scenario84,-0.163731946506738,0.874307423913073,-0.354815758529891,1.4668654566709,-1.16897608868052,-1.52136189443762,1.25262787660354,-1.44918018616807,1.05201903595816,0.0900207170586094,-1.26632415443124,1.17630343737262,-1.26632415443124
scenario85,-1.68574246481595,0.874307423913073,-0.354815758529891,-1.24002131943942,-1.16897608868052,0.542993027215113,1.25262787660354,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,0.0900207170586094,1.17630343737262
scenario86,-1.68574246481595,1.57203270112615,0.714666418666308,-1.24002131943942,1.14182253500384,0.106159582039553,-1.01576477303,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,1.17630343737262,-1.26632415443124
scenario87,0.914430070869397,0.874307423913073,0.714666418666308,0.703210607693396,-1.16897608868052,0.914842658786312,-1.63942683413318,0.261469022379117,0.219445060497863,1.17630343737262,-1.26632415443124,0.0900207170586094,-1.26632415443124
scenario88,-0.163731946506738,0.874307423913073,-1.52156268302389,0.226762625941678,0.991216090435816,0.106159582039553,-0.0805854857520434,0.261469022379117,0.219445060497863,-1.26632415443124,1.17630343737262,0.0900207170586094,1.17630343737262
scenario89,0.914430070869397,0.10022681747323,-1.52156268302389,1.265719102818,-1.16897608868052,-1.52136189443762,1.25262787660354,1.22165359600356,-1.7201698469441,1.17630343737262,0.0900207170586095,-1.26632415443124,0.09002071705861
scenario90,-1.68574246481595,-0.80726227728154,1.11138168804581,-1.24002131943942,-1.16897608868052,0.542993027215113,-1.01576477303,0.953710778801627,-0.83812797291455,0.0900207170586094,1.17630343737262,1.17630343737262,-1.26632415443124
scenario91,1.20080932557876,0.874307423913073,1.11138168804581,1.02116593989429,0.556735983808194,0.106159582039553,1.25262787660354,0.261469022379117,0.219445060497863,0.0900207170586094,1.17630343737262,-1.26632415443124,1.17630343737262
scenario92,-0.686500574371277,-0.80726227728154,0.714666418666308,1.02116593989429,0.556735983808194,0.106159582039553,1.25262787660354,0.261469022379117,0.219445060497863,1.17630343737262,-1.26632415443124,-1.26632415443124,0.09002071705861
scenario93,0.247929697575167,-2.16480005791533,0.247048083539949,-1.24002131943942,-1.16897608868052,-1.52136189443762,1.25262787660354,0.953710778801627,-0.83812797291455,1.17630343737262,-1.26632415443124,0.0900207170586094,1.17630343737262
scenario94,-0.686500574371277,0.10022681747323,-1.52156268302389,1.02116593989429,-1.16897608868052,0.914842658786312,-1.01576477303,1.22165359600356,-1.7201698469441,0.0900207170586094,1.17630343737262,-1.26632415443124,0.09002071705861
scenario95,1.20080932557876,0.874307423913073,0.247048083539949,-1.24002131943942,1.14182253500384,0.106159582039553,-1.01576477303,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,1.17630343737262,0.09002071705861
scenario96,0.600408646330302,1.57203270112615,-1.52156268302389,0.226762625941678,-1.16897608868052,0.914842658786312,-1.63942683413318,0.261469022379117,0.219445060497863,0.0900207170586094,-1.26632415443124,1.17630343737262,-1.26632415443124
scenario97,0.247929697575167,-0.80726227728154,1.11138168804581,1.02116593989429,1.14182253500384,0.542993027215113,-0.0805854857520434,1.22165359600356,-1.7201698469441,-1.26632415443124,0.0900207170586095,0.0900207170586094,1.17630343737262
scenario98,-0.686500574371277,-2.16480005791533,0.714666418666308,-1.24002131943942,0.170917454141606,-1.52136189443762,1.25262787660354,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,1.17630343737262,-1.26632415443124
scenario99,-1.68574246481595,-2.16480005791533,-1.52156268302389,-1.24002131943942,-1.16897608868052,1.24462514497834,-1.63942683413318,-1.44918018616807,1.05201903595816,1.17630343737262,-1.26632415443124,0.0900207170586094,-1.26632415443124
scenario100,1.20080932557876,-0.80726227728154,0.714666418666308,0.703210607693396,-1.16897608868052,-1.52136189443762,1.25262787660354,0.261469022379117,0.219445060497863,-1.26632415443124,1.17630343737262,0.0900207170586094,1.17630343737262
scenario101,-0.686500574371277,0.874307423913073,1.11138168804581,-1.24002131943942,0.170917454141606,-1.52136189443762,1.25262787660354,0.953710778801627,-0.83812797291455,1.17630343737262,0.0900207170586095,-1.26632415443124,0.09002071705861
scenario102,0.247929697575167,0.874307423913073,0.247048083539949,-1.24002131943942,-1.16897608868052,-1.52136189443762,1.25262787660354,0.261469022379117,0.219445060497863,0.0900207170586094,1.17630343737262,1.17630343737262,-1.26632415443124
scenario103,1.20080932557876,0.10022681747323,-1.52156268302389,1.02116593989429,-1.16897608868052,1.24462514497834,-1.85880035804859,-1.44918018616807,1.05201903595816,0.0900207170586094,1.17630343737262,-1.26632415443124,1.17630343737262
scenario104,0.247929697575167,-0.80726227728154,-0.354815758529891,1.265719102818,-1.16897608868052,-1.52136189443762,1.25262787660354,0.261469022379117,0.219445060497863,1.17630343737262,-1.26632415443124,-1.26632415443124,0.09002071705861
scenario105,0.600408646330302,0.874307423913073,1.11138168804581,0.703210607693396,0.991216090435816,0.106159582039553,-0.0805854857520434,0.261469022379117,0.219445060497863,1.17630343737262,-1.26632415443124,0.0900207170586094,1.17630343737262
scenario106,1.20080932557876,0.874307423913073,0.714666418666308,1.4668654566709,-1.16897608868052,0.914842658786312,1.25262787660354,-0.257747006337642,0.652888643142129,0.0900207170586094,1.17630343737262,-1.26632415443124,0.09002071705861
scenario107,0.914430070869397,0.10022681747323,-1.52156268302389,1.265719102818,1.14182253500384,-1.52136189443762,-0.0805854857520434,1.22165359600356,-1.7201698469441,-1.26632415443124,0.0900207170586095,1.17630343737262,0.09002071705861
scenario108,0.914430070869397,0.874307423913073,1.11138168804581,-1.24002131943942,-1.16897608868052,0.914842658786312,-1.85880035804859,-1.44918018616807,1.05201903595816,0.0900207170586094,-1.26632415443124,1.17630343737262,-1.26632415443124
scenario109,-0.163731946506738,0.874307423913073,-1.52156268302389,1.02116593989429,0.556735983808194,0.106159582039553,1.25262787660354,-1.44918018616807,1.05201903595816,-1.26632415443124,0.0900207170586095,0.0900207170586094,1.17630343737262
scenario110,-0.163731946506738,-0.80726227728154,-1.52156268302389,1.02116593989429,-1.16897608868052,0.914842658786312,-1.01576477303,0.261469022379117,0.219445060497863,-1.26632415443124,0.0900207170586095,1.17630343737262,-1.26632415443124
scenario111,-0.163731946506738,-2.16480005791533,0.247048083539949,-1.24002131943942,-1.16897608868052,1.24462514497834,-0.0805854857520434,-1.44918018616807,1.05201903595816,1.17630343737262,-1.26632415443124,0.0900207170586094,-1.26632415443124
scenario112,0.914430070869397,-0.80726227728154,0.247048083539949,0.703210607693396,0.556735983808194,0.106159582039553,1.25262787660354,-1.44918018616807,1.05201903595816,-1.26632415443124,1.17630343737262,0.0900207170586094,1.17630343737262
scenario113,-1.68574246481595,1.57203270112615,-0.354815758529891,1.02116593989429,1.14182253500384,0.106159582039553,-0.0805854857520434,0.261469022379117,0.219445060497863,1.17630343737262,0.0900207170586095,-1.26632415443124,0.09002071705861
scenario114,0.600408646330302,0.10022681747323,-0.354815758529891,1.4668654566709,1.14182253500384,0.542993027215113,-0.0805854857520434,-1.44918018616807,1.05201903595816,0.0900207170586094,1.17630343737262,1.17630343737262,-1.26632415443124
scenario115,0.600408646330302,-0.80726227728154,1.11138168804581,-1.24002131943942,0.170917454141606,0.106159582039553,1.25262787660354,0.261469022379117,0.219445060497863,0.0900207170586094,1.17630343737262,-1.26632415443124,1.17630343737262
scenario116,-1.68574246481595,0.10022681747323,-1.52156268302389,-1.24002131943942,0.556735983808194,-1.52136189443762,1.25262787660354,-1.44918018616807,1.05201903595816,1.17630343737262,-1.26632415443124,-1.26632415443124,0.09002071705861
scenario117,0.914430070869397,0.874307423913073,1.11138168804581,1.02116593989429,-1.16897608868052,-1.52136189443762,1.25262787660354,-1.44918018616807,1.05201903595816,1.17630343737262,-1.26632415443124,0.0900207170586094,1.17630343737262
scenario118,-0.686500574371277,1.57203270112615,-1.52156268302389,-1.24002131943942,-1.16897608868052,0.914842658786312,-1.01576477303,0.953710778801627,-0.83812797291455,0.0900207170586094,1.17630343737262,-1.26632415443124,0.09002071705861
scenario119,-1.68574246481595,0.10022681747323,-0.354815758529891,0.703210607693396,1.14182253500384,0.106159582039553,-0.0805854857520434,1.22165359600356,1.05201903595816,-1.26632415443124,0.0900207170586095,1.17630343737262,0.09002071705861
scenario120,-0.163731946506738,0.10022681747323,1.11138168804581,0.703210607693396,-1.16897608868052,-1.52136189443762,1.25262787660354,-0.257747006337642,-1.7201698469441,0.0900207170586094,-1.26632415443124,1.17630343737262,-1.26632415443124
