Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario119,1,20,60,100,0,60,100,80,0,0.2
scenario120,0,40,40,60,0,-90,100,100,100,0.8
scenario121,1,0,0,20,60,90,80,80,40,0.2
scenario122,0,40,20,80,80,-60,20,0,80,0.6
scenario123,1,0,60,100,40,0,60,40,20,1
scenario124,1,20,20,0,80,-60,20,100,60,1
scenario125,0,80,80,100,80,30,60,0,0,1
scenario126,1,40,0,0,80,30,40,20,60,0.1
scenario127,0,80,40,40,0,-60,0,40,60,0.6
scenario128,0,80,80,0,60,0,0,20,100,0.1
scenario129,1,60,60,0,40,-90,60,0,20,0.1
scenario130,0,0,60,80,80,60,20,20,0,0.6
scenario131,0,100,0,40,80,60,100,80,80,0.2
scenario132,0,100,60,80,40,-90,60,60,80,0.1
scenario133,1,0,100,20,100,0,20,20,80,0.6
scenario134,1,60,20,100,100,-90,60,20,60,0.1
scenario135,0,40,100,80,80,-90,40,40,40,1
scenario136,1,60,40,80,40,30,100,100,40,0.2
scenario137,1,20,80,60,80,-30,0,80,100,0.2
scenario138,1,0,100,40,20,30,80,60,60,0.4
scenario139,0,20,100,20,80,0,20,80,0,1
scenario140,0,0,0,40,20,60,80,60,20,0.6
scenario141,0,0,0,80,80,90,40,100,80,0.6
scenario142,0,0,40,0,40,90,100,0,0,0.4
scenario143,1,40,0,0,100,90,100,0,100,0.6
scenario144,1,60,60,60,0,60,0,40,80,0.2
scenario145,1,0,80,40,100,60,0,80,100,1
scenario146,0,60,100,60,0,30,100,80,60,0.2
scenario147,0,60,20,60,100,60,0,100,40,1
scenario148,1,80,100,40,20,-30,60,80,80,0.8
scenario149,1,0,60,0,20,-30,40,40,60,0.4
scenario150,0,40,20,0,60,90,60,60,40,0.4
scenario151,1,40,0,20,40,60,40,60,40,0.6
scenario152,1,80,100,0,20,90,0,60,100,0.2
scenario153,0,100,40,0,40,0,20,20,20,0.8
scenario154,0,60,80,20,40,0,0,0,60,0.1
scenario155,1,0,60,20,100,30,60,100,60,0.1
scenario156,1,60,80,100,20,90,20,60,40,0.8
scenario157,0,20,80,20,80,-30,40,60,0,0.6
scenario158,0,0,80,100,20,0,0,0,80,0.6
scenario159,0,40,60,60,100,60,20,80,40,0.4
scenario160,1,100,0,0,80,90,60,20,0,0.1
scenario161,0,20,20,40,0,0,60,0,80,0.2
scenario162,1,80,60,20,20,30,80,100,60,0.6
scenario163,0,0,60,100,0,-30,80,20,60,0.1
scenario164,1,40,80,80,100,90,20,40,0,1
scenario165,1,100,40,60,0,60,80,0,100,0.8
scenario166,0,20,20,40,0,-30,100,60,20,0.4
scenario167,1,60,100,60,100,60,100,20,100,0.1
scenario168,0,100,100,100,80,30,20,0,40,0.2
scenario169,0,100,60,100,20,60,80,100,40,0.6
scenario170,0,40,40,0,40,0,0,0,0,1
scenario171,1,40,20,40,40,0,20,80,20,0.6
scenario172,0,0,80,40,0,-60,100,0,80,1
scenario173,1,0,20,0,80,0,0,60,100,0.8
scenario174,1,60,40,40,20,-30,100,60,20,0.4
scenario175,1,80,80,0,40,-90,40,0,20,0.8
scenario176,0,20,0,20,100,0,80,100,60,0.1
scenario177,0,100,0,60,20,-30,40,80,40,0.4
scenario178,1,80,100,100,80,90,40,80,40,0.2
scenario179,0,100,40,80,60,0,100,80,80,0.1
scenario180,0,80,40,80,0,-90,0,80,0,0.1
scenario181,1,80,40,20,40,-90,80,60,0,0.2
scenario182,1,80,20,0,0,-30,100,20,80,0.8
scenario183,0,0,60,80,80,-60,40,0,100,0.8
scenario184,1,60,60,80,80,-60,60,20,20,1
scenario185,0,40,40,60,100,30,20,20,20,1
scenario186,1,80,100,100,100,60,20,80,40,0.8
scenario187,1,60,0,60,100,30,100,0,0,0.1
scenario188,1,20,60,100,60,0,40,60,60,0.4
scenario189,0,100,80,80,20,90,40,0,20,0.8
scenario190,0,40,80,20,60,60,80,60,20,0.4
scenario191,1,0,80,0,80,-90,20,100,20,0.4
scenario192,0,100,100,40,40,-30,60,100,60,0.4
scenario193,1,0,60,40,80,-90,0,60,60,0.6
scenario194,0,60,40,60,60,-90,80,40,100,0.6
scenario195,0,20,80,80,80,-30,60,60,0,0.4
scenario196,0,20,60,80,100,60,100,80,40,0.6
scenario197,0,40,100,40,40,-90,60,20,20,0.4
scenario198,0,80,20,60,20,90,80,40,40,1
scenario199,1,80,40,40,0,30,0,80,60,0.4
scenario200,1,0,60,0,80,-60,60,100,0,0.1
scenario201,1,20,100,20,20,0,80,40,80,0.1
scenario202,0,0,100,0,40,30,40,40,100,0.1
scenario203,1,60,100,0,40,30,20,80,100,0.4
scenario204,0,60,40,100,60,-60,20,0,0,0.2
scenario205,1,60,40,0,100,-90,80,0,80,0.6
scenario206,1,40,0,100,80,0,60,60,40,0.8
scenario207,0,40,80,60,0,-30,80,20,20,0.2
scenario208,1,60,20,100,100,60,100,20,60,1
scenario209,0,0,40,100,40,-30,40,20,80,0.8
scenario210,1,100,20,60,20,-30,80,60,80,0.8
scenario211,1,60,0,80,80,90,20,100,100,0.2
scenario212,0,20,0,100,60,90,0,40,60,0.1
scenario213,1,40,100,40,100,0,60,60,0,1
scenario214,0,0,60,60,60,90,100,0,80,0.2
scenario215,1,60,80,20,40,60,80,60,20,0.6
scenario216,0,0,80,100,0,60,20,20,20,0.6
scenario217,1,80,20,100,40,-60,100,80,0,0.8
scenario218,0,0,0,80,20,0,80,40,60,0.8
scenario219,0,20,0,20,60,30,100,100,80,0.8
scenario220,0,100,60,60,0,-30,40,60,100,0.6
scenario221,1,20,40,0,80,90,100,40,100,0.2
scenario222,1,100,0,100,80,-90,20,100,20,1
scenario223,1,60,0,20,0,-60,40,40,60,0.2
scenario224,1,0,100,80,60,-60,60,100,20,0.1
scenario225,0,0,60,100,100,-90,40,0,100,0.6
scenario226,0,100,80,80,100,0,40,60,40,0.4
scenario227,1,60,100,40,60,0,60,60,80,0.2
scenario228,0,40,40,60,100,-90,60,80,40,0.8
scenario229,0,40,40,0,0,-60,20,100,20,0.6
scenario230,1,20,20,40,0,-30,0,20,0,0.1
scenario231,1,60,60,20,100,-30,40,0,60,0.1
scenario232,0,100,40,80,100,0,0,40,40,0.4
scenario233,1,80,60,20,80,-90,100,100,0,0.8
scenario234,0,0,60,60,0,0,20,60,40,0.1
scenario235,1,0,0,20,80,-90,60,80,20,0.6
scenario236,0,100,80,100,60,-60,0,100,0,0.6
scenario237,0,40,20,40,40,60,0,20,60,0.4
scenario238,1,100,80,40,60,60,20,40,80,0.4
scenario239,1,100,100,40,20,30,60,40,60,0.8
scenario240,0,20,40,0,80,30,20,20,0,0.6
scenario241,0,0,40,20,60,0,60,40,20,1
scenario242,1,20,60,0,40,-30,100,40,0,0.1
scenario243,0,0,80,40,20,90,80,0,100,0.4
scenario244,1,100,100,20,100,-60,40,40,40,0.6
scenario245,1,60,80,100,40,-30,20,40,20,0.1
scenario246,0,100,60,20,60,0,0,60,80,0.4
scenario247,1,100,60,60,60,30,20,40,0,0.4
scenario248,0,100,100,80,40,60,100,20,80,0.2
scenario249,0,80,100,0,40,-30,100,60,100,0.6
scenario250,1,20,80,40,40,0,40,60,100,1
scenario251,1,80,40,100,20,90,0,100,40,1
scenario252,0,80,40,60,60,60,100,0,60,0.8
scenario253,1,0,20,20,80,90,20,20,100,0.1
scenario254,0,80,20,0,80,60,80,80,0,0.8
scenario255,1,80,100,60,0,-90,40,0,40,0.4
scenario256,0,20,80,100,0,0,100,60,20,0.1
scenario257,1,80,0,0,40,90,20,40,20,1
scenario258,0,100,20,40,20,30,60,100,60,0.4
scenario259,0,80,40,40,60,30,60,0,80,0.2
scenario260,1,80,60,60,0,-90,80,40,60,0.2
scenario261,1,0,80,20,0,-90,40,0,20,0.8
scenario262,1,0,20,80,20,-30,0,40,20,1
scenario263,0,100,40,100,40,0,100,20,80,0.6
scenario264,0,80,0,0,80,60,60,100,80,1
scenario265,0,0,80,80,0,0,20,100,40,0.4
scenario266,0,40,20,0,80,30,40,100,100,0.2
scenario267,1,100,20,80,60,-30,20,20,80,0.8
scenario268,1,40,80,20,100,0,20,40,0,0.1
scenario269,0,80,0,40,20,0,0,20,40,0.6
scenario270,1,60,0,60,100,60,60,80,20,0.8
scenario271,1,100,0,0,80,-60,80,20,20,0.1
scenario272,1,40,20,40,0,-90,40,80,100,1
scenario273,1,80,80,60,40,0,40,0,20,0.2
scenario274,0,40,0,100,100,-90,80,100,60,1
scenario275,0,20,0,0,60,30,80,60,0,0.8
scenario276,0,60,20,40,100,-90,20,60,100,0.8
scenario277,0,0,60,60,0,30,100,60,20,0.4
scenario278,0,20,100,60,60,-60,40,0,0,0.4
scenario279,0,80,100,80,100,90,20,100,20,1
scenario280,1,100,40,20,40,-60,60,20,80,1
scenario281,1,80,100,100,60,60,100,80,0,0.4
scenario282,0,60,60,0,60,-30,80,60,0,0.1
scenario283,1,20,60,20,20,-90,100,80,0,0.4
scenario284,1,60,0,20,40,-30,100,100,0,0.8
scenario285,0,60,100,100,60,-30,40,80,40,0.6
scenario286,1,20,20,100,0,-60,40,20,0,0.1
scenario287,1,20,100,60,40,-30,60,60,80,0.2
scenario288,1,100,100,40,80,-60,40,60,20,0.6
scenario289,0,80,20,0,0,90,100,60,60,1
scenario290,0,60,80,80,0,-90,80,60,40,0.4
scenario291,0,60,0,40,60,-30,0,100,40,0.2
scenario292,0,0,60,100,20,-60,60,80,100,0.4
scenario293,1,60,80,20,40,0,80,100,100,0.8
scenario294,1,60,0,60,80,-90,0,80,60,1
scenario295,0,60,20,80,80,90,0,40,60,0.2
scenario296,1,80,60,40,100,60,60,80,100,0.2
scenario297,0,20,20,100,100,0,60,80,60,1
scenario298,1,0,80,80,40,90,0,100,0,0.8
scenario299,0,20,60,80,60,90,100,0,60,0.8
scenario300,0,80,40,40,0,90,80,0,40,0.2
scenario301,1,80,20,80,60,-90,80,100,0,0.6
scenario302,1,20,20,20,60,60,20,80,40,0.1
scenario303,0,40,80,20,0,30,20,100,80,0.6
scenario304,0,40,80,0,20,30,20,40,100,0.1
scenario305,1,100,0,40,80,-30,80,40,40,0.4
scenario306,0,40,20,20,80,90,100,60,20,0.1
scenario307,1,0,60,80,60,60,20,0,100,0.2
scenario308,1,60,20,20,60,90,80,100,20,0.2
scenario309,1,100,20,60,80,-60,60,40,0,0.6
scenario310,0,100,40,100,20,0,60,100,20,0.1
scenario311,0,80,100,40,20,30,40,60,0,0.6
scenario312,1,20,80,0,20,-60,80,80,0,0.2
scenario313,0,20,0,60,80,90,60,60,20,1
scenario314,1,80,100,60,20,-90,60,80,80,0.6
scenario315,0,100,60,60,20,0,40,100,80,0.8
scenario316,1,20,60,40,40,-30,60,100,20,1
scenario317,0,0,20,60,0,0,40,80,20,0.8
scenario318,1,20,0,0,0,60,0,60,100,1
scenario319,0,20,20,20,60,60,60,20,40,1
scenario320,1,100,100,20,40,0,40,100,100,0.1
scenario321,1,40,0,100,80,30,100,80,80,0.4
scenario322,0,60,0,80,20,60,0,0,0,0.8
scenario323,1,0,0,0,20,-60,100,20,40,0.1
scenario324,0,60,20,0,40,0,20,20,100,0.6
scenario325,0,40,60,80,80,30,0,40,60,1
scenario326,1,0,60,0,20,90,0,60,40,0.4
scenario327,0,40,40,0,80,30,0,40,60,0.6
scenario328,0,0,80,60,100,60,80,80,60,0.2
scenario329,1,20,100,100,40,-60,0,20,100,1
scenario330,0,100,40,60,100,60,0,60,20,0.4
scenario331,1,100,60,20,20,-30,20,20,0,0.4
scenario332,1,60,80,0,20,30,60,40,0,0.8
scenario333,1,0,80,60,80,30,80,80,60,0.1
scenario334,0,80,0,20,100,30,80,100,80,0.6
scenario335,1,60,60,20,40,-60,80,20,20,0.2
scenario336,0,40,100,40,0,30,0,60,40,0.8
scenario337,1,20,80,20,100,30,60,20,40,0.2
scenario338,0,60,20,80,100,60,80,80,20,0.1
scenario339,0,40,0,20,0,30,100,20,60,0.1
scenario340,1,100,100,40,100,0,100,80,100,0.2
scenario341,0,0,100,20,80,-90,80,100,100,0.2
scenario342,1,0,0,40,80,-90,40,20,80,0.2
scenario343,1,60,80,0,100,0,60,60,80,1
scenario344,0,100,80,40,60,90,20,20,60,1
scenario345,0,40,20,100,100,-90,60,80,80,0.6
scenario346,1,60,60,40,100,0,0,40,80,0.8
scenario347,0,0,60,60,0,-60,80,40,80,1
scenario348,0,80,60,80,80,-30,80,100,60,0.4
scenario349,1,60,20,100,40,-30,40,20,0,0.1
scenario350,0,60,100,100,60,60,20,100,100,0.2
scenario351,1,80,100,0,100,-90,60,100,60,1
scenario352,1,0,100,100,100,-60,100,0,40,0.1
scenario353,0,40,20,0,0,-30,0,100,80,1
scenario354,1,80,20,20,20,-90,0,20,40,0.6
scenario355,0,80,0,40,80,0,0,0,60,0.2
scenario356,1,0,60,60,0,0,60,20,60,0.1
scenario357,0,100,0,40,40,90,80,60,80,0.8
scenario358,1,60,100,100,100,0,20,0,40,0.8
scenario359,0,100,40,100,40,-60,20,40,80,0.1
scenario360,1,20,60,60,40,30,60,20,60,0.4
scenario361,0,60,0,20,20,90,0,80,20,1
scenario362,1,0,40,80,20,-60,0,60,100,0.8
scenario363,1,20,20,100,20,30,20,0,100,0.8
scenario364,1,20,40,20,0,-60,40,100,0,0.2
scenario365,0,100,40,60,80,90,0,40,40,0.6
scenario366,1,40,100,0,0,90,20,40,60,0.6
scenario367,0,40,0,0,40,-30,40,80,20,0.1
scenario368,0,0,80,0,60,-30,20,0,40,0.8
scenario369,1,20,80,20,60,-90,60,100,40,0.1
scenario370,1,60,80,20,20,-60,0,100,80,1
scenario371,0,80,20,100,100,90,100,60,20,0.4
scenario372,0,80,80,80,100,-60,20,20,0,0.4
scenario373,0,100,100,20,20,0,100,0,0,0.2
scenario374,0,100,40,60,20,0,40,60,80,0.8
scenario375,1,80,80,0,0,90,20,60,40,0.4
scenario376,1,100,20,80,20,60,20,0,40,0.4
scenario377,0,60,40,40,40,-90,40,60,60,0.2
scenario378,1,100,20,80,60,90,100,80,60,0.6
scenario379,0,20,0,100,80,90,0,60,40,0.1
scenario380,0,0,60,80,0,30,80,40,0,0.2
scenario381,1,100,100,100,20,-90,100,40,20,0.1
scenario382,1,40,20,60,20,0,60,20,100,1
scenario383,0,20,100,40,20,-60,0,40,60,1
scenario384,1,80,100,40,40,60,40,100,0,1
scenario385,1,0,40,40,0,-90,80,100,60,0.8
scenario386,0,0,60,100,60,60,0,20,60,0.4
scenario387,1,60,40,20,0,-90,40,40,80,0.6
scenario388,0,20,0,100,0,-60,40,0,100,0.6
scenario389,1,80,100,20,100,-30,100,80,80,0.6
scenario390,1,40,80,40,80,90,100,0,100,0.6
scenario391,0,40,100,20,100,-30,60,40,20,0.6
scenario392,0,20,0,100,100,60,40,60,20,0.6
scenario393,1,40,80,20,100,-60,0,60,80,0.8
scenario394,1,20,60,20,20,0,60,40,0,0.2
scenario395,0,80,0,40,0,-60,0,60,60,0.1
scenario396,0,80,100,0,20,-90,100,100,40,0.1
scenario397,1,40,0,60,0,0,80,20,0,0.6
scenario398,1,40,20,80,20,0,100,40,60,0.1
scenario399,0,80,20,20,80,90,100,0,40,0.4
scenario400,0,20,80,0,60,-60,40,20,40,0.6
scenario401,1,80,80,0,20,-90,20,40,40,0.8
scenario402,0,40,60,20,60,-60,20,100,100,0.2
scenario403,0,20,60,100,80,-30,80,40,0,0.8
scenario404,1,20,0,100,20,30,100,100,80,0.8
scenario405,1,20,40,80,40,-60,40,20,60,1
scenario406,1,60,100,60,80,90,0,80,0,1
scenario407,0,20,80,40,100,90,0,0,100,0.6
scenario408,0,60,60,60,60,-60,60,40,20,0.8
scenario409,1,20,60,80,20,-90,0,0,80,1
scenario410,1,20,40,100,40,-90,60,0,0,0.2
scenario411,0,40,40,0,40,30,80,100,0,1
scenario412,0,40,0,0,60,60,40,80,40,0.1
scenario413,0,40,80,100,80,-90,80,60,100,0.2
scenario414,1,20,60,60,60,30,0,60,40,0.6
scenario415,0,0,0,80,100,60,80,0,40,0.8
scenario416,0,0,80,40,20,30,0,40,100,1
scenario417,1,0,40,40,60,-60,40,20,0,0.2
scenario418,0,100,40,60,100,-30,100,60,100,0.2
scenario419,1,80,60,40,0,60,80,0,60,0.8
scenario420,1,100,40,80,60,30,20,0,20,0.4
scenario421,1,20,0,100,0,-60,60,60,60,0.1
scenario422,0,60,40,20,60,-30,100,0,60,0.6
scenario423,0,60,100,80,60,-60,80,20,80,0.4
scenario424,1,60,20,100,0,-30,40,0,80,0.8
scenario425,1,40,80,40,40,90,100,20,0,0.6
scenario426,0,0,20,60,20,0,60,100,40,0.2
scenario427,0,100,40,40,80,90,40,60,0,1
scenario428,1,100,0,60,60,0,60,40,40,0.1
scenario429,0,80,20,0,60,60,60,100,60,0.2
scenario430,1,0,40,100,40,30,20,0,20,0.4
scenario431,0,100,80,60,80,60,0,40,80,1
scenario432,1,100,0,100,100,0,20,80,0,0.4
scenario433,1,80,60,40,80,60,100,0,100,0.1
scenario434,0,0,40,60,40,-60,0,60,100,0.4
scenario435,0,0,100,80,60,30,40,80,60,0.8
scenario436,1,60,40,100,60,-60,60,20,80,0.6
scenario437,0,60,80,60,20,-60,80,0,40,0.1
scenario438,0,40,0,40,40,0,60,40,100,0.1
scenario439,0,0,40,60,100,-90,60,100,0,0.1
scenario440,1,60,60,0,100,-90,100,20,0,0.2
scenario441,1,60,20,20,100,30,80,100,20,0.4
scenario442,0,0,60,80,40,-60,40,40,0,0.4
scenario443,0,100,60,80,20,60,40,20,20,0.2
scenario444,1,60,40,100,0,-60,20,40,80,1
scenario445,1,100,20,40,40,60,100,0,80,0.4
scenario446,1,60,100,80,80,0,0,80,20,0.4
scenario447,0,40,100,0,60,90,40,0,20,1
scenario448,1,100,20,20,60,30,40,40,40,0.6
scenario449,0,40,40,60,20,0,80,0,40,0.8
scenario450,0,80,40,80,80,-30,60,60,20,0.2
scenario451,1,40,20,0,40,90,20,80,0,0.6
scenario452,0,40,0,60,60,-90,40,60,100,0.2
scenario453,1,40,100,60,80,-60,40,80,100,0.6
scenario454,0,20,20,20,60,-90,60,40,80,0.1
scenario455,1,40,20,20,40,60,100,0,80,0.8
scenario456,1,0,0,100,40,90,60,80,80,1
scenario457,1,20,100,0,20,90,100,20,20,0.1
scenario458,0,80,20,80,80,30,20,40,20,1
scenario459,1,20,80,80,80,60,100,40,20,0.8
scenario460,0,20,60,20,40,-30,80,80,20,0.4
scenario461,0,80,100,40,80,-30,100,100,20,1
scenario462,1,0,60,0,20,90,20,80,100,0.2
scenario463,1,80,0,80,100,0,60,40,60,0.6
scenario464,0,20,80,100,0,60,100,20,80,0.8
scenario465,1,20,100,0,80,-60,80,80,40,1
scenario466,0,80,40,80,40,30,0,100,60,0.2
scenario467,1,60,40,80,100,30,80,0,100,0.6
scenario468,0,100,80,0,40,30,80,0,100,0.8
scenario469,0,20,100,20,80,90,20,20,0,0.6
scenario470,1,40,40,60,40,90,80,60,60,0.1
scenario471,0,0,60,60,40,30,40,80,20,0.8
scenario472,1,40,20,80,60,90,20,60,100,0.4
scenario473,0,0,20,40,20,-60,0,100,100,0.8
scenario474,0,0,80,100,40,0,0,60,40,0.4
scenario475,1,20,0,100,20,60,0,20,0,0.4
scenario476,1,60,80,40,100,90,100,0,80,0.4
scenario477,0,100,80,20,60,-30,100,100,20,0.6
scenario478,0,40,20,80,20,-60,80,0,40,0.2
scenario479,0,20,60,20,40,-30,20,100,100,0.4
scenario480,1,100,0,20,20,30,20,20,80,0.1
scenario481,1,0,100,0,100,90,40,0,100,0.2
scenario482,0,100,0,60,80,-60,100,100,100,1
scenario483,1,40,40,40,60,0,0,80,20,0.2
scenario484,1,80,60,0,60,-60,0,40,40,0.1
scenario485,1,100,40,0,0,-90,40,100,20,0.8
scenario486,1,40,80,40,80,90,20,20,100,1
scenario487,0,80,0,20,20,60,60,40,0,0.6
scenario488,0,20,20,20,20,60,60,60,80,0.4
scenario489,0,40,80,0,0,30,80,40,80,0.1
scenario490,1,0,60,20,40,90,0,20,40,0.1
scenario491,0,60,0,40,100,0,20,100,20,0.8
scenario492,1,60,40,20,0,-30,100,40,40,0.8
scenario493,1,80,60,100,0,90,20,40,20,0.8
scenario494,0,40,100,60,60,60,40,100,60,0.8
scenario495,0,40,100,40,80,60,100,60,80,1
scenario496,1,0,40,80,40,60,60,20,80,0.1
scenario497,1,20,20,80,60,-30,20,100,80,1
scenario498,0,100,60,80,20,-90,40,0,20,0.1
scenario499,1,20,80,100,60,30,0,60,60,0.6
scenario500,1,60,20,80,0,0,80,0,40,1
scenario501,0,60,100,40,100,-30,0,80,100,0.2
scenario502,0,80,60,80,0,90,20,0,40,0.6
scenario503,1,40,100,80,100,-90,60,20,0,0.6
scenario504,0,60,60,60,0,90,40,60,100,0.8
scenario505,1,60,0,80,80,0,60,60,60,0.2
scenario506,0,80,0,0,40,-30,80,40,20,0.4
scenario507,1,100,40,40,80,-90,0,40,40,1
scenario508,0,80,40,0,100,-30,60,60,20,0.4
scenario509,0,0,100,20,0,-90,40,80,0,0.6
scenario510,0,0,100,0,0,-90,40,80,40,0.4
scenario511,1,60,60,40,20,90,0,40,0,0.8
scenario512,1,100,60,80,20,-60,80,40,60,0.6
