Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario225,1,80,0,0,40,90,0,20,20,0.2
scenario226,1,0,60,20,80,-90,0,0,20,0.1
scenario227,0,20,20,100,40,90,0,20,60,0.1
scenario228,1,20,20,0,60,60,40,60,60,0.2
scenario229,1,60,20,20,60,90,0,20,40,0.1
scenario230,1,40,20,0,60,-60,60,0,60,0.1
scenario231,0,60,20,40,60,90,0,20,40,0.1
scenario232,0,80,0,0,80,90,40,40,60,0.2
scenario233,1,80,20,20,60,90,60,20,100,0.1
scenario234,1,60,40,0,40,90,20,20,40,0.1
scenario235,1,60,0,40,40,90,0,20,40,0.1
scenario236,1,80,20,20,60,60,0,40,20,0.1
scenario237,1,80,20,0,20,90,20,20,60,0.2
scenario238,0,100,0,20,60,60,0,20,60,0.1
scenario239,1,60,20,40,40,60,0,20,20,0.8
scenario240,1,60,0,60,40,60,0,20,40,0.1
scenario241,1,80,20,0,20,90,20,20,60,0.2
scenario242,1,60,40,20,20,30,0,20,0,0.2
scenario243,1,60,20,0,40,-60,40,0,60,0.2
scenario244,1,60,0,0,40,60,60,0,40,1
scenario245,0,100,0,0,80,90,60,40,80,0.4
scenario246,0,60,20,20,80,-90,60,0,80,0.1
scenario247,0,60,0,20,60,90,20,20,20,0.1
scenario248,1,60,40,20,60,60,80,20,100,0.8
scenario249,1,100,0,20,60,90,0,40,80,0.1
scenario250,1,60,20,20,20,90,20,40,60,0.4
scenario251,1,40,40,60,40,30,0,20,0,0.6
scenario252,1,60,60,0,20,-90,40,40,60,0.1
scenario253,1,100,0,20,60,90,0,40,80,0.1
scenario254,1,60,0,0,60,90,0,0,40,0.1
scenario255,0,100,0,40,60,-60,0,60,60,0.2
scenario256,0,60,40,0,60,60,80,20,100,1
scenario257,0,100,40,20,0,-60,40,20,40,0.2
scenario258,0,100,40,20,0,-90,20,20,60,0.1
scenario259,1,60,0,0,40,90,0,20,20,0.1
scenario260,0,60,20,40,80,-90,60,0,100,0.1
scenario261,1,60,0,20,20,90,0,100,40,0.4
scenario262,1,0,20,40,20,-90,20,40,40,0.2
scenario263,1,80,40,20,20,-90,80,60,80,0.1
scenario264,1,80,40,20,80,-90,40,0,40,0.4
scenario265,1,60,0,0,60,90,0,0,40,0.1
scenario266,0,80,40,80,0,-60,20,20,40,0.2
scenario267,1,60,20,0,60,60,0,20,0,0.1
scenario268,1,100,100,0,60,90,0,20,80,0.1
scenario269,1,60,20,40,40,-60,100,40,60,0.1
scenario270,1,100,60,40,60,90,60,20,60,0.1
scenario271,1,80,0,0,20,90,0,80,40,0.6
scenario272,1,40,40,20,20,60,0,40,40,0.4
scenario273,1,80,60,20,0,-60,80,60,40,0.1
scenario274,1,20,40,20,20,-90,40,40,0,0.2
scenario275,0,60,0,0,60,90,0,60,60,0.1
scenario276,0,100,0,0,40,90,0,60,60,0.2
scenario277,1,80,0,0,20,90,0,80,40,0.6
scenario278,1,100,100,0,60,90,80,20,60,0.1
scenario279,1,80,40,0,20,-30,100,80,40,0.4
scenario280,1,100,0,0,20,90,20,80,20,0.6
scenario281,1,80,20,40,20,-90,80,20,60,0.1
scenario282,1,60,40,40,20,-90,80,20,0,0.1
scenario283,1,20,40,0,80,-90,40,20,0,0.4
scenario284,1,100,80,20,20,-60,80,40,60,0.2
scenario285,1,40,20,0,40,30,0,40,60,0.4
scenario286,0,100,0,60,20,90,0,60,40,0.6
scenario287,1,100,0,0,40,60,0,80,40,0.8
scenario288,0,100,40,0,100,-60,20,20,20,0.2
scenario289,1,0,20,0,80,90,20,40,60,0.2
scenario290,0,100,100,60,100,90,20,0,40,0.4
scenario291,1,80,20,0,20,90,40,100,0,0.1
scenario292,0,20,20,0,60,60,40,60,60,0.6
scenario293,1,0,20,0,0,0,60,40,60,0.8
scenario294,0,60,0,0,100,90,20,0,0,0.1
scenario295,0,100,20,20,100,90,20,40,20,0.1
scenario296,1,20,60,20,80,0,20,0,0,0.1
scenario297,0,100,100,0,100,-90,80,0,0,0.2
scenario298,1,0,0,20,60,-90,80,0,20,0.1
scenario299,1,100,60,20,0,90,0,0,20,0.2
scenario300,1,40,20,0,80,60,40,60,60,0.1
scenario301,1,40,20,0,80,60,40,60,60,0.1
scenario302,1,40,0,0,100,90,60,80,80,0.1
scenario303,1,60,0,0,60,90,60,60,60,0.1
scenario304,1,80,0,0,100,90,100,60,40,0.2
scenario305,1,20,20,0,60,-30,40,60,40,0.1
scenario306,1,20,40,20,100,-90,20,40,40,0.2
scenario307,1,40,20,0,100,90,20,60,60,0.1
scenario308,1,40,20,20,80,90,40,80,40,0.1
scenario309,1,20,20,100,80,30,20,60,40,0.2
scenario310,0,40,40,40,60,30,40,40,80,0.1
scenario311,1,40,20,0,100,60,20,80,60,0.1
scenario312,1,20,20,0,80,60,40,80,60,0.1
scenario313,1,40,20,0,100,60,20,80,60,0.1
scenario314,0,40,20,60,40,-90,80,20,80,0.1
scenario315,0,40,20,0,60,60,20,40,80,0.1
scenario316,0,0,80,80,60,0,0,80,40,0.1
scenario317,1,80,0,0,80,90,60,60,80,0.1
scenario318,0,60,20,40,60,30,40,60,80,0.1
scenario319,0,20,20,20,100,90,60,60,40,0.1
scenario320,1,80,20,0,80,60,0,80,40,0.1
scenario321,0,80,0,0,20,90,60,60,40,0.1
scenario322,1,40,100,20,60,90,20,80,20,0.1
scenario323,1,20,40,20,100,0,20,100,40,0.1
scenario324,1,60,20,0,100,90,0,60,40,0.4
scenario325,1,80,20,0,80,60,0,80,40,0.1
scenario326,0,60,40,40,40,90,20,0,40,0.1
scenario327,1,100,0,20,20,90,80,60,0,0.2
scenario328,0,100,0,0,100,60,60,80,80,0.1
scenario329,1,0,80,0,100,0,40,80,40,0.2
scenario330,1,40,80,0,40,-60,20,80,0,0.4
scenario331,1,20,20,40,100,60,0,80,40,0.2
scenario332,1,100,40,80,60,90,0,100,60,0.2
scenario333,0,20,60,0,80,60,20,80,60,0.1
scenario334,1,40,80,20,60,-90,20,80,20,0.2
scenario335,1,80,0,40,60,0,40,0,80,0.1
scenario336,0,60,0,0,0,90,60,60,40,0.2
scenario337,1,100,40,80,60,90,0,100,60,0.2
scenario338,1,40,20,0,20,90,80,60,100,0.4
scenario339,0,40,40,20,80,90,0,0,20,0.6
scenario340,1,100,20,20,80,60,0,60,40,0.2
scenario341,0,100,100,0,100,-90,0,80,20,0.6
scenario342,1,100,0,20,0,90,20,80,20,0.1
scenario343,0,0,60,20,20,-30,60,80,20,0.1
scenario344,0,80,80,20,40,60,20,0,60,0.1
scenario345,1,60,20,60,100,60,0,100,40,0.1
scenario346,1,60,20,40,80,-30,40,0,100,0.1
scenario347,0,100,0,20,0,90,40,60,0,0.8
scenario348,0,80,40,20,60,90,60,0,60,0.1
scenario349,1,40,20,0,20,90,80,60,100,0.4
scenario350,1,20,60,60,100,90,20,40,80,0.2
scenario351,0,80,100,0,100,-90,0,80,0,0.6
scenario352,1,60,60,20,60,30,40,0,40,0.2
scenario353,0,100,20,20,60,60,20,80,20,0.1
scenario354,0,100,20,60,80,30,0,60,40,0.1
scenario355,0,100,20,0,100,-90,0,60,60,0.4
scenario356,1,40,40,40,80,0,20,20,100,0.1
scenario357,1,20,20,20,20,90,60,40,100,0.2
scenario358,0,80,20,20,60,60,60,40,20,0.6
scenario359,1,40,0,0,20,60,60,60,100,0.6
scenario360,1,20,20,0,20,90,60,80,80,0.8
scenario361,1,0,20,0,80,90,20,40,60,0.2
scenario362,1,0,20,0,80,90,40,40,60,0.4
scenario363,0,100,80,60,100,60,20,20,40,0.4
scenario364,0,20,20,0,100,60,40,60,60,0.4
scenario365,1,40,0,0,0,60,60,60,60,0.6
scenario366,0,40,0,20,20,60,60,60,100,0.6
scenario367,1,80,20,0,20,90,40,100,0,0.1
scenario368,1,0,0,40,60,-90,60,20,0,0.1
scenario369,0,60,0,0,80,90,20,0,20,0.1
scenario370,0,80,20,0,20,90,60,100,0,0.1
scenario371,1,80,80,60,100,90,20,0,40,0.8
scenario372,0,80,20,0,20,30,20,100,0,0.1
scenario373,1,40,0,0,0,60,60,60,60,0.6
scenario374,0,40,20,0,20,60,60,0,60,0.4
scenario375,1,60,0,60,0,90,60,60,40,0.4
scenario376,0,80,0,20,0,60,60,40,40,0.4
scenario377,1,60,80,100,0,30,60,40,60,0.6
scenario378,1,40,0,80,0,60,20,60,60,0.2
scenario379,0,40,100,0,0,90,80,60,60,0.4
scenario380,1,60,20,20,0,60,60,40,80,0.6
scenario381,0,40,0,0,0,60,60,60,60,0.4
scenario382,1,60,0,0,0,30,40,60,60,0.4
scenario383,1,40,100,0,100,90,80,60,80,0.4
scenario384,1,20,0,0,20,60,40,80,40,0.6
scenario385,1,40,0,80,0,60,20,60,60,0.2
scenario386,0,20,0,0,0,90,100,40,60,0.6
scenario387,1,100,20,20,80,90,40,20,60,0.8
scenario388,0,40,20,20,20,90,80,80,60,0.8
scenario389,1,40,0,80,0,30,20,100,40,0.1
scenario390,1,40,100,0,0,60,40,80,100,0.4
scenario391,1,40,0,0,0,-60,60,80,80,1
scenario392,0,20,0,0,20,60,60,60,80,0.6
scenario393,1,40,20,0,20,90,100,40,60,0.4
scenario394,1,40,80,100,0,90,60,80,60,0.4
scenario395,1,60,0,100,40,0,60,100,60,0.6
scenario396,0,20,0,80,60,60,20,40,0,0.2
scenario397,1,40,0,80,0,30,20,100,40,0.1
scenario398,0,20,100,100,0,90,60,60,60,0.6
scenario399,1,40,20,100,20,30,20,20,20,0.1
scenario400,0,0,0,80,0,60,20,100,40,0.1
scenario401,1,80,20,20,80,90,40,0,60,1
scenario402,1,40,80,100,20,0,60,60,60,0.4
scenario403,0,20,100,0,60,60,40,100,100,0.6
scenario404,1,40,20,80,80,-30,40,40,0,0.4
scenario405,0,100,20,20,0,90,60,80,0,0.6
scenario406,1,0,0,0,20,90,100,60,80,0.4
scenario407,1,20,0,60,0,0,20,100,60,0.2
scenario408,0,20,0,0,0,60,100,60,80,0.6
scenario409,1,40,20,100,20,30,20,20,20,0.1
scenario410,0,40,0,0,20,90,100,100,80,0.6
scenario411,0,60,0,0,0,30,80,0,20,0.4
scenario412,1,0,40,100,0,0,40,100,0,0.1
scenario413,0,40,0,20,40,90,80,40,60,0.8
scenario414,0,40,80,80,40,30,60,80,60,0.4
scenario415,1,20,100,100,20,-30,60,80,40,0.6
scenario416,1,60,0,100,40,60,100,20,0,0.1
scenario417,0,0,20,0,100,60,40,0,80,1
scenario418,1,0,20,0,40,90,100,60,80,0.4
scenario419,0,100,0,0,0,90,40,100,0,0.8
scenario420,1,60,20,80,60,0,40,40,0,0.8
scenario421,1,60,20,80,60,0,40,40,0,0.8
scenario422,1,0,40,100,0,0,60,100,0,0.1
scenario423,1,60,20,80,60,-30,60,0,0,1
scenario424,1,20,20,100,20,90,100,60,0,0.1
scenario425,0,40,0,0,20,90,80,100,80,0.4
scenario426,0,60,80,80,20,0,0,0,0,0.1
scenario427,1,40,20,100,60,60,80,20,0,0.1
scenario428,1,40,20,100,20,30,20,20,40,0.2
scenario429,0,0,20,80,0,30,40,100,0,1
scenario430,1,0,80,40,0,0,100,60,0,0.1
scenario431,1,60,20,80,80,0,0,40,0,1
scenario432,0,20,0,0,20,90,100,80,80,0.1
scenario433,0,100,80,60,80,-90,0,100,100,1
scenario434,0,0,80,100,40,90,100,100,80,1
scenario435,0,20,100,0,100,-90,80,0,80,1
scenario436,0,100,40,100,80,-90,100,20,100,0.2
scenario437,0,100,100,40,0,-90,20,0,100,0.1
scenario438,0,100,20,100,0,-90,40,0,20,0.8
scenario439,0,100,80,100,20,90,20,40,100,1
scenario440,0,100,100,100,0,0,20,0,100,0.4
scenario441,0,100,0,0,20,30,100,100,0,1
scenario442,0,100,20,100,100,-90,20,60,100,0.4
scenario443,0,20,100,100,80,-60,20,80,20,1
scenario444,0,60,100,0,0,-90,20,0,60,1
scenario445,0,100,20,100,100,-90,20,60,100,0.4
scenario446,0,40,20,80,100,30,0,60,80,0.4
scenario447,0,100,0,80,100,-90,20,40,80,0.6
scenario448,0,0,0,100,100,-90,0,40,80,0.4
scenario449,1,100,20,100,100,-60,40,60,100,0.4
scenario450,0,80,20,100,100,90,0,40,80,0.6
scenario451,0,100,0,100,100,-60,40,40,80,0.6
scenario452,0,80,20,80,100,-90,0,60,100,0.4
scenario453,1,60,40,80,100,-90,20,40,100,0.4
scenario454,0,100,20,100,100,-90,80,60,100,0.4
scenario455,0,60,40,100,100,-90,40,60,20,0.2
scenario456,1,80,20,100,100,-30,0,60,80,0.2
scenario457,1,100,20,100,100,-60,40,60,100,0.4
scenario458,0,60,20,100,100,-90,20,80,80,0.4
scenario459,0,80,20,60,80,90,0,40,80,0.4
scenario460,0,100,40,80,100,-90,0,80,20,0.4
scenario461,1,80,20,100,20,0,20,80,80,0.6
scenario462,0,100,0,60,100,90,20,60,80,0.6
scenario463,1,100,0,100,100,30,100,60,40,0.4
scenario464,0,80,40,80,40,-60,100,20,80,0.6
scenario465,1,80,0,100,80,-30,20,80,100,0.2
scenario466,0,100,0,100,100,-60,100,20,60,0.4
scenario467,1,80,60,100,100,-60,40,60,40,0.1
scenario468,0,100,40,100,100,-30,20,80,100,0.2
scenario469,1,100,0,100,100,30,100,60,40,0.4
scenario470,1,100,40,80,20,60,60,60,100,0.8
scenario471,0,80,40,100,100,-30,40,40,100,0.4
scenario472,1,0,40,60,60,60,0,40,100,0.4
scenario473,1,100,20,0,100,-60,40,0,100,0.4
scenario474,1,80,0,100,60,0,0,60,100,0.4
scenario475,0,60,20,100,80,-90,20,60,100,0.4
scenario476,1,100,0,100,80,0,80,60,40,0.2
scenario477,1,100,40,100,100,-90,60,80,80,0.4
scenario478,1,0,20,100,80,-60,100,60,60,0.4
scenario479,0,100,60,80,100,-60,0,80,20,0.6
scenario480,0,40,20,100,100,0,100,20,40,0.6
scenario481,1,100,0,100,80,0,80,60,40,0.2
scenario482,1,0,0,100,100,60,20,80,40,0.4
scenario483,0,0,40,0,60,60,0,20,100,0.2
scenario484,1,80,0,100,60,-30,100,40,100,0.1
scenario485,0,100,80,100,100,-90,20,100,0,0.6
scenario486,0,20,60,80,80,30,0,40,80,0.6
scenario487,0,100,0,100,100,0,60,40,20,0.1
scenario488,0,60,20,100,80,90,0,40,100,0.4
scenario489,0,100,20,20,100,-30,20,0,20,0.2
scenario490,0,100,40,60,100,-90,0,100,40,1
scenario491,0,100,20,100,80,-90,100,40,60,0.8
scenario492,1,0,0,100,100,60,100,60,20,0.4
scenario493,1,0,0,100,100,60,100,60,20,0.4
scenario494,1,0,40,80,100,60,20,60,40,0.4
scenario495,1,100,20,100,100,30,60,40,100,0.1
scenario496,0,0,80,100,100,-60,60,100,0,0.6
scenario497,1,80,60,100,80,90,20,100,40,0.1
scenario498,0,80,60,80,40,90,80,100,40,0.8
scenario499,0,20,0,80,100,60,100,0,20,0.4
scenario500,0,20,40,0,20,90,0,40,100,0.1
scenario501,1,80,0,100,80,30,60,60,40,0.2
scenario502,0,80,80,100,40,-90,20,100,20,0.8
scenario503,0,20,40,100,60,30,0,40,80,0.4
scenario504,0,20,40,0,40,30,40,0,100,0.2
scenario505,1,0,20,0,80,90,20,40,60,0.2
scenario506,1,0,20,100,0,-90,40,0,40,0.1
scenario507,0,100,80,100,40,90,100,80,80,0.8
scenario508,0,100,60,100,80,-90,100,20,100,0.2
scenario509,1,100,80,100,0,0,20,0,100,0.2
scenario510,0,100,80,60,80,-90,0,100,100,1
scenario511,0,100,80,100,20,90,0,40,100,1
scenario512,0,40,100,0,0,-90,0,0,60,1
scenario513,1,20,100,100,80,-60,0,80,0,1
scenario514,0,0,100,80,20,60,40,40,100,1
