Row,direction,cloudiness,precipitation,precipitationdeposits,windintensity,timeofday,fogdensity,fogdistance,wetness,roadfriction
scenario224,0,60,0,100,20,0,60,0,20,0.2
scenario225,0,40,60,20,80,-90,20,40,100,0.8
scenario226,0,0,0,60,100,-30,40,80,40,1
scenario227,1,20,0,0,100,-90,80,0,60,0.4
scenario228,1,20,60,40,60,0,100,80,40,0.8
scenario229,0,60,20,80,20,90,0,100,20,0.8
scenario230,1,100,40,40,80,30,20,100,80,0.6
scenario231,1,20,0,20,0,-30,80,0,100,0.1
scenario232,1,60,60,80,40,-60,20,100,100,0.8
scenario233,0,0,0,100,40,-90,20,80,60,0.6
scenario234,0,40,40,20,100,0,80,40,40,0.6
scenario235,0,80,80,100,80,0,0,20,0,0.1
scenario236,0,0,80,100,80,90,0,20,0,0.4
scenario237,1,80,60,40,100,-90,40,20,80,0.1
scenario238,1,40,40,20,100,60,60,20,80,1
scenario239,1,0,60,80,100,60,20,80,20,0.4
scenario240,1,0,20,100,60,-90,60,20,60,0.2
scenario241,0,60,60,40,20,-60,60,100,100,1
scenario242,0,80,20,40,80,60,80,80,0,0.1
scenario243,1,20,0,20,60,-90,40,60,20,0.8
scenario244,1,20,0,80,20,-30,60,0,20,0.4
scenario245,0,20,60,0,40,-30,60,100,80,0.1
scenario246,1,80,0,0,40,60,60,0,40,0.4
scenario247,0,100,100,20,80,-60,0,40,0,0.4
scenario248,1,100,40,40,100,-60,20,40,60,0.8
scenario249,0,20,80,80,80,-60,60,0,100,0.2
scenario250,0,40,80,100,40,-60,0,80,0,0.2
scenario251,1,40,100,60,40,30,80,20,40,1
scenario252,0,60,80,80,40,90,80,20,60,1
scenario253,0,20,20,40,20,-90,40,60,40,0.8
scenario254,1,20,100,80,100,0,60,40,80,0.2
scenario255,1,0,80,40,60,-60,80,100,20,0.2
scenario256,1,40,80,0,100,0,20,60,0,1
scenario257,0,60,20,60,0,0,80,40,40,0.4
scenario258,0,40,80,60,100,-60,80,80,20,0.6
scenario259,0,40,60,40,40,90,40,100,60,1
scenario260,1,100,100,80,60,30,20,0,0,0.2
scenario261,0,80,20,60,20,-60,20,80,40,0.6
scenario262,1,20,0,60,40,90,80,0,80,0.1
scenario263,1,80,40,80,100,30,80,60,0,0.1
scenario264,0,60,20,20,80,30,40,100,20,0.6
scenario265,1,100,80,100,0,30,0,0,20,0.8
scenario266,0,60,60,0,80,-30,80,60,100,0.4
scenario267,0,40,60,60,60,-30,20,60,0,0.2
scenario268,1,20,100,60,60,60,40,100,80,0.1
scenario269,0,100,80,100,80,60,80,60,20,0.8
scenario270,1,80,60,80,60,-90,60,100,60,0.2
scenario271,0,40,60,0,40,90,100,60,80,0.6
scenario272,0,80,80,40,40,0,0,0,40,0.4
scenario273,1,100,0,80,60,90,20,80,60,0.1
scenario274,1,60,60,80,80,0,100,80,20,0.6
scenario275,0,40,80,40,20,-60,60,40,80,1
scenario276,0,20,100,100,20,90,100,40,100,0.6
scenario277,1,40,100,20,80,-60,60,20,60,1
scenario278,0,100,0,20,40,90,80,100,20,0.2
scenario279,1,100,20,20,100,-60,20,20,40,0.4
scenario280,1,0,40,80,60,0,0,60,80,0.2
scenario281,1,100,40,20,0,-60,0,20,60,0.6
scenario282,0,40,100,100,100,-90,60,80,80,0.1
scenario283,1,80,60,40,60,-30,80,60,0,0.6
scenario284,0,40,0,80,40,90,100,0,0,0.1
scenario285,1,80,0,80,0,30,100,40,100,0.8
scenario286,0,60,80,60,80,0,100,80,80,0.6
scenario287,1,100,80,0,20,90,60,40,100,1
scenario288,0,80,100,0,20,-90,0,60,100,0.1
scenario289,0,80,20,0,20,-60,40,20,60,0.8
scenario290,1,0,100,0,60,0,100,20,40,0.8
scenario291,0,40,100,60,20,0,80,100,20,0.8
scenario292,1,0,20,20,100,-30,40,20,80,0.2
scenario293,1,20,60,60,0,-90,0,80,60,0.2
scenario294,0,100,20,100,0,-30,60,80,60,0.2
scenario295,1,100,40,20,40,-90,100,20,20,1
scenario296,1,60,100,40,100,60,0,80,40,0.6
scenario297,0,40,20,80,40,-30,40,40,80,0.1
scenario298,0,60,40,0,0,30,40,80,40,1
scenario299,0,80,20,100,20,-90,0,100,60,1
scenario300,0,40,100,0,60,30,80,40,60,1
scenario301,1,60,100,20,60,-30,20,40,100,1
scenario302,1,40,80,40,20,-60,20,40,0,1
scenario303,1,40,40,100,100,-90,80,0,60,0.8
scenario304,0,80,100,60,0,30,20,80,0,0.6
scenario305,0,80,0,60,40,30,100,40,20,0.4
scenario306,0,100,60,20,60,60,100,60,40,0.8
scenario307,1,20,0,40,40,-30,100,0,100,0.1
scenario308,1,100,100,0,0,-30,60,20,100,0.6
scenario309,1,60,80,100,40,0,80,100,60,0.8
scenario310,0,20,0,40,20,30,60,60,80,0.8
scenario311,1,60,60,100,20,-60,100,0,0,0.8
scenario312,1,20,20,100,80,90,0,100,20,0.6
scenario313,0,40,100,60,20,-60,100,60,40,0.4
scenario314,0,60,0,40,20,30,100,0,80,0.6
scenario315,0,20,0,20,100,0,20,40,40,0.1
scenario316,1,40,40,60,40,-90,20,40,100,0.1
scenario317,1,0,20,20,100,-90,100,100,40,1
scenario318,0,60,40,100,80,-30,60,80,80,0.1
scenario319,0,100,80,20,100,90,0,20,20,0.6
scenario320,1,0,20,80,20,30,80,60,80,0.8
scenario321,0,80,60,80,0,60,20,60,100,0.4
scenario322,0,0,80,100,40,-30,40,20,60,0.4
scenario323,1,0,100,80,100,30,100,80,40,0.8
scenario324,1,80,40,100,80,30,100,100,60,1
scenario325,1,100,60,60,100,60,60,0,80,0.6
scenario326,1,80,100,80,100,90,40,20,60,1
scenario327,0,40,20,0,40,0,60,100,60,0.4
scenario328,0,20,60,60,100,-90,40,60,80,0.8
scenario329,1,80,60,0,100,-90,80,0,60,0.1
scenario330,0,60,40,0,20,60,0,20,0,0.6
scenario331,1,60,0,100,60,60,0,60,40,1
scenario332,0,60,0,40,80,90,20,80,40,0.1
scenario333,1,20,20,20,60,-60,100,40,0,0.1
scenario334,1,0,60,0,20,-60,60,80,0,0.2
scenario335,0,20,80,0,20,30,40,80,80,0.1
scenario336,0,40,100,0,60,-30,80,100,0,0.8
scenario337,1,40,80,20,100,-30,40,80,20,0.2
scenario338,0,100,40,40,80,0,80,40,80,0.2
scenario339,0,20,0,20,80,60,80,40,100,0.2
scenario340,1,0,100,80,40,0,40,60,40,0.1
scenario341,1,40,20,100,40,60,20,60,20,0.8
scenario342,0,20,60,20,80,-30,80,0,60,0.6
scenario343,1,40,40,40,60,60,0,60,0,0.2
scenario344,0,60,20,100,100,0,40,100,100,0.2
scenario345,0,20,60,60,40,60,20,40,100,0.4
scenario346,0,80,60,100,0,90,60,40,40,0.4
scenario347,1,60,0,100,80,30,80,40,40,0.4
scenario348,1,100,20,80,20,60,0,0,20,1
scenario349,1,20,20,20,60,30,20,40,40,0.8
scenario350,0,20,100,80,40,-90,100,20,40,0.6
scenario351,1,100,20,0,60,-90,60,20,20,0.4
scenario352,1,20,80,60,0,30,80,0,80,0.1
scenario353,0,60,80,60,0,0,0,100,60,1
scenario354,1,0,60,80,40,90,80,80,100,0.2
scenario355,0,0,80,20,20,60,40,40,0,1
scenario356,0,100,0,0,80,-90,20,20,0,0.4
scenario357,1,0,40,80,60,0,20,0,100,0.1
scenario358,0,80,60,100,100,60,80,40,60,1
scenario359,1,100,40,80,80,90,40,80,0,0.1
scenario360,1,40,40,20,100,90,20,80,100,0.6
scenario361,0,80,20,40,60,0,20,100,100,0.4
scenario362,0,40,60,0,100,60,0,60,0,0.4
scenario363,0,100,100,40,0,90,100,100,20,0.2
scenario364,1,20,0,40,80,-30,0,80,40,0.6
scenario365,1,0,100,100,40,60,40,80,20,0.2
scenario366,0,80,0,80,60,90,0,60,100,0.2
scenario367,1,100,40,40,20,90,80,0,60,0.6
scenario368,1,40,60,60,60,-60,20,0,60,0.4
scenario369,0,0,60,0,0,-60,80,0,80,0.4
scenario370,0,60,100,100,40,-90,40,60,0,0.6
scenario371,0,80,80,40,100,30,0,20,60,0.4
scenario372,0,80,0,20,0,-60,80,0,100,0.4
scenario373,1,40,20,80,80,-60,60,100,80,0.2
scenario374,1,20,40,40,80,90,60,80,80,0.1
scenario375,0,40,0,40,60,60,20,100,20,1
scenario376,0,0,0,60,20,-90,100,0,100,0.4
scenario377,1,60,20,20,0,-30,0,40,60,0.2
scenario378,1,40,60,0,0,-30,60,20,80,0.2
scenario379,1,80,40,80,60,-90,100,80,100,0.2
scenario380,0,20,40,20,0,0,40,20,0,1
scenario381,0,20,60,0,40,60,80,0,60,1
scenario382,1,0,100,100,80,90,20,60,100,0.6
scenario383,1,0,20,100,100,-90,100,20,20,0.8
scenario384,1,60,80,60,20,60,100,20,40,0.4
scenario385,0,40,20,20,0,30,40,0,40,1
scenario386,0,100,100,80,20,-60,100,80,80,0.4
scenario387,0,60,60,40,80,-90,20,0,20,0.8
scenario388,1,0,0,100,40,-30,100,40,100,0.1
scenario389,0,80,20,60,0,90,0,100,80,0.8
scenario390,1,0,20,40,100,-60,0,80,0,0.2
scenario391,0,100,100,20,100,90,0,0,40,0.4
scenario392,0,100,40,80,0,60,100,100,60,1
scenario393,1,80,100,60,60,-60,60,100,0,0.8
scenario394,1,0,40,60,40,-30,80,60,0,0.8
scenario395,0,40,40,20,0,-60,60,80,20,0.6
scenario396,1,20,40,80,40,30,40,20,100,0.2
scenario397,0,100,100,0,40,-60,0,40,100,0.6
scenario398,1,60,0,40,0,30,100,40,60,1
scenario399,0,0,0,60,60,30,40,20,0,0.1
scenario400,1,40,80,40,0,-30,0,80,100,1
scenario401,1,80,80,80,100,90,20,60,40,1
scenario402,1,80,100,0,0,-90,40,60,80,1
scenario403,0,60,0,40,80,-30,20,100,20,0.1
scenario404,1,80,100,0,20,30,20,20,40,1
scenario405,0,100,60,0,0,30,60,0,20,0.4
scenario406,1,0,100,40,20,90,40,20,40,0.4
scenario407,0,20,100,80,0,-60,60,60,20,0.2
scenario408,0,40,0,40,40,30,60,100,0,0.2
scenario409,0,0,20,0,100,0,40,60,60,0.8
scenario410,1,60,20,0,100,-30,100,40,80,1
scenario411,0,0,80,100,40,0,100,40,60,0.2
scenario412,1,100,100,80,40,-90,40,100,80,0.8
scenario413,1,20,40,0,100,90,100,40,80,1
scenario414,0,0,40,60,20,-60,0,20,100,0.8
scenario415,0,100,20,60,20,-60,100,40,20,0.8
scenario416,0,100,80,20,0,-90,100,40,80,0.4
scenario417,1,40,80,100,20,60,40,80,80,0.8
scenario418,1,80,40,80,40,60,0,80,0,0.6
scenario419,1,60,100,20,60,60,80,100,20,0.1
scenario420,0,40,80,100,20,-60,40,60,40,0.4
scenario421,1,40,80,80,60,30,20,0,20,1
scenario422,1,0,80,100,0,90,0,100,40,0.2
scenario423,0,100,20,60,0,30,60,80,40,0.6
scenario424,0,20,40,100,80,60,60,20,100,0.2
scenario425,0,100,0,0,100,30,20,60,40,0.6
scenario426,1,40,80,0,80,-90,0,80,40,0.8
scenario427,1,100,80,80,80,60,0,40,20,0.1
scenario428,1,100,40,20,60,90,20,80,100,0.6
scenario429,0,80,40,40,100,90,60,80,20,0.1
scenario430,1,80,40,20,0,0,100,100,20,0.8
scenario431,0,40,60,0,20,90,40,40,40,1
scenario432,0,20,60,40,20,-30,100,80,80,0.4
scenario433,0,60,80,80,60,-30,40,80,80,1
scenario434,0,80,0,0,60,60,80,20,0,0.6
scenario435,1,20,20,60,80,0,40,0,20,0.2
scenario436,0,0,100,60,0,60,80,0,40,0.6
scenario437,1,20,0,20,20,90,20,40,60,1
scenario438,1,20,100,60,100,0,40,0,40,0.2
scenario439,1,0,80,60,40,90,60,40,80,0.6
scenario440,0,40,80,60,0,-90,80,100,60,0.6
scenario441,0,20,100,0,20,-90,80,100,100,0.8
scenario442,1,100,20,0,100,-90,100,60,0,0.8
scenario443,0,0,20,100,80,-60,80,60,20,0.1
scenario444,1,60,0,40,40,-60,20,0,60,1
scenario445,0,80,60,60,80,-60,80,0,60,0.1
scenario446,0,0,80,20,0,30,20,60,60,0.4
scenario447,1,80,40,40,20,30,100,80,60,0.4
scenario448,0,0,60,80,100,0,60,60,60,0.4
scenario449,1,100,100,60,20,60,0,100,0,0.2
scenario450,0,80,20,80,80,90,40,20,40,0.6
scenario451,1,40,40,20,60,-30,60,100,60,1
scenario452,1,0,80,0,0,90,40,80,80,0.2
scenario453,1,0,20,80,80,-30,80,100,0,0.1
scenario454,0,60,100,40,60,90,40,0,0,0.8
scenario455,0,20,80,20,80,-90,80,20,60,0.4
scenario456,0,60,80,0,20,-90,0,100,0,0.4
scenario457,1,60,40,60,20,-90,100,60,20,0.4
scenario458,1,100,40,40,80,90,40,0,80,0.4
scenario459,1,0,80,100,0,30,20,40,80,0.8
scenario460,1,80,0,100,100,30,80,80,100,0.1
scenario461,0,20,80,60,40,90,20,40,0,0.4
scenario462,0,60,100,40,40,-60,40,20,100,0.1
scenario463,1,0,40,80,0,60,40,20,40,0.8
scenario464,0,20,60,100,40,-60,0,0,80,0.1
scenario465,0,40,60,0,60,0,100,40,40,0.8
scenario466,1,100,0,20,100,-60,20,0,0,1
scenario467,1,80,0,20,80,-30,20,20,60,0.8
scenario468,0,0,20,80,100,-60,60,0,80,0.1
scenario469,0,100,60,0,80,30,40,0,80,0.6
scenario470,1,20,0,60,40,60,60,60,40,1
scenario471,1,20,60,100,80,60,40,60,60,0.2
scenario472,0,0,0,20,80,-30,20,100,0,0.1
scenario473,1,60,0,60,0,60,20,20,20,1
scenario474,0,80,20,0,0,60,80,60,60,0.1
scenario475,1,60,100,40,20,-60,0,20,100,0.6
scenario476,0,60,100,40,0,-30,100,100,80,0.1
scenario477,0,0,40,60,60,0,40,20,100,0.2
scenario478,1,20,0,60,60,-30,0,0,40,0.1
scenario479,1,100,60,60,0,30,60,20,100,0.4
scenario480,1,40,100,60,20,60,100,60,0,0.2
scenario481,0,60,100,40,80,-90,40,20,20,0.2
scenario482,0,40,80,20,40,-60,0,40,0,0.4
scenario483,1,0,40,0,100,60,60,80,100,0.4
scenario484,0,100,80,20,60,0,60,0,20,0.2
scenario485,0,20,80,20,80,30,80,0,80,0.8
scenario486,1,100,40,40,0,0,20,60,100,0.1
scenario487,0,100,100,0,0,90,100,40,40,1
scenario488,0,20,100,100,40,-90,60,80,0,0.4
scenario489,1,20,20,80,100,30,0,0,60,0.8
scenario490,1,100,0,60,20,0,100,100,60,1
scenario491,1,80,40,60,80,90,0,40,0,0.4
scenario492,0,80,0,0,20,0,80,20,20,0.8
scenario493,0,60,20,40,60,90,100,40,20,0.8
scenario494,1,20,80,20,0,-60,80,80,60,0.8
scenario495,1,40,60,100,60,90,0,80,100,0.2
scenario496,0,80,100,100,0,-60,100,80,100,0.6
scenario497,1,80,20,60,80,90,80,20,80,1
scenario498,0,40,20,40,20,-90,20,80,40,0.2
scenario499,0,80,60,100,80,-60,100,0,80,0.2
scenario500,0,80,0,60,20,-30,80,20,0,1
scenario501,1,0,20,40,0,90,0,60,40,1
scenario502,0,60,20,0,80,30,40,20,40,0.1
scenario503,1,100,60,100,100,0,0,80,40,0.6
scenario504,1,100,0,80,80,30,40,0,100,0.1
scenario505,1,60,100,100,20,-90,80,80,60,0.8
scenario506,0,40,80,20,100,0,80,60,100,0.6
scenario507,0,0,80,60,80,60,40,0,0,1
scenario508,0,20,0,20,60,60,40,100,0,0.1
scenario509,1,60,20,60,0,90,60,40,0,0.8
scenario510,0,100,0,80,100,0,60,100,100,0.6
scenario511,1,20,80,80,60,-30,80,20,100,0.6
scenario512,0,80,0,60,20,0,100,60,60,0.6
